season,episode,dialogue_density,avg_length,sentiment_variance,unique_words,question_ratio,exclamation_ratio
6,18,0.9941520467836257,39.976470588235294,3.9453094963475586,1066,0.16666666666666666,0.08431372549019608
6,19,0.9938398357289527,44.19834710743802,3.6351657981628405,1016,0.15082644628099173,0.13016528925619836
7,1,0.9933184855233853,45.76905829596413,3.824470430163962,1018,0.2219730941704036,0.11659192825112108
7,2,0.9942857142857143,39.672413793103445,4.1601455719131835,1035,0.18582375478927204,0.038314176245210725
7,3,0.9940944881889764,40.605940594059405,3.945861800570786,1033,0.18415841584158416,0.14257425742574256
7,4,0.9930232558139535,48.95784543325527,3.928129349160868,1033,0.22482435597189696,0.17330210772833723
7,5,0.9937888198757764,39.3625,3.8009748707308235,964,0.17291666666666666,0.125
7,6,0.9929078014184397,46.74523809523809,3.6200960434283327,1036,0.19047619047619047,0.12857142857142856
7,7,0.9941291585127201,41.403543307086615,4.32690685624774,1136,0.17913385826771652,0.10236220472440945
7,8,0.9939516129032258,39.22920892494929,3.896289509848832,1045,0.18255578093306288,0.08316430020283976
7,9,0.9938775510204082,39.18069815195072,3.306224344475161,1023,0.19096509240246407,0.09240246406570841
7,10,0.9940944881889764,39.42970297029703,3.768458251806892,978,0.1782178217821782,0.09702970297029703
7,11,0.9934924078091106,46.30786026200873,3.7207602772183392,1107,0.21179039301310043,0.1331877729257642
7,12,0.9933035714285714,49.25168539325843,3.6116318444432807,1082,0.24719101123595505,0.09887640449438202
7,13,0.9944649446494465,37.96474953617811,3.8095879083899007,1038,0.20964749536178107,0.059369202226345084
7,14,0.9942196531791907,41.37403100775194,4.289255027853838,1055,0.2189922480620155,0.05426356589147287
7,15,0.9942965779467681,40.41873804971319,4.4874115257979925,1246,0.14340344168260039,0.05353728489483748
7,16,0.9943609022556391,39.63137996219282,4.464076601775192,1062,0.17580340264650285,0.06805293005671077
7,17,0.9930715935334873,46.74186046511628,3.6922259136212623,1115,0.20930232558139536,0.1
7,18,0.9941634241245136,39.839530332681015,3.2501015847216577,1093,0.19569471624266144,0.09001956947162426
7,19,0.9944852941176471,39.64695009242144,3.593978373472294,1067,0.18484288354898337,0.09796672828096119
7,20,0.9934065934065934,41.82079646017699,3.819377964286495,1094,0.14380530973451328,0.06415929203539823
7,21,0.9934924078091106,45.72707423580786,4.3467492260061915,1025,0.17685589519650655,0.17467248908296942
7,22,0.9936974789915967,44.46511627906977,3.7690352247093526,1077,0.18181818181818182,0.10570824524312897
8,1,0.994392523364486,40.078947368421055,3.7721822219231544,1067,0.19924812030075187,0.09398496240601503
8,2,0.9941747572815534,41.357421875,4.22442159821322,1118,0.15234375,0.087890625
8,3,0.9944237918215614,39.57383177570093,4.169163317500914,1081,0.15140186915887852,0.052336448598130844
8,4,0.9944444444444445,39.5195530726257,3.8794855987727774,1066,0.14711359404096835,0.1005586592178771
8,5,0.9949066213921901,41.069965870307165,3.7041324538968907,1101,0.18600682593856654,0.05460750853242321
8,6,0.9967845659163987,45.41290322580645,4.057427131273285,1570,0.17204301075268819,0.06881720430107527
8,8,0.9929577464788732,49.15130023640662,4.141882660237091,1072,0.20094562647754138,0.1536643026004728
8,9,0.9919517102615694,42.03448275862069,4.0610380856083585,1153,0.18052738336713997,0.10141987829614604
8,10,0.994661921708185,39.82826475849732,3.81073703366697,1149,0.1806797853309481,0.017889087656529516
8,11,0.9942965779467681,41.54302103250478,4.280133735979293,1191,0.20650095602294455,0.06500956022944551
8,12,0.9932126696832579,49.3507972665148,4.180769545640606,1117,0.2460136674259681,0.10933940774487472
8,13,0.9950657894736842,36.80661157024793,3.893803968097027,1078,0.16363636363636364,0.04628099173553719
8,14,0.9948630136986302,37.97246127366609,4.067350773233126,1055,0.1514629948364888,0.08433734939759036
8,15,0.9933920704845814,48.43680709534368,4.256936221587611,1099,0.2727272727272727,0.10864745011086474
8,16,0.9942528735632183,40.40462427745665,3.7927201139314737,1008,0.21579961464354527,0.057803468208092484
8,17,0.9936575052854123,45.28936170212766,3.5793512316842087,1060,0.19148936170212766,0.07446808510638298
8,18,0.9947275922671354,37.881625441696116,4.203114697206316,1118,0.20318021201413428,0.04946996466431095
8,19,0.9939024390243902,44.86094069529652,4.403078182562424,1022,0.1738241308793456,0.065439672801636
8,20,0.9938900203665988,42.29713114754098,3.9644471961126433,1095,0.2192622950819672,0.07991803278688525
8,21,0.9939271255060729,44.43380855397149,3.584163120567376,1072,0.1670061099796334,0.06313645621181263
9,1,0.9932126696832579,45.15489749430524,3.7767677765701677,1086,0.17995444191343962,0.0683371298405467
9,2,0.9937629937629938,42.12343096234309,3.756965669988926,1146,0.19665271966527198,0.05439330543933055
9,3,0.9945255474452555,42.70091743119266,4.091488648739214,1242,0.1669724770642202,0.07155963302752294
9,4,0.9939393939393939,42.420731707317074,4.401917079124009,1024,0.21951219512195122,0.07520325203252033
9,5,0.9928057553956835,50.42028985507246,4.260942594605276,1174,0.20772946859903382,0.10869565217391304
9,6,0.9940711462450593,43.17097415506958,4.463172933425545,1157,0.21272365805168986,0.1073558648111332
9,7,0.9946428571428572,39.245960502692995,4.0571328793434605,1055,0.14721723518850988,0.07001795332136446
9,8,0.9938524590163934,40.090721649484536,3.920335652885796,1019,0.15670103092783505,0.09072164948453608
9,9,0.993963782696177,45.21457489878542,4.499675167829954,1084,0.2125506072874494,0.06477732793522267
9,10,0.9942196531791907,40.792635658914726,4.244330224671471,1080,0.17635658914728683,0.0872093023255814
9,11,0.9947089947089947,38.283687943262414,3.9970882943966757,1072,0.1595744680851064,0.11524822695035461
9,12,0.994661921708185,41.11449016100179,4.071737642241769,1121,0.22540250447227192,0.06618962432915922
9,13,0.9929906542056075,48.72235294117647,4.201789956582289,1044,0.12470588235294118,0.08235294117647059
9,14,0.9938900203665988,43.60040983606557,3.512204273841016,1050,0.19672131147540983,0.0942622950819672
9,15,0.994263862332696,39.54038461538462,3.9983414866960985,1163,0.1576923076923077,0.075
9,16,0.9938775510204082,38.917864476386036,3.9389915440025054,1042,0.17659137577002054,0.09034907597535935
9,17,0.9940476190476191,42.75249500998004,4.632544091098459,1144,0.1996007984031936,0.03992015968063872
9,18,0.994059405940594,40.35059760956175,3.477418466200395,1095,0.20119521912350596,0.07569721115537849
9,19,0.9945454545454545,41.90676416819013,3.839201602428681,1097,0.21755027422303475,0.03656307129798903
9,20,0.9947460595446584,37.87676056338028,3.7862863164233027,1015,0.16725352112676056,0.0897887323943662
9,21,0.9938650306748467,42.24691358024691,3.578031724373188,1051,0.17901234567901234,0.08436213991769548
9,22,0.9946332737030411,39.76618705035971,4.294987282746927,1132,0.1618705035971223,0.07194244604316546
10,1,0.9938271604938271,43.5527950310559,3.8997230176986997,1070,0.17184265010351968,0.057971014492753624
10,2,0.9945750452079566,40.49818181818182,3.732645616239898,1114,0.22363636363636363,0.05272727272727273
10,3,0.9941060903732809,43.069169960474305,3.6482504604051567,1080,0.21146245059288538,0.08102766798418973
10,4,0.993963782696177,41.47165991902834,4.146149923508414,1125,0.18016194331983806,0.09716599190283401
10,5,0.9947275922671354,36.63780918727915,4.529833887043189,1128,0.17667844522968199,0.05123674911660778
10,6,0.993963782696177,44.62348178137652,3.7611047180667434,1138,0.18421052631578946,0.038461538461538464
10,7,0.9944852941176471,40.79667282809612,3.829088157001931,1031,0.17929759704251386,0.09981515711645102
10,8,0.9941176470588236,43.56410256410256,3.872067965188562,1143,0.1834319526627219,0.13214990138067062
10,9,0.994059405940594,44.830677290836654,3.924183098344249,1082,0.19123505976095617,0.09163346613545817
10,10,0.9944852941176471,39.43253234750462,3.9108584169453735,1104,0.21811460258780038,0.06839186691312385
10,11,0.9933035714285714,49.0808988764045,3.8840104647583873,1044,0.18202247191011237,0.14157303370786517
10,12,0.9952755905511811,34.75949367088607,2.8669489534944415,1115,0.1550632911392405,0.022151898734177215
10,13,0.9947368421052631,38.53615520282187,3.442174048335235,1096,0.1657848324514991,0.021164021164021163
10,14,0.9939024390243902,41.7280163599182,4.788527433478573,1190,0.14314928425357873,0.053169734151329244
10,15,0.9938271604938271,45.46997929606625,3.818714919996649,1084,0.2236024844720497,0.10973084886128365
10,16,0.994475138121547,41.69074074074074,3.5300195115070876,1130,0.2,0.024074074074074074
10,17,0.9938650306748467,40.86213991769547,4.001010085551186,1058,0.16049382716049382,0.12139917695473251
10,18,0.9947916666666666,38.54799301919721,4.5452188599910235,1056,0.17452006980802792,0.020942408376963352
10,19,0.9936575052854123,45.229787234042554,3.839202626787632,1091,0.15531914893617021,0.07872340425531915
10,20,0.9939393939393939,43.8109756097561,4.149589348384529,1037,0.16463414634146342,0.09146341463414634
10,21,0.9945652173913043,37.87067395264116,4.32414451799888,1097,0.19854280510018216,0.056466302367941715
10,22,0.9938398357289527,42.69214876033058,3.863830407226634,1019,0.25826446280991733,0.047520661157024795
11,1,0.9936974789915967,44.57293868921776,3.7939975904047762,1062,0.20507399577167018,0.09302325581395349
11,2,0.9926108374384236,52.15384615384615,4.272387445245858,1029,0.2109181141439206,0.13647642679900746
11,3,0.9940357852882704,44.208,3.5239512811894818,1132,0.212,0.096
11,4,0.9939759036144579,42.888888888888886,4.631578947368421,1115,0.20202020202020202,0.06060606060606061
11,5,0.9938775510204082,44.885010266940455,4.2972793152433875,1170,0.19917864476386038,0.09856262833675565
11,6,0.9946996466431095,38.99289520426288,4.527992990223206,1053,0.15808170515097691,0.07815275310834814
11,7,0.9929078014184397,48.114285714285714,3.36067716704168,1062,0.15714285714285714,0.10238095238095238
11,8,0.9946714031971581,39.6375,3.671313183949974,1037,0.16428571428571428,0.05178571428571429
11,9,0.9948006932409013,36.98257839721254,4.070224719101123,1071,0.17247386759581881,0.050522648083623695
11,10,0.9946524064171123,38.668458781362006,3.8816481294236604,1053,0.18458781362007168,0.06093189964157706
11,11,0.9944547134935305,42.13754646840149,4.08368212098782,1180,0.19516728624535315,0.020446096654275093
11,12,0.9941972920696325,43.46498054474708,3.6957152274225447,1087,0.1926070038910506,0.08560311284046693
11,13,0.9937629937629938,45.57531380753138,3.5406776745786033,1033,0.21548117154811716,0.0794979079497908
11,14,0.9937759336099585,46.478079331941544,3.7153618336337884,1106,0.20250521920668058,0.08350730688935282
11,15,0.994661921708185,39.31663685152057,3.840633460087946,1117,0.1806797853309481,0.04293381037567084
11,16,0.9939271255060729,42.164969450101836,3.390134529147982,1208,0.1894093686354379,0.02240325865580448
11,17,0.9933035714285714,46.52134831460674,3.696500553709856,1087,0.13258426966292136,0.060674157303370786
11,18,0.9942196531791907,43.52713178294574,3.538706151247143,1046,0.17829457364341086,0.060077519379844964
11,19,0.9949579831932773,35.77871621621622,4.03538846622534,1121,0.16554054054054054,0.010135135135135136
11,20,0.9938271604938271,46.65631469979296,3.9323531875680655,1136,0.19875776397515527,0.08074534161490683
11,21,0.9941291585127201,41.49212598425197,4.118681056382453,1059,0.21456692913385828,0.04133858267716536
11,22,0.994991652754591,37.18624161073826,3.699341516430124,1031,0.16610738255033558,0.03859060402684564
12,1,0.9943609022556391,42.156899810964084,3.6246783519510792,1059,0.19281663516068054,0.07939508506616257
12,2,0.9940239043824701,45.75350701402806,3.818952161870335,1123,0.1743486973947896,0.10020040080160321
12,3,0.9949324324324325,36.55178268251273,4.129550498525953,1024,0.17826825127334464,0.06621392190152801
12,4,0.9945750452079566,41.554545454545455,3.6883222845486996,1151,0.19090909090909092,0.08727272727272728
12,5,0.9933184855233853,48.053811659192824,3.717138838657826,1157,0.23542600896860988,0.07623318385650224
12,6,0.994413407821229,42.37640449438202,3.275546820327273,1167,0.20224719101123595,0.03932584269662921
12,7,0.9945155393053017,40.463235294117645,3.485108890283283,1080,0.14338235294117646,0.05698529411764706
12,8,0.9945155393053017,42.716911764705884,3.6232014260249557,1170,0.17095588235294118,0.05698529411764706
12,9,0.9946332737030411,43.01978417266187,3.906226171394781,1099,0.18345323741007194,0.03237410071942446
12,10,0.9940944881889764,44.277227722772274,3.6111037867135427,1082,0.17425742574257425,0.06336633663366337
12,11,0.9946332737030411,40.447841726618705,4.188973913587781,1265,0.17446043165467626,0.04136690647482014
12,12,0.9944954128440368,41.60516605166052,3.5128124190624193,1122,0.2177121771217712,0.02952029520295203
12,13,0.9948096885813149,40.61043478260869,3.607058700319422,1111,0.1634782608695652,0.02782608695652174
12,14,0.994263862332696,41.853846153846156,3.8521130886984545,1072,0.18269230769230768,0.10961538461538461
12,15,0.9942084942084942,40.37864077669903,3.579463799928707,1082,0.18640776699029127,0.04466019417475728
12,16,0.9935760171306209,49.293103448275865,4.040912896298184,1139,0.16379310344827586,0.08836206896551724
12,17,0.9946902654867257,40.13523131672598,3.591128424227193,1047,0.15658362989323843,0.023131672597864767
12,18,0.9940119760479041,41.85140562248996,4.351992470070646,1041,0.1606425702811245,0.03614457831325301
12,19,0.9946428571428572,40.85996409335727,3.3635971786833854,1099,0.1687612208258528,0.059245960502693
12,20,0.994475138121547,44.52962962962963,4.443282118339327,1116,0.18888888888888888,0.06111111111111111
12,21,0.9922680412371134,43.324675324675326,4.0125576957788605,979,0.2025974025974026,0.09090909090909091
12,22,0.9929078014184397,46.21904761904762,4.391769991939771,1060,0.17857142857142858,0.07142857142857142
13,1,0.49938650306748467,24.685503685503686,3.7898752311305826,1060,0.10565110565110565,0.019656019656019656
13,2,0.49940828402366866,24.10308056872038,3.830327479829141,1029,0.1504739336492891,0.08412322274881516
13,3,0.49942062572421786,24.27726218097448,3.91892210436087,1144,0.10440835266821345,0.027842227378190254
13,4,0.49947145877378435,23.76825396825397,3.284475165420641,1084,0.15026455026455027,0.03597883597883598
13,5,0.49944506104328523,24.56111111111111,4.283685664717599,1109,0.10666666666666667,0.06222222222222222
13,6,0.4994606256742179,23.99460043196544,3.7135629377008685,1118,0.14254859611231102,0.02159827213822894
13,7,0.4966405375139978,24.031567080045097,3.4514262226629784,1047,0.1319052987598647,0.043968432919954906
13,8,0.49947916666666664,24.27320125130344,4.022068838860746,1108,0.1105318039624609,0.05526590198123045
13,9,0.49941383352872215,24.88849765258216,3.905555307395661,1012,0.16549295774647887,0.02699530516431925
13,10,0.49939686369119424,23.17874396135266,4.088338338338338,1016,0.1461352657004831,0.026570048309178744
13,11,0.49946294307196565,24.7,4.243058561217129,1038,0.14408602150537633,0.02043010752688172
13,12,0.4994413407821229,24.334451901565995,3.591405090219005,1001,0.13534675615212527,0.08165548098434004
13,13,0.4994493392070485,24.357221609702314,3.76481099262317,1080,0.14553472987872107,0.014332965821389196
13,14,0.4994145199063232,24.06799531066823,3.117033330186007,1005,0.1242672919109027,0.08675263774912075
13,15,0.49946808510638296,24.289669861554845,4.034912718204489,1115,0.12140575079872204,0.0362087326943557
13,16,0.49943117178612056,24.493166287015946,3.8599275810960396,1139,0.1548974943052392,0.012528473804100227
13,17,0.49944690265486724,24.040974529346624,3.5887911544439732,1076,0.18272425249169436,0.08527131782945736
13,18,0.49945054945054945,23.897689768976896,3.574360809822443,1107,0.11991199119911991,0.04400440044004401
13,19,0.4994646680942184,23.785637727759916,4.063608344128289,1113,0.11468381564844587,0.07502679528403002
13,20,0.4994343891402715,24.339750849377122,3.2622850122850124,1086,0.12117780294450736,0.01245753114382786
13,21,0.49946351931330474,23.815252416756177,3.613789661319073,1081,0.14822771213748656,0.04940923737916219
13,22,0.49946236559139784,23.468245425188375,3.3062387329384495,1190,0.14531754574811626,0.04843918191603875
14,1,0.4994350282485876,24.123303167420815,3.793865335061859,1089,0.1334841628959276,0.03506787330316742
14,2,0.49406175771971494,22.950721153846153,2.8436454849498327,991,0.1502403846153846,0.02403846153846154
14,3,0.4973347547974414,23.502679528403,3.828100741762981,1080,0.1414790996784566,0.04930332261521972
14,4,0.49048751486325803,23.412121212121214,3.342927466345188,1017,0.11515151515151516,0.027878787878787878
14,5,0.4978858350951374,23.84288747346072,4.023310023310024,1056,0.14225053078556263,0.029723991507430998
14,6,0.490702479338843,23.397894736842105,3.859565071666568,1134,0.1705263157894737,0.05157894736842105
14,7,0.49686520376175547,23.038906414300737,3.7440274865704533,1126,0.15667718191377497,0.00946372239747634
14,8,0.4910242872228089,23.598924731182795,3.9113552896576236,1058,0.16451612903225807,0.05913978494623656
14,9,0.48783068783068784,21.865509761388285,4.310249935249935,984,0.1420824295010846,0.06290672451193059
14,10,0.49543899657924745,22.970080552359033,3.7488229873502554,1047,0.13118527042577677,0.05983889528193326
14,11,0.49600399600399603,23.109768378650553,3.1349278579356272,1001,0.1339375629405841,0.04833836858006042
14,12,0.4967741935483871,22.52922077922078,4.421380384016606,1113,0.15800865800865802,0.03354978354978355
14,13,0.4877136752136752,23.093099671412926,2.8937205239177355,1033,0.12814895947426067,0.04819277108433735
