category,meta_cat,group_num,year,gross_inv_ipd
Private wind and solar power structures,Electric power,9,1964,NA
Private wind and solar power structures,Electric power,9,1965,NA
Private wind and solar power structures,Electric power,9,1966,NA
Private wind and solar power structures,Electric power,9,1967,NA
Private wind and solar power structures,Electric power,9,1968,NA
Private wind and solar power structures,Electric power,9,1969,NA
Private wind and solar power structures,Electric power,9,1970,NA
Private wind and solar power structures,Electric power,9,1971,NA
Private wind and solar power structures,Electric power,9,1972,NA
Private wind and solar power structures,Electric power,9,1973,NA
Private wind and solar power structures,Electric power,9,1974,NA
Private wind and solar power structures,Electric power,9,1975,NA
Private wind and solar power structures,Electric power,9,1976,NA
Private wind and solar power structures,Electric power,9,1977,NA
Private wind and solar power structures,Electric power,9,1978,NA
Private wind and solar power structures,Electric power,9,1979,NA
Private wind and solar power structures,Electric power,9,1980,NA
Private wind and solar power structures,Electric power,9,1981,NA
Private wind and solar power structures,Electric power,9,1982,NA
Private wind and solar power structures,Electric power,9,1983,NA
Private wind and solar power structures,Electric power,9,1984,NA
Private wind and solar power structures,Electric power,9,1985,NA
Private wind and solar power structures,Electric power,9,1986,NA
Private wind and solar power structures,Electric power,9,1987,NA
Private wind and solar power structures,Electric power,9,1988,NA
Private wind and solar power structures,Electric power,9,1989,NA
Private wind and solar power structures,Electric power,9,1990,NA
Private wind and solar power structures,Electric power,9,1991,NA
Private wind and solar power structures,Electric power,9,1992,NA
Private wind and solar power structures,Electric power,9,1993,40.749846342962506
Private wind and solar power structures,Electric power,9,1994,43.160813308687615
Private wind and solar power structures,Electric power,9,1995,44.107744107744104
Private wind and solar power structures,Electric power,9,1996,44.5859872611465
Private wind and solar power structures,Electric power,9,1997,45.588235294117645
Private wind and solar power structures,Electric power,9,1998,46.51162790697674
Private wind and solar power structures,Electric power,9,1999,47.682119205298015
Private wind and solar power structures,Electric power,9,2000,49.673202614379086
Private wind and solar power structures,Electric power,9,2001,50.60827250608272
Private wind and solar power structures,Electric power,9,2002,51.68711656441718
Private wind and solar power structures,Electric power,9,2003,53.333333333333336
Private wind and solar power structures,Electric power,9,2004,62.20275344180226
Private wind and solar power structures,Electric power,9,2005,73.21016166281755
Private wind and solar power structures,Electric power,9,2006,76.19463233689723
Private wind and solar power structures,Electric power,9,2007,74.75894988066825
Private wind and solar power structures,Electric power,9,2008,83.9396100808369
Private wind and solar power structures,Electric power,9,2009,81.2620255378695
Private wind and solar power structures,Electric power,9,2010,84.51391274476126
Private wind and solar power structures,Electric power,9,2011,92.76297069145404
Private wind and solar power structures,Electric power,9,2012,100
Private wind and solar power structures,Electric power,9,2013,99.11008958038661
Private wind and solar power structures,Electric power,9,2014,99.81388899025654
Private wind and solar power structures,Electric power,9,2015,99.16611582854527
Private wind and solar power structures,Electric power,9,2016,95.77970200483658
Private wind and solar power structures,Electric power,9,2017,101.67434860314175
Private electrical transmission equipment,Electric power,9,1947,15.528490648107873
Private electrical transmission equipment,Electric power,9,1948,16.129032258064516
Private electrical transmission equipment,Electric power,9,1949,16.398546964193045
Private electrical transmission equipment,Electric power,9,1950,17.062634989200866
Private electrical transmission equipment,Electric power,9,1951,19.126669072536988
Private electrical transmission equipment,Electric power,9,1952,18.92846177463924
Private electrical transmission equipment,Electric power,9,1953,19.593908629441625
Private electrical transmission equipment,Electric power,9,1954,19.99443052074631
Private electrical transmission equipment,Electric power,9,1955,19.861757652701368
Private electrical transmission equipment,Electric power,9,1956,22.19291635267521
Private electrical transmission equipment,Electric power,9,1957,23.792613636363637
Private electrical transmission equipment,Electric power,9,1958,24.25918049057139
Private electrical transmission equipment,Electric power,9,1959,24.64167585446527
Private electrical transmission equipment,Electric power,9,1960,24.54235576316122
Private electrical transmission equipment,Electric power,9,1961,23.764378713184172
Private electrical transmission equipment,Electric power,9,1962,23.37869314699032
Private electrical transmission equipment,Electric power,9,1963,22.84603232470531
Private electrical transmission equipment,Electric power,9,1964,22.67080745341615
Private electrical transmission equipment,Electric power,9,1965,22.610276528561858
Private electrical transmission equipment,Electric power,9,1966,22.880408749800417
Private electrical transmission equipment,Electric power,9,1967,24.141048824593128
Private electrical transmission equipment,Electric power,9,1968,25.14453360945724
Private electrical transmission equipment,Electric power,9,1969,25.376202614916537
Private electrical transmission equipment,Electric power,9,1970,25.96724424400665
Private electrical transmission equipment,Electric power,9,1971,26.805459571527297
Private electrical transmission equipment,Electric power,9,1972,26.482025236092372
Private electrical transmission equipment,Electric power,9,1973,26.88136269878235
Private electrical transmission equipment,Electric power,9,1974,28.813036232331335
Private electrical transmission equipment,Electric power,9,1975,34.78458737864077
Private electrical transmission equipment,Electric power,9,1976,37.74742979898726
Private electrical transmission equipment,Electric power,9,1977,40.42862812541341
Private electrical transmission equipment,Electric power,9,1978,42.61831106430593
Private electrical transmission equipment,Electric power,9,1979,45.23342727606911
Private electrical transmission equipment,Electric power,9,1980,50.13627432338213
Private electrical transmission equipment,Electric power,9,1981,54.905484970560906
Private electrical transmission equipment,Electric power,9,1982,57.811098295527366
Private electrical transmission equipment,Electric power,9,1983,59.28737218493194
Private electrical transmission equipment,Electric power,9,1984,59.773282720607355
Private electrical transmission equipment,Electric power,9,1985,60.82056143677252
Private electrical transmission equipment,Electric power,9,1986,62.054984726464866
Private electrical transmission equipment,Electric power,9,1987,63.855672247062486
Private electrical transmission equipment,Electric power,9,1988,64.79166666666667
Private electrical transmission equipment,Electric power,9,1989,67.86385673295736
Private electrical transmission equipment,Electric power,9,1990,71.15198451113262
Private electrical transmission equipment,Electric power,9,1991,73.106434286967
Private electrical transmission equipment,Electric power,9,1992,73.73906469381143
Private electrical transmission equipment,Electric power,9,1993,74.2203416392415
Private electrical transmission equipment,Electric power,9,1994,75.03821169277799
Private electrical transmission equipment,Electric power,9,1995,77.26163538755047
Private electrical transmission equipment,Electric power,9,1996,77.8919868088569
Private electrical transmission equipment,Electric power,9,1997,77.88993418661929
Private electrical transmission equipment,Electric power,9,1998,77.87801680931452
Private electrical transmission equipment,Electric power,9,1999,77.95536254582991
Private electrical transmission equipment,Electric power,9,2000,79.08051800018998
Private electrical transmission equipment,Electric power,9,2001,79.58844315111203
Private electrical transmission equipment,Electric power,9,2002,78.43493733560267
Private electrical transmission equipment,Electric power,9,2003,78.38799800987411
Private electrical transmission equipment,Electric power,9,2004,79.07370311528632
Private electrical transmission equipment,Electric power,9,2005,81.25779725536611
Private electrical transmission equipment,Electric power,9,2006,84.87527896268257
Private electrical transmission equipment,Electric power,9,2007,89.18778817559271
Private electrical transmission equipment,Electric power,9,2008,93.2671178693856
Private electrical transmission equipment,Electric power,9,2009,93.39786188962728
Private electrical transmission equipment,Electric power,9,2010,96.14889145026781
Private electrical transmission equipment,Electric power,9,2011,99.03797944346954
Private electrical transmission equipment,Electric power,9,2012,100
Private electrical transmission equipment,Electric power,9,2013,100.20087706889235
Private electrical transmission equipment,Electric power,9,2014,100.52805466918929
Private electrical transmission equipment,Electric power,9,2015,99.30781758957656
Private electrical transmission equipment,Electric power,9,2016,98.51232762223151
Private electrical transmission equipment,Electric power,9,2017,99.614392468686
Private electric power structures,Electric power,9,1947,5.390663738754693
Private electric power structures,Electric power,9,1948,5.881331403762663
Private electric power structures,Electric power,9,1949,6.206570550697235
Private electric power structures,Electric power,9,1950,6.54249986809476
Private electric power structures,Electric power,9,1951,7.277971930992401
Private electric power structures,Electric power,9,1952,7.405256279947728
Private electric power structures,Electric power,9,1953,7.835186396337475
Private electric power structures,Electric power,9,1954,8.066261941738436
Private electric power structures,Electric power,9,1955,8.311140701287172
Private electric power structures,Electric power,9,1956,9.096443610166911
Private electric power structures,Electric power,9,1957,9.663715231195779
Private electric power structures,Electric power,9,1958,9.896960775824747
Private electric power structures,Electric power,9,1959,10.103229762878168
Private electric power structures,Electric power,9,1960,10.099091235816605
Private electric power structures,Electric power,9,1961,9.935193321616872
Private electric power structures,Electric power,9,1962,9.981167608286253
Private electric power structures,Electric power,9,1963,10.059038515603035
Private electric power structures,Electric power,9,1964,10.307586425962201
Private electric power structures,Electric power,9,1965,10.677568976234877
Private electric power structures,Electric power,9,1966,10.720967045618073
Private electric power structures,Electric power,9,1967,11.13294508556933
Private electric power structures,Electric power,9,1968,11.914850686037127
Private electric power structures,Electric power,9,1969,12.370148072420276
Private electric power structures,Electric power,9,1970,13.19496855345912
Private electric power structures,Electric power,9,1971,14.472758420263698
Private electric power structures,Electric power,9,1972,15.337627721012884
Private electric power structures,Electric power,9,1973,16.616912794230313
Private electric power structures,Electric power,9,1974,19.54527584851265
Private electric power structures,Electric power,9,1975,22.762338207288337
Private electric power structures,Electric power,9,1976,24.285281341549652
Private electric power structures,Electric power,9,1977,26.129379896892203
Private electric power structures,Electric power,9,1978,27.501099223215597
Private electric power structures,Electric power,9,1979,30.4544
Private electric power structures,Electric power,9,1980,33.407725885326066
Private electric power structures,Electric power,9,1981,36.19631901840491
Private electric power structures,Electric power,9,1982,38.07054337464252
Private electric power structures,Electric power,9,1983,39.27345413461956
Private electric power structures,Electric power,9,1984,40.23298715496037
Private electric power structures,Electric power,9,1985,40.68871534147492
Private electric power structures,Electric power,9,1986,41.148924584808064
Private electric power structures,Electric power,9,1987,41.60551965830687
Private electric power structures,Electric power,9,1988,44.3930105508987
Private electric power structures,Electric power,9,1989,46.01852638735446
Private electric power structures,Electric power,9,1990,47.55433803121508
Private electric power structures,Electric power,9,1991,47.80688622754491
Private electric power structures,Electric power,9,1992,48.63423760523854
Private electric power structures,Electric power,9,1993,50.21554927902483
Private electric power structures,Electric power,9,1994,52.16471354166667
Private electric power structures,Electric power,9,1995,53.95081333962831
Private electric power structures,Electric power,9,1996,54.95827196858125
Private electric power structures,Electric power,9,1997,56.04304253452177
Private electric power structures,Electric power,9,1998,57.15475668566419
Private electric power structures,Electric power,9,1999,57.74034605248081
Private electric power structures,Electric power,9,2000,60.079373708818096
Private electric power structures,Electric power,9,2001,61.91545949854107
Private electric power structures,Electric power,9,2002,63.69293415921082
Private electric power structures,Electric power,9,2003,64.96998533846026
Private electric power structures,Electric power,9,2004,68.66980555655392
Private electric power structures,Electric power,9,2005,73.03195338385954
Private electric power structures,Electric power,9,2006,78.04970137983112
Private electric power structures,Electric power,9,2007,84.02658878034042
Private electric power structures,Electric power,9,2008,90.58439218888864
Private electric power structures,Electric power,9,2009,90.29885485522765
Private electric power structures,Electric power,9,2010,93.38035953991525
Private electric power structures,Electric power,9,2011,97.03089771680797
Private electric power structures,Electric power,9,2012,100
Private electric power structures,Electric power,9,2013,102.12291747924445
Private electric power structures,Electric power,9,2014,104.22116384208108
Private electric power structures,Electric power,9,2015,106.87378023873282
Private electric power structures,Electric power,9,2016,108.82914783581046
Private electric power structures,Electric power,9,2017,110.9621905926319
S&L gas structures,Natural gas /petroleum power,10,1947,7.847240387130526
S&L gas structures,Natural gas /petroleum power,10,1948,8.751093886735843
S&L gas structures,Natural gas /petroleum power,10,1949,8.716571946584848
S&L gas structures,Natural gas /petroleum power,10,1950,8.001687628663499
S&L gas structures,Natural gas /petroleum power,10,1951,9.212498848437644
S&L gas structures,Natural gas /petroleum power,10,1952,9.582330183142286
S&L gas structures,Natural gas /petroleum power,10,1953,9.51787630221853
S&L gas structures,Natural gas /petroleum power,10,1954,9.192528312987204
S&L gas structures,Natural gas /petroleum power,10,1955,8.948714446522011
S&L gas structures,Natural gas /petroleum power,10,1956,9.899184619793157
S&L gas structures,Natural gas /petroleum power,10,1957,10.450065312908205
S&L gas structures,Natural gas /petroleum power,10,1958,10.327238765760265
S&L gas structures,Natural gas /petroleum power,10,1959,10.443532275055396
S&L gas structures,Natural gas /petroleum power,10,1960,10.453480003698925
S&L gas structures,Natural gas /petroleum power,10,1961,10.211435056731816
S&L gas structures,Natural gas /petroleum power,10,1962,10.26992187776668
S&L gas structures,Natural gas /petroleum power,10,1963,10.329733708073118
S&L gas structures,Natural gas /petroleum power,10,1964,10.621233206877111
S&L gas structures,Natural gas /petroleum power,10,1965,10.847384085531624
S&L gas structures,Natural gas /petroleum power,10,1966,11.195619984542821
S&L gas structures,Natural gas /petroleum power,10,1967,11.674390632185942
S&L gas structures,Natural gas /petroleum power,10,1968,11.970545986308284
S&L gas structures,Natural gas /petroleum power,10,1969,12.759627294398834
S&L gas structures,Natural gas /petroleum power,10,1970,13.82477399499904
S&L gas structures,Natural gas /petroleum power,10,1971,14.881406636344211
S&L gas structures,Natural gas /petroleum power,10,1972,15.726144076981601
S&L gas structures,Natural gas /petroleum power,10,1973,16.82828835272092
S&L gas structures,Natural gas /petroleum power,10,1974,19.96826097466133
S&L gas structures,Natural gas /petroleum power,10,1975,23.546743304272226
S&L gas structures,Natural gas /petroleum power,10,1976,25.032960797512228
S&L gas structures,Natural gas /petroleum power,10,1977,26.177213648677444
S&L gas structures,Natural gas /petroleum power,10,1978,27.61346328919494
S&L gas structures,Natural gas /petroleum power,10,1979,30.573340047478602
S&L gas structures,Natural gas /petroleum power,10,1980,33.51704707255055
S&L gas structures,Natural gas /petroleum power,10,1981,36.358714546935914
S&L gas structures,Natural gas /petroleum power,10,1982,38.196451448253946
S&L gas structures,Natural gas /petroleum power,10,1983,39.39212417960204
S&L gas structures,Natural gas /petroleum power,10,1984,40.3835553446309
S&L gas structures,Natural gas /petroleum power,10,1985,40.84656682433152
S&L gas structures,Natural gas /petroleum power,10,1986,41.3178764431679
S&L gas structures,Natural gas /petroleum power,10,1987,41.78794178794179
S&L gas structures,Natural gas /petroleum power,10,1988,44.50545800766114
S&L gas structures,Natural gas /petroleum power,10,1989,46.14761586347841
S&L gas structures,Natural gas /petroleum power,10,1990,47.71691394134333
S&L gas structures,Natural gas /petroleum power,10,1991,47.977593932516235
S&L gas structures,Natural gas /petroleum power,10,1992,48.75957500353901
S&L gas structures,Natural gas /petroleum power,10,1993,50.331773554383815
S&L gas structures,Natural gas /petroleum power,10,1994,52.30307178392294
S&L gas structures,Natural gas /petroleum power,10,1995,54.03393030963309
S&L gas structures,Natural gas /petroleum power,10,1996,55.0944017864497
S&L gas structures,Natural gas /petroleum power,10,1997,56.18384149099792
S&L gas structures,Natural gas /petroleum power,10,1998,57.323231370892614
S&L gas structures,Natural gas /petroleum power,10,1999,57.881122179188516
S&L gas structures,Natural gas /petroleum power,10,2000,60.32355360570332
S&L gas structures,Natural gas /petroleum power,10,2001,62.15092072743601
S&L gas structures,Natural gas /petroleum power,10,2002,64.07689227072487
S&L gas structures,Natural gas /petroleum power,10,2003,65.35223102013667
S&L gas structures,Natural gas /petroleum power,10,2004,69.23099228672505
S&L gas structures,Natural gas /petroleum power,10,2005,73.64484169155676
S&L gas structures,Natural gas /petroleum power,10,2006,78.66613698134432
S&L gas structures,Natural gas /petroleum power,10,2007,84.31666558011169
S&L gas structures,Natural gas /petroleum power,10,2008,90.87375927405796
S&L gas structures,Natural gas /petroleum power,10,2009,90.73649945503917
S&L gas structures,Natural gas /petroleum power,10,2010,93.4654741761341
S&L gas structures,Natural gas /petroleum power,10,2011,96.90737992289701
S&L gas structures,Natural gas /petroleum power,10,2012,100
S&L gas structures,Natural gas /petroleum power,10,2013,102.08647745505218
S&L gas structures,Natural gas /petroleum power,10,2014,104.37539252923409
S&L gas structures,Natural gas /petroleum power,10,2015,106.91973239211772
S&L gas structures,Natural gas /petroleum power,10,2016,108.7973155829254
S&L gas structures,Natural gas /petroleum power,10,2017,111.12345816201801
Private petroleum pipelines,Natural gas /petroleum power,10,1947,5.673076923076923
Private petroleum pipelines,Natural gas /petroleum power,10,1948,6.707122325135739
Private petroleum pipelines,Natural gas /petroleum power,10,1949,7.018168863555398
Private petroleum pipelines,Natural gas /petroleum power,10,1950,7.332920792079207
Private petroleum pipelines,Natural gas /petroleum power,10,1951,7.745454545454546
Private petroleum pipelines,Natural gas /petroleum power,10,1952,7.949460384311662
Private petroleum pipelines,Natural gas /petroleum power,10,1953,8.360427310729216
Private petroleum pipelines,Natural gas /petroleum power,10,1954,8.36412495801142
Private petroleum pipelines,Natural gas /petroleum power,10,1955,8.461538461538462
Private petroleum pipelines,Natural gas /petroleum power,10,1956,9.294871794871792
Private petroleum pipelines,Natural gas /petroleum power,10,1957,10.011848341232229
Private petroleum pipelines,Natural gas /petroleum power,10,1958,10.01283697047497
Private petroleum pipelines,Natural gas /petroleum power,10,1959,10.218408736349453
Private petroleum pipelines,Natural gas /petroleum power,10,1960,10.21671826625387
Private petroleum pipelines,Natural gas /petroleum power,10,1961,10.21555763823805
Private petroleum pipelines,Natural gas /petroleum power,10,1962,10.074441687344914
Private petroleum pipelines,Natural gas /petroleum power,10,1963,9.826589595375724
Private petroleum pipelines,Natural gas /petroleum power,10,1964,9.442548350398178
Private petroleum pipelines,Natural gas /petroleum power,10,1965,9.450038729666923
Private petroleum pipelines,Natural gas /petroleum power,10,1966,9.786354238456237
Private petroleum pipelines,Natural gas /petroleum power,10,1967,9.771374882555591
Private petroleum pipelines,Natural gas /petroleum power,10,1968,10.113314447592069
Private petroleum pipelines,Natural gas /petroleum power,10,1969,10.789350770667912
Private petroleum pipelines,Natural gas /petroleum power,10,1970,11.459589867310012
Private petroleum pipelines,Natural gas /petroleum power,10,1971,12.459970887918487
Private petroleum pipelines,Natural gas /petroleum power,10,1972,13.148148148148147
Private petroleum pipelines,Natural gas /petroleum power,10,1973,13.819320214669052
Private petroleum pipelines,Natural gas /petroleum power,10,1974,15.78841512469831
Private petroleum pipelines,Natural gas /petroleum power,10,1975,18.013343217197924
Private petroleum pipelines,Natural gas /petroleum power,10,1976,19.307162442319267
Private petroleum pipelines,Natural gas /petroleum power,10,1977,20.875479595395884
Private petroleum pipelines,Natural gas /petroleum power,10,1978,22.888984140591518
Private petroleum pipelines,Natural gas /petroleum power,10,1979,24.57380457380457
Private petroleum pipelines,Natural gas /petroleum power,10,1980,26.594345825115056
Private petroleum pipelines,Natural gas /petroleum power,10,1981,29.62075848303393
Private petroleum pipelines,Natural gas /petroleum power,10,1982,31.976251060220527
Private petroleum pipelines,Natural gas /petroleum power,10,1983,32.64285714285714
Private petroleum pipelines,Natural gas /petroleum power,10,1984,33.66459627329193
Private petroleum pipelines,Natural gas /petroleum power,10,1985,33.663366336633665
Private petroleum pipelines,Natural gas /petroleum power,10,1986,32.64840182648402
Private petroleum pipelines,Natural gas /petroleum power,10,1987,33.667883211678834
Private petroleum pipelines,Natural gas /petroleum power,10,1988,35.66698202459792
Private petroleum pipelines,Natural gas /petroleum power,10,1989,37.37704918032787
Private petroleum pipelines,Natural gas /petroleum power,10,1990,38.37535014005603
Private petroleum pipelines,Natural gas /petroleum power,10,1991,39.04216553878189
Private petroleum pipelines,Natural gas /petroleum power,10,1992,39.71000935453695
Private petroleum pipelines,Natural gas /petroleum power,10,1993,40.743801652892564
Private petroleum pipelines,Natural gas /petroleum power,10,1994,43.14742758322525
Private petroleum pipelines,Natural gas /petroleum power,10,1995,44.11206077872745
Private petroleum pipelines,Natural gas /petroleum power,10,1996,44.576196750109794
Private petroleum pipelines,Natural gas /petroleum power,10,1997,45.68599717114569
Private petroleum pipelines,Natural gas /petroleum power,10,1998,46.43906020558003
Private petroleum pipelines,Natural gas /petroleum power,10,1999,47.61752478413815
Private petroleum pipelines,Natural gas /petroleum power,10,2000,49.70267591674926
Private petroleum pipelines,Natural gas /petroleum power,10,2001,50.64446831364124
Private petroleum pipelines,Natural gas /petroleum power,10,2002,51.66738847986141
Private petroleum pipelines,Natural gas /petroleum power,10,2003,53.34665334665335
Private petroleum pipelines,Natural gas /petroleum power,10,2004,62.238864800946004
Private petroleum pipelines,Natural gas /petroleum power,10,2005,73.1900452488688
Private petroleum pipelines,Natural gas /petroleum power,10,2006,76.19642114024137
Private petroleum pipelines,Natural gas /petroleum power,10,2007,74.75363679023931
Private petroleum pipelines,Natural gas /petroleum power,10,2008,83.93494079041233
Private petroleum pipelines,Natural gas /petroleum power,10,2009,81.25737400977583
Private petroleum pipelines,Natural gas /petroleum power,10,2010,84.51619065813354
Private petroleum pipelines,Natural gas /petroleum power,10,2011,92.76180698151951
Private petroleum pipelines,Natural gas /petroleum power,10,2012,100
Private petroleum pipelines,Natural gas /petroleum power,10,2013,99.11251784273568
Private petroleum pipelines,Natural gas /petroleum power,10,2014,99.81433130258196
Private petroleum pipelines,Natural gas /petroleum power,10,2015,99.17036788737116
Private petroleum pipelines,Natural gas /petroleum power,10,2016,95.78332792734349
Private petroleum pipelines,Natural gas /petroleum power,10,2017,101.67278661770706
Private natural gas pipelines,Natural gas /petroleum power,10,1947,5.673146148308136
Private natural gas pipelines,Natural gas /petroleum power,10,1948,6.706989247311827
Private natural gas pipelines,Natural gas /petroleum power,10,1949,7.018510356985456
Private natural gas pipelines,Natural gas /petroleum power,10,1950,7.331853875042676
Private natural gas pipelines,Natural gas /petroleum power,10,1951,7.745398773006134
Private natural gas pipelines,Natural gas /petroleum power,10,1952,7.948947604120018
Private natural gas pipelines,Natural gas /petroleum power,10,1953,8.360588716271463
Private natural gas pipelines,Natural gas /petroleum power,10,1954,8.363215731636785
Private natural gas pipelines,Natural gas /petroleum power,10,1955,8.46340281143965
Private natural gas pipelines,Natural gas /petroleum power,10,1956,9.295920123945601
Private natural gas pipelines,Natural gas /petroleum power,10,1957,10.010764262648008
Private natural gas pipelines,Natural gas /petroleum power,10,1958,10.010537407797681
Private natural gas pipelines,Natural gas /petroleum power,10,1959,10.22037422037422
Private natural gas pipelines,Natural gas /petroleum power,10,1960,10.217352574380902
Private natural gas pipelines,Natural gas /petroleum power,10,1961,10.218520508687085
Private natural gas pipelines,Natural gas /petroleum power,10,1962,10.073955626624025
Private natural gas pipelines,Natural gas /petroleum power,10,1963,9.828344149047519
Private natural gas pipelines,Natural gas /petroleum power,10,1964,9.440972808647189
Private natural gas pipelines,Natural gas /petroleum power,10,1965,9.448409158489444
Private natural gas pipelines,Natural gas /petroleum power,10,1966,9.786354238456237
Private natural gas pipelines,Natural gas /petroleum power,10,1967,9.771364564802003
Private natural gas pipelines,Natural gas /petroleum power,10,1968,10.111896044964679
Private natural gas pipelines,Natural gas /petroleum power,10,1969,10.79215782080254
Private natural gas pipelines,Natural gas /petroleum power,10,1970,11.460643015521065
Private natural gas pipelines,Natural gas /petroleum power,10,1971,12.458888018794049
Private natural gas pipelines,Natural gas /petroleum power,10,1972,13.149132128940844
Private natural gas pipelines,Natural gas /petroleum power,10,1973,13.821311708635653
Private natural gas pipelines,Natural gas /petroleum power,10,1974,15.788616562169205
Private natural gas pipelines,Natural gas /petroleum power,10,1975,18.01325991684459
Private natural gas pipelines,Natural gas /petroleum power,10,1976,19.308145240431795
Private natural gas pipelines,Natural gas /petroleum power,10,1977,20.873620748492776
Private natural gas pipelines,Natural gas /petroleum power,10,1978,22.885422915416918
Private natural gas pipelines,Natural gas /petroleum power,10,1979,24.573496467344476
Private natural gas pipelines,Natural gas /petroleum power,10,1980,26.59135177249708
Private natural gas pipelines,Natural gas /petroleum power,10,1981,29.62254433080715
Private natural gas pipelines,Natural gas /petroleum power,10,1982,31.978249611600205
Private natural gas pipelines,Natural gas /petroleum power,10,1983,32.642211589580015
Private natural gas pipelines,Natural gas /petroleum power,10,1984,33.65291262135922
Private natural gas pipelines,Natural gas /petroleum power,10,1985,33.658680863649806
Private natural gas pipelines,Natural gas /petroleum power,10,1986,32.644078206571805
Private natural gas pipelines,Natural gas /petroleum power,10,1987,33.65354164467434
Private natural gas pipelines,Natural gas /petroleum power,10,1988,35.6752537080406
Private natural gas pipelines,Natural gas /petroleum power,10,1989,37.3562728898731
Private natural gas pipelines,Natural gas /petroleum power,10,1990,38.366632173843826
Private natural gas pipelines,Natural gas /petroleum power,10,1991,39.03998875535877
Private natural gas pipelines,Natural gas /petroleum power,10,1992,39.711129013695476
Private natural gas pipelines,Natural gas /petroleum power,10,1993,40.75223794397921
Private natural gas pipelines,Natural gas /petroleum power,10,1994,43.15131457988602
Private natural gas pipelines,Natural gas /petroleum power,10,1995,44.103392568659125
Private natural gas pipelines,Natural gas /petroleum power,10,1996,44.58502502124445
Private natural gas pipelines,Natural gas /petroleum power,10,1997,45.68886861313868
Private natural gas pipelines,Natural gas /petroleum power,10,1998,46.437795275590545
Private natural gas pipelines,Natural gas /petroleum power,10,1999,47.62273651592911
Private natural gas pipelines,Natural gas /petroleum power,10,2000,49.70528455284553
Private natural gas pipelines,Natural gas /petroleum power,10,2001,50.643263189388655
Private natural gas pipelines,Natural gas /petroleum power,10,2002,51.665533650577835
Private natural gas pipelines,Natural gas /petroleum power,10,2003,53.352353780313834
Private natural gas pipelines,Natural gas /petroleum power,10,2004,62.23742061553493
Private natural gas pipelines,Natural gas /petroleum power,10,2005,73.20106189744307
Private natural gas pipelines,Natural gas /petroleum power,10,2006,76.20623104494072
Private natural gas pipelines,Natural gas /petroleum power,10,2007,74.76032273374466
Private natural gas pipelines,Natural gas /petroleum power,10,2008,83.93609411016612
Private natural gas pipelines,Natural gas /petroleum power,10,2009,81.25983072429031
Private natural gas pipelines,Natural gas /petroleum power,10,2010,84.50804644530454
Private natural gas pipelines,Natural gas /petroleum power,10,2011,92.76309896999551
Private natural gas pipelines,Natural gas /petroleum power,10,2012,100
Private natural gas pipelines,Natural gas /petroleum power,10,2013,99.10868576625738
Private natural gas pipelines,Natural gas /petroleum power,10,2014,99.81002352089742
Private natural gas pipelines,Natural gas /petroleum power,10,2015,99.17002608489447
Private natural gas pipelines,Natural gas /petroleum power,10,2016,95.77818951826363
Private natural gas pipelines,Natural gas /petroleum power,10,2017,101.67396145281427
Federal,Transportation,11,1947,6.541091997778173
Federal,Transportation,11,1948,7.320126002696379
Federal,Transportation,11,1949,7.171793997148159
Federal,Transportation,11,1950,6.49572774938225
Federal,Transportation,11,1951,7.74131666579603
Federal,Transportation,11,1952,8.00090391891603
Federal,Transportation,11,1953,7.828419871708091
Federal,Transportation,11,1954,7.466939646067059
Federal,Transportation,11,1955,7.253746522688523
Federal,Transportation,11,1956,8.12654958525046
Federal,Transportation,11,1957,8.52525060271539
Federal,Transportation,11,1958,8.378226664544181
Federal,Transportation,11,1959,8.28324299941219
Federal,Transportation,11,1960,8.037025995064639
Federal,Transportation,11,1961,7.974234705727515
Federal,Transportation,11,1962,8.190022964535757
Federal,Transportation,11,1963,8.480708440083113
Federal,Transportation,11,1964,8.66147065259297
Federal,Transportation,11,1965,8.956755664059465
Federal,Transportation,11,1966,9.518902718699145
Federal,Transportation,11,1967,10.003202903464864
Federal,Transportation,11,1968,10.524123754738655
Federal,Transportation,11,1969,11.210006652735974
Federal,Transportation,11,1970,12.80012065850171
Federal,Transportation,11,1971,13.717678740129191
Federal,Transportation,11,1972,14.12597723069045
Federal,Transportation,11,1973,15.27849962521971
Federal,Transportation,11,1974,20.180401062443686
Federal,Transportation,11,1975,21.976814460743917
Federal,Transportation,11,1976,20.922373766583803
Federal,Transportation,11,1977,20.62441385804955
Federal,Transportation,11,1978,20.47936075651477
Federal,Transportation,11,1979,22.068346532218246
Federal,Transportation,11,1980,25.709787914026467
Federal,Transportation,11,1981,30.402330408785055
Federal,Transportation,11,1982,33.149524324295534
Federal,Transportation,11,1983,32.42656440550123
Federal,Transportation,11,1984,31.069771054624546
Federal,Transportation,11,1985,31.080600165450207
Federal,Transportation,11,1986,32.3101329014222
Federal,Transportation,11,1987,34.271680323059954
Federal,Transportation,11,1988,34.97587459559145
Federal,Transportation,11,1989,35.77624739849263
Federal,Transportation,11,1990,37.59713939018408
Federal,Transportation,11,1991,38.77119430119097
Federal,Transportation,11,1992,38.62349927628741
Federal,Transportation,11,1993,38.63375079420756
Federal,Transportation,11,1994,39.02933444777095
Federal,Transportation,11,1995,41.06201405130554
Federal,Transportation,11,1996,43.01496251001321
Federal,Transportation,11,1997,44.97689822954573
Federal,Transportation,11,1998,45.88662729405393
