Category: Nature,Category: Type,Category: Reporting Level,Location: Suburb
Animal,Other Animal,Fencing Issues,BARDON
Animal,Attack,Not An Attack,MOUNT GRAVATT EAST
Animal,Dog,Fencing Issues,KEPERRA
Animal,Dog,Fencing Issues,KEPERRA
Animal,Cat Trapping,,ENOGGERA
Animal,Cat Trapping,,CORINDA
Animal,Dog,Odour,ALGESTER
Animal,Dog,Fencing Issues,WEST END
Animal,Cat Trapping,,BRACKEN RIDGE
Animal,Attack,Not An Attack,TAIGUM
Animal,Attack,Attack On An Animal,UPPER MOUNT GRAVATT
Animal,Attack,Attack On A Person,CARINA
Animal,Attack,Not An Attack,MANLY WEST
Animal,Dog,Fencing Issues,GRANGE
Animal,Dog,Fencing Issues,COOPERS PLAINS
Animal,Attack,Attack On An Animal,GREENSLOPES
Animal,Other Animal,Odour,PADDINGTON
Animal,Dog,Fencing Issues,MITCHELTON
Animal,Dog,Defecating In Public,MITCHELTON
Animal,Attack,Menacing,BALD HILLS
Animal,Dog,Fencing Issues,KENMORE HILLS
Animal,Dog,Defecating In Public,INALA
Animal,Other Animal,Insufficient Space,SUNNYBANK
Animal,Dog,,NORMAN PARK
Animal,Attack,Attack On A Person,MOGGILL
Animal,Cat Trapping,,BELLBOWRIE
Animal,Dog,Odour,SANDGATE
Animal,Dog,,WYNNUM
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Defecating In Public,BELMONT
Animal,Attack,Attack On An Animal,BRACKEN RIDGE
Animal,Cat Trapping,,GEEBUNG
Animal,Other Animal,Fencing Issues,COORPAROO
Animal,Attack,Attack On An Animal,MCDOWALL
Animal,Dog,,MOUNT COOT-THA
Animal,Attack,Not An Attack,BELLBOWRIE
Animal,Dog,Fencing Issues,MANLY
Animal,Attack,Menacing,ACACIA RIDGE
Animal,Dog,,MORNINGSIDE
Animal,Dog,Fencing Issues,THE GAP
Animal,Dog,Fencing Issues,HOLLAND PARK
Animal,Attack,Attack On An Animal,BELLBOWRIE
Animal,Dog,Fencing Issues,UPPER MOUNT GRAVATT
Animal,Attack,Attack On An Animal,CHERMSIDE WEST
Animal,Dog,Fencing Issues,MORNINGSIDE
Animal,Attack,Menacing,MORNINGSIDE
Animal,Other Animal,,RED HILL
Animal,Attack,Menacing,CANNON HILL
Animal,Dog,,ASHGROVE
Animal,Attack,Menacing,GORDON PARK
Animal,Cat Trapping,,MANSFIELD
Animal,Attack,Attack On An Animal,WAVELL HEIGHTS
Animal,Cat Trapping,,DURACK
Animal,Dog,Odour,FITZGIBBON
Animal,Dog,Fencing Issues,ALDERLEY
Animal,Dog,Fencing Issues,TARRAGINDI
Animal,Cat Trapping,,SANDGATE
Animal,Attack,Not An Attack,EIGHT MILE PLAINS
Animal,Attack,Attack On An Animal,PULLENVALE
Animal,Dog,Fencing Issues,THE GAP
Animal,Dog,Fencing Issues,INALA
Animal,Other Animal,Fox,PINJARRA HILLS
Animal,Attack,Not An Attack,MOOROOKA
Animal,Dog,Fencing Issues,PULLENVALE
Animal,Dog,Fencing Issues,WILSTON
Animal,Dog,Fencing Issues,THE GAP
Animal,Attack,Attack On A Person,HOLLAND PARK WEST
Animal,Dog,Odour,MOUNT GRAVATT EAST
Animal,Other Animal,Fox,SHERWOOD
Animal,Attack,Menacing,SOUTH BRISBANE
Animal,Dog,Fencing Issues,WILSTON
Animal,Attack,Attack On An Animal,WAVELL HEIGHTS
Animal,Attack,Not An Attack,ALBION
Animal,Dog,Fencing Issues,DEAGON
Animal,Other Animal,Deer,FIG TREE POCKET
Animal,Dog,Fencing Issues,ENOGGERA
Animal,Dog,Fencing Issues,KENMORE HILLS
Animal,Dog,Fencing Issues,SHORNCLIFFE
Animal,Other Animal,Too Many Animals,RUNCORN
Animal,Attack,Attack On An Animal,CHERMSIDE WEST
Animal,Cat Trapping,,FERNY GROVE
Animal,Other Animal,Fencing Issues,UPPER BROOKFIELD
Animal,Attack,Attack On An Animal,MANSFIELD
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Cat Trapping,,INALA
Animal,Dog,Fencing Issues,HERSTON
Animal,Attack,Attack On An Animal,CARINDALE
Animal,Dog,,HEMMANT
Animal,Dog,Fencing Issues,WYNNUM
Animal,Dog,Insufficient Space,WEST END
Animal,Attack,Attack On An Animal,NUNDAH
Animal,Cat,,MOGGILL
Animal,Attack,Attack On An Animal,BOONDALL
Animal,Other Animal,,KEDRON
Animal,Attack,Menacing,BURBANK
Animal,Other Animal,Fox,GUMDALE
Animal,Cat Trapping,,FOREST LAKE
Animal,Cat Trapping,,DOOLANDELLA
Animal,Dog,Unregistered,CHERMSIDE WEST
Animal,Cat Trapping,,GORDON PARK
Animal,Other Animal,Fencing Issues,UPPER KEDRON
Animal,Dog,Fencing Issues,FIG TREE POCKET
Animal,Cat,,COORPAROO
Animal,Dog,Defecating In Public,BALD HILLS
Animal,Other Animal,Pest / Feral Animal,OXLEY
Animal,Other Animal,Fencing Issues,RUNCORN
Animal,Attack,Attack On An Animal,UPPER MOUNT GRAVATT
Animal,Other Animal,Fox,CARINA
Animal,Dog,Too Many Animals,ELLEN GROVE
Animal,Attack,Attack On A Person,HOLLAND PARK
Animal,Attack,Not An Attack,SUNNYBANK
Animal,Other Animal,Nuisance Animal,INDOOROOPILLY
Animal,Attack,Attack On A Person,CARINDALE
Animal,Other Animal,Feral Goat,TAIGUM
Animal,Dog,Fencing Issues,UPPER MOUNT GRAVATT
Animal,Cat,,GREENSLOPES
Animal,Dog,Too Many Animals,WAVELL HEIGHTS
Animal,Dog,Too Many Animals,WAVELL HEIGHTS
Animal,Attack,Attack On An Animal,WISHART
Animal,Dog,Fencing Issues,CANNON HILL
Animal,Attack,Attack On An Animal,DARRA
Animal,Dog,Fencing Issues,FOREST LAKE
Animal,Dog,Fencing Issues,WAVELL HEIGHTS
Animal,Dog,Fencing Issues,FAIRFIELD
Animal,Attack,,MILTON
Animal,Dog,Defecating In Public,NEW FARM
Animal,Dog,Defecating In Public,MANLY
Animal,Dog,Defecating In Public,WEST END
Animal,Dog,Defecating In Public,WEST END
Animal,Attack,Attack On A Person,MOOROOKA
Animal,Attack,Attack On An Animal,FIG TREE POCKET
Animal,Cat,,THE GAP
Animal,Dog,Unregistered,WESTLAKE
Animal,Other Animal,Fencing Issues,UPPER KEDRON
Animal,Attack,Not An Attack,CHERMSIDE WEST
Animal,Attack,Attack On An Animal,CAMP HILL
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Dog,,ASHGROVE
Animal,Other Animal,Fox,NUNDAH
Animal,Other Animal,Fox,KHOLO
Animal,Dog,Unregistered,BRIGHTON
Animal,Dog,Defecating In Public,PULLENVALE
Animal,Other Animal,Deer,PULLENVALE
Animal,Dog,Defecating In Public,ASHGROVE
Animal,Dog,Fencing Issues,ASPLEY
Animal,Dog,,WYNNUM
Animal,Dog,,SUNNYBANK HILLS
Animal,Attack,Attack On A Person,HERSTON
Animal,Attack,Attack On An Animal,DURACK
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Cat,,KARANA DOWNS
Animal,Other Animal,Feral Cat,KEDRON
Animal,Other Animal,Odour,PULLENVALE
Animal,Dog,,KALINGA
Animal,Dog,Odour,WISHART
Animal,Cat Trapping,,RICHLANDS
Animal,Other Animal,,RUNCORN
Animal,Cat,,BOONDALL
Animal,Cat,,MOGGILL
Animal,Attack,Attack On An Animal,MOUNT GRAVATT
Animal,Dog,Fencing Issues,BALMORAL
Animal,Dog,Fencing Issues,BALMORAL
Animal,Attack,Menacing,HENDRA
Animal,Cat,,GREENSLOPES
Animal,Cat Trapping,,WOOLLOONGABBA
Animal,Attack,Menacing,DEAGON
Animal,Other Animal,,HEMMANT
Animal,Cat Trapping,,BANYO
Animal,Dog,,WACOL
Animal,Dog,,SEVENTEEN MILE ROCKS
Animal,Dog,Fencing Issues,WYNNUM
Animal,Dog,Defecating In Public,FITZGIBBON
Animal,Other Animal,Nuisance Animal,KURABY
Animal,Cat,,BRIGHTON
Animal,Other Animal,,BRACKEN RIDGE
Animal,Dog,Too Many Animals,BALD HILLS
Animal,Dog,Fencing Issues,ST LUCIA
Animal,Attack,Not An Attack,INALA
Animal,Attack,Attack On A Person,NEWMARKET
Animal,Attack,,INALA
Animal,Attack,Attack On An Animal,MITCHELTON
Animal,Dog,Unregistered,MOUNT GRAVATT EAST
Animal,Other Animal,Fox,HOLLAND PARK WEST
Animal,Dog,Fencing Issues,STAFFORD
Animal,Attack,Attack On A Person,YERONGA
Animal,Other Animal,Fox,BROOKFIELD
Animal,Attack,Attack On An Animal,CAMP HILL
Animal,Attack,Attack On An Animal,EVERTON PARK
Animal,Cat Trapping,,DURACK
Animal,Dog,Fencing Issues,KEPERRA
Animal,Attack,Attack On A Person,BRACKEN RIDGE
Animal,Dog,Fencing Issues,MOUNT GRAVATT EAST
Animal,Cat,,ASHGROVE
Animal,Dog,Fencing Issues,CARINA
Animal,Cat,,EVERTON PARK
Animal,Attack,Menacing,CARSELDINE
Animal,Other Animal,,RED HILL
Animal,Other Animal,Nuisance Animal,INALA
Animal,Dog,,BOONDALL
Animal,Other Animal,Nuisance Animal,CARINDALE
Animal,Dog,,TOOWONG
Animal,Dog,Too Many Animals,HOLLAND PARK
Animal,Dog,Too Many Animals,HOLLAND PARK
Animal,Dog,Too Many Animals,HOLLAND PARK
Animal,Dog,Fencing Issues,WOOLLOONGABBA
Animal,Attack,Menacing,WAKERLEY
Animal,Cat,,FAIRFIELD
Animal,Dog,,TINGALPA
Animal,Other Animal,,INALA
Animal,Attack,Menacing,EVERTON PARK
Animal,Attack,Menacing,BRACKEN RIDGE
Animal,Dog,Fencing Issues,CALAMVALE
Animal,Dog,Too Many Animals,INALA
Animal,Dog,Too Many Animals,INALA
Animal,Cat,,INALA
Animal,Attack,Attack On A Person,COORPAROO
Animal,Dog,,GEEBUNG
Animal,Attack,Attack On A Person,BRIGHTON
Animal,Dog,Fencing Issues,WYNNUM
Animal,Cat Trapping,,CALAMVALE
Animal,Dog,Fencing Issues,MOUNT GRAVATT EAST
Animal,Attack,Not An Attack,WYNNUM
Animal,Dog,Fencing Issues,SUNNYBANK HILLS
Animal,Dog,Defecating In Public,SHERWOOD
Animal,Other Animal,Pest / Feral Animal,FOREST LAKE
Animal,Dog,Too Many Animals,CALAMVALE
Animal,Dog,Too Many Animals,CALAMVALE
Animal,Attack,Not An Attack,ASPLEY
Animal,Attack,Attack On A Person,ASPLEY
Animal,Dog,,DARRA
Animal,Dog,Fencing Issues,DARRA
Animal,Attack,Menacing,MANSFIELD
Animal,Dog,Fencing Issues,MANLY
Animal,Other Animal,Wild Dog,THE GAP
Animal,Other Animal,Fox,ACACIA RIDGE
Animal,Other Animal,,THE GAP
Animal,Dog,,CHERMSIDE
Animal,Dog,,MOUNT GRAVATT EAST
Animal,Attack,Attack On An Animal,NEWMARKET
Animal,Attack,Attack On A Person,NEWMARKET
Animal,Other Animal,Nuisance Animal,KEPERRA
Animal,Other Animal,,HOLLAND PARK
Animal,Other Animal,Nuisance Animal,HOLLAND PARK
Animal,Attack,Not An Attack,YERONGA
Animal,Attack,,WAKERLEY
Animal,Dog,Fencing Issues,MOUNT GRAVATT
Animal,Cat Trapping,,FOREST LAKE
Animal,Dog,Fencing Issues,WISHART
Animal,Dog,,TINGALPA
Animal,Other Animal,Fox,MOUNT COOT-THA
Animal,Cat,,NEW FARM
Animal,Attack,Attack On A Person,MANLY WEST
Animal,Attack,Menacing,WYNNUM WEST
Animal,Dog,Fencing Issues,CANNON HILL
Animal,Other Animal,Odour,NORMAN PARK
Animal,Cat Trapping,,EIGHT MILE PLAINS
Animal,Attack,Attack On A Person,SUNNYBANK HILLS
Animal,Dog,,PARKINSON
Animal,Dog,,INALA
Animal,Dog,,FOREST LAKE
Animal,Dog,Fencing Issues,KARANA DOWNS
Animal,Other Animal,Fox,KARANA DOWNS
Animal,Attack,Attack On An Animal,SEVENTEEN MILE ROCKS
Animal,Attack,Attack On A Person,MOGGILL
Animal,Cat Trapping,,INALA
Animal,Cat Trapping,,MCDOWALL
Animal,Cat Trapping,,BRIGHTON
Animal,Dog,Defecating In Public,ASPLEY
Animal,Other Animal,,BRIGHTON
Animal,Dog,Unregistered,WACOL
Animal,Attack,Attack On An Animal,MANLY WEST
Animal,Other Animal,,THE GAP
Animal,Dog,Fencing Issues,ALDERLEY
Animal,Cat,,SHERWOOD
Animal,Dog,Fencing Issues,ALDERLEY
Animal,Other Animal,Fox,HOLLAND PARK WEST
Animal,Dog,Fencing Issues,THE GAP
Animal,Cat,,UPPER MOUNT GRAVATT
Animal,Other Animal,Nuisance Animal,ASHGROVE
Animal,Other Animal,Fox,GUMDALE
Animal,Attack,Attack On An Animal,ROCKLEA
Animal,Dog,Fencing Issues,CARINA HEIGHTS
Animal,Dog,Fencing Issues,HOLLAND PARK WEST
Animal,Dog,Defecating In Public,HEMMANT
Animal,Other Animal,Fox,BURBANK
Animal,Dog,Fencing Issues,STAFFORD
Animal,Other Animal,Deer,BROOKFIELD
Animal,Dog,Defecating In Public,MANSFIELD
Animal,Attack,Attack On An Animal,NUNDAH
Animal,Other Animal,Nuisance Animal,INDOOROOPILLY
Animal,Cat,,MORNINGSIDE
Animal,Cat Trapping,,ELLEN GROVE
Animal,Dog,Insufficient Space,MOOROOKA
Animal,Dog,Fencing Issues,MOUNT CROSBY
Animal,Attack,Attack On An Animal,NUNDAH
Animal,Other Animal,Nuisance Animal,JAMBOREE HEIGHTS
Animal,Attack,Attack On An Animal,HAWTHORNE
Animal,Attack,Not An Attack,CALAMVALE
Animal,Dog,Fencing Issues,CHANDLER
Animal,Dog,,TARINGA
Animal,Attack,Menacing,CANNON HILL
Animal,Attack,Attack On An Animal,INALA
Animal,Dog,Odour,FITZGIBBON
Animal,Attack,Attack On An Animal,ASHGROVE
Animal,Cat Trapping,,CHERMSIDE WEST
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Dog,,KEPERRA
Animal,Dog,Fencing Issues,CALAMVALE
Animal,Dog,Fencing Issues,BRIGHTON
Animal,Other Animal,Fox,KARANA DOWNS
Animal,Attack,Not An Attack,CARINA HEIGHTS
Animal,Other Animal,Deer,BROOKFIELD
Animal,Other Animal,Fox,RUNCORN
Animal,Cat Trapping,,SUNNYBANK
Animal,Other Animal,Nuisance Animal,SUNNYBANK
Animal,Other Animal,Fox,ANNERLEY
Animal,Dog,Unregistered,MANLY WEST
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,CALAMVALE
Animal,Cat,,SUNNYBANK HILLS
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Attack,Menacing,CANNON HILL
Animal,Dog,Fencing Issues,WOOLLOONGABBA
Animal,Dog,Fencing Issues,SANDGATE
Animal,Other Animal,Fox,SHERWOOD
Animal,Cat Trapping,,HOLLAND PARK
Animal,Other Animal,Odour,CHANDLER
Animal,Attack,Attack On An Animal,CAMP HILL
Animal,Attack,Attack On An Animal,MOUNT GRAVATT EAST
Animal,Attack,Menacing,KEDRON
Animal,Dog,Fencing Issues,ASPLEY
Animal,Attack,Attack On An Animal,BELLBOWRIE
Animal,Other Animal,Nuisance Animal,CARINA
Animal,Other Animal,Fox,CAMP HILL
Animal,Attack,Attack On A Person,MANLY WEST
Animal,Other Animal,Nuisance Animal,TINGALPA
Animal,Attack,Attack On A Person,ROBERTSON
Animal,Dog,Defecating In Public,CARINA HEIGHTS
Animal,Dog,Fencing Issues,GRANGE
Animal,Dog,Fencing Issues,JINDALEE
Animal,Cat Trapping,,WYNNUM WEST
Animal,Dog,Defecating In Public,MILTON
Animal,Dog,Fencing Issues,INALA
Animal,Attack,Attack On An Animal,MANLY WEST
Animal,Other Animal,,ACACIA RIDGE
Animal,Other Animal,Nuisance Animal,FOREST LAKE
Animal,Cat Trapping,,RICHLANDS
Animal,Attack,Attack On A Person,MANLY WEST
Animal,Dog,Defecating In Public,CAMP HILL
Animal,Other Animal,Pest / Feral Animal,BRACKEN RIDGE
Animal,Attack,Attack On An Animal,MOUNT GRAVATT EAST
Animal,Other Animal,Nuisance Animal,BARDON
Animal,Dog,Defecating In Public,EVERTON PARK
Animal,Cat,,STAFFORD HEIGHTS
Animal,Cat Trapping,,BOONDALL
Animal,Dog,Fencing Issues,FOREST LAKE
Animal,Dog,Fencing Issues,MOOROOKA
Animal,Other Animal,Fencing Issues,CHAPEL HILL
Animal,Cat,,INALA
Animal,Attack,Attack On A Person,PULLENVALE
Animal,Dog,Fencing Issues,ASCOT
Animal,Attack,Menacing,MORNINGSIDE
Animal,Attack,Attack On A Person,TOOWONG
Animal,Cat Trapping,,STAFFORD
Animal,Attack,Not An Attack,WYNNUM
Animal,Attack,Attack On An Animal,FIG TREE POCKET
Animal,Attack,Menacing,ASPLEY
Animal,Attack,,ROBERTSON
Animal,Dog,Unregistered,KURABY
Animal,Dog,,COOPERS PLAINS
Animal,Dog,Fencing Issues,DEAGON
Animal,Other Animal,Fox,INALA
Animal,Attack,Attack On A Person,TENERIFFE
Animal,Other Animal,Wild Dog,PULLENVALE
Animal,Cat Trapping,,MOGGILL
Animal,Cat Trapping,,INALA
Animal,Attack,,BRACKEN RIDGE
Animal,Dog,Defecating In Public,MANLY WEST
Animal,Cat Trapping,,DARRA
Animal,Dog,Defecating In Public,PADDINGTON
Animal,Attack,Attack On A Person,CORINDA
Animal,Dog,Odour,PADDINGTON
Animal,Attack,Attack On An Animal,BULIMBA
Animal,Dog,,MANLY
Animal,Attack,Attack On A Person,HOLLAND PARK WEST
Animal,Other Animal,,BOONDALL
Animal,Dog,Too Many Animals,KEPERRA
Animal,Attack,Attack On An Animal,CALAMVALE
Animal,Attack,Attack On An Animal,YEERONGPILLY
Animal,Other Animal,Nuisance Animal,YERONGA
Animal,Cat Trapping,,CORINDA
Animal,Dog,Fencing Issues,MOUNT GRAVATT EAST
Animal,Other Animal,Odour,CHERMSIDE WEST
Animal,Other Animal,Fox,CHAPEL HILL
Animal,Other Animal,Fox,NATHAN
Animal,Dog,Fencing Issues,BOONDALL
Animal,Dog,Defecating In Public,CLAYFIELD
Animal,Cat Trapping,,OXLEY
Animal,Dog,Odour,HOLLAND PARK
Animal,Attack,Attack On An Animal,BALD HILLS
Animal,Dog,Insufficient Space,MOUNT GRAVATT EAST
Animal,Attack,Menacing,WYNNUM
Animal,Cat Trapping,,JINDALEE
Animal,Other Animal,Nuisance Animal,KENMORE HILLS
Animal,Other Animal,,PALLARA
Animal,Attack,Menacing,UPPER MOUNT GRAVATT
Animal,Dog,Fencing Issues,MURARRIE
Animal,Other Animal,Wild Dog,THE GAP
Animal,Dog,,NORMAN PARK
Animal,Dog,Fencing Issues,DREWVALE
Animal,Dog,,GEEBUNG
Animal,Attack,Attack On A Person,STRETTON
Animal,Cat,,COORPAROO
Animal,Cat Trapping,,BANYO
Animal,Attack,Attack On A Person,TARRAGINDI
Animal,Dog,Too Many Animals,FITZGIBBON
Animal,Attack,,SUNNYBANK HILLS
Animal,Cat,,THE GAP
Animal,Attack,Not An Attack,CALAMVALE
Animal,Other Animal,Fencing Issues,KENMORE
Animal,Other Animal,Fencing Issues,UPPER BROOKFIELD
Animal,Dog,Fencing Issues,WYNNUM
Animal,Attack,Attack On A Person,SUNNYBANK HILLS
Animal,Other Animal,,COOPERS PLAINS
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Attack,,PARKINSON
Animal,Other Animal,Nuisance Animal,ASPLEY
Animal,Attack,Menacing,MORNINGSIDE
Animal,Attack,Attack On A Person,MORNINGSIDE
Animal,Dog,Fencing Issues,ROBERTSON
Animal,Attack,Attack On An Animal,ST LUCIA
Animal,Attack,Attack On An Animal,BALD HILLS
Animal,Dog,,MANSFIELD
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Dog,Fencing Issues,RUNCORN
Animal,Dog,,NORMAN PARK
Animal,Other Animal,Fencing Issues,ZILLMERE
Animal,Attack,Attack On An Animal,TINGALPA
Animal,Dog,,SUNNYBANK
Animal,Other Animal,Nuisance Animal,SUNNYBANK
Animal,Attack,Menacing,BRACKEN RIDGE
Animal,Other Animal,Nuisance Animal,KARANA DOWNS
Animal,Attack,Not An Attack,FIG TREE POCKET
Animal,Dog,Fencing Issues,BROOKFIELD
Animal,Attack,Attack On A Person,SINNAMON PARK
Animal,Attack,,ASHGROVE
Animal,Other Animal,Rabbit,RED HILL
Animal,Other Animal,Deer,WYNNUM WEST
Animal,Cat Trapping,,PADDINGTON
Animal,Dog,Fencing Issues,CARINA HEIGHTS
Animal,Cat,,THE GAP
Animal,Attack,Attack On A Person,ROBERTSON
Animal,Dog,,SUNNYBANK
Animal,Attack,Attack On An Animal,ALBION
Animal,Attack,Not An Attack,WEST END
Animal,Dog,,BANYO
Animal,Attack,Attack On A Person,CARINA
Animal,Dog,Fencing Issues,HEMMANT
Animal,Other Animal,,KARANA DOWNS
Animal,Cat,,HOLLAND PARK WEST
Animal,Dog,,GREENSLOPES
Animal,Dog,,UPPER MOUNT GRAVATT
Animal,Dog,Too Many Animals,INALA
Animal,Other Animal,Nuisance Animal,KEPERRA
Animal,Cat Trapping,,ACACIA RIDGE
Animal,Attack,Not An Attack,CARINA HEIGHTS
Animal,Dog,,FAIRFIELD
Animal,Dog,,COORPAROO
Animal,Cat,,VIRGINIA
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS
Animal,Attack,Attack On A Person,GUMDALE
Animal,Other Animal,,GRACEVILLE
Animal,Cat,,FERNY GROVE
Animal,Dog,Fencing Issues,NEWSTEAD
Animal,Other Animal,Insufficient Space,ACACIA RIDGE
Animal,Dog,Too Many Animals,LUTWYCHE
Animal,Other Animal,Nuisance Animal,WAVELL HEIGHTS
Animal,Attack,Menacing,MORNINGSIDE
Animal,Attack,Not An Attack,ROCHEDALE
Animal,Dog,Fencing Issues,TINGALPA
Animal,Attack,Attack On An Animal,WYNNUM
Animal,Cat Trapping,,SALISBURY
Animal,Cat,,TINGALPA
Animal,Cat,,WYNNUM WEST
Animal,Dog,,UPPER KEDRON
Animal,Cat,,HOLLAND PARK
Animal,Attack,Menacing,MOUNT GRAVATT EAST
Animal,Dog,,CAMP HILL
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Defecating In Public,SINNAMON PARK
Animal,Attack,Attack On An Animal,TARINGA
Animal,Attack,Not An Attack,CHAPEL HILL
Animal,Cat Trapping,,HAWTHORNE
Animal,Attack,Attack On An Animal,SALISBURY
Animal,Cat,,JINDALEE
Animal,Attack,Attack On A Person,MOOROOKA
Animal,Dog,Defecating In Public,TAIGUM
Animal,Attack,Attack On An Animal,UPPER MOUNT GRAVATT
Animal,Dog,Fencing Issues,GEEBUNG
Animal,Attack,Not An Attack,GRACEVILLE
Animal,Attack,Attack On A Person,STAFFORD HEIGHTS
Animal,Other Animal,Fencing Issues,COORPAROO
Animal,Dog,Too Many Animals,YERONGA
Animal,Dog,Fencing Issues,TOOWONG
Animal,Dog,Fencing Issues,TOOWONG
Animal,Other Animal,Nuisance Animal,WYNNUM WEST
Animal,Dog,Too Many Animals,TINGALPA
Animal,Dog,Too Many Animals,TINGALPA
Animal,Dog,Defecating In Public,LOTA
Animal,Attack,Attack On An Animal,MANLY WEST
Animal,Dog,Fencing Issues,MITCHELTON
Animal,Dog,Fencing Issues,MANSFIELD
Animal,Dog,Fencing Issues,BRIGHTON
Animal,Other Animal,Fox,DEAGON
Animal,Dog,Fencing Issues,ALDERLEY
Animal,Cat,,KARANA DOWNS
Animal,Dog,Defecating In Public,CHERMSIDE
Animal,Attack,Attack On An Animal,BOONDALL
Animal,Dog,Fencing Issues,KARANA DOWNS
Animal,Cat,,BULIMBA
Animal,Dog,Insufficient Space,INALA
Animal,Dog,Fencing Issues,THE GAP
Animal,Attack,Attack On A Person,MOUNT COOT-THA
Animal,Dog,Fencing Issues,ASCOT
Animal,Dog,Defecating In Public,WEST END
Animal,Dog,Fencing Issues,KEPERRA
Animal,Dog,Fencing Issues,MOUNT GRAVATT
Animal,Dog,,KELVIN GROVE
Animal,Attack,Attack On A Person,ANSTEAD
Animal,Dog,Defecating In Public,BANYO
Animal,Dog,Fencing Issues,HEMMANT
Animal,Attack,Attack On A Person,DEAGON
Animal,Attack,Attack On An Animal,PULLENVALE
Animal,Attack,Not An Attack,MOUNT GRAVATT
Animal,Dog,Defecating In Public,DEAGON
Animal,Cat,,MANSFIELD
