Category: Nature,Category: Type,Category: Reporting Level,Location: Suburb
Animal,Attack,Attack On An Animal,MACGREGOR
Animal,Dog,Unregistered,COORPAROO
Animal,Attack,Attack On An Animal,GORDON PARK
Animal,Dog,Fencing Issues,INALA
Animal,Cat Trapping,,LOTA
Animal,Attack,Not An Attack,BROOKFIELD
Animal,Dog,Fencing Issues,ANNERLEY
Animal,Attack,Attack On A Person,FIG TREE POCKET
Animal,Dog,Fencing Issues,STAFFORD
Animal,Attack,Not An Attack,EIGHT MILE PLAINS
Animal,Attack,Menacing,CALAMVALE
Animal,Attack,Menacing,WYNNUM
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS
Animal,Dog,Fencing Issues,COOPERS PLAINS
Animal,Dog,Fencing Issues,MOUNT GRAVATT EAST
Animal,Attack,Attack On An Animal,SALISBURY
Animal,Dog,Too Many Animals,SINNAMON PARK
Animal,Dog,Unregistered,GORDON PARK
Animal,Dog,Fencing Issues,BULIMBA
Animal,Attack,Attack On An Animal,SHERWOOD
Animal,Attack,Attack On A Person,CARINDALE
Animal,Other Animal,Nuisance Animal,ACACIA RIDGE
Animal,Attack,Attack On An Animal,WEST END
Animal,Cat,,NEWMARKET
Animal,Attack,Attack On An Animal,MOUNT GRAVATT EAST
Animal,Dog,Fencing Issues,CORINDA
Animal,Attack,Attack On A Person,STAFFORD HEIGHTS
Animal,Other Animal,Fencing Issues,PULLENVALE
Animal,Other Animal,Nuisance Animal,MACGREGOR
Animal,Dog,Fencing Issues,INALA
Animal,Attack,Menacing,MORNINGSIDE
Animal,Other Animal,Odour,BRIGHTON
Animal,Cat,,STAFFORD
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS
Animal,Other Animal,Fox,PULLENVALE
Animal,Dog,Defecating In Public,NEW FARM
Animal,Dog,Fencing Issues,NORMAN PARK
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Dog,Fencing Issues,WYNNUM
Animal,Dog,Too Many Animals,NORTHGATE
Animal,Dog,Fencing Issues,CARINA
Animal,Attack,Menacing,CARINA
Animal,Attack,Attack On An Animal,PALLARA
Animal,Attack,Attack On A Person,ASHGROVE
Animal,Attack,Menacing,MANLY WEST
Animal,Attack,Attack On An Animal,MITCHELTON
Animal,Dog,Defecating In Public,ASPLEY
Animal,Attack,Menacing,MIDDLE PARK
Animal,Cat,,BRIGHTON
Animal,Dog,Fencing Issues,WAVELL HEIGHTS
Animal,Attack,Attack On An Animal,UPPER MOUNT GRAVATT
Animal,Dog,Fencing Issues,CARSELDINE
Animal,Attack,Menacing,CARINA
Animal,Dog,Fencing Issues,GREENSLOPES
Animal,Attack,Attack On An Animal,DURACK
Animal,Attack,Attack On A Person,LOTA
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Dog,Fencing Issues,CARINA
Animal,Dog,Fencing Issues,PULLENVALE
Animal,Other Animal,Nuisance Animal,SANDGATE
Animal,Dog,Fencing Issues,NUDGEE
Animal,Other Animal,Fox,CARINDALE
Animal,Cat Trapping,,MANLY WEST
Animal,Cat,,SANDGATE
Animal,Attack,Attack On A Person,KANGAROO POINT
Animal,Cat Trapping,,SUNNYBANK
Animal,Cat Trapping,,WYNNUM
Animal,Attack,Attack On A Person,BELLBOWRIE
Animal,Dog,Fencing Issues,PALLARA
Animal,Other Animal,Deer,WILLAWONG
Animal,Dog,Defecating In Public,WILSTON
Animal,Other Animal,Fox,KARANA DOWNS
Animal,Dog,Fencing Issues,TARRAGINDI
Animal,Dog,Fencing Issues,NEW FARM
Animal,Dog,Odour,STRETTON
Animal,Cat Trapping,,KENMORE
Animal,Attack,Menacing,LOTA
Animal,Dog,Too Many Animals,DURACK
Animal,Dog,Too Many Animals,BRIGHTON
Animal,Cat Trapping,,OXLEY
Animal,Dog,Too Many Animals,INALA
Animal,Dog,Fencing Issues,INDOOROOPILLY
Animal,Attack,Attack On A Person,GREENSLOPES
Animal,Dog,Fencing Issues,NEW FARM
Animal,Dog,Fencing Issues,MOGGILL
Animal,Dog,Fencing Issues,DURACK
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Attack,Attack On An Animal,UPPER KEDRON
Animal,Cat,,ELLEN GROVE
Animal,Attack,Attack On An Animal,KEPERRA
Animal,Dog,Fencing Issues,DOOLANDELLA
Animal,Attack,Attack On A Person,PALLARA
Animal,Attack,Attack On An Animal,BRIDGEMAN DOWNS
Animal,Dog,Defecating In Public,CARINDALE
Animal,Attack,Attack On A Person,BULIMBA
Animal,Attack,Attack On An Animal,MOOROOKA
Animal,Attack,Not An Attack,NEW FARM
Animal,Attack,Attack On An Animal,KHOLO
Animal,Attack,Menacing,NORTHGATE
Animal,Dog,,GRACEVILLE
Animal,Dog,Fencing Issues,TOOWONG
Animal,Other Animal,Odour,SUNNYBANK
Animal,Attack,Attack On An Animal,WAVELL HEIGHTS
Animal,Attack,Not An Attack,ENOGGERA
Animal,Attack,Attack On A Person,ANNERLEY
Animal,Other Animal,Too Many Animals,ACACIA RIDGE
Animal,Cat Trapping,,NORTHGATE
Animal,Dog,Odour,MOOROOKA
Animal,Attack,Attack On An Animal,ZILLMERE
Animal,Attack,Attack On An Animal,CARINA HEIGHTS
Animal,Attack,Attack On A Person,ANNERLEY
Animal,Attack,Attack On A Person,BRIGHTON
Animal,Dog,Too Many Animals,ACACIA RIDGE
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Dog,Fencing Issues,CALAMVALE
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD
Animal,Attack,Attack On A Person,WACOL
Animal,Attack,Attack On An Animal,MITCHELTON
Animal,Dog,Fencing Issues,KEPERRA
Animal,Dog,Fencing Issues,CHERMSIDE WEST
Animal,Dog,Fencing Issues,WINDSOR
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Dog,Fencing Issues,SANDGATE
Animal,Dog,Fencing Issues,SANDGATE
Animal,Other Animal,Fox,FERNY GROVE
Animal,Dog,Fencing Issues,ASCOT
Animal,Attack,Attack On A Person,HAMILTON
Animal,Cat,,BOONDALL
Animal,Attack,Attack On A Person,BALD HILLS
Animal,Other Animal,Pest / Feral Animal,ZILLMERE
Animal,Attack,Attack On An Animal,BRACKEN RIDGE
Animal,Dog,Fencing Issues,BANYO
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,CARSELDINE
Animal,Attack,Attack On An Animal,ALDERLEY
Animal,Cat Trapping,,OXLEY
Animal,Cat,,DREWVALE
Animal,Other Animal,Fencing Issues,PINJARRA HILLS
Animal,Dog,Fencing Issues,MANSFIELD
Animal,Attack,Not An Attack,FOREST LAKE
Animal,Attack,Menacing,WYNNUM WEST
Animal,Attack,Menacing,HOLLAND PARK WEST
Animal,Dog,Fencing Issues,BARDON
Animal,Other Animal,Deer,BROOKFIELD
Animal,Dog,Fencing Issues,ANSTEAD
Animal,Attack,Attack On A Person,KALINGA
Animal,Attack,Attack On An Animal,BRACKEN RIDGE
Animal,Dog,Fencing Issues,CARINA
Animal,Dog,Fencing Issues,CARINA
Animal,Other Animal,Defecating In Public,WILLAWONG
Animal,Cat Trapping,,INALA
Animal,Cat Trapping,,WYNNUM
Animal,Attack,Attack On An Animal,HAMILTON
Animal,Attack,Attack On An Animal,WYNNUM
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS
Animal,Other Animal,Fox,GUMDALE
Animal,Dog,Defecating In Public,NUDGEE BEACH
Animal,Attack,Attack On A Person,NORTHGATE
Animal,Attack,Menacing,CHERMSIDE
Animal,Dog,Fencing Issues,TOOWONG
Animal,Cat Trapping,,MORNINGSIDE
Animal,Dog,Fencing Issues,DARRA
Animal,Dog,Fencing Issues,DURACK
Animal,Dog,Fencing Issues,DURACK
Animal,Attack,Not An Attack,TOOWONG
Animal,Other Animal,Nuisance Animal,WAVELL HEIGHTS
Animal,Attack,Attack On An Animal,MACKENZIE
Animal,Other Animal,Nuisance Animal,FOREST LAKE
Animal,Other Animal,Odour,ASPLEY
Animal,Dog,Unregistered,WAKERLEY
Animal,Dog,Fencing Issues,SUNNYBANK HILLS
Animal,Dog,Defecating In Public,BOONDALL
Animal,Cat Trapping,,ACACIA RIDGE
Animal,Dog,Fencing Issues,CHERMSIDE
Animal,Attack,Attack On A Person,CLAYFIELD
Animal,Dog,Defecating In Public,BARDON
Animal,Cat,,RUNCORN
Animal,Other Animal,Deer,PULLENVALE
Animal,Attack,Attack On An Animal,GORDON PARK
Animal,Cat,,GREENSLOPES
Animal,Attack,Attack On An Animal,WYNNUM
Animal,Dog,Fencing Issues,BARDON
Animal,Dog,Unregistered,YERONGA
Animal,Cat Trapping,,ST LUCIA
Animal,Attack,Attack On An Animal,AUCHENFLOWER
Animal,Attack,Not An Attack,MANLY WEST
Animal,Dog,Fencing Issues,DUTTON PARK
Animal,Attack,Attack On A Person,ANSTEAD
Animal,Attack,Attack On An Animal,ZILLMERE
Animal,Attack,,TARINGA
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Dog,Too Many Animals,ELLEN GROVE
Animal,Cat,,DEAGON
Animal,Dog,Fencing Issues,DURACK
Animal,Dog,Fencing Issues,SEVENTEEN MILE ROCKS
Animal,Attack,Attack On A Person,ROCKLEA
Animal,Attack,Attack On An Animal,OXLEY
Animal,Attack,Attack On A Person,MOOROOKA
Animal,Cat Trapping,,KEPERRA
Animal,Attack,Attack On A Person,MIDDLE PARK
Animal,Dog,Defecating In Public,EVERTON PARK
Animal,Attack,Menacing,HOLLAND PARK
Animal,Dog,Fencing Issues,SANDGATE
Animal,Other Animal,Nuisance Animal,CANNON HILL
Animal,Other Animal,Nuisance Animal,BRACKEN RIDGE
Animal,Attack,Attack On An Animal,KARANA DOWNS
Animal,Dog,Defecating In Public,ASCOT
Animal,Cat,,INDOOROOPILLY
Animal,Attack,Attack On An Animal,ANSTEAD
Animal,Dog,Too Many Animals,TINGALPA
Animal,Dog,Fencing Issues,INALA
Animal,Cat Trapping,,SALISBURY
Animal,Attack,Attack On An Animal,STAFFORD HEIGHTS
Animal,Attack,Attack On An Animal,CARINA
Animal,Dog,Too Many Animals,BRACKEN RIDGE
Animal,Attack,Attack On An Animal,COORPAROO
Animal,Dog,Defecating In Public,CARINDALE
Animal,Dog,Fencing Issues,INALA
Animal,Attack,Attack On An Animal,KALINGA
Animal,Dog,Fencing Issues,BELMONT
Animal,Dog,Fencing Issues,WYNNUM
Animal,Attack,Menacing,HOLLAND PARK
Animal,Other Animal,Fox,PULLENVALE
Animal,Attack,Attack On An Animal,PULLENVALE
Animal,Dog,Defecating In Public,NUDGEE BEACH
Animal,Cat,,CLAYFIELD
Animal,Cat,,MCDOWALL
Animal,Dog,Fencing Issues,CHERMSIDE
Animal,Attack,Attack On An Animal,ZILLMERE
Animal,Attack,Attack On An Animal,OXLEY
Animal,Dog,Fencing Issues,KARANA DOWNS
Animal,Other Animal,Fox,GUMDALE
Animal,Other Animal,Nuisance Animal,WEST END
Animal,Other Animal,Fox,EIGHT MILE PLAINS
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS
Animal,Attack,Dangerous,GRANGE
Animal,Cat,,STAFFORD HEIGHTS
Animal,Attack,Attack On A Person,CAMP HILL
Animal,Attack,Attack On A Person,ASPLEY
Animal,Dog,Fencing Issues,BRIGHTON
Animal,Attack,Attack On An Animal,STAFFORD
Animal,Dog,Unregistered,ALGESTER
Animal,Attack,Attack On An Animal,INALA
Animal,Attack,Attack On An Animal,WOOLOOWIN
Animal,Other Animal,Rabbit,KEDRON
Animal,Other Animal,Nuisance Animal,FOREST LAKE
Animal,Attack,Attack On An Animal,GRACEVILLE
Animal,Cat Trapping,,BARDON
Animal,Other Animal,Pest / Feral Animal,CARINA HEIGHTS
Animal,Cat Trapping,,LOTA
Animal,Cat Trapping,,GRANGE
Animal,Cat Trapping,,LOTA
Animal,Attack,Attack On A Person,KEDRON
Animal,Dog,Unregistered,INALA
Animal,Dog,Fencing Issues,UPPER MOUNT GRAVATT
Animal,Attack,Not An Attack,DEAGON
Animal,Attack,,NUNDAH
Animal,Other Animal,Deer,JINDALEE
Animal,Attack,Attack On A Person,HAWTHORNE
Animal,Dog,Fencing Issues,DURACK
Animal,Cat,,RUNCORN
Animal,Attack,Menacing,TINGALPA
Animal,Dog,Fencing Issues,WOOLLOONGABBA
Animal,Attack,Not An Attack,BOONDALL
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Dog,Unregistered,FOREST LAKE
Animal,Dog,Unregistered,STAFFORD
Animal,Attack,Not An Attack,DURACK
Animal,Dog,Fencing Issues,BRIDGEMAN DOWNS
Animal,Other Animal,Nuisance Animal,PARKINSON
Animal,Attack,Not An Attack,BULIMBA
Animal,Dog,Fencing Issues,EAST BRISBANE
Animal,Attack,Attack On A Person,BOONDALL
Animal,Attack,Not An Attack,MANLY WEST
Animal,Attack,Attack On A Person,BANYO
Animal,Other Animal,Fox,NUDGEE BEACH
Animal,Cat Trapping,,NEWMARKET
Animal,Attack,Attack On A Person,HAMILTON
Animal,Other Animal,Nuisance Animal,INALA
Animal,Attack,Menacing,WINDSOR
Animal,Attack,Attack On An Animal,DUTTON PARK
Animal,Attack,Attack On An Animal,NUDGEE
Animal,Attack,Attack On A Person,KARANA DOWNS
Animal,Attack,Attack On An Animal,ACACIA RIDGE
Animal,Dog,Unregistered,HENDRA
Animal,Dog,Fencing Issues,WYNNUM
Animal,Attack,Attack On An Animal,KEPERRA
Animal,Attack,Attack On An Animal,YERONGA
Animal,Dog,Defecating In Public,STRETTON
Animal,Dog,Fencing Issues,MIDDLE PARK
Animal,Other Animal,Fox,MOUNT CROSBY
Animal,Attack,Attack On An Animal,MACGREGOR
Animal,Dog,Fencing Issues,KEPERRA
Animal,Dog,Unregistered,ELLEN GROVE
Animal,Other Animal,Fox,PULLENVALE
Animal,Dog,Fencing Issues,PALLARA
Animal,Dog,Defecating In Public,SUNNYBANK
Animal,Attack,Menacing,WYNNUM
Animal,Dog,Fencing Issues,WYNNUM
Animal,Attack,Not An Attack,CARINA
Animal,Cat Trapping,,MOUNT GRAVATT
Animal,Dog,Unregistered,MOOROOKA
Animal,Cat,,BRISBANE CITY
Animal,Attack,Not An Attack,HENDRA
Animal,Other Animal,Fox,MOOROOKA
Animal,Other Animal,Fox,MOOROOKA
Animal,Dog,Fencing Issues,UPPER MOUNT GRAVATT
Animal,Attack,Attack On A Person,TARRAGINDI
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Dog,Defecating In Public,YERONGA
Animal,Dog,Fencing Issues,HEMMANT
Animal,Attack,Attack On An Animal,FITZGIBBON
Animal,Attack,Attack On An Animal,HERSTON
Animal,Attack,Menacing,NUNDAH
Animal,Dog,Fencing Issues,CHERMSIDE WEST
Animal,Dog,Fencing Issues,MOGGILL
Animal,Dog,Fencing Issues,KARANA DOWNS
Animal,Cat Trapping,,BRIGHTON
Animal,Dog,Fencing Issues,KARANA DOWNS
Animal,Other Animal,Pest / Feral Animal,KURABY
Animal,Attack,Attack On An Animal,GORDON PARK
Animal,Dog,Fencing Issues,NEW FARM
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Dog,Unregistered,CALAMVALE
Animal,Cat Trapping,,SEVENTEEN MILE ROCKS
Animal,Cat Trapping,,INALA
Animal,Dog,Fencing Issues,HENDRA
Animal,Dog,Fencing Issues,BALMORAL
Animal,Dog,Defecating In Public,FORTITUDE VALLEY
Animal,Cat Trapping,,WINDSOR
Animal,Attack,Attack On An Animal,FITZGIBBON
Animal,Dog,Unregistered,WOOLLOONGABBA
Animal,Attack,,NEW FARM
Animal,Dog,Unregistered,
Animal,Attack,Attack On An Animal,COORPAROO
Animal,Dog,Unregistered,MITCHELTON
Animal,Attack,Menacing,ACACIA RIDGE
Animal,Attack,Attack On A Person,CHAPEL HILL
Animal,Attack,Attack On An Animal,NUDGEE
Animal,Dog,Fencing Issues,HAMILTON
Animal,Other Animal,,RED HILL
Animal,Dog,Odour,OXLEY
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Dog,Defecating In Public,RED HILL
Animal,Attack,Menacing,CAMP HILL
Animal,Dog,Fencing Issues,CALAMVALE
Animal,Attack,Attack On An Animal,CHERMSIDE WEST
Animal,Dog,Defecating In Public,WEST END
Animal,Attack,Not An Attack,OXLEY
Animal,Cat,,MOOROOKA
Animal,Cat Trapping,,WILLAWONG
Animal,Cat,,EIGHT MILE PLAINS
Animal,Cat,,WYNNUM WEST
Animal,Attack,Attack On An Animal,KEPERRA
Animal,Attack,Attack On A Person,SUNNYBANK HILLS
Animal,Attack,Attack On An Animal,BRACKEN RIDGE
Animal,Attack,Attack On An Animal,THE GAP
Animal,Attack,Attack On A Person,BRACKEN RIDGE
Animal,Attack,Not An Attack,MANLY WEST
Animal,Cat Trapping,,GEEBUNG
Animal,Other Animal,Nuisance Animal,VIRGINIA
Animal,Attack,Attack On A Person,LOTA
Animal,Cat Trapping,,BRIGHTON
Animal,Attack,Menacing,BRACKEN RIDGE
Animal,Dog,Fencing Issues,NORTHGATE
Animal,Cat Trapping,,SUNNYBANK
Animal,Attack,Attack On An Animal,KEPERRA
Animal,Dog,Fencing Issues,HENDRA
Animal,Dog,Fencing Issues,RICHLANDS
Animal,Attack,Attack On A Person,BRISBANE CITY
Animal,Attack,Attack On A Person,MACGREGOR
Animal,Attack,Attack On An Animal,TINGALPA
Animal,Cat Trapping,,WYNNUM
Animal,Attack,Menacing,CARINA
Animal,Dog,Fencing Issues,MANLY WEST
Animal,Dog,Fencing Issues,MANLY WEST
Animal,Other Animal,Rabbit,BANYO
Animal,Dog,Fencing Issues,PALLARA
Animal,Dog,Fencing Issues,PALLARA
Animal,Other Animal,Fox,BELLBOWRIE
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Too Many Animals,PINJARRA HILLS
Animal,Dog,Too Many Animals,ROBERTSON
Animal,Dog,Fencing Issues,SALISBURY
Animal,Attack,Attack On A Person,CLAYFIELD
Animal,Dog,Unregistered,DEAGON
Animal,Cat Trapping,,SALISBURY
Animal,Dog,Fencing Issues,CARSELDINE
Animal,Attack,Attack On An Animal,RED HILL
Animal,Attack,Attack On An Animal,TARRAGINDI
Animal,Dog,Fencing Issues,COORPAROO
Animal,Dog,Fencing Issues,NEW FARM
Animal,Attack,Not An Attack,EVERTON PARK
Animal,Attack,Not An Attack,MACGREGOR
Animal,Dog,Fencing Issues,SEVEN HILLS
Animal,Dog,Fencing Issues,SEVEN HILLS
Animal,Dog,Fencing Issues,SEVEN HILLS
Animal,Dog,Fencing Issues,CARINA
Animal,Attack,Not An Attack,DARRA
Animal,Attack,Attack On A Person,GRACEVILLE
Animal,Attack,Attack On An Animal,KEPERRA
Animal,Attack,Attack On An Animal,MACGREGOR
Animal,Attack,Attack On A Person,BRACKEN RIDGE
Animal,Dog,Defecating In Public,BROOKFIELD
Animal,Dog,Odour,BULIMBA
Animal,Cat Trapping,,DOOLANDELLA
Animal,Dog,Fencing Issues,BOONDALL
Animal,Attack,Attack On A Person,NUDGEE BEACH
Animal,Dog,Defecating In Public,DEAGON
Animal,Cat Trapping,,INALA
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Other Animal,Fox,THE GAP
Animal,Dog,Too Many Animals,ACACIA RIDGE
Animal,Dog,Fencing Issues,ARCHERFIELD
Animal,Dog,Fencing Issues,ASPLEY
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Cat Trapping,,EAST BRISBANE
Animal,Other Animal,Fencing Issues,NORMAN PARK
Animal,Other Animal,Odour,INALA
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Attack,Attack On A Person,BROOKFIELD
Animal,Attack,Not An Attack,NUDGEE
Animal,Dog,Fencing Issues,CALAMVALE
Animal,Dog,Fencing Issues,CANNON HILL
Animal,Attack,Attack On An Animal,EIGHT MILE PLAINS
Animal,Other Animal,,RUNCORN
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Dog,Defecating In Public,TOOWONG
Animal,Dog,Unregistered,NORMAN PARK
Animal,Other Animal,Nuisance Animal,BALD HILLS
Animal,Attack,Not An Attack,CARINDALE
Animal,Attack,Attack On A Person,MOOROOKA
Animal,Attack,Attack On A Person,PARKINSON
Animal,Dog,Fencing Issues,CARSELDINE
Animal,Dog,Fencing Issues,MANSFIELD
Animal,Other Animal,Odour,KARANA DOWNS
Animal,Cat Trapping,,SUNNYBANK
Animal,Attack,Attack On A Person,INALA
Animal,Cat Trapping,,DARRA
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Fencing Issues,KEDRON
Animal,Dog,Fencing Issues,CARINDALE
Animal,Attack,Menacing,WOOLLOONGABBA
Animal,Attack,Attack On A Person,EAST BRISBANE
Animal,Cat Trapping,,INALA
Animal,Attack,Attack On An Animal,NEW FARM
Animal,Other Animal,Nuisance Animal,INALA
Animal,Dog,Fencing Issues,CARINDALE
Animal,Other Animal,Fox,BELMONT
Animal,Cat,,BOONDALL
Animal,Dog,Fencing Issues,CALAMVALE
Animal,Cat,,DURACK
Animal,Dog,Fencing Issues,MANLY WEST
Animal,Dog,Too Many Animals,PINJARRA HILLS
Animal,Attack,Attack On A Person,MANSFIELD
Animal,Dog,Fencing Issues,STAFFORD
Animal,Cat Trapping,,KHOLO
Animal,Dog,Fencing Issues,SUNNYBANK
Animal,Dog,Fencing Issues,SUNNYBANK
Animal,Other Animal,Defecating In Public,PULLENVALE
Animal,Dog,Fencing Issues,MANSFIELD
Animal,Cat,,WYNNUM
Animal,Attack,Attack On An Animal,ANNERLEY
Animal,Attack,Attack On An Animal,WYNNUM
Animal,Cat Trapping,,MITCHELTON
Animal,Cat Trapping,,SUNNYBANK
Animal,Attack,Attack On A Person,KENMORE
Animal,Other Animal,Too Many Animals,SEVENTEEN MILE ROCKS
Animal,Dog,Fencing Issues,CARINA
Animal,Attack,Not An Attack,YERONGA
