Category: Nature,Category: Type,Category: Reporting Level,Location: Suburb
Animal,Attack,Menacing,NUNDAH
Animal,Dog,Odour,UPPER KEDRON
Animal,Other Animal,Fox,SEVENTEEN MILE ROCKS
Animal,Cat,Wandering,STAFFORD
Animal,Dog,Wandering,BELMONT
Animal,Dog,Defecating In Public,CARINA
Animal,Attack,Not An Attack,FITZGIBBON
Animal,Attack,Attack On An Animal,MANLY WEST
Animal,Attack,Attack On An Animal,CARINA
Animal,Dog,Defecating In Public,NEWMARKET
Animal,Cat Trapping,,UPPER BROOKFIELD
Animal,Cat Trapping,,MITCHELTON
Animal,Dog,Fencing Issues,MURARRIE
Animal,Other Animal,Fox,CHANDLER
Animal,Dog,Wandering,MCDOWALL
Animal,Cat,Wandering,FITZGIBBON
Animal,Dog,Defecating In Public,NEWMARKET
Animal,Dog,Fencing Issues,INALA
Animal,Attack,Not An Attack,SUNNYBANK HILLS
Animal,Cat Trapping,,SUNNYBANK
Animal,Attack,Attack On An Animal,INALA
Animal,Attack,Attack On An Animal,BULIMBA
Animal,Dog,Too Many Animals,RUNCORN
Animal,Other Animal,Fox,SEVEN HILLS
Animal,Dog,Too Many Animals,CARINA
Animal,Dog,Fencing Issues,PINKENBA
Animal,Attack,Attack On A Person,SUNNYBANK HILLS
Animal,Cat,Wandering,STAFFORD HEIGHTS
Animal,Dog,Fencing Issues,MOUNT GRAVATT
Animal,Attack,Not An Attack,KEPERRA
Animal,Attack,Attack On An Animal,ELLEN GROVE
Animal,Dog,Wandering,ZILLMERE
Animal,Dog,Wandering,BELMONT
Animal,Dog,Wandering,KANGAROO POINT
Animal,Dog,Wandering,GREENSLOPES
Animal,Other Animal,Fox,CHANDLER
Animal,Other Animal,Wild Dog,MOGGILL
Animal,Attack,Not An Attack,FIG TREE POCKET
Animal,Attack,Attack On An Animal,WAVELL HEIGHTS
Animal,Dog,Fencing Issues,GAYTHORNE
Animal,Dog,Fencing Issues,GAYTHORNE
Animal,Attack,Attack On A Person,MITCHELTON
Animal,Dog,Wandering,PULLENVALE
Animal,Dog,Too Many Animals,SUNNYBANK
Animal,Attack,Attack On A Person,COORPAROO
Animal,Other Animal,Nuisance Animal,PULLENVALE
Animal,Dog,Wandering,CAMP HILL
Animal,Dog,Odour,BARDON
Animal,Other Animal,Fox,BURBANK
Animal,Attack,Attack On A Person,KEPERRA
Animal,Other Animal,Nuisance Animal,EIGHT MILE PLAINS
Animal,Attack,Attack On An Animal,RUNCORN
Animal,Attack,Attack On A Person,CARINA HEIGHTS
Animal,Other Animal,Nuisance Animal,INALA
Animal,Dog,Odour,WAVELL HEIGHTS
Animal,Dog,Wandering,STAFFORD HEIGHTS
Animal,Other Animal,Nuisance Animal,STRETTON
Animal,Dog,Unregistered,
Animal,Other Animal,Fox,HOLLAND PARK WEST
Animal,Attack,Attack On An Animal,INALA
Animal,Dog,Unregistered,MOOROOKA
Animal,Dog,Wandering,SALISBURY
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Cat Trapping,,MANLY WEST
Animal,Attack,Attack On An Animal,MANLY WEST
Animal,Attack,Attack On An Animal,INALA
Animal,Dog,Unregistered,
Animal,Dog,Unregistered,
Animal,Other Animal,Fencing Issues,CARINA HEIGHTS
Animal,Dog,Wandering,VIRGINIA
Animal,Other Animal,Deer,PULLENVALE
Animal,Other Animal,Nuisance Animal,KEPERRA
Animal,Dog,Fencing Issues,INDOOROOPILLY
Animal,Attack,Attack On An Animal,EVERTON PARK
Animal,Cat Trapping,,MANLY
Animal,Dog,Fencing Issues,ANSTEAD
Animal,Dog,Wandering,MOUNT COOT-THA
Animal,Dog,Fencing Issues,CARINA HEIGHTS
Animal,Other Animal,Wild Dog,KHOLO
Animal,Attack,Not An Attack,ZILLMERE
Animal,Dog,Unregistered,
Animal,Attack,Attack On A Person,NUNDAH
Animal,Attack,Menacing,BRACKEN RIDGE
Animal,Cat Trapping,,ROBERTSON
Animal,Dog,Fencing Issues,EVERTON PARK
Animal,Dog,Unregistered,BOONDALL
Animal,Dog,Wandering,MOUNT COOT-THA
Animal,Cat,Wandering,STAFFORD HEIGHTS
Animal,Dog,Defecating In Public,NEWMARKET
Animal,Dog,Defecating In Public,NEWMARKET
Animal,Dog,Wandering,NEWMARKET
Animal,Dog,Defecating In Public,NUNDAH
Animal,Attack,Attack On A Person,CARINDALE
Animal,Cat,Wandering,ROCHEDALE
Animal,Dog,Odour,MORNINGSIDE
Animal,Dog,Fencing Issues,TARRAGINDI
Animal,Attack,Attack On An Animal,SEVENTEEN MILE ROCKS
Animal,Cat,Wandering,BRACKEN RIDGE
Animal,Dog,Defecating In Public,ENOGGERA
Animal,Attack,Not An Attack,SUNNYBANK HILLS
Animal,Other Animal,Nuisance Animal,SUNNYBANK HILLS
Animal,Other Animal,Fox,MORNINGSIDE
Animal,Cat Trapping,,WOOLLOONGABBA
Animal,Other Animal,Wild Dog,MOGGILL
Animal,Attack,Fencing Issues,KENMORE HILLS
Animal,Attack,Attack On An Animal,MACKENZIE
Animal,Attack,Attack On An Animal,MITCHELTON
Animal,Dog,Unregistered,
Animal,Dog,Fencing Issues,INALA
Animal,Cat Trapping,,MOUNT GRAVATT EAST
Animal,Attack,Attack On A Person,MOUNT GRAVATT EAST
Animal,Other Animal,Pest / Feral Animal,MOGGILL
Animal,Dog,Wandering,WYNNUM WEST
Animal,Other Animal,Nuisance Animal,BALD HILLS
Animal,Other Animal,Fox,CAMP HILL
Animal,Dog,Wandering,SANDGATE
Animal,Attack,Attack On A Person,TARRAGINDI
Animal,Other Animal,Deer,JINDALEE
Animal,Cat,Wandering,KEPERRA
Animal,Other Animal,Fox,SEVEN HILLS
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Wandering,BARDON
Animal,Attack,Attack On A Person,CHERMSIDE
Animal,Cat Trapping,,BRIDGEMAN DOWNS
Animal,Cat Trapping,,BRIDGEMAN DOWNS
Animal,Other Animal,Fox,STRETTON
Animal,Other Animal,Wild Dog,MOUNT COOT-THA
Animal,Attack,Attack On A Person,FERNY GROVE
Animal,Dog,Fencing Issues,FOREST LAKE
Animal,Attack,Attack On An Animal,SHERWOOD
Animal,Dog,Fencing Issues,NORTHGATE
Animal,Other Animal,Nuisance Animal,ROCKLEA
Animal,Other Animal,Nuisance Animal,EIGHT MILE PLAINS
Animal,Attack,Attack On An Animal,KELVIN GROVE
Animal,Cat,,BRISBANE CITY
Animal,Dog,Wandering,MCDOWALL
Animal,Cat Trapping,,DARRA
Animal,Cat,Wandering,DUTTON PARK
Animal,Dog,Fencing Issues,SUNNYBANK HILLS
Animal,Dog,Fencing Issues,INALA
Animal,Attack,Attack On A Person,MACGREGOR
Animal,Cat Trapping,,STAFFORD HEIGHTS
Animal,Dog,Wandering,WAVELL HEIGHTS
Animal,Cat Trapping,,BOWEN HILLS
Animal,Dog,Wandering,MILTON
Animal,Dog,Fencing Issues,SPRING HILL
Animal,Dog,Fencing Issues,SPRING HILL
Animal,Dog,Unregistered,FOREST LAKE
Animal,Other Animal,Nuisance Animal,INALA
Animal,Attack,Menacing,SUNNYBANK HILLS
Animal,Dog,Wandering,OXLEY
Animal,Dog,Fencing Issues,BALD HILLS
Animal,Other Animal,Fox,SEVEN HILLS
Animal,Other Animal,Insufficient Space,KEDRON
Animal,Attack,Attack On An Animal,FITZGIBBON
Animal,Dog,Wandering,HAMILTON
Animal,Dog,Wandering,ASCOT
Animal,Cat Trapping,,ALDERLEY
Animal,Other Animal,Insufficient Space,KELVIN GROVE
Animal,Other Animal,Fox,HEATHWOOD
Animal,Attack,Menacing,NORTHGATE
Animal,Other Animal,Fox,HEATHWOOD
Animal,Other Animal,Fox,HEATHWOOD
Animal,Dog,Wandering,BULIMBA
Animal,Dog,Fencing Issues,TARRAGINDI
Animal,Dog,Fencing Issues,NUNDAH
Animal,Attack,Menacing,MOUNT GRAVATT EAST
Animal,Other Animal,Fox,BRISBANE AIRPORT
Animal,Cat,Wandering,MOUNT OMMANEY
Animal,Cat,Wandering,AUCHENFLOWER
Animal,Dog,Fencing Issues,KEPERRA
Animal,Dog,Fencing Issues,TINGALPA
Animal,Attack,Attack On An Animal,WOOLLOONGABBA
Animal,Other Animal,Fox,ROCKLEA
Animal,Other Animal,Fox,BOONDALL
Animal,Other Animal,Nuisance Animal,GRACEVILLE
Animal,Cat,,WYNNUM
Animal,Attack,Not An Attack,HOLLAND PARK
Animal,Other Animal,Insufficient Space,PARKINSON
Animal,Attack,Attack On An Animal,HERSTON
Animal,Other Animal,Fox,ROCKLEA
Animal,Other Animal,Fox,WAVELL HEIGHTS
Animal,Other Animal,Deer,PULLENVALE
Animal,Attack,Attack On A Person,CALAMVALE
Animal,Attack,Not An Attack,FOREST LAKE
Animal,Attack,Attack On A Person,SUNNYBANK HILLS
Animal,Cat,Wandering,ST LUCIA
Animal,Dog,Unregistered,ACACIA RIDGE
Animal,Attack,Attack On An Animal,SOUTH BRISBANE
Animal,Attack,Not An Attack,SOUTH BRISBANE
Animal,Dog,Wandering,SOUTH BRISBANE
Animal,Other Animal,Deer,PULLENVALE
Animal,Dog,Wandering,WAKERLEY
Animal,Dog,Unregistered,
Animal,Cat Trapping,,ZILLMERE
Animal,Dog,Odour,DUTTON PARK
Animal,Dog,Wandering,RUNCORN
Animal,Dog,Fencing Issues,KENMORE
Animal,Cat,Wandering,CARINDALE
Animal,Attack,Attack On A Person,WYNNUM WEST
Animal,Attack,Attack On An Animal,CALAMVALE
Animal,Cat Trapping,,CAMP HILL
Animal,Cat,Wandering,ASHGROVE
Animal,Other Animal,Nuisance Animal,HIGHGATE HILL
Animal,Dog,Odour,CAMP HILL
Animal,Attack,Attack On A Person,STAFFORD HEIGHTS
Animal,Attack,Attack On A Person,ANNERLEY
Animal,Other Animal,Fox,MORNINGSIDE
Animal,Dog,Fencing Issues,FERNY GROVE
Animal,Dog,Unregistered,MCDOWALL
Animal,Attack,Menacing,TAIGUM
Animal,Cat Trapping,,WINDSOR
Animal,Dog,Wandering,GORDON PARK
Animal,Cat Trapping,,SUNNYBANK
Animal,Dog,Fencing Issues,INALA
Animal,Attack,Attack On An Animal,SEVENTEEN MILE ROCKS
Animal,Cat,Wandering,ACACIA RIDGE
Animal,Cat,Wandering,WYNNUM WEST
Animal,Dog,Wandering,MORNINGSIDE
Animal,Attack,Attack On An Animal,STAFFORD
Animal,Attack,Attack On An Animal,TARRAGINDI
Animal,Cat Trapping,,FOREST LAKE
Animal,Cat,Wandering,BELMONT
Animal,Dog,Wandering,CARSELDINE
Animal,Dog,Odour,OXLEY
Animal,Dog,Fencing Issues,CHELMER
Animal,Dog,Odour,INALA
Animal,Attack,Attack On A Person,NUNDAH
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Wandering,MANSFIELD
Animal,Dog,Fencing Issues,MANSFIELD
Animal,Attack,Attack On A Person,SPRING HILL
Animal,Dog,Wandering,CAMP HILL
Animal,Dog,Wandering,EVERTON PARK
Animal,Attack,Not An Attack,EAST BRISBANE
Animal,Attack,Attack On An Animal,TINGALPA
Animal,Dog,Unregistered,FOREST LAKE
Animal,Attack,Attack On A Person,MANLY
Animal,Attack,Attack On An Animal,SPRING HILL
Animal,Other Animal,Nuisance Animal,CARINA HEIGHTS
Animal,Other Animal,Nuisance Animal,ST LUCIA
Animal,Cat Trapping,,GEEBUNG
Animal,Other Animal,Nuisance Animal,EIGHT MILE PLAINS
Animal,Other Animal,Nuisance Animal,ALGESTER
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Other Animal,Fox,WYNNUM
Animal,Attack,Attack On A Person,COORPAROO
Animal,Other Animal,Fox,WAKERLEY
Animal,Dog,Wandering,BULIMBA
Animal,Attack,Attack On An Animal,SALISBURY
Animal,Cat Trapping,,DOOLANDELLA
Animal,Other Animal,Deer,MOGGILL
Animal,Dog,Wandering,MANLY WEST
Animal,Other Animal,Nuisance Animal,SALISBURY
Animal,Dog,Wandering,CHERMSIDE WEST
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Wandering,INALA
Animal,Other Animal,Fox,THE GAP
Animal,Other Animal,Fox,MOGGILL
Animal,Other Animal,Deer,MOGGILL
Animal,Other Animal,Insufficient Space,NORTHGATE
Animal,Cat Trapping,,MACGREGOR
Animal,Other Animal,Fox,WAVELL HEIGHTS
Animal,Attack,Attack On A Person,INALA
Animal,Dog,Wandering,HOLLAND PARK WEST
Animal,Cat,Wandering,PARKINSON
Animal,Dog,Fencing Issues,GREENSLOPES
Animal,Cat,Wandering,BARDON
Animal,Attack,Not An Attack,EIGHT MILE PLAINS
Animal,Attack,Not An Attack,EIGHT MILE PLAINS
Animal,Attack,Not An Attack,NUNDAH
Animal,Other Animal,Rabbit,EAGLE FARM
Animal,Attack,Attack On A Person,GREENSLOPES
Animal,Attack,Attack On A Person,KEDRON
Animal,Attack,Menacing,CARINDALE
Animal,Other Animal,Fencing Issues,ARCHERFIELD
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Unregistered,WAVELL HEIGHTS
Animal,Dog,Unregistered,
Animal,Dog,Wandering,WEST END
Animal,Dog,Wandering,WEST END
Animal,Cat Trapping,,HEMMANT
Animal,Attack,Attack On An Animal,ASPLEY
Animal,Attack,Attack On A Person,INALA
Animal,Attack,Attack On A Person,HEATHWOOD
Animal,Attack,Attack On A Person,EAST BRISBANE
Animal,Attack,Attack On A Person,BRIGHTON
Animal,Attack,Attack On A Person,TINGALPA
Animal,Dog,Defecating In Public,MOOROOKA
Animal,Dog,Fencing Issues,MOUNT GRAVATT EAST
Animal,Cat,Wandering,NUDGEE
Animal,Attack,Attack On A Person,FERNY GROVE
Animal,Dog,Fencing Issues,CARINDALE
Animal,Other Animal,Too Many Animals,ACACIA RIDGE
Animal,Other Animal,Fox,CHANDLER
Animal,Dog,Unregistered,ASPLEY
Animal,Dog,Wandering,COORPAROO
Animal,Cat Trapping,,WACOL
Animal,Dog,Wandering,UPPER KEDRON
Animal,Attack,Attack On An Animal,ANSTEAD
Animal,Cat,Wandering,CLAYFIELD
Animal,Cat Trapping,,ENOGGERA
Animal,Dog,Wandering,HERSTON
Animal,Cat,Wandering,BRACKEN RIDGE
Animal,Attack,Menacing,CARSELDINE
Animal,Dog,Too Many Animals,ROCHEDALE
Animal,Dog,Too Many Animals,ROCHEDALE
Animal,Dog,Too Many Animals,ROCHEDALE
Animal,Cat,Wandering,SANDGATE
Animal,Attack,Attack On A Person,MOUNT GRAVATT EAST
Animal,Dog,Wandering,CHERMSIDE
Animal,Attack,Attack On A Person,SALISBURY
Animal,Cat,Wandering,FOREST LAKE
Animal,Cat,Wandering,FOREST LAKE
Animal,Dog,Wandering,MCDOWALL
Animal,Attack,Attack On An Animal,SANDGATE
Animal,Cat Trapping,,CHAPEL HILL
Animal,Attack,Attack On A Person,MOGGILL
Animal,Attack,Not An Attack,COOPERS PLAINS
Animal,Cat Trapping,,WYNNUM
Animal,Dog,Wandering,WYNNUM WEST
Animal,Dog,Unregistered,BRIGHTON
Animal,Other Animal,Fox,BOONDALL
Animal,Dog,Wandering,SUNNYBANK HILLS
Animal,Attack,Attack On An Animal,SUNNYBANK HILLS
Animal,Dog,Wandering,HOLLAND PARK WEST
Animal,Other Animal,Fox,CHANDLER
Animal,Dog,Wandering,SUNNYBANK
Animal,Dog,Fencing Issues,DARRA
Animal,Other Animal,Fox,UPPER BROOKFIELD
Animal,Other Animal,Fox,UPPER BROOKFIELD
Animal,Dog,Wandering,BOONDALL
Animal,Other Animal,Fox,BOONDALL
Animal,Attack,Not An Attack,PADDINGTON
Animal,Dog,Wandering,DOOLANDELLA
Animal,Dog,Wandering,WYNNUM
Animal,Attack,Attack On A Person,NORTHGATE
Animal,Dog,Wandering,KALINGA
Animal,Dog,Fencing Issues,CANNON HILL
Animal,Attack,Menacing,ALDERLEY
Animal,Dog,Fencing Issues,KENMORE
Animal,Attack,Not An Attack,BALMORAL
Animal,Attack,Attack On A Person,SUNNYBANK HILLS
Animal,Dog,Defecating In Public,FOREST LAKE
Animal,Dog,Unregistered,ASCOT
Animal,Cat Trapping,,ENOGGERA
Animal,Dog,Unregistered,BANYO
Animal,Attack,Attack On An Animal,SINNAMON PARK
Animal,Cat Trapping,,INALA
Animal,Attack,Not An Attack,WYNNUM WEST
Animal,Attack,Attack On A Person,STONES CORNER
Animal,Attack,Attack On A Person,YERONGA
Animal,Dog,Too Many Animals,WYNNUM WEST
Animal,Dog,Wandering,KELVIN GROVE
Animal,Dog,,PARKINSON
Animal,Dog,Wandering,CHERMSIDE
Animal,Cat Trapping,,ASCOT
Animal,Dog,Fencing Issues,CARINDALE
Animal,Dog,Unregistered,NUNDAH
Animal,Other Animal,Fox,MANLY
Animal,Dog,Wandering,CHERMSIDE
Animal,Dog,Wandering,BRIGHTON
Animal,Attack,Attack On A Person,ROCHEDALE
Animal,Dog,Wandering,YERONGA
Animal,Dog,Fencing Issues,HOLLAND PARK
Animal,Cat,Wandering,FOREST LAKE
Animal,Attack,Attack On An Animal,BOONDALL
Animal,Dog,Unregistered,TINGALPA
Animal,Attack,Attack On An Animal,HENDRA
Animal,Cat Trapping,,SUNNYBANK
Animal,Dog,Wandering,KENMORE
Animal,Dog,Defecating In Public,HAWTHORNE
Animal,Dog,Wandering,MOUNT COOT-THA
Animal,Cat Trapping,,UPPER MOUNT GRAVATT
Animal,Dog,Fencing Issues,MANLY
Animal,Other Animal,Odour,DEAGON
Animal,Dog,Wandering,YERONGA
Animal,Cat Trapping,,WYNNUM
Animal,Dog,Wandering,CARINDALE
Animal,Cat Trapping,,TARINGA
Animal,Dog,Fencing Issues,CARSELDINE
Animal,Attack,Attack On An Animal,NORMAN PARK
Animal,Attack,Attack On A Person,MORNINGSIDE
Animal,Other Animal,Nuisance Animal,INDOOROOPILLY
Animal,Dog,Wandering,RUNCORN
Animal,Attack,Attack On A Person,BULIMBA
Animal,Attack,Attack On An Animal,HOLLAND PARK WEST
Animal,Other Animal,Fox,MANLY
Animal,Cat Trapping,,STRETTON
Animal,Dog,Defecating In Public,HOLLAND PARK
Animal,Dog,Wandering,BARDON
Animal,Other Animal,Fox,INDOOROOPILLY
Animal,Cat Trapping,,ROCKLEA
Animal,Dog,Fencing Issues,MOUNT GRAVATT EAST
Animal,Dog,Odour,YERONGA
Animal,Cat,Wandering,MIDDLE PARK
Animal,Other Animal,Unregistered,MANSFIELD
Animal,Dog,Wandering,INALA
Animal,Attack,Attack On A Person,TARRAGINDI
Animal,Cat Trapping,,DARRA
Animal,Other Animal,Odour,BELMONT
Animal,Attack,Attack On An Animal,EVERTON PARK
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Dog,Wandering,
Animal,Attack,Attack On A Person,WYNNUM WEST
Animal,Dog,Too Many Animals,SHORNCLIFFE
Animal,Dog,Wandering,NEW FARM
Animal,Dog,Too Many Animals,STAFFORD HEIGHTS
Animal,Attack,Attack On A Person,STRETTON
Animal,Attack,Attack On An Animal,EAST BRISBANE
Animal,Dog,Wandering,NATHAN
Animal,Dog,Defecating In Public,KALINGA
Animal,Dog,Too Many Animals,BRIGHTON
Animal,Attack,Attack On An Animal,ASHGROVE
Animal,Attack,Attack On An Animal,ASHGROVE
Animal,Cat Trapping,,BALD HILLS
Animal,Attack,Attack On An Animal,ROCKLEA
Animal,Attack,Attack On An Animal,MOGGILL
Animal,Other Animal,Fox,PULLENVALE
Animal,Dog,Unregistered,DARRA
Animal,Cat Trapping,,MANLY
Animal,Cat,Wandering,ANNERLEY
Animal,Dog,Wandering,CHERMSIDE
Animal,Other Animal,Nuisance Animal,MITCHELTON
Animal,Other Animal,Fox,TARRAGINDI
Animal,Dog,Wandering,EIGHT MILE PLAINS
Animal,Attack,Attack On An Animal,FOREST LAKE
Animal,Cat,Wandering,WESTLAKE
Animal,Attack,Attack On An Animal,CLAYFIELD
Animal,Dog,Wandering,ALDERLEY
Animal,Other Animal,Rabbit,CARINDALE
Animal,Dog,Fencing Issues,ROCKLEA
Animal,Dog,Fencing Issues,GAYTHORNE
Animal,Dog,Wandering,YERONGA
Animal,Other Animal,Fox,MOGGILL
Animal,Dog,Fencing Issues,BULIMBA
Animal,Dog,Wandering,BOONDALL
Animal,Dog,Defecating In Public,NEWMARKET
Animal,Attack,Attack On A Person,TARRAGINDI
Animal,Dog,Unregistered,KANGAROO POINT
Animal,Attack,Not An Attack,BELMONT
Animal,Cat Trapping,,TARRAGINDI
Animal,Other Animal,Nuisance Animal,MACKENZIE
Animal,Cat,Unregistered,ANNERLEY
Animal,Dog,Odour,BARDON
Animal,Attack,Attack On A Person,FIG TREE POCKET
Animal,Other Animal,Fox,MOUNT GRAVATT EAST
Animal,Cat Trapping,,CARINA HEIGHTS
Animal,Cat,Wandering,HOLLAND PARK WEST
Animal,Attack,Attack On An Animal,WISHART
Animal,Dog,Wandering,KANGAROO POINT
Animal,Dog,Wandering,SPRING HILL
Animal,Dog,Wandering,SPRING HILL
Animal,Attack,Attack On An Animal,CLAYFIELD
Animal,Cat,Wandering,SALISBURY
Animal,Attack,Attack On A Person,SHORNCLIFFE
Animal,Dog,Unregistered,HOLLAND PARK
Animal,Attack,Not An Attack,BRIGHTON
Animal,Other Animal,Nuisance Animal,CHERMSIDE WEST
Animal,Attack,Attack On A Person,RICHLANDS
Animal,Dog,Wandering,NORTHGATE
Animal,Dog,Wandering,VIRGINIA
Animal,Attack,Attack On A Person,NUNDAH
Animal,Dog,Wandering,NATHAN
Animal,Dog,Wandering,BRIGHTON
Animal,Attack,Attack On A Person,HEMMANT
Animal,Dog,Wandering,BRACKEN RIDGE
Animal,Other Animal,Nuisance Animal,BELLBOWRIE
Animal,Attack,Attack On A Person,ELLEN GROVE
Animal,Attack,Attack On A Person,MANLY WEST
Animal,Dog,Wandering,BANYO
Animal,Other Animal,Fox,DUTTON PARK
Animal,Dog,,SANDGATE
Animal,Cat,Wandering,KARANA DOWNS
Animal,Cat Trapping,,WAVELL HEIGHTS
Animal,Attack,Attack On A Person,NUNDAH
Animal,Other Animal,Fox,BOONDALL
Animal,Cat,Wandering,KARANA DOWNS
Animal,Dog,Fencing Issues,MORNINGSIDE
Animal,Attack,Attack On An Animal,JINDALEE
Animal,Dog,Fencing Issues,MORNINGSIDE
Animal,Cat,Wandering,VIRGINIA
Animal,Other Animal,Fox,BOONDALL
Animal,Cat Trapping,,BRIDGEMAN DOWNS
Animal,Other Animal,Wandering,HOLLAND PARK WEST
Animal,Dog,Wandering,WAVELL HEIGHTS
Animal,Dog,Fencing Issues,SUNNYBANK HILLS
Animal,Other Animal,Pest / Feral Animal,INALA
Animal,Dog,Wandering,NUNDAH
Animal,Other Animal,Nuisance Animal,RANSOME
Animal,Attack,Attack On An Animal,INALA
Animal,Attack,Attack On A Person,NORMAN PARK
Animal,Dog,Unregistered,ROCHEDALE
Animal,Dog,Unregistered,ROCHEDALE
Animal,Dog,Unregistered,BULIMBA
Animal,Dog,Unregistered,EIGHT MILE PLAINS
Animal,Attack,Attack On An Animal,EVERTON PARK
Animal,Cat Trapping,,KURABY
Animal,Other Animal,Deer,PULLENVALE
Animal,Dog,Wandering,TENERIFFE
Animal,Dog,Wandering,SANDGATE
Animal,Other Animal,Pest / Feral Animal,ROCHEDALE
Animal,Cat,Wandering,TAIGUM
Animal,Dog,Too Many Animals,SUNNYBANK
Animal,Attack,Attack On An Animal,TARRAGINDI
Animal,Cat Trapping,,TARINGA
Animal,Dog,Fencing Issues,SUNNYBANK HILLS
Animal,Dog,Wandering,GEEBUNG
Animal,Other Animal,Nuisance Animal,INALA
Animal,Other Animal,Fencing Issues,KURABY
Animal,Attack,Attack On An Animal,ZILLMERE
Animal,Dog,Fencing Issues,DARRA
Animal,Other Animal,Odour,STRETTON
Animal,Cat,Wandering,FOREST LAKE
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Dog,Wandering,MOUNT COOT-THA
Animal,Attack,Attack On A Person,ELLEN GROVE
Animal,Dog,,SHORNCLIFFE
Animal,Dog,Defecating In Public,DUTTON PARK
Animal,Other Animal,Nuisance Animal,BOONDALL
Animal,Dog,Unregistered,MANSFIELD
Animal,Other Animal,Wild Dog,PULLENVALE
Animal,Other Animal,Wild Dog,PULLENVALE
Animal,Dog,Unregistered,NEW FARM
Animal,Attack,Attack On An Animal,HOLLAND PARK WEST
Animal,Dog,Odour,INALA
Animal,Cat,Wandering,WYNNUM WEST
Animal,Attack,Attack On An Animal,MOOROOKA
Animal,Attack,Attack On A Person,DURACK
