Category: Nature,Category: Type,Category: Reporting Level,Location: Suburb
Animal,Attack,Attack On A Person,NUNDAH
Animal,Other Animal,Fox,PULLENVALE
Animal,Dog,Fencing Issues,KEDRON
Animal,Attack,Attack On An Animal,FAIRFIELD
Animal,Attack,,ALDERLEY
Animal,Dog,Wandering,BOONDALL
Animal,Dog,Wandering,WYNNUM
Animal,Cat,Wandering,YERONGA
Animal,Other Animal,Fox,SALISBURY
Animal,Other Animal,Fox,MORNINGSIDE
Animal,Attack,Attack On An Animal,GREENSLOPES
Animal,Other Animal,Wild Dog,PULLENVALE
Animal,Attack,Attack On An Animal,SINNAMON PARK
Animal,Dog,Defecating In Public,CARINDALE
Animal,Attack,,MITCHELTON
Animal,Attack,Attack On An Animal,NORTHGATE
Animal,Dog,Wandering,MANLY
Animal,Attack,Attack On An Animal,ZILLMERE
Animal,Cat Trapping,,WOOLLOONGABBA
Animal,Other Animal,Wandering,CHANDLER
Animal,Dog,Wandering,WESTLAKE
Animal,Attack,Attack On A Person,ZILLMERE
Animal,Cat Trapping,,ASPLEY
Animal,Dog,Fencing Issues,WACOL
Animal,Dog,Fencing Issues,MURARRIE
Animal,Attack,,CARINDALE
Animal,Dog,Unregistered,FERNY GROVE
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD
Animal,Dog,Defecating In Public,WYNNUM
Animal,Dog,Fencing Issues,KENMORE
Animal,Dog,,INALA
Animal,Attack,Attack On A Person,UPPER MOUNT GRAVATT
Animal,Dog,Wandering,WINDSOR
Animal,Attack,Attack On An Animal,ZILLMERE
Animal,Dog,Wandering,CAMP HILL
Animal,Attack,Attack On An Animal,SHERWOOD
Animal,Dog,Fencing Issues,KHOLO
Animal,Attack,Attack On A Person,MORNINGSIDE
Animal,Other Animal,Fox,CHANDLER
Animal,Cat Trapping,,KARANA DOWNS
Animal,Attack,,ALDERLEY
Animal,Dog,Fencing Issues,MOUNT GRAVATT EAST
Animal,Dog,Wandering,RED HILL
Animal,Cat Trapping,,EIGHT MILE PLAINS
Animal,Cat Trapping,,BOONDALL
Animal,Dog,Odour,MURARRIE
Animal,Cat Trapping,,HOLLAND PARK WEST
Animal,Dog,Wandering,CORINDA
Animal,Cat Trapping,,OXLEY
Animal,Attack,Attack On A Person,BALD HILLS
Animal,Other Animal,Fox,MACGREGOR
Animal,Dog,Unregistered,KELVIN GROVE
Animal,Cat Trapping,,ROCHEDALE
Animal,Attack,,OXLEY
Animal,Dog,Odour,DREWVALE
Animal,Attack,Attack On A Person,CARSELDINE
Animal,Attack,Attack On A Person,BRIGHTON
Animal,Cat Trapping,,KURABY
Animal,Dog,Wandering,BARDON
Animal,Attack,Attack On An Animal,JINDALEE
Animal,Dog,Wandering,YERONGA
Animal,Dog,Wandering,YERONGA
Animal,Cat Trapping,,HOLLAND PARK
Animal,Dog,Fencing Issues,SANDGATE
Animal,Attack,Not An Attack,HOLLAND PARK
Animal,Dog,Fencing Issues,MURARRIE
Animal,Attack,,ANNERLEY
Animal,Cat Trapping,,CARSELDINE
Animal,Attack,Not An Attack,CAMP HILL
Animal,Cat,Wandering,STAFFORD HEIGHTS
Animal,Dog,Defecating In Public,MIDDLE PARK
Animal,Dog,Defecating In Public,FOREST LAKE
Animal,Attack,Attack On A Person,ASCOT
Animal,Attack,Menacing,WYNNUM
Animal,Attack,,COOPERS PLAINS
Animal,Cat Trapping,,CHANDLER
Animal,Attack,,MOOROOKA
Animal,Attack,,ALDERLEY
Animal,Other Animal,Fox,MOOROOKA
Animal,Attack,Not An Attack,CARINA
Animal,Cat Trapping,,HOLLAND PARK
Animal,Cat Trapping,,ARCHERFIELD
Animal,Cat Trapping,,BROOKFIELD
Animal,Dog,Defecating In Public,BRACKEN RIDGE
Animal,Dog,Wandering,
Animal,Attack,Attack On A Person,JAMBOREE HEIGHTS
Animal,Dog,Wandering,CARINDALE
Animal,Attack,Menacing,STRETTON
Animal,Cat Trapping,,MOOROOKA
Animal,Attack,,KANGAROO POINT
Animal,Cat Trapping,,SHERWOOD
Animal,Dog,,FOREST LAKE
Animal,Dog,Unregistered,
Animal,Cat Trapping,,KEDRON
Animal,Cat Trapping,,BRACKEN RIDGE
Animal,Attack,Menacing,WYNNUM
Animal,Dog,Fencing Issues,RUNCORN
Animal,Dog,Wandering,WAKERLEY
Animal,Dog,Wandering,BALD HILLS
Animal,Dog,Wandering,BALD HILLS
Animal,Attack,,LOTA
Animal,Dog,Wandering,PADDINGTON
Animal,Cat,Wandering,ANNERLEY
Animal,Attack,Attack On An Animal,BRIGHTON
Animal,Dog,Fencing Issues,FIG TREE POCKET
Animal,Cat,,HAWTHORNE
Animal,Attack,,THE GAP
Animal,Dog,Wandering,HAMILTON
Animal,Other Animal,Fox,MOUNT GRAVATT
Animal,Attack,Attack On A Person,BRIGHTON
Animal,Dog,Wandering,MCDOWALL
Animal,Dog,Wandering,MILTON
Animal,Dog,Wandering,MILTON
Animal,Dog,Unregistered,HAWTHORNE
Animal,Attack,Attack On An Animal,ASPLEY
Animal,Cat Trapping,,BALMORAL
Animal,Other Animal,Nuisance Animal,ELLEN GROVE
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD
Animal,Dog,Fencing Issues,PADDINGTON
Animal,Attack,Attack On An Animal,DUTTON PARK
Animal,Attack,,MITCHELTON
Animal,Dog,Too Many Animals,NORMAN PARK
Animal,Dog,Wandering,KEDRON
Animal,Dog,Wandering,INALA
Animal,Dog,Wandering,HAMILTON
Animal,Dog,Unregistered,CORINDA
Animal,Dog,Fencing Issues,DARRA
Animal,Attack,,CARINA HEIGHTS
Animal,Cat,Wandering,WYNNUM WEST
Animal,Dog,Fencing Issues,SANDGATE
Animal,Dog,Wandering,EVERTON PARK
Animal,Attack,,CAMP HILL
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Other Animal,,WYNNUM
Animal,Cat,Wandering,JINDALEE
Animal,Dog,Wandering,SHERWOOD
Animal,Cat Trapping,,TINGALPA
Animal,Attack,,PINJARRA HILLS
Animal,Dog,Unregistered,BOWEN HILLS
Animal,Cat Trapping,,COORPAROO
Animal,Cat,Wandering,RICHLANDS
Animal,Dog,Unregistered,KEPERRA
Animal,Dog,Wandering,MCDOWALL
Animal,Attack,,WOOLOOWIN
Animal,Dog,Fencing Issues,INALA
Animal,Attack,,TINGALPA
Animal,Dog,Wandering,WAVELL HEIGHTS
Animal,Cat,Wandering,THE GAP
Animal,Other Animal,Fox,TARRAGINDI
Animal,Dog,Fencing Issues,UPPER MOUNT GRAVATT
Animal,Dog,Fencing Issues,HOLLAND PARK
Animal,Cat,Wandering,GRACEVILLE
Animal,Cat,Wandering,ASHGROVE
Animal,Dog,Wandering,MCDOWALL
Animal,Cat,Wandering,NORTHGATE
Animal,Dog,Wandering,CAMP HILL
Animal,Dog,Wandering,NUNDAH
Animal,Cat,Wandering,NEWMARKET
Animal,Other Animal,Fox,KARANA DOWNS
Animal,Other Animal,Fox,KARANA DOWNS
Animal,Other Animal,Fox,GRACEVILLE
Animal,Cat,,NORTHGATE
Animal,Dog,Too Many Animals,SANDGATE
Animal,Dog,Defecating In Public,ROBERTSON
Animal,Dog,Wandering,AUCHENFLOWER
Animal,Dog,Defecating In Public,SHORNCLIFFE
Animal,Other Animal,Fox,TARRAGINDI
Animal,Other Animal,Fox,WAKERLEY
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Attack,Menacing,DARRA
Animal,Dog,Odour,CARINDALE
Animal,Dog,Unregistered,INALA
Animal,Attack,Attack On A Person,ASPLEY
Animal,Dog,Unregistered,DARRA
Animal,Dog,Unregistered,
Animal,Dog,,NUDGEE
Animal,Dog,Unregistered,ACACIA RIDGE
Animal,Dog,Fencing Issues,SANDGATE
Animal,Dog,Defecating In Public,CHERMSIDE
Animal,Other Animal,Nuisance Animal,ACACIA RIDGE
Animal,Dog,Unregistered,SALISBURY
Animal,Dog,Wandering,SHERWOOD
Animal,Attack,Not An Attack,SUNNYBANK HILLS
Animal,Other Animal,Too Many Animals,WYNNUM WEST
Animal,Attack,Attack On A Person,FOREST LAKE
Animal,Dog,Wandering,ACACIA RIDGE
Animal,Other Animal,Fox,KALINGA
Animal,Dog,Fencing Issues,WYNNUM
Animal,Dog,Defecating In Public,PETRIE TERRACE
Animal,Attack,Menacing,ELLEN GROVE
Animal,Attack,,ANNERLEY
Animal,Cat,Wandering,ANNERLEY
Animal,Cat,Wandering,ARCHERFIELD
Animal,Attack,Not An Attack,GREENSLOPES
Animal,Cat Trapping,,BALMORAL
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Other Animal,Fox,WACOL
Animal,Dog,Wandering,HEMMANT
Animal,Attack,Attack On An Animal,SALISBURY
Animal,Attack,,WILLAWONG
Animal,Dog,Fencing Issues,NORMAN PARK
Animal,Dog,Wandering,GRANGE
Animal,Attack,Attack On An Animal,NUDGEE
Animal,Cat,Wandering,THE GAP
Animal,Other Animal,Nuisance Animal,GAYTHORNE
Animal,Cat Trapping,,INDOOROOPILLY
Animal,Dog,Fencing Issues,SINNAMON PARK
Animal,Cat Trapping,,BROOKFIELD
Animal,Cat,Wandering,WYNNUM
Animal,Cat,Wandering,WYNNUM
Animal,Other Animal,Fox,RANSOME
Animal,Dog,Wandering,WAKERLEY
Animal,Other Animal,Nuisance Animal,CLAYFIELD
Animal,Cat,Wandering,THE GAP
Animal,Cat,Wandering,THE GAP
Animal,Cat,Wandering,THE GAP
Animal,Cat,Wandering,THE GAP
Animal,Cat,Wandering,THE GAP
Animal,Cat,Wandering,THE GAP
Animal,Cat,Wandering,THE GAP
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Cat,Wandering,YERONGA
Animal,Other Animal,Deer,PULLENVALE
Animal,Dog,Wandering,NEW FARM
Animal,Cat Trapping,,BRIGHTON
Animal,Cat,Wandering,THE GAP
Animal,Cat,Wandering,THE GAP
Animal,Cat,Wandering,THE GAP
Animal,Attack,,PADDINGTON
Animal,Dog,Fencing Issues,DARRA
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Attack,Attack On An Animal,HENDRA
Animal,Other Animal,Fox,HERSTON
Animal,Dog,Fencing Issues,CARINDALE
Animal,Attack,Attack On A Person,ASCOT
Animal,Cat Trapping,,SUNNYBANK
Animal,Cat,Wandering,NORTHGATE
Animal,Cat Trapping,,ASPLEY
Animal,Attack,Not An Attack,KENMORE
Animal,Other Animal,Fox,BELMONT
Animal,Dog,Wandering,NUDGEE BEACH
Animal,Other Animal,Pest / Feral Animal,OXLEY
Animal,Dog,Wandering,WYNNUM WEST
Animal,Dog,Unregistered,
Animal,Other Animal,Fox,CORINDA
Animal,Other Animal,Deer,BROOKFIELD
Animal,Attack,Attack On An Animal,STONES CORNER
Animal,Dog,Wandering,YERONGA
Animal,Attack,,COORPAROO
Animal,Attack,,RANSOME
Animal,Dog,Wandering,YERONGA
Animal,Dog,Wandering,TINGALPA
Animal,Dog,Fencing Issues,TINGALPA
Animal,Other Animal,Fox,GEEBUNG
Animal,Dog,Wandering,VIRGINIA
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Attack,,MANLY WEST
Animal,Cat Trapping,,NORTHGATE
Animal,Other Animal,Wild Dog,KHOLO
Animal,Attack,Attack On A Person,KEDRON
Animal,Attack,Menacing,BULIMBA
Animal,Cat,Wandering,PADDINGTON
Animal,Dog,Unregistered,NUDGEE
Animal,Dog,Unregistered,NUDGEE
Animal,Cat,Wandering,SALISBURY
Animal,Other Animal,Fox,CHANDLER
Animal,Dog,Odour,GAYTHORNE
Animal,Dog,Unregistered,STAFFORD
Animal,Cat Trapping,,FOREST LAKE
Animal,Attack,Attack On A Person,MOUNT GRAVATT EAST
Animal,Attack,Attack On An Animal,CARINDALE
Animal,Attack,,CAMP HILL
Animal,Attack,,BARDON
Animal,Attack,,SEVEN HILLS
Animal,Cat,Wandering,BANYO
Animal,Attack,,WISHART
Animal,Attack,,HEATHWOOD
Animal,Dog,Wandering,BRIGHTON
Animal,Cat Trapping,,MOOROOKA
Animal,Dog,Wandering,
Animal,Dog,,
Animal,Dog,Wandering,
Animal,Other Animal,Fox,BRIGHTON
Animal,Attack,Menacing,BARDON
Animal,Attack,,UPPER MOUNT GRAVATT
Animal,Attack,Attack On An Animal,JAMBOREE HEIGHTS
Animal,Attack,,BRIGHTON
Animal,Attack,,CHERMSIDE WEST
Animal,Other Animal,Fox,THE GAP
Animal,Attack,,BALMORAL
Animal,Dog,,INALA
Animal,Other Animal,Fox,BOONDALL
Animal,Dog,Fencing Issues,INALA
Animal,Cat Trapping,,BRISBANE CITY
Animal,Other Animal,,COORPAROO
Animal,Cat Trapping,,WISHART
Animal,Attack,,SANDGATE
Animal,Dog,,DARRA
Animal,Attack,,NORMAN PARK
Animal,Dog,Wandering,HEMMANT
Animal,Dog,,TINGALPA
Animal,Cat Trapping,,INALA
Animal,Attack,,HIGHGATE HILL
Animal,Attack,Attack On An Animal,ALGESTER
Animal,Attack,,BOONDALL
Animal,Dog,Wandering,PADDINGTON
Animal,Attack,,CARSELDINE
Animal,Cat Trapping,,RUNCORN
Animal,Dog,,COOPERS PLAINS
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Attack,,FIG TREE POCKET
Animal,Dog,Too Many Animals,JAMBOREE HEIGHTS
Animal,Dog,,JAMBOREE HEIGHTS
Animal,Dog,,KEPERRA
Animal,Attack,,DARRA
Animal,Attack,,BOONDALL
Animal,Cat,Wandering,FITZGIBBON
Animal,Cat Trapping,,BANYO
Animal,Dog,Wandering,BOONDALL
Animal,Dog,,HIGHGATE HILL
Animal,Cat Trapping,,BRIGHTON
Animal,Dog,Wandering,NEW FARM
Animal,Attack,,SALISBURY
Animal,Attack,,EAST BRISBANE
Animal,Attack,Attack On An Animal,BULIMBA
Animal,Attack,,TARRAGINDI
Animal,Attack,Not An Attack,MANLY
Animal,Other Animal,Fox,LOTA
Animal,Dog,,SHERWOOD
Animal,Attack,Attack On A Person,ANNERLEY
Animal,Attack,Attack On An Animal,ALGESTER
Animal,Attack,,NUDGEE
Animal,Attack,,TINGALPA
Animal,Other Animal,Fox,WAKERLEY
Animal,Attack,,RIVERHILLS
Animal,Attack,,NUNDAH
Animal,Dog,Wandering,YERONGA
Animal,Attack,,DURACK
Animal,Other Animal,Fox,YERONGA
Animal,Other Animal,,UPPER BROOKFIELD
Animal,Dog,,WAVELL HEIGHTS
Animal,Attack,,BANYO
Animal,Dog,Unregistered,KELVIN GROVE
Animal,Dog,,FITZGIBBON
Animal,Other Animal,,KARAWATHA
Animal,Attack,,GRANGE
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Other Animal,Fox,WAVELL HEIGHTS
Animal,Dog,,MOUNT GRAVATT EAST
Animal,Attack,Attack On An Animal,CAMP HILL
Animal,Other Animal,Fox,CHERMSIDE
Animal,Cat Trapping,,MOUNT CROSBY
Animal,Attack,,INALA
Animal,Attack,,WAVELL HEIGHTS
Animal,Attack,,UPPER MOUNT GRAVATT
Animal,Attack,,NUDGEE BEACH
Animal,Cat Trapping,,TINGALPA
Animal,Dog,Wandering,WISHART
Animal,Cat,Wandering,INALA
Animal,Other Animal,Feral Cat,FIG TREE POCKET
Animal,Dog,Fencing Issues,YERONGA
Animal,Cat,,WYNNUM
Animal,Dog,Fencing Issues,YERONGA
Animal,Dog,Too Many Animals,SEVENTEEN MILE ROCKS
Animal,Attack,,TARINGA
Animal,Attack,,ACACIA RIDGE
Animal,Attack,,MIDDLE PARK
Animal,Cat,Wandering,CARINDALE
Animal,Dog,Wandering,KARAWATHA
Animal,Other Animal,Rabbit,GUMDALE
Animal,Dog,,NEWMARKET
Animal,Dog,,GEEBUNG
Animal,Dog,Fencing Issues,CARINDALE
Animal,Dog,Odour,CARINA
Animal,Dog,Wandering,COORPAROO
Animal,Dog,Fencing Issues,BULIMBA
Animal,Dog,Fencing Issues,BULIMBA
Animal,Cat,Wandering,ACACIA RIDGE
Animal,Dog,Fencing Issues,SALISBURY
Animal,Other Animal,Fox,GREENSLOPES
Animal,Cat Trapping,,FOREST LAKE
Animal,Attack,Attack On An Animal,ZILLMERE
Animal,Attack,,THE GAP
Animal,Cat,Wandering,STAFFORD
Animal,Attack,Not An Attack,THE GAP
Animal,Attack,Attack On A Person,THE GAP
Animal,Other Animal,Nuisance Animal,FOREST LAKE
Animal,Attack,Attack On A Person,STRETTON
Animal,Dog,Fencing Issues,THE GAP
Animal,Dog,Wandering,BARDON
Animal,Dog,Fencing Issues,GEEBUNG
Animal,Other Animal,Unregistered,NORMAN PARK
Animal,Cat Trapping,,HAMILTON
Animal,Other Animal,Odour,COORPAROO
Animal,Dog,Wandering,NEW FARM
Animal,Other Animal,Nuisance Animal,WAKERLEY
Animal,Dog,Fencing Issues,CARINA
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Unregistered,INALA
Animal,Attack,,HEATHWOOD
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Dog,Unregistered,
Animal,Attack,Menacing,DOOLANDELLA
Animal,Dog,Wandering,WEST END
Animal,Attack,,BARDON
Animal,Cat,Wandering,SUNNYBANK HILLS
Animal,Dog,Defecating In Public,PADDINGTON
Animal,Cat Trapping,,ST LUCIA
Animal,Attack,Attack On An Animal,TINGALPA
Animal,Attack,Attack On A Person,SUNNYBANK HILLS
Animal,Dog,Unregistered,BRACKEN RIDGE
Animal,Cat Trapping,,OXLEY
Animal,Other Animal,Fox,JINDALEE
Animal,Other Animal,Fox,GREENSLOPES
Animal,Dog,Defecating In Public,SANDGATE
Animal,Dog,Wandering,BOONDALL
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Attack,Attack On An Animal,BRACKEN RIDGE
Animal,Dog,Fencing Issues,TINGALPA
Animal,Dog,Fencing Issues,COORPAROO
Animal,Attack,Attack On An Animal,KHOLO
Animal,Other Animal,Pest / Feral Animal,PINJARRA HILLS
Animal,Dog,Wandering,WYNNUM
Animal,Cat Trapping,,WILLAWONG
Animal,Cat,Wandering,CARINDALE
Animal,Dog,Wandering,BALD HILLS
Animal,Attack,,INALA
Animal,Dog,Unregistered,
Animal,Dog,Unregistered,
Animal,Other Animal,Fox,WILLAWONG
Animal,Attack,,RUNCORN
Animal,Attack,Attack On An Animal,NUDGEE BEACH
Animal,Attack,Dangerous,SANDGATE
Animal,Attack,Menacing,MURARRIE
Animal,Attack,Dangerous,CHERMSIDE
Animal,Other Animal,Unregistered,SUNNYBANK
Animal,Other Animal,Fencing Issues,HEMMANT
Animal,Cat,Wandering,KARANA DOWNS
Animal,Attack,Attack On A Person,KARANA DOWNS
Animal,Attack,Not An Attack,INALA
Animal,Attack,,PADDINGTON
Animal,Cat Trapping,,EIGHT MILE PLAINS
Animal,Other Animal,Nuisance Animal,CALAMVALE
Animal,Dog,Unregistered,
Animal,Other Animal,Fox,ANSTEAD
Animal,Other Animal,Fox,LOTA
Animal,Other Animal,Fox,CORINDA
Animal,Dog,Too Many Animals,MORNINGSIDE
Animal,Dog,Wandering,CHAPEL HILL
Animal,Dog,Wandering,NUNDAH
Animal,Attack,Attack On A Person,INALA
Animal,Attack,Attack On A Person,MANSFIELD
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD
Animal,Other Animal,Fox,THE GAP
Animal,Dog,,
Animal,Dog,Wandering,
Animal,Dog,Defecating In Public,HAMILTON
Animal,Dog,Unregistered,WYNNUM WEST
Animal,Attack,Menacing,ROCHEDALE
Animal,Dog,Fencing Issues,DURACK
Animal,Cat,Wandering,STAFFORD HEIGHTS
Animal,Attack,Attack On An Animal,RUNCORN
Animal,Dog,Fencing Issues,ROCHEDALE
Animal,Cat Trapping,,BRACKEN RIDGE
Animal,Attack,Attack On A Person,HOLLAND PARK
Animal,Dog,Fencing Issues,MANLY WEST
Animal,Dog,Wandering,PARKINSON
Animal,Dog,Fencing Issues,TAIGUM
Animal,Attack,Attack On An Animal,WYNNUM
Animal,Dog,Odour,DUTTON PARK
Animal,Dog,Wandering,BRIGHTON
Animal,Dog,Wandering,BRIGHTON
Animal,Cat Trapping,,MURARRIE
Animal,Dog,Wandering,COORPAROO
Animal,Dog,Unregistered,BOONDALL
Animal,Dog,Wandering,ACACIA RIDGE
Animal,Cat,Wandering,NORTHGATE
Animal,Dog,Wandering,DUTTON PARK
Animal,Dog,Wandering,ASHGROVE
Animal,Attack,Not An Attack,CARINA
Animal,Dog,Too Many Animals,CARINDALE
Animal,Attack,Not An Attack,INALA
Animal,Attack,,CORINDA
Animal,Other Animal,,CALAMVALE
Animal,Dog,Wandering,CHERMSIDE
Animal,Dog,Fencing Issues,WYNNUM
Animal,Dog,Fencing Issues,WYNNUM
Animal,Dog,Wandering,BRIDGEMAN DOWNS
Animal,Dog,Fencing Issues,MANLY WEST
Animal,Dog,Too Many Animals,WOOLOOWIN
Animal,Dog,,WOOLOOWIN
Animal,Dog,Wandering,NEW FARM
Animal,Dog,Fencing Issues,INALA
Animal,Other Animal,Odour,SHERWOOD
Animal,Dog,Wandering,WEST END
Animal,Dog,Unregistered,
Animal,Other Animal,Fox,TARRAGINDI
Animal,Other Animal,Odour,SHERWOOD
Animal,Dog,Too Many Animals,WYNNUM WEST
Animal,Attack,Menacing,INALA
Animal,Attack,,JAMBOREE HEIGHTS
Animal,Dog,Odour,CARINA
Animal,Dog,Wandering,KALINGA
Animal,Dog,Wandering,CHAPEL HILL
Animal,Dog,Wandering,MANSFIELD
Animal,Attack,,TOOWONG
Animal,Dog,Wandering,LUTWYCHE
Animal,Other Animal,Nuisance Animal,HIGHGATE HILL
Animal,Dog,Too Many Animals,
Animal,Attack,Attack On An Animal,NORTHGATE
Animal,Cat Trapping,,UPPER MOUNT GRAVATT
Animal,Other Animal,Fox,BROOKFIELD
Animal,Dog,Wandering,FIG TREE POCKET
Animal,Other Animal,Fox,MIDDLE PARK
Animal,Other Animal,Fox,EAST BRISBANE
Animal,Dog,Wandering,EVERTON PARK
Animal,Dog,Fencing Issues,CORINDA
Animal,Other Animal,Fox,UPPER BROOKFIELD
Animal,Dog,Wandering,CHERMSIDE WEST
Animal,Dog,Fencing Issues,NORMAN PARK
Animal,Attack,Attack On An Animal,ZILLMERE
Animal,Cat,Wandering,STAFFORD
Animal,Attack,Attack On An Animal,WYNNUM
Animal,Other Animal,Nuisance Animal,WEST END
Animal,Dog,Defecating In Public,DARRA
Animal,Attack,,KEPERRA
Animal,Attack,Not An Attack,KANGAROO POINT
Animal,Attack,Attack On An Animal,JINDALEE
Animal,Attack,Attack On An Animal,CARINA
Animal,Cat Trapping,,KEDRON
Animal,Other Animal,Too Many Animals,EAST BRISBANE
Animal,Cat,Wandering,ACACIA RIDGE
Animal,Dog,Fencing Issues,DARRA
Animal,Cat,Wandering,GAYTHORNE
Animal,Dog,Fencing Issues,FOREST LAKE
Animal,Cat Trapping,,BOONDALL
Animal,Cat Trapping,,BULIMBA
Animal,Other Animal,Fencing Issues,ZILLMERE
Animal,Attack,,YERONGA
Animal,Dog,Fencing Issues,OXLEY
Animal,Attack,Attack On An Animal,ASPLEY
Animal,Cat Trapping,,FOREST LAKE
Animal,Attack,Attack On A Person,MORNINGSIDE
Animal,Other Animal,Defecating In Public,BRISBANE CITY
Animal,Dog,Unregistered,COOPERS PLAINS
Animal,Attack,Attack On An Animal,MANSFIELD
Animal,Dog,Unregistered,UPPER BROOKFIELD
Animal,Other Animal,Fox,KARANA DOWNS
Animal,Cat,Wandering,KELVIN GROVE
Animal,Dog,Fencing Issues,INALA
Animal,Attack,Menacing,MOUNT GRAVATT EAST
Animal,Dog,Fencing Issues,BALD HILLS
Animal,Dog,Wandering,NUDGEE BEACH
Animal,Other Animal,Fox,CHELMER
Animal,Dog,Fencing Issues,INALA
Animal,Attack,Attack On A Person,ASPLEY
Animal,Dog,Unregistered,TARRAGINDI
Animal,Dog,Fencing Issues,MURARRIE
Animal,Dog,Defecating In Public,BELMONT
Animal,Dog,Fencing Issues,UPPER BROOKFIELD
Animal,Dog,Unregistered,
Animal,Dog,Odour,AUCHENFLOWER
Animal,Cat Trapping,,ACACIA RIDGE
Animal,Dog,Fencing Issues,MANLY
Animal,Attack,Menacing,MOUNT GRAVATT EAST
Animal,Other Animal,Fox,THE GAP
Animal,Dog,Unregistered,
Animal,Attack,Menacing,MANLY WEST
Animal,Attack,,NEW FARM
Animal,Dog,Wandering,BULIMBA
Animal,Dog,Fencing Issues,BELMONT
Animal,Dog,Wandering,BRACKEN RIDGE
Animal,Cat,Wandering,RIVERHILLS
Animal,Other Animal,Deer,ANSTEAD
Animal,Attack,Attack On A Person,MANLY WEST
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Unregistered,EVERTON PARK
Animal,Dog,Too Many Animals,RUNCORN
Animal,Other Animal,Fox,PULLENVALE
Animal,Other Animal,Pest / Feral Animal,KENMORE
Animal,Other Animal,Fox,ARCHERFIELD
Animal,Other Animal,Feral Cat,HEMMANT
Animal,Other Animal,Fox,UPPER MOUNT GRAVATT
Animal,Other Animal,Fox,PULLENVALE
Animal,Dog,Odour,UPPER KEDRON
Animal,Dog,Wandering,BELLBOWRIE
Animal,Other Animal,Odour,LUTWYCHE
Animal,Attack,Attack On A Person,ELLEN GROVE
Animal,Attack,Attack On A Person,FOREST LAKE
Animal,Attack,Attack On An Animal,STAFFORD
