Category: Nature,Category: Type,Category: Reporting Level,Location: Suburb
Animal,Dog,Unregistered,WYNNUM
Animal,Other Animal,Fox,FIG TREE POCKET
Animal,Dog,Wandering,MORNINGSIDE
Animal,Attack,Attack On An Animal,CHAPEL HILL
Animal,Dog,Unregistered,KARANA DOWNS
Animal,Attack,Attack On An Animal,FAIRFIELD
Animal,Cat,Wandering,MITCHELTON
Animal,Dog,Unregistered,MOUNT GRAVATT
Animal,Dog,Unregistered,CARINA
Animal,Dog,Wandering,CHERMSIDE WEST
Animal,Attack,Attack On A Person,FOREST LAKE
Animal,Dog,Unregistered,CHERMSIDE WEST
Animal,Cat Trapping,,FOREST LAKE
Animal,Other Animal,Nuisance Animal,HENDRA
Animal,Dog,Fencing Issues,CARINDALE
Animal,Dog,Wandering,CHAPEL HILL
Animal,Dog,Wandering,CHAPEL HILL
Animal,Attack,,GAYTHORNE
Animal,Attack,,GREENSLOPES
Animal,Cat,Wandering,KEPERRA
Animal,Other Animal,Rabbit,OXLEY
Animal,Dog,Odour,INDOOROOPILLY
Animal,Dog,Unregistered,DOOLANDELLA
Animal,Attack,,WYNNUM
Animal,Cat,Wandering,MANLY WEST
Animal,Dog,Wandering,VIRGINIA
Animal,Dog,Wandering,KEPERRA
Animal,Attack,Attack On A Person,THE GAP
Animal,Attack,,PINKENBA
Animal,Dog,Wandering,BALD HILLS
Animal,Dog,Insufficient Space,FERNY GROVE
Animal,Other Animal,,TARINGA
Animal,Dog,Fencing Issues,BELMONT
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,,RUNCORN
Animal,Cat,Wandering,WYNNUM WEST
Animal,Other Animal,Wandering,ASPLEY
Animal,Attack,Not An Attack,SUNNYBANK HILLS
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Unregistered,PULLENVALE
Animal,Other Animal,Nuisance Animal,ASPLEY
Animal,Attack,Attack On An Animal,SANDGATE
Animal,Cat Trapping,,GAYTHORNE
Animal,Other Animal,Nuisance Animal,MANLY WEST
Animal,Dog,Wandering,WEST END
Animal,Dog,Wandering,MOUNT COOT-THA
Animal,Attack,Attack On An Animal,UPPER MOUNT GRAVATT
Animal,Dog,Fencing Issues,NORTHGATE
Animal,Dog,Unregistered,HENDRA
Animal,Dog,Wandering,CARINA
Animal,Attack,Attack On An Animal,NEW FARM
Animal,Dog,Unregistered,DOOLANDELLA
Animal,Dog,Unregistered,COOPERS PLAINS
Animal,Dog,Wandering,MOUNT COOT-THA
Animal,Attack,Attack On An Animal,HIGHGATE HILL
Animal,Dog,Unregistered,ALGESTER
Animal,Attack,Attack On An Animal,MOOROOKA
Animal,Dog,Wandering,ASPLEY
Animal,Other Animal,Deer,PINJARRA HILLS
Animal,Attack,,ZILLMERE
Animal,Attack,Attack On A Person,BRACKEN RIDGE
Animal,Dog,Unregistered,MANSFIELD
Animal,Dog,Fencing Issues,STAFFORD
Animal,Other Animal,Deer,BROOKFIELD
Animal,Dog,Unregistered,ASPLEY
Animal,Attack,,EAST BRISBANE
Animal,Other Animal,Fox,COOPERS PLAINS
Animal,Dog,Wandering,WEST END
Animal,Dog,Unregistered,UPPER KEDRON
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD
Animal,Dog,Wandering,BANYO
Animal,Cat,Wandering,UPPER MOUNT GRAVATT
Animal,Attack,,EVERTON PARK
Animal,Dog,Unregistered,CHANDLER
Animal,Dog,Wandering,MOUNT COOT-THA
Animal,Attack,,UPPER MOUNT GRAVATT
Animal,Dog,Too Many Animals,EVERTON PARK
Animal,Dog,Fencing Issues,WESTLAKE
Animal,Attack,,KENMORE
Animal,Attack,Attack On A Person,TOOWONG
Animal,Dog,Fencing Issues,WYNNUM
Animal,Attack,Attack On An Animal,ZILLMERE
Animal,Attack,Attack On An Animal,BALD HILLS
Animal,Cat,Wandering,NORTHGATE
Animal,Attack,Not An Attack,WISHART
Animal,Dog,Defecating In Public,KANGAROO POINT
Animal,Attack,,HEATHWOOD
Animal,Other Animal,Fox,WAKERLEY
Animal,Dog,Fencing Issues,FITZGIBBON
Animal,Dog,Wandering,STAFFORD HEIGHTS
Animal,Dog,Unregistered,GEEBUNG
Animal,Attack,,RICHLANDS
Animal,Dog,Unregistered,MACGREGOR
Animal,Cat Trapping,,DARRA
Animal,Dog,Fencing Issues,FERNY GROVE
Animal,Dog,Unregistered,INALA
Animal,Attack,,HIGHGATE HILL
Animal,Attack,Not An Attack,DARRA
Animal,Dog,Wandering,CHERMSIDE
Animal,Dog,Wandering,EVERTON PARK
Animal,Cat,Wandering,INDOOROOPILLY
Animal,Dog,Unregistered,WAVELL HEIGHTS
Animal,Dog,Unregistered,KEPERRA
Animal,Dog,Unregistered,MORNINGSIDE
Animal,Attack,,BURBANK
Animal,Dog,Unregistered,WYNNUM
Animal,Dog,Unregistered,CHERMSIDE WEST
Animal,Attack,Attack On A Person,FOREST LAKE
Animal,Dog,Wandering,STAFFORD
Animal,Dog,Fencing Issues,HIGHGATE HILL
Animal,Other Animal,Fox,ANSTEAD
Animal,Dog,Wandering,KENMORE
Animal,Dog,Unregistered,MOUNT GRAVATT EAST
Animal,Dog,Defecating In Public,FORTITUDE VALLEY
Animal,Dog,Unregistered,ACACIA RIDGE
Animal,Dog,Too Many Animals,ENOGGERA
Animal,Other Animal,Fox,THE GAP
Animal,Dog,Unregistered,CARINA HEIGHTS
Animal,Dog,Odour,INDOOROOPILLY
Animal,Dog,Unregistered,WYNNUM WEST
Animal,Dog,Wandering,CHERMSIDE
Animal,Other Animal,,ROCHEDALE
Animal,Dog,Unregistered,
Animal,Dog,Wandering,MOOROOKA
Animal,Attack,Attack On A Person,BALD HILLS
Animal,Attack,Not An Attack,RUNCORN
Animal,Attack,,CARINDALE
Animal,Attack,,BALD HILLS
Animal,Dog,Wandering,CARINDALE
Animal,Dog,Wandering,WISHART
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Cat,Wandering,ZILLMERE
Animal,Dog,Unregistered,CAMP HILL
Animal,Dog,Defecating In Public,HOLLAND PARK
Animal,Other Animal,Odour,HOLLAND PARK
Animal,Dog,Wandering,CARINDALE
Animal,Dog,Unregistered,HOLLAND PARK
Animal,Attack,Menacing,JAMBOREE HEIGHTS
Animal,Dog,Wandering,JINDALEE
Animal,Attack,Not An Attack,THE GAP
Animal,Dog,Unregistered,FOREST LAKE
Animal,Attack,Attack On A Person,NEW FARM
Animal,Dog,Wandering,CAMP HILL
Animal,Dog,Wandering,TENERIFFE
Animal,Attack,,CHERMSIDE
Animal,Dog,Fencing Issues,EAST BRISBANE
Animal,Other Animal,Fox,KARANA DOWNS
Animal,Dog,Wandering,RUNCORN
Animal,Dog,Unregistered,HOLLAND PARK WEST
Animal,Dog,,RUNCORN
Animal,Dog,Unregistered,BANYO
Animal,Other Animal,Nuisance Animal,TAIGUM
Animal,Dog,Wandering,FERNY GROVE
Animal,Attack,,WILSTON
Animal,Dog,Unregistered,GRACEVILLE
Animal,Dog,Unregistered,SUNNYBANK HILLS
Animal,Other Animal,Nuisance Animal,DURACK
Animal,Dog,Fencing Issues,GEEBUNG
Animal,Dog,Fencing Issues,GEEBUNG
Animal,Dog,Wandering,MOUNT COOT-THA
Animal,Dog,Unregistered,BALD HILLS
Animal,Other Animal,Fox,COORPAROO
Animal,Dog,Unregistered,YERONGA
Animal,Other Animal,Fox,HAMILTON
Animal,Attack,Menacing,MACGREGOR
Animal,Cat,Wandering,ELLEN GROVE
Animal,Dog,Unregistered,SUNNYBANK HILLS
Animal,Dog,Wandering,WEST END
Animal,Attack,Not An Attack,ROCKLEA
Animal,Dog,Wandering,LYTTON
Animal,Dog,Unregistered,MOUNT GRAVATT EAST
Animal,Dog,Unregistered,HOLLAND PARK WEST
Animal,Dog,Wandering,CHERMSIDE
Animal,Dog,Wandering,EVERTON PARK
Animal,Cat,Wandering,FITZGIBBON
Animal,Attack,Not An Attack,WAVELL HEIGHTS
Animal,Attack,,BELLBOWRIE
Animal,Attack,Attack On An Animal,CHANDLER
Animal,Attack,Menacing,EIGHT MILE PLAINS
Animal,Cat Trapping,,SALISBURY
Animal,Dog,Wandering,CHERMSIDE
Animal,Attack,,CALAMVALE
Animal,Dog,Wandering,LUTWYCHE
Animal,Attack,Attack On A Person,CAMP HILL
Animal,Dog,Fencing Issues,OXLEY
Animal,Dog,Defecating In Public,HOLLAND PARK
Animal,Dog,Unregistered,NEWMARKET
Animal,Cat,,BELLBOWRIE
Animal,Dog,,CARINDALE
Animal,Dog,Unregistered,EVERTON PARK
Animal,Dog,Fencing Issues,KEDRON
Animal,Dog,Wandering,EVERTON PARK
Animal,Dog,Wandering,HOLLAND PARK WEST
Animal,Dog,Wandering,HEATHWOOD
Animal,Other Animal,Fox,KARANA DOWNS
Animal,Cat Trapping,,THE GAP
Animal,Dog,Unregistered,JAMBOREE HEIGHTS
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,UPPER MOUNT GRAVATT
Animal,Cat,Wandering,DARRA
Animal,Dog,Unregistered,MOUNT GRAVATT EAST
Animal,Cat Trapping,,DREWVALE
Animal,Other Animal,Fox,MOGGILL
Animal,Dog,Unregistered,BRACKEN RIDGE
Animal,Dog,Wandering,SHERWOOD
Animal,Dog,Unregistered,BRACKEN RIDGE
Animal,Dog,Fencing Issues,DEAGON
Animal,Dog,Fencing Issues,KEPERRA
Animal,Dog,Unregistered,KEPERRA
Animal,Other Animal,Fencing Issues,FOREST LAKE
Animal,Cat Trapping,,BRACKEN RIDGE
Animal,Attack,Not An Attack,WAVELL HEIGHTS
Animal,Cat,Wandering,EIGHT MILE PLAINS
Animal,Attack,Menacing,TENERIFFE
Animal,Dog,Wandering,SEVENTEEN MILE ROCKS
Animal,Cat Trapping,,SINNAMON PARK
Animal,Dog,Unregistered,EAST BRISBANE
Animal,Other Animal,Wandering,UPPER BROOKFIELD
Animal,Attack,,CAMP HILL
Animal,Cat Trapping,,CARINDALE
Animal,Dog,Unregistered,ALBION
Animal,Dog,Wandering,SHERWOOD
Animal,Other Animal,Fox,RUNCORN
Animal,Dog,Unregistered,CALAMVALE
Animal,Attack,Attack On An Animal,PARKINSON
Animal,Dog,Unregistered,FERNY GROVE
Animal,Dog,Wandering,COORPAROO
Animal,Cat Trapping,,BELLBOWRIE
Animal,Dog,Fencing Issues,MANSFIELD
Animal,Cat Trapping,,ELLEN GROVE
Animal,Cat,,MIDDLE PARK
Animal,Dog,Fencing Issues,THE GAP
Animal,Other Animal,Insufficient Space,ANSTEAD
Animal,Attack,,WACOL
Animal,Dog,Wandering,HAWTHORNE
Animal,Dog,Wandering,CHERMSIDE
Animal,Dog,Unregistered,KENMORE HILLS
Animal,Attack,,MILTON
Animal,Dog,Unregistered,CHAPEL HILL
Animal,Dog,Unregistered,NUNDAH
Animal,Attack,,UPPER BROOKFIELD
Animal,Dog,Unregistered,GRACEVILLE
Animal,Dog,Fencing Issues,MOUNT GRAVATT EAST
Animal,Dog,Wandering,WINDSOR
Animal,Dog,Fencing Issues,MORNINGSIDE
Animal,Dog,Wandering,HEMMANT
Animal,Dog,Unregistered,BROOKFIELD
Animal,Dog,Unregistered,STAFFORD
Animal,Other Animal,Fox,BURBANK
Animal,Dog,Unregistered,BRACKEN RIDGE
Animal,Dog,Wandering,CHERMSIDE WEST
Animal,Attack,Attack On An Animal,RUNCORN
Animal,Dog,Unregistered,ALDERLEY
Animal,Other Animal,Pest / Feral Animal,MANSFIELD
Animal,Dog,Unregistered,BOWEN HILLS
Animal,Other Animal,,UPPER BROOKFIELD
Animal,Dog,Wandering,MOUNT GRAVATT
Animal,Dog,Wandering,EVERTON PARK
Animal,Attack,Attack On A Person,BANYO
Animal,Dog,Unregistered,NUDGEE
Animal,Cat Trapping,,MCDOWALL
Animal,Dog,Unregistered,ENOGGERA
Animal,Attack,Attack On An Animal,FOREST LAKE
Animal,Other Animal,Wandering,ANNERLEY
Animal,Dog,Wandering,MOOROOKA
Animal,Dog,Fencing Issues,CHAPEL HILL
Animal,Other Animal,Nuisance Animal,FOREST LAKE
Animal,Dog,Unregistered,NEW FARM
Animal,Attack,Menacing,MOUNT CROSBY
Animal,Attack,Menacing,INALA
Animal,Cat,Wandering,COOPERS PLAINS
Animal,Other Animal,Fox,MOUNT GRAVATT EAST
Animal,Other Animal,Odour,ASCOT
Animal,Dog,Wandering,KALINGA
Animal,Dog,Unregistered,PALLARA
Animal,Attack,,ZILLMERE
Animal,Other Animal,Nuisance Animal,FOREST LAKE
Animal,Attack,Attack On An Animal,BELLBOWRIE
Animal,Dog,Wandering,BELMONT
Animal,Attack,Menacing,BELLBOWRIE
Animal,Attack,Menacing,MORNINGSIDE
Animal,Dog,Unregistered,MORNINGSIDE
Animal,Attack,Attack On An Animal,NEWSTEAD
Animal,Dog,Wandering,WAVELL HEIGHTS
Animal,Attack,,BELLBOWRIE
Animal,Attack,Attack On A Person,CARSELDINE
Animal,Attack,Attack On An Animal,SHERWOOD
Animal,Dog,Fencing Issues,SUNNYBANK HILLS
Animal,Cat,Wandering,PARKINSON
Animal,Dog,Wandering,STONES CORNER
Animal,Dog,Unregistered,AUCHENFLOWER
Animal,Dog,Unregistered,MANLY WEST
Animal,Cat Trapping,,DARRA
Animal,Attack,Menacing,DARRA
Animal,Attack,,BROOKFIELD
Animal,Dog,Unregistered,WINDSOR
Animal,Cat Trapping,,CARINA
Animal,Dog,Unregistered,KEDRON
Animal,Dog,Wandering,CHERMSIDE
Animal,Dog,Unregistered,ROCHEDALE
Animal,Attack,Menacing,ROCKLEA
Animal,Dog,Wandering,TOOWONG
Animal,Other Animal,Fox,STAFFORD
Animal,Dog,Wandering,ROCKLEA
Animal,Dog,Fencing Issues,DARRA
Animal,Dog,Wandering,HAWTHORNE
Animal,Attack,Attack On An Animal,ENOGGERA
Animal,Dog,Wandering,WEST END
Animal,Dog,Defecating In Public,BOONDALL
Animal,Dog,Unregistered,MOOROOKA
Animal,Other Animal,Fox,CLAYFIELD
Animal,Dog,Unregistered,MOUNT GRAVATT EAST
Animal,Dog,Odour,BOONDALL
Animal,Cat Trapping,,MACGREGOR
Animal,Attack,Attack On An Animal,CAMP HILL
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD
Animal,Cat,Wandering,PETRIE TERRACE
Animal,Dog,Unregistered,BRACKEN RIDGE
Animal,Other Animal,Nuisance Animal,NUDGEE
Animal,Dog,Fencing Issues,BALD HILLS
Animal,Dog,Unregistered,TARRAGINDI
Animal,Dog,Wandering,KANGAROO POINT
Animal,Dog,Too Many Animals,HEMMANT
Animal,Dog,Unregistered,SUNNYBANK
Animal,Cat Trapping,,BARDON
Animal,Dog,Wandering,HAWTHORNE
Animal,Dog,Unregistered,BALMORAL
Animal,Dog,Wandering,EVERTON PARK
Animal,Attack,Attack On A Person,UPPER KEDRON
Animal,Cat,Wandering,THE GAP
Animal,Dog,Fencing Issues,MANLY
Animal,Dog,Unregistered,ALDERLEY
Animal,Dog,Wandering,MOUNT COOT-THA
Animal,Cat,Wandering,WYNNUM WEST
Animal,Cat Trapping,,MANLY
Animal,Dog,Wandering,YERONGA
Animal,Dog,Unregistered,CARSELDINE
Animal,Dog,Wandering,SPRING HILL
Animal,Attack,Attack On An Animal,PADDINGTON
Animal,Dog,Unregistered,DURACK
Animal,Dog,Odour,WEST END
Animal,Attack,Attack On An Animal,EVERTON PARK
Animal,Other Animal,Deer,PULLENVALE
Animal,Attack,Attack On An Animal,SANDGATE
Animal,Dog,Unregistered,SUNNYBANK HILLS
Animal,Dog,Unregistered,EAST BRISBANE
Animal,Attack,Attack On An Animal,STRETTON
Animal,Dog,Unregistered,KEPERRA
Animal,Other Animal,Fox,UPPER BROOKFIELD
Animal,Dog,Wandering,NUDGEE
Animal,Dog,Wandering,BANYO
Animal,Dog,Wandering,YERONGA
Animal,Cat Trapping,,BELMONT
Animal,Dog,Too Many Animals,KEPERRA
Animal,Dog,Unregistered,GRACEVILLE
Animal,Dog,Unregistered,WYNNUM
Animal,Other Animal,Fox,SEVEN HILLS
Animal,Attack,Attack On An Animal,MITCHELTON
Animal,Dog,Unregistered,FOREST LAKE
Animal,Dog,Wandering,TENERIFFE
Animal,Dog,Fencing Issues,GAYTHORNE
Animal,Other Animal,Nuisance Animal,RICHLANDS
Animal,Dog,Fencing Issues,HIGHGATE HILL
Animal,Other Animal,Wild Dog,MOUNT COOT-THA
Animal,Attack,Attack On An Animal,ASPLEY
Animal,Other Animal,Wild Dog,BROOKFIELD
Animal,Dog,Wandering,WEST END
Animal,Dog,Wandering,STAFFORD HEIGHTS
Animal,Dog,Wandering,CHERMSIDE
Animal,Dog,Unregistered,PARKINSON
Animal,Dog,Wandering,CARINA
Animal,Attack,Attack On An Animal,TINGALPA
Animal,Dog,Wandering,YERONGA
Animal,Dog,Wandering,YERONGA
Animal,Attack,Not An Attack,SUNNYBANK HILLS
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD
Animal,Dog,Too Many Animals,THE GAP
Animal,Dog,Wandering,CARINA
Animal,Dog,Wandering,CHUWAR
Animal,Dog,Wandering,YERONGA
Animal,Attack,Attack On An Animal,BRACKEN RIDGE
Animal,Dog,Unregistered,
Animal,Dog,Unregistered,STAFFORD HEIGHTS
Animal,Dog,Unregistered,WYNNUM
Animal,Dog,Fencing Issues,KEPERRA
Animal,Dog,Wandering,NATHAN
Animal,Attack,Attack On An Animal,NEWMARKET
Animal,Dog,Unregistered,NEWMARKET
Animal,Dog,Unregistered,FIG TREE POCKET
Animal,Dog,Wandering,MCDOWALL
Animal,Attack,Attack On An Animal,TOOWONG
Animal,Other Animal,Wild Dog,BROOKFIELD
Animal,Attack,Not An Attack,RIVERHILLS
Animal,Dog,Wandering,FOREST LAKE
Animal,Cat Trapping,,DARRA
Animal,Dog,Unregistered,PALLARA
Animal,Other Animal,Fox,KENMORE HILLS
Animal,Dog,Wandering,TARINGA
Animal,Other Animal,Deer,PULLENVALE
Animal,Dog,Unregistered,MOOROOKA
Animal,Dog,Wandering,WYNNUM WEST
Animal,Dog,Wandering,WOOLLOONGABBA
Animal,Other Animal,Fox,TARRAGINDI
Animal,Dog,Unregistered,WISHART
Animal,Dog,Fencing Issues,AUCHENFLOWER
Animal,Dog,Fencing Issues,AUCHENFLOWER
Animal,Dog,Unregistered,INALA
Animal,Dog,Defecating In Public,STAFFORD HEIGHTS
Animal,Dog,Wandering,SANDGATE
Animal,Attack,Not An Attack,MURARRIE
Animal,Dog,Unregistered,KARANA DOWNS
Animal,Dog,Wandering,CAMP HILL
Animal,Dog,Wandering,CAMP HILL
Animal,Cat,Wandering,BARDON
Animal,Attack,Attack On A Person,MCDOWALL
Animal,Dog,Unregistered,THE GAP
Animal,Dog,Wandering,ALDERLEY
Animal,Dog,Wandering,EVERTON PARK
Animal,Dog,Wandering,MITCHELTON
Animal,Dog,Unregistered,MITCHELTON
Animal,Dog,Unregistered,WYNNUM WEST
Animal,Dog,Unregistered,ZILLMERE
Animal,Dog,Unregistered,
Animal,Attack,Attack On A Person,THE GAP
Animal,Dog,Unregistered,DARRA
Animal,Other Animal,Fencing Issues,HOLLAND PARK
Animal,Dog,Wandering,MILTON
Animal,Dog,Wandering,HIGHGATE HILL
Animal,Dog,Fencing Issues,MOOROOKA
Animal,Dog,Unregistered,PETRIE TERRACE
Animal,Dog,Too Many Animals,ASHGROVE
Animal,Attack,Attack On A Person,FOREST LAKE
Animal,Cat,Wandering,BOWEN HILLS
Animal,Dog,Wandering,CHAPEL HILL
Animal,Cat,Wandering,NUDGEE
Animal,Dog,Unregistered,CANNON HILL
Animal,Dog,Unregistered,KURABY
Animal,Dog,Too Many Animals,HENDRA
Animal,Attack,Attack On A Person,BELMONT
Animal,Dog,Unregistered,COORPAROO
Animal,Dog,Wandering,SHERWOOD
Animal,Dog,Wandering,YERONGA
Animal,Other Animal,Insufficient Space,MACGREGOR
Animal,Dog,,SANDGATE
Animal,Dog,Wandering,CHERMSIDE WEST
Animal,Other Animal,Odour,KELVIN GROVE
Animal,Dog,Wandering,MANLY
Animal,Dog,Wandering,NUDGEE BEACH
Animal,Cat,Wandering,WYNNUM
Animal,Attack,Attack On A Person,ENOGGERA
Animal,Other Animal,Fox,GUMDALE
Animal,Attack,Attack On A Person,KEDRON
Animal,Attack,Attack On An Animal,INDOOROOPILLY
Animal,Attack,Attack On An Animal,KEPERRA
Animal,Dog,Wandering,PARKINSON
Animal,Dog,Unregistered,ASHGROVE
Animal,Dog,Wandering,ALDERLEY
Animal,Dog,Unregistered,NORTHGATE
Animal,Dog,Wandering,MOUNT GRAVATT
Animal,Dog,Wandering,FOREST LAKE
Animal,Dog,Unregistered,CARINDALE
Animal,Dog,Unregistered,ALDERLEY
Animal,Cat,Wandering,OXLEY
Animal,Dog,Unregistered,BANYO
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Cat Trapping,,FOREST LAKE
Animal,Dog,Unregistered,MOOROOKA
Animal,Dog,Unregistered,WOOLOOWIN
Animal,Dog,Fencing Issues,CARINA HEIGHTS
Animal,Other Animal,Fox,CALAMVALE
Animal,Attack,Attack On An Animal,CORINDA
Animal,Cat Trapping,,CHERMSIDE
Animal,Other Animal,Fox,MOUNT GRAVATT
Animal,Cat,Wandering,ROCKLEA
Animal,Cat,Wandering,CARINA HEIGHTS
Animal,Other Animal,Rabbit,SOUTH BRISBANE
Animal,Dog,Defecating In Public,ACACIA RIDGE
Animal,Dog,Wandering,ALDERLEY
Animal,Attack,Attack On A Person,FERNY GROVE
Animal,Dog,Unregistered,FOREST LAKE
Animal,Other Animal,Fox,SUMNER
Animal,Dog,Wandering,WYNNUM
Animal,Dog,Unregistered,KEPERRA
Animal,Dog,Unregistered,INALA
Animal,Attack,Attack On A Person,TAIGUM
Animal,Dog,Wandering,BRACKEN RIDGE
Animal,Cat,Wandering,RIVERHILLS
Animal,Attack,,WOOLOOWIN
Animal,Attack,,UPPER KEDRON
Animal,Cat Trapping,,SEVENTEEN MILE ROCKS
Animal,Attack,Menacing,DARRA
Animal,Dog,Unregistered,SOUTH BRISBANE
Animal,Dog,Wandering,NEW FARM
Animal,Attack,Attack On A Person,KENMORE
Animal,Attack,,TOOWONG
Animal,Cat,Wandering,STAFFORD HEIGHTS
Animal,Dog,Wandering,BULIMBA
Animal,Other Animal,Odour,WOOLLOONGABBA
Animal,Attack,Attack On A Person,COORPAROO
Animal,Dog,Wandering,CARSELDINE
Animal,Dog,Wandering,CHAPEL HILL
Animal,Dog,Wandering,CHAPEL HILL
Animal,Dog,Wandering,CHAPEL HILL
Animal,Dog,Unregistered,STAFFORD
Animal,Other Animal,Odour,MOGGILL
Animal,Dog,Unregistered,EVERTON PARK
Animal,Dog,Wandering,CHERMSIDE WEST
