user_id,monitor,y_chromosome,colorblind,spam_prob
61,LCD,1,0,2.1864409426683e-4
62,CRT,1,0,0.0319730692648565
63,LCD,1,0,8.0160320641282e-4
64,LCD,1,0,1.620407879812e-4
65,LCD,1,0,0.0175663280763134
66,LCD,1,0,0.00689843058896264
67,LCD,1,0,0.00903937887281557
68,LCD,0,0,0.0923841303244606
69,LCD,1,NA,1
70,LCD,0,0,0.201894004867274
71,LCD,0,0,0.0573493601333444
72,LCD,1,0,0.00590824772782749
73,CRT,1,0,0.0216691145514609
74,LCD,1,0,0.142857142857143
75,LCD,1,1,0.145452145752677
76,LCD,1,0,1.9529342837613e-4
77,LCD,1,0,0.0194791506824378
78,LCD,0,0,0.0788843747628775
79,LCD,1,0,0.00272373540856031
80,LCD,1,0,0.0199338026050869
81,LCD,1,0,1
82,LCD,1,0,0.0114285714285714
83,LCD,1,0,3.2939626370523e-4
84,LCD,1,0,0.212414913751998
85,LCD,0,0,9.100955600338e-4
86,LCD,1,0,1.0063254744105e-4
87,LCD,0,0,0.0692566655243075
88,LCD,1,0,0.0467988575070289
89,LCD,1,0,0.583333333333333
90,LCD,NA,NA,1.1342277529327e-4
91,LCD,1,0,0.128295557246946
92,LCD,1,0,0.0967910601773395
93,LCD,1,0,2.2384241493988e-4
94,LCD,1,0,0.00274509803921569
95,LCD,0,0,0.00561122244488978
96,LCD,1,1,7.50497204397914e-5
97,LCD,1,0,0.163552456879226
98,LCD,1,0,2.1653056174214e-4
99,LCD,1,0,0.095425107069125
100,CRT,1,0,1
101,LCD,1,0,8.3557147120262e-4
102,LCD,1,0,0.094956325087167
103,LCD,NA,NA,4.9435028248587e-4
104,CRT,1,0,0.0244018283966268
105,LCD,1,0,0.0203488372093023
106,LCD,1,0,0.00616197183098592
107,LCD,0,0,0.0366005640919888
108,LCD,1,0,0.0744546520577985
109,LCD,1,0,7
110,LCD,1,0,0.0258465828348775
111,LCD,1,0,0.0132220797890006
112,CRT,1,0,0.0108761368595525
113,LCD,1,0,1
114,LCD,0,0,0.00272214660703869
115,LCD,1,0,6.9354998513821e-4
116,LCD,1,0,0.0130307756824032
117,LCD,0,0,0.0523951302907323
118,LCD,1,0,1.6729202017063e-4
119,LCD,1,0,4.9985718366181e-4
120,LCD,1,1,1
121,CRT,1,0,0.00119128658951668
122,LCD,1,0,1
123,LCD,1,0,0.00222788033099936
124,LCD,1,0,0.246615230984125
125,LCD,1,0,0.777777777777778
126,LCD,1,0,0.484035547919494
127,LCD,1,0,6.5641410352588e-4
128,LCD,1,0,0.0110453021002496
129,LCD,1,0,5.0512339442921e-4
130,LCD,1,0,0.00140731805388018
131,LCD,NA,NA,0.054422715911543
132,LCD,1,0,0.00473382087800789
133,LCD,1,0,0.0176553934059031
134,LCD,0,0,0.055362045863887
135,LCD,1,0,0.0735394441804272
136,LCD,1,0,4.5282530646569e-4
137,LCD,1,0,0.0736842105263158
138,LCD,1,0,0.00457836336683715
139,LCD,1,0,0.00150829562594268
140,LCD,1,0,0.0295184935580791
141,LCD,0,0,0.0517966064702404
142,LCD,1,0,6.2460961898813e-4
143,LCD,1,0,0.0243973093213562
144,LCD,1,1,6.6520954100541e-4
145,LCD,1,0,2.08812382085367
146,LCD,1,0,0.018052540032486
147,LCD,1,0,0.01741635716021
148,LCD,1,0,0.00465003041967123
149,CRT,1,0,0.00454506219788399
150,LCD,0,0,0.10753420443195
151,LCD,1,0,0.232666366558586
152,LCD,1,0,0.0256329930146139
153,LCD,1,0,1
154,LCD,1,0,0.0512345729033797
155,LCD,1,0,0.0160292436788021
156,LCD,1,1,3.6194415718717e-4
157,LCD,1,1,0.5
158,LCD,1,0,0.113847901809026
159,LCD,1,0,0.0386167955109495
160,LCD,1,NA,7
161,LCD,1,0,0.0034873060483888
162,LCD,1,0,3.7519429704668e-4
163,LCD,1,0,0.0435739779824994
164,LCD,1,0,1
165,LCD,1,0,0.134901158536666
166,LCD,NA,NA,0.0630292731563169
167,LCD,1,0,5.5854777578296e-4
168,LCD,1,1,0.016790337968724
169,LCD,1,0,5.5857006064474e-4
170,LCD,1,0,7.7631141177775e-4
171,LCD,NA,0,0.0637362626537763
172,LCD,1,0,0.121344027990043
173,LCD,1,0,0.00181229773462783
174,LCD,1,0,0.0203784570596798
175,LCD,1,0,7.59548611111111e-5
176,LCD,1,0,0.00148226574907358
177,LCD,1,NA,1
178,LCD,1,0,0.00954604694829292
179,LCD,0,0,0.0789044419869175
180,LCD,1,0,0.00218715825652242
181,LCD,NA,0,0.0179206791264565
182,LCD,1,0,0.0843373493975904
183,LCD,1,1,0.118325108491315
184,LCD,0,0,0.0696719012775753
185,LCD,1,0,0.00769149476036238
186,LCD,0,0,0.00340632603406326
187,LCD,0,0,0.897456705865411
188,LCD,1,NA,0.0170337776894974
189,LCD,1,0,0.00732458866877867
190,LCD,0,0,6.0962333986501e-4
191,LCD,1,NA,0.244478417275098
192,LCD,1,0,1.7221443156936e-4
193,LCD,1,0,0.5
194,LCD,1,0,0.0464824689312216
195,LCD,1,0,0.172839506172839
196,LCD,1,0,0.0554755926943851
197,LCD,1,0,0.0234113712374582
198,LCD,1,0,0.0499491708254116
199,LCD,1,0,3.5191795284299e-4
200,LCD,1,0,0.049595056995438
201,LCD,1,0,0.0336472783813929
202,LCD,1,0,0.0142112511501643
203,LCD,1,0,0.00700897892168682
204,LCD,1,0,0.00125989920806335
205,LCD,1,NA,2.6990032966397e-4
206,LCD,0,0,5.7896695752863e-4
207,LCD,1,0,0.341397975688893
208,LCD,NA,0,0.0668242622399343
209,LCD,1,0,0.00984738394337622
210,LCD,1,0,0.146933947449705
211,LCD,1,0,0.00265503508439219
212,LCD,1,0,1
213,LCD,1,0,0.0114949727397168
214,LCD,1,0,5.2303345709245e-4
215,LCD,1,NA,0.00414965679988973
216,LCD,1,0,0.00129906281896632
217,LCD,1,0,0.00731784849858453
218,LCD,1,1,0.137148923453746
219,LCD,1,0,2.2996813298728e-4
220,LCD,1,0,7.0408368537517e-4
221,LCD,0,0,0.0418854721777705
222,LCD,1,0,0.0269353541071371
223,LCD,1,0,0.0312742528987552
224,LCD,1,0,0.0376608804599182
225,LCD,1,0,0.0470978292708934
226,LCD,1,0,0.00515329219022797
227,LCD,1,0,0.077797624506202
228,LCD,1,0,0.0451402235918322
229,LCD,0,0,7
230,LCD,0,0,0.0389391179432213
231,LCD,1,0,2.5317829176989e-4
232,LCD,1,0,0.0330734967871751
233,LCD,1,0,6.3216833739727e-4
234,LCD,1,1,5.6855100714749e-4
235,LCD,1,0,0.137079054449825
236,LCD,1,0,0.134735647289132
237,LCD,1,0,0.0650503970005638
238,LCD,1,0,0.163575494107187
239,CRT,1,0,1.620407879812e-4
240,LCD,NA,NA,7
241,LCD,1,NA,1
242,LCD,1,0,7.852815795378e-4
243,LCD,1,0,0.00120668850198242
244,LCD,1,0,0.0270458072274227
245,LCD,1,0,0.0224551113584192
246,LCD,1,0,7
247,LCD,1,0,0.00303731606853556
248,LCD,1,0,0.00340715502555366
249,CRT,1,0,0.0341456682916834
250,LCD,1,0,1
251,LCD,1,0,1
252,LCD,0,0,0.0227547469099612
253,LCD,1,0,0.197922726969639
254,LCD,0,0,0.0162947805348748
255,LCD,1,0,0.0818007518488758
256,LCD,1,0,0.173241729107695
257,LCD,1,0,0.0426559955366382
258,LCD,1,0,0.0179087125604921
259,LCD,1,0,0.0874182000855332
260,LCD,1,0,0.0480130609366364
261,LCD,1,0,0.036766847517807
262,LCD,1,0,0.0185277991675347
263,LCD,1,0,3.5
264,LCD,1,0,0.0443942368329284
265,LCD,1,0,4.159486600511e-4
266,LCD,NA,NA,1
267,LCD,1,0,0.0229510948314962
268,LCD,1,0,0.00863731918793087
269,LCD,1,0,5.0556117290192e-4
270,LCD,1,0,0.0388837047895541
271,LCD,0,0,0.112127960305098
272,LCD,0,0,0.092735041630614
273,LCD,0,0,1.1427358729277e-4
274,LCD,1,0,0.0338423942116867
275,LCD,1,0,0.0377960154533744
276,LCD,1,0,0.00445151033386328
277,LCD,1,0,0.165065525896106
278,LCD,1,0,0.00534297906042129
279,LCD,0,0,7
280,LCD,1,0,1.0828872869032e-4
281,LCD,0,0,0.0297872340425532
282,LCD,1,0,0.0443680342665906
283,CRT,0,0,0.0506377434724832
284,LCD,1,0,0.0156488601595549
285,LCD,1,0,0.00157091561938959
286,LCD,1,0,0.0367334498559408
287,LCD,0,0,0.0497567066824116
288,LCD,0,0,0.107528160838126
289,LCD,1,0,0.00724300306474805
290,LCD,1,0,0.17154916645962
291,LCD,1,0,0.00784658778130265
292,LCD,1,0,2.0870913400617e-4
293,LCD,1,0,0.00506241370218749
294,LCD,1,0,5.4175373423117e-4
295,LCD,1,0,0.00629504545362054
296,LCD,1,0,0.028050719370819
297,LCD,1,0,6.0436002590114e-4
298,LCD,1,0,0.152173913043478
299,LCD,0,0,6.5632178519525e-4
300,LCD,1,0,7.59548611111111e-5
301,LCD,NA,NA,0.196299049118184
302,LCD,1,0,0.0071114107798809
303,LCD,1,0,0.103164922596869
304,LCD,1,0,0.0203731098723922
305,LCD,1,0,2.1917808219178e-4
306,LCD,1,0,1.0939636647782e-4
307,LCD,1,0,0.0306149689416162
308,LCD,1,0,0.00549248431286354
309,LCD,1,0,0.0669055784003292
310,LCD,1,0,4.2502808221257e-4
311,LCD,1,0,3.5861574323112e-4
312,LCD,1,1,0.00793650793650794
313,LCD,1,1,1.0063254744105e-4
314,LCD,1,0,0.0810279446990755
315,LCD,1,1,1
316,LCD,0,0,0.0408500956532889
317,LCD,1,0,0.0941044676330174
318,LCD,1,0,2.6947433256982e-4
319,LCD,0,0,0.00921317197550061
320,LCD,1,0,0.0377995449314916
321,LCD,0,0,0.085155417187719
322,LCD,1,0,0.0280614224105439
323,LCD,1,0,0.0234691451725103
324,LCD,0,0,0.0546703908757645
325,LCD,1,0,0.00727357407772521
326,LCD,1,0,0.25
327,LCD,1,NA,1.620407879812e-4
328,LCD,1,0,0.0562170754951472
329,LCD,1,1,6.233581192395e-4
330,LCD,0,0,0.0137140965028224
331,LCD,0,0,0.0185525916408076
332,LCD,1,0,0.04574129606315
333,LCD,1,0,0.0119446552826155
334,LCD,1,0,9.1881603990286e-4
335,LCD,1,0,0.0915664804265403
336,LCD,0,0,0.033091626560568
337,LCD,1,0,0.0103428231198411
338,LCD,1,0,0.0121002592912705
339,LCD,1,0,1.005703777136e-4
340,LCD,1,0,0.07604660042009
341,LCD,1,0,0.0133315995429327
342,LCD,1,0,1.4
343,CRT,1,0,0.0501012345057658
344,LCD,1,0,1
345,LCD,NA,NA,0.00403109703426432
346,LCD,0,0,0.140191805191505
347,LCD,1,0,0.0427998015426446
348,LCD,1,0,1
349,LCD,0,0,0.0240975405716326
350,LCD,1,0,0.104676085585831
351,LCD,1,0,0.0780665186187461
352,LCD,0,0,0.0905791770654096
353,LCD,1,0,0.0855269371836229
354,LCD,1,0,0.0222476095985867
355,LCD,1,1,0.172836843063251
356,LCD,1,0,5.779392338177e-4
357,LCD,1,0,0.0924004696368937
358,LCD,1,0,0.0180104557830171
359,LCD,1,0,0.0379196689321694
360,LCD,1,0,3.1422543430444e-4
361,LCD,1,0,0.00703164239075841
362,LCD,1,0,0.141480926756121
363,LCD,1,0,0.104170841244303
364,LCD,1,0,0.00403333731433365
365,LCD,1,0,7
366,LCD,1,0,0.0032139577594123
367,LCD,1,0,0.00133758051122452
368,LCD,1,0,0.0534802431386902
369,LCD,1,0,0.0440251572327044
370,LCD,0,0,0.0173427169226166
371,LCD,1,1,0.0199800921797244
372,LCD,NA,NA,1
373,LCD,0,0,0.245138350958144
374,LCD,1,0,0.0260430275334175
375,LCD,1,0,0.0588235294117647
376,LCD,1,0,2.6163333956269e-4
377,LCD,1,0,0.034244531528915
378,LCD,0,0,0.00229508196721311
379,LCD,1,0,0.0525031990137083
380,LCD,1,0,0.045303293497612
381,LCD,1,0,0.0454628044725765
382,LCD,1,0,0.063819649259053493
383,LCD,0,0,0.103269671129704
384,LCD,1,NA,1
385,LCD,1,0,5.0512339442921e-4
386,LCD,1,0,0.0321346160522979
387,LCD,1,0,0.00831257072590987
388,LCD,1,0,0.0882224082169511
389,LCD,1,0,0.00838718489509903
390,LCD,1,0,0.0140562248995984
391,LCD,0,0,0.0145000605129155
392,LCD,1,0,7.8828828828828e-4
393,LCD,1,0,1
394,LCD,0,NA,0.0647589930654889
395,LCD,1,0,7
396,LCD,1,NA,7.852815795378e-4
397,LCD,1,0,0.136636061210525
398,LCD,1,0,0.00987962491595652
399,CRT,1,0,0.00237852531430513
400,LCD,1,0,0.00112532155891257
401,LCD,0,0,1.9104803493457e-4
402,LCD,1,0,0.018002190427277
403,LCD,0,0,0.00218989519787267
404,LCD,1,0,0.0380404673308111
405,LCD,1,0,1
406,LCD,1,0,3.5
407,LCD,1,0,0.0714196645457589
408,LCD,1,0,0.100141320212694
409,LCD,1,0,2.0323432918154e-4
410,LCD,1,0,1
411,LCD,0,0,0.112033919008463
412,LCD,1,0,2.2384241493988e-4
413,LCD,1,0,0.0276697848286598
414,LCD,1,0,0.0664846132428538
415,LCD,1,NA,0.0011479173499508
416,LCD,1,0,0.0459343334573928
417,LCD,1,0,0.116544333742609
418,LCD,1,0,4.1561525901736e-4
419,LCD,1,0,0.0490012530232627
420,LCD,1,0,0.0172842079823335
421,LCD,1,0,0.0723109870719513
422,LCD,1,0,1.8799264143089e-4
423,LCD,1,0,0.00841591900187484
424,LCD,1,0,6.2460961898813e-4
425,LCD,1,0,0.0993085284115475
426,LCD,1,0,0.0418092790272653
427,LCD,1,1,4.783381167145e-4
428,LCD,1,0,0.00780924897796835
429,LCD,1,0,0.0261695038252383
430,LCD,1,0,0.0179675327506561
431,LCD,0,0,0.0461933743725319
432,LCD,1,0,0.0559773806073702
433,LCD,1,0,0.122440406226559
434,LCD,1,0,0.0457516339869281
435,LCD,1,0,3.5285815102328e-4
436,LCD,1,0,1.5109489838868e-4
437,LCD,1,0,5.7579995064571e-4
438,LCD,1,0,7
439,LCD,1,0,0.00165955429113324
440,LCD,1,0,0.0387263470041713
441,LCD,1,0,0.0125223613595707
442,LCD,1,0,0.0752473813910015
443,LCD,1,0,6.9354998513821e-4
444,LCD,1,0,0.138868175055637
445,LCD,1,0,1.99339332498e-4
446,LCD,1,0,9.1809298970424e-4
447,LCD,1,0,0.0128126714490367
448,LCD,1,0,3.6220635413432e-4
449,LCD,1,1,0.0426079725305199
450,LCD,0,0,0.025921221998471
451,LCD,1,0,5.6299513411348e-4
452,LCD,1,0,0.0187264369854135
453,LCD,1,NA,1.2253936577125e-4
454,LCD,1,0,0.0218882414488571
455,LCD,1,0,0.0636363636363636
456,LCD,1,0,0.0213451339753107
457,LCD,NA,NA,3.6220635413432e-4
458,LCD,1,0,1.620407879812e-4
459,LCD,1,0,7.8828828828828e-4
460,LCD,1,0,0.00627735684268872
461,LCD,1,0,1.0876827695511e-4
462,LCD,1,0,1
463,LCD,1,0,0.00226154606101538
464,LCD,1,0,0.104282350245677
465,LCD,1,0,0.00917431192660551
466,LCD,0,0,0.0432851173296517
467,LCD,1,0,9.0486039296794e-4
468,LCD,0,0,2.7870680044593e-4
469,LCD,1,0,4.3666760238295e-4
470,LCD,1,NA,1
471,LCD,1,1,4.339605095937e-4
472,LCD,1,0,7.59548611111111e-5
473,LCD,1,0,0.0123068618911318
474,LCD,1,0,0.015985751005153
475,LCD,1,0,0.106915405655897
476,LCD,1,0,0.0930300049395331
477,LCD,1,0,0.163069643710007
478,LCD,NA,NA,0.0318538740385194
479,LCD,1,0,0.0245231994992765
480,LCD,1,0,0.0022734654108476802
481,LCD,1,0,0.0692654056505705
482,LCD,1,0,7.069992930007e-4
483,LCD,1,NA,0.31730213315973
484,LCD,1,0,2.0838294832102e-4
485,LCD,0,0,0.0010989010989011
486,LCD,1,0,7
487,LCD,1,0,0.0245372316126732
488,LCD,0,0,0.0027760233690368
489,LCD,0,0,0.0153727515078186
490,LCD,0,0,0.0347526233102659
491,LCD,1,0,0.00205038078500293
492,LCD,1,1,0.0336021914364029
493,LCD,1,0,0.00497950656511132
494,LCD,0,0,6.4438921108349e-4
495,LCD,1,0,0.0922418593375564
496,LCD,1,0,0.0814683614078039
497,LCD,1,0,0.0553024974856095
498,LCD,1,0,1.0063254744105e-4
499,LCD,1,0,0.0863357247375077
500,LCD,1,0,4.9435028248587e-4
501,LCD,1,NA,0.255304300564235
502,LCD,0,0,0.224754731616636
503,LCD,1,0,6.3028993336935e-4
504,LCD,1,0,6.9354998513821e-4
505,LCD,1,0,7.6025805330495e-5
506,LCD,1,0,3.1567080045095e-4
507,LCD,1,0,1
508,LCD,1,0,0.0438168701777996
509,LCD,1,0,5.5857006064474e-4
510,LCD,1,0,0.0166385459268193
511,LCD,1,0,0.00467048997565252
512,LCD,1,0,0.0082443914343723
513,LCD,1,0,4.9589118730518e-4
514,LCD,1,0,0.0651444377497203
515,LCD,1,0,0.00237152483346644
516,LCD,1,0,4.3034550596335e-4
517,LCD,1,1,0.177880331318148
518,LCD,1,0,0.0349402595122553
519,LCD,1,0,1.8732856091523e-4
520,CRT,1,0,4.2584255992213e-4
521,CRT,1,0,7.41658985198606e-5
522,LCD,1,0,0.00876095118898623
523,LCD,1,0,2.3199164830066e-4
524,LCD,1,0,0.0452855115762224
525,LCD,1,1,0.0400240728663081
526,LCD,1,0,0.140764304378718
527,LCD,1,0,0.0051973101785823
528,LCD,0,0,0.00686274509803922
529,LCD,1,0,0.0163228300943252
530,LCD,1,0,0.0663538654511169
531,LCD,1,0,0.0327078551588457
532,LCD,1,0,0.0165004898393826
533,LCD,1,0,3.50427255286182
534,LCD,1,0,0.0186831045511831
535,LCD,1,0,0.00676068830850286
536,LCD,1,0,0.150213958474213
537,LCD,1,0,0.0412043534600987
538,LCD,1,0,0.0457019623106629
539,LCD,1,0,0.0176881194430217
540,LCD,0,0,0.00658955526146912
541,LCD,1,0,0.00609498517232359
542,LCD,1,0,0.0718217875971138
543,CRT,1,0,0.0302657028642756
544,LCD,0,0,0.121612706103795
545,LCD,0,0,0.0430433638994391
546,LCD,1,0,0.109148645061197
547,LCD,1,0,0.0012400354295837
548,LCD,1,0,0.018305155961162
549,LCD,1,0,1
550,LCD,1,0,0.0457923535983911
551,LCD,0,NA,0.0161789593789266
552,LCD,1,0,0.00146321070234114
553,LCD,1,0,0.0121658305774747
554,LCD,0,0,0.0475468468213808
555,CRT,0,0,0.066229189555376
556,LCD,1,0,0.0143542413442476
557,LCD,0,0,2.6766083548417e-4
558,LCD,1,0,0.150301997767197
559,LCD,1,0,2.6163333956269e-4
560,CRT,1,0,4.159486600511e-4
561,LCD,1,0,0.00473773265651438
562,LCD,0,0,0.0547935788163096
563,LCD,1,0,0.0840836868525997
564,LCD,1,0,1
565,LCD,1,0,0.145523180059064
566,LCD,1,0,0.00410010857861674
567,LCD,1,0,0.0461045654646068
568,LCD,0,0,0.194444444444444
569,LCD,1,0,0.0897435897435897
570,LCD,1,0,0.022943538772432
571,LCD,1,0,0.0111020219569503
572,LCD,1,0,0.0117988985655758
573,LCD,1,0,0.0754783348640318
574,LCD,0,0,0.041033634609215
575,LCD,1,0,4.4767051450132e-4
576,LCD,1,0,0.0805081867525575
577,LCD,1,1,0.0561842234166152
578,LCD,0,0,0.0575886976631387
579,LCD,0,0,0.0142662388541999
580,LCD,1,0,0.0808091686070448
581,LCD,1,0,7.0408368537517e-4
582,LCD,1,0,0.0334385609923474
583,LCD,1,0,7
584,LCD,0,0,0.0065849903315988
585,LCD,1,0,0.00460900096498209
586,LCD,1,0,0.0286427884790713
587,LCD,0,0,0.0146854842764524
588,LCD,1,0,0.00208209399167162
589,LCD,1,0,3.7159920371599e-4
590,LCD,0,0,0.0335233995980501
591,LCD,1,0,1.16666666666667
592,CRT,0,0,0.128098776613967
593,LCD,1,0,0.0138065594917239
594,LCD,1,1,0.0130603179492172
595,LCD,0,0,0.181271456175138
596,LCD,1,0,0.0475529704328963
597,LCD,1,0,0.103772856952915
598,LCD,1,NA,0.118926285385314
599,LCD,1,0,0.0182877974836364
600,LCD,1,0,8.6457111097387e-4
601,LCD,1,0,0.0409292275567441
602,LCD,1,0,7
603,LCD,1,0,0.103977730838084
604,LCD,1,0,0.0807991115849634
605,LCD,0,0,0.0433165672513774
606,LCD,1,0,0.0246941083884185
607,LCD,0,0,0.0129964869805321
608,LCD,1,0,0.338051503185518
609,LCD,1,0,0.0418596761127532
610,LCD,1,0,0.417926014153997
611,LCD,1,0,1
612,LCD,1,0,0.089968780002282
613,LCD,1,0,0.311111111111111
614,LCD,1,0,0.174467559209808
615,LCD,1,0,0.00182839232075225
616,LCD,1,0,7.8828828828828e-4
617,LCD,NA,0,0.0154415131731712
618,LCD,1,0,0.275529749619392
619,LCD,0,0,0.0312397413881491
620,LCD,1,0,0.117868777045559
621,LCD,1,0,2.2996813298728e-4
622,LCD,0,0,0.0141810093157429
623,LCD,1,0,0.0220292078422999
624,LCD,0,0,0.0385095653386923
625,LCD,1,1,0.0889865325686012
626,LCD,1,0,0.0238078622268982
627,LCD,1,0,0.0423936246262993
628,LCD,1,0,0.0802094819879024
629,LCD,1,0,0.0840105374641317
630,LCD,1,0,1.2534918702098e-4
631,LCD,0,0,0.00856269113149847
632,LCD,1,0,3.5
633,LCD,1,0,0.00193050193050193
634,LCD,1,0,9.281357730045e-4
635,CRT,1,0,0.0163915547921356
636,LCD,1,0,0.0652251868601234
637,LCD,1,0,0.0181038381069844
638,LCD,1,0,7.50497204397914e-5
639,LCD,1,0,0.0203718006384676
640,LCD,1,0,0.192258686995553
641,LCD,NA,0,1.0828872869032e-4
642,LCD,0,0,0.0163499508109937
643,LCD,1,0,0.00377128802673084
644,LCD,1,NA,0.00385330070247594
645,LCD,1,0,1
646,LCD,0,0,0.022055206749739
647,LCD,1,0,0.0201273361427848
648,LCD,1,0,0.0245451465181858
649,LCD,1,0,0.00344650435611673
650,LCD,1,1,0.00975152457051253
651,LCD,NA,NA,1
652,LCD,1,0,5.0512339442921e-4
653,LCD,1,0,0.00761361960385187
654,LCD,1,0,0.116041176598468
655,LCD,1,0,0.00883416504662072
656,LCD,1,0,0.017015110354197
657,LCD,1,0,0.212121212121212
658,CRT,1,0,0.0154710551531891
659,LCD,1,0,0.083407370693326
660,LCD,1,0,1
661,LCD,0,0,0.0257159029219603
662,LCD,1,0,0.0174563591022444
663,LCD,1,0,3.7215236981312e-4
664,LCD,1,0,5.2601916212662e-4
665,LCD,1,0,0.00819672131147541
666,LCD,1,0,0.00658522352037478
667,LCD,0,0,0.122410991129704
668,LCD,1,0,0.00825581527536611
669,LCD,1,0,0.150793615745799
670,LCD,1,1,7.6025805330495e-5
671,LCD,1,0,9.9157164105106e-4
672,LCD,1,0,0.00345130419052334
673,LCD,0,0,0.0618213656109609
674,LCD,1,0,0.0250032442527907
675,LCD,1,0,0.037327931105403
676,LCD,1,0,0.0358056265984655
677,LCD,1,0,1
678,LCD,1,0,0.138735991540376
679,LCD,1,0,3.5
680,LCD,1,0,0.052684937617821
681,LCD,1,0,0.00822141748851705
682,LCD,1,0,0.00426049908703591
683,LCD,1,0,2.7669077829163e-4
684,LCD,1,0,0.0242478424822658
685,LCD,NA,NA,6.4302774205401e-4
686,LCD,1,0,0.4
687,LCD,1,0,1
688,LCD,1,0,0.0304746099755747
689,LCD,1,0,0.0170796994816482
690,LCD,1,0,0.0297872340425532
691,LCD,1,0,0.00230204924646694
692,LCD,1,1,1
693,LCD,1,0,0.205527987346888
694,monitor-other,1,0,0.0098414983565737
695,LCD,1,0,1.8049843353145e-4
696,LCD,1,0,7
697,LCD,0,0,0.161930779354938
698,LCD,1,0,0.09346499799265
699,LCD,1,0,0.0430097720020458
700,LCD,1,0,0.0963459450793806
701,LCD,1,0,0.0345995587021142
702,LCD,1,0,7.8660523654343e-4
703,LCD,1,0,0.0511760821096295
704,LCD,1,0,0.0302451541289168
705,LCD,1,0,0.00298253089049851
706,LCD,1,0,2.6603335357782
707,LCD,1,NA,2.7870680044593e-4
708,LCD,0,0,0.0531662925204929
709,LCD,1,0,0.00106496272630458
710,LCD,1,0,2.6163333956269e-4
711,LCD,1,0,0.0854598933159413
712,LCD,1,0,0.00749464668094218
713,LCD,0,0,0.0156075808249721
714,LCD,1,0,0.176728649272896
715,LCD,1,0,3.022191520594e-4
716,LCD,1,0,7.6025805330495e-5
717,LCD,0,0,0.00101075734604
718,LCD,0,0,0.0273416590481851
719,LCD,NA,NA,1
720,LCD,1,0,0.0129746467705704
721,LCD,1,0,0.0334869746040177
722,LCD,1,0,1.0719180442089e-4
723,LCD,NA,NA,7.41658985198606e-5
724,LCD,NA,NA,0.00101634174795057
725,LCD,1,0,0.00900802203420054
726,LCD,0,0,0.05071366418038
727,LCD,1,0,0.00405797101449283
728,LCD,1,0,6.8894247330347e-4
729,LCD,NA,NA,1
730,LCD,1,0,0.0251987726174991
731,LCD,1,0,0.001217073806833
732,LCD,1,0,1.8068013163842e-4
733,LCD,1,0,0.00945945945945946
734,LCD,1,0,0.00669234481633721
735,LCD,1,0,0.0354546936555235
736,LCD,0,0,7
737,LCD,0,0,0.0293758169098091
738,LCD,1,0,1
739,LCD,1,0,0.0464010014059063
740,LCD,0,0,0.0214503039869096
741,LCD,1,0,0.0165995455144097
742,LCD,0,0,0.00180272984805563
743,LCD,1,0,0.00909347136130497
744,LCD,1,0,0.0219661592602829
745,LCD,1,0,1
746,LCD,1,NA,0.053030303030303
