fips,state_abbr,naics,subsector,year,month,change_yoy,change_yoy_se,coverage_code
00,USA,442,Furniture and Home Furnishing,2019,2,-0.3,1.0,A
00,USA,442,Furniture and Home Furnishing,2019,3,-1.1,1.0,A
00,USA,442,Furniture and Home Furnishing,2019,4,2.9,1.0,A
00,USA,442,Furniture and Home Furnishing,2019,5,2.3,1.0,A
00,USA,442,Furniture and Home Furnishing,2019,6,-1.2,1.0,A
00,USA,442,Furniture and Home Furnishing,2019,7,3.1,1.0,A
00,USA,442,Furniture and Home Furnishing,2019,8,2.3,1.0,A
00,USA,442,Furniture and Home Furnishing,2019,9,3.6,1.1,A
00,USA,442,Furniture and Home Furnishing,2019,10,2.8,1.0,A
00,USA,442,Furniture and Home Furnishing,2019,11,2.0,0.9,A
00,USA,442,Furniture and Home Furnishing,2019,12,-0.1,0.9,A
00,USA,442,Furniture and Home Furnishing,2020,1,6.1,1.0,A
00,USA,442,Furniture and Home Furnishing,2020,2,7.9,1.1,A
00,USA,442,Furniture and Home Furnishing,2020,3,-20.1,0.8,A
00,USA,442,Furniture and Home Furnishing,2020,4,-59.9,0.7,A
00,USA,442,Furniture and Home Furnishing,2020,5,-30.9,0.7,A
00,USA,442,Furniture and Home Furnishing,2020,6,-0.7,1.0,A
00,USA,442,Furniture and Home Furnishing,2020,7,1.1,1.0,A
00,USA,442,Furniture and Home Furnishing,2020,8,1.5,1.0,A
00,USA,442,Furniture and Home Furnishing,2020,9,7.3,1.2,A
00,USA,442,Furniture and Home Furnishing,2020,10,6.0,1.0,A
00,USA,442,Furniture and Home Furnishing,2020,11,-0.6,0.9,A
00,USA,442,Furniture and Home Furnishing,2020,12,5.8,1.1,A
00,USA,442,Furniture and Home Furnishing,2021,1,11.1,1.1,A
00,USA,442,Furniture and Home Furnishing,2021,2,6.1,1.2,A
00,USA,442,Furniture and Home Furnishing,2021,3,54.3,1.6,A
00,USA,442,Furniture and Home Furnishing,2021,4,210.3,5.8,A
00,USA,442,Furniture and Home Furnishing,2021,5,66.9,1.7,A
00,USA,442,Furniture and Home Furnishing,2021,6,20.8,1.2,A
00,USA,442,Furniture and Home Furnishing,2021,7,16.6,1.1,A
00,USA,442,Furniture and Home Furnishing,2021,8,12.1,1.1,A
00,USA,442,Furniture and Home Furnishing,2021,9,10.4,1.2,A
00,USA,442,Furniture and Home Furnishing,2021,10,10.9,1.1,A
00,USA,442,Furniture and Home Furnishing,2021,11,16.9,1.0,A
00,USA,442,Furniture and Home Furnishing,2021,12,7.5,1.1,A
00,USA,442,Furniture and Home Furnishing,2022,1,-0.1,1.1,A
00,USA,442,Furniture and Home Furnishing,2022,2,7.8,1.1,A
00,USA,442,Furniture and Home Furnishing,2022,3,1.1,1.2,A
00,USA,442,Furniture and Home Furnishing,2022,4,2.1,1.2,A
00,USA,442,Furniture and Home Furnishing,2022,5,2.1,1.1,A
00,USA,442,Furniture and Home Furnishing,2022,6,1.1,1.1,A
00,USA,442,Furniture and Home Furnishing,2022,7,-1.3,1.0,A
00,USA,442,Furniture and Home Furnishing,2022,8,3.7,1.1,A
00,USA,443,Electronics and Appliances,2019,1,-1.2,1.5,A
00,USA,443,Electronics and Appliances,2019,2,-5.3,1.1,A
00,USA,443,Electronics and Appliances,2019,3,-4.6,1.3,A
00,USA,443,Electronics and Appliances,2019,4,-4.4,1.2,A
00,USA,443,Electronics and Appliances,2019,5,-3.2,1.3,A
00,USA,443,Electronics and Appliances,2019,6,-6.4,1.3,A
00,USA,443,Electronics and Appliances,2019,7,-2.3,1.5,A
00,USA,443,Electronics and Appliances,2019,8,-4.0,1.2,A
00,USA,443,Electronics and Appliances,2019,9,-1.9,1.4,A
00,USA,443,Electronics and Appliances,2019,10,-3.2,1.6,A
00,USA,443,Electronics and Appliances,2019,11,-3.5,1.4,A
00,USA,443,Electronics and Appliances,2019,12,-1.3,1.6,A
00,USA,443,Electronics and Appliances,2020,1,-1.9,1.9,A
00,USA,443,Electronics and Appliances,2020,2,0.9,1.7,A
00,USA,443,Electronics and Appliances,2020,3,-20.1,1.4,A
00,USA,443,Electronics and Appliances,2020,4,-53.9,0.7,A
00,USA,443,Electronics and Appliances,2020,5,-45.3,0.8,A
00,USA,443,Electronics and Appliances,2020,6,-20.5,1.6,A
00,USA,443,Electronics and Appliances,2020,7,-10.2,1.7,A
00,USA,443,Electronics and Appliances,2020,8,-10.5,1.6,A
00,USA,443,Electronics and Appliances,2020,9,-10.8,1.7,A
00,USA,443,Electronics and Appliances,2020,10,-4.7,1.9,A
00,USA,443,Electronics and Appliances,2020,11,-11.5,1.9,A
00,USA,443,Electronics and Appliances,2020,12,-14.0,1.8,A
00,USA,443,Electronics and Appliances,2021,1,-3.1,2.4,A
00,USA,443,Electronics and Appliances,2021,2,-8.1,2.0,A
00,USA,443,Electronics and Appliances,2021,3,36.3,3.1,A
00,USA,443,Electronics and Appliances,2021,4,143.8,5.1,A
00,USA,443,Electronics and Appliances,2021,5,91.6,3.1,A
00,USA,443,Electronics and Appliances,2021,6,41.3,3.0,A
00,USA,443,Electronics and Appliances,2021,7,22.3,2.6,A
00,USA,443,Electronics and Appliances,2021,8,16.1,2.4,A
00,USA,443,Electronics and Appliances,2021,9,18.3,2.3,A
00,USA,443,Electronics and Appliances,2021,10,16.4,2.1,A
00,USA,443,Electronics and Appliances,2021,11,9.1,1.7,A
00,USA,443,Electronics and Appliances,2021,12,11.5,1.6,A
00,USA,443,Electronics and Appliances,2022,1,-1.8,1.3,A
00,USA,443,Electronics and Appliances,2022,2,5.0,1.2,A
00,USA,443,Electronics and Appliances,2022,3,-3.1,1.5,A
00,USA,443,Electronics and Appliances,2022,4,-3.6,1.5,A
00,USA,443,Electronics and Appliances,2022,5,-5.7,1.5,A
00,USA,443,Electronics and Appliances,2022,6,-11.3,1.4,A
00,USA,443,Electronics and Appliances,2022,7,-11.4,1.3,A
00,USA,443,Electronics and Appliances,2022,8,-8.0,1.3,A
00,USA,444,Building Materials and Supplies Dealers,2019,1,13.4,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2019,2,2.5,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2019,3,0.7,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2019,4,6.3,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2019,5,-1.8,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2019,6,-4.2,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2019,7,1.5,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2019,8,0.7,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2019,9,1.7,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2019,10,0.0,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2019,11,-1.0,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2019,12,3.2,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2020,1,0.5,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2020,2,8.1,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2020,3,6.3,0.6,A
00,USA,444,Building Materials and Supplies Dealers,2020,4,4.4,0.6,A
00,USA,444,Building Materials and Supplies Dealers,2020,5,12.6,0.6,A
00,USA,444,Building Materials and Supplies Dealers,2020,6,24.2,0.6,A
00,USA,444,Building Materials and Supplies Dealers,2020,7,15.7,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2020,8,12.1,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2020,9,22.0,0.6,A
00,USA,444,Building Materials and Supplies Dealers,2020,10,14.0,0.6,A
00,USA,444,Building Materials and Supplies Dealers,2020,11,15.3,0.6,A
00,USA,444,Building Materials and Supplies Dealers,2020,12,19.7,0.6,A
00,USA,444,Building Materials and Supplies Dealers,2021,1,14.9,0.6,A
00,USA,444,Building Materials and Supplies Dealers,2021,2,12.1,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2021,3,34.6,0.7,A
00,USA,444,Building Materials and Supplies Dealers,2021,4,30.4,0.7,A
00,USA,444,Building Materials and Supplies Dealers,2021,5,10.0,0.6,A
00,USA,444,Building Materials and Supplies Dealers,2021,6,7.6,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2021,7,5.3,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2021,8,8.9,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2021,9,6.2,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2021,10,6.0,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2021,11,15.1,0.6,A
00,USA,444,Building Materials and Supplies Dealers,2021,12,12.0,0.6,A
00,USA,444,Building Materials and Supplies Dealers,2022,1,9.3,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2022,2,14.5,0.6,A
00,USA,444,Building Materials and Supplies Dealers,2022,3,3.4,0.6,A
00,USA,444,Building Materials and Supplies Dealers,2022,4,-0.8,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2022,5,8.2,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2022,6,7.3,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2022,7,5.6,0.5,A
00,USA,444,Building Materials and Supplies Dealers,2022,8,14.1,0.5,A
00,USA,445,Food and Beverage,2019,1,4.5,0.4,B
00,USA,445,Food and Beverage,2019,2,1.3,0.4,B
00,USA,445,Food and Beverage,2019,3,0.1,0.4,B
00,USA,445,Food and Beverage,2019,4,5.3,0.4,B
00,USA,445,Food and Beverage,2019,5,3.6,0.4,B
00,USA,445,Food and Beverage,2019,6,3.2,0.5,B
00,USA,445,Food and Beverage,2019,7,5.2,0.4,B
00,USA,445,Food and Beverage,2019,8,5.5,0.4,B
00,USA,445,Food and Beverage,2019,9,2.0,0.4,B
00,USA,445,Food and Beverage,2019,10,3.5,0.4,B
00,USA,445,Food and Beverage,2019,11,3.8,0.4,B
00,USA,445,Food and Beverage,2019,12,2.2,0.4,B
00,USA,445,Food and Beverage,2020,1,1.6,0.4,B
00,USA,445,Food and Beverage,2020,2,7.3,0.4,B
00,USA,445,Food and Beverage,2020,3,25.5,0.5,B
00,USA,445,Food and Beverage,2020,4,11.8,0.5,B
00,USA,445,Food and Beverage,2020,5,12.7,0.5,B
00,USA,445,Food and Beverage,2020,6,9.0,0.5,B
00,USA,445,Food and Beverage,2020,7,10.6,0.5,B
00,USA,445,Food and Beverage,2020,8,5.7,0.5,B
00,USA,445,Food and Beverage,2020,9,9.1,0.5,B
00,USA,445,Food and Beverage,2020,10,8.5,0.5,B
00,USA,445,Food and Beverage,2020,11,6.2,0.5,B
00,USA,445,Food and Beverage,2020,12,8.4,0.5,B
00,USA,445,Food and Beverage,2021,1,9.3,0.5,B
00,USA,445,Food and Beverage,2021,2,4.8,0.4,C
00,USA,445,Food and Beverage,2021,3,-11.4,0.4,B
00,USA,445,Food and Beverage,2021,4,-0.2,0.4,B
00,USA,445,Food and Beverage,2021,5,-0.9,0.5,B
00,USA,445,Food and Beverage,2021,6,3.6,0.5,B
00,USA,445,Food and Beverage,2021,7,2.7,0.4,B
00,USA,445,Food and Beverage,2021,8,5.1,0.4,B
00,USA,445,Food and Beverage,2021,9,7.2,0.5,B
00,USA,445,Food and Beverage,2021,10,7.7,0.5,B
00,USA,445,Food and Beverage,2021,11,7.7,0.4,B
00,USA,445,Food and Beverage,2021,12,9.5,0.5,B
00,USA,445,Food and Beverage,2022,1,7.1,0.4,B
00,USA,445,Food and Beverage,2022,2,7.9,0.4,B
00,USA,445,Food and Beverage,2022,3,7.6,0.5,B
00,USA,445,Food and Beverage,2022,4,9.2,0.5,B
00,USA,445,Food and Beverage,2022,5,6.7,0.4,B
00,USA,445,Food and Beverage,2022,6,8.7,0.5,B
00,USA,445,Food and Beverage,2022,7,7.6,0.4,B
00,USA,445,Food and Beverage,2022,8,7.5,0.4,B
00,USA,446,Health and Personal Care,2019,1,3.7,0.3,A
00,USA,446,Health and Personal Care,2019,2,4.7,0.3,A
00,USA,446,Health and Personal Care,2019,3,1.5,0.3,A
00,USA,446,Health and Personal Care,2019,4,5.1,0.3,A
00,USA,446,Health and Personal Care,2019,5,2.3,0.3,A
00,USA,446,Health and Personal Care,2019,6,0.4,0.3,A
00,USA,446,Health and Personal Care,2019,7,3.0,0.3,A
00,USA,446,Health and Personal Care,2019,8,-0.7,0.3,A
00,USA,446,Health and Personal Care,2019,9,2.0,0.3,A
00,USA,446,Health and Personal Care,2019,10,1.0,0.4,A
00,USA,446,Health and Personal Care,2019,11,-2.9,0.3,A
00,USA,446,Health and Personal Care,2019,12,2.6,0.3,A
00,USA,446,Health and Personal Care,2020,1,1.6,0.3,A
00,USA,446,Health and Personal Care,2020,2,4.2,0.3,A
00,USA,446,Health and Personal Care,2020,3,7.7,0.3,A
00,USA,446,Health and Personal Care,2020,4,-9.7,0.3,A
00,USA,446,Health and Personal Care,2020,5,-11.0,0.2,A
00,USA,446,Health and Personal Care,2020,6,2.5,0.3,A
00,USA,446,Health and Personal Care,2020,7,5.3,0.3,A
00,USA,446,Health and Personal Care,2020,8,1.6,0.3,A
00,USA,446,Health and Personal Care,2020,9,8.4,0.3,A
00,USA,446,Health and Personal Care,2020,10,4.0,0.3,A
00,USA,446,Health and Personal Care,2020,11,3.1,0.3,A
00,USA,446,Health and Personal Care,2020,12,7.7,0.3,A
00,USA,446,Health and Personal Care,2021,1,0.7,0.2,A
00,USA,446,Health and Personal Care,2021,2,-1.3,0.2,A
00,USA,446,Health and Personal Care,2021,3,7.6,0.2,A
00,USA,446,Health and Personal Care,2021,4,24.0,0.3,A
00,USA,446,Health and Personal Care,2021,5,19.3,0.3,A
00,USA,446,Health and Personal Care,2021,6,14.6,0.3,A
00,USA,446,Health and Personal Care,2021,7,7.4,0.2,A
00,USA,446,Health and Personal Care,2021,8,11.6,0.2,A
00,USA,446,Health and Personal Care,2021,9,8.0,0.3,A
00,USA,446,Health and Personal Care,2021,10,5.4,0.3,A
00,USA,446,Health and Personal Care,2021,11,12.5,0.3,A
00,USA,446,Health and Personal Care,2021,12,9.6,0.3,A
00,USA,446,Health and Personal Care,2022,1,9.7,0.3,A
00,USA,446,Health and Personal Care,2022,2,8.5,0.3,A
00,USA,446,Health and Personal Care,2022,3,0.6,0.3,A
00,USA,446,Health and Personal Care,2022,4,1.5,0.3,A
00,USA,446,Health and Personal Care,2022,5,4.8,0.3,A
00,USA,446,Health and Personal Care,2022,6,2.6,0.3,A
00,USA,446,Health and Personal Care,2022,7,1.4,0.3,A
00,USA,446,Health and Personal Care,2022,8,4.5,0.3,A
00,USA,447,Gasoline Stations,2019,1,-6.3,0.5,A
00,USA,447,Gasoline Stations,2019,2,-3.6,0.5,A
00,USA,447,Gasoline Stations,2019,3,-0.2,0.5,A
00,USA,447,Gasoline Stations,2019,4,4.0,0.6,A
00,USA,447,Gasoline Stations,2019,5,-0.1,0.5,A
00,USA,447,Gasoline Stations,2019,6,-4.1,0.5,A
00,USA,447,Gasoline Stations,2019,7,-1.6,0.5,A
00,USA,447,Gasoline Stations,2019,8,-4.1,0.5,A
00,USA,447,Gasoline Stations,2019,9,-3.9,0.5,A
00,USA,447,Gasoline Stations,2019,10,-6.0,0.5,A
00,USA,447,Gasoline Stations,2019,11,-1.6,0.5,A
00,USA,447,Gasoline Stations,2019,12,7.1,0.5,A
00,USA,447,Gasoline Stations,2020,1,8.2,0.5,A
00,USA,447,Gasoline Stations,2020,2,3.3,0.5,A
00,USA,447,Gasoline Stations,2020,3,-19.2,0.4,A
00,USA,447,Gasoline Stations,2020,4,-39.9,0.3,A
00,USA,447,Gasoline Stations,2020,5,-32.8,0.3,A
00,USA,447,Gasoline Stations,2020,6,-19.6,0.4,A
00,USA,447,Gasoline Stations,2020,7,-16.7,0.4,A
00,USA,447,Gasoline Stations,2020,8,-16.3,0.4,A
00,USA,447,Gasoline Stations,2020,9,-13.5,0.4,A
00,USA,447,Gasoline Stations,2020,10,-14.5,0.4,A
00,USA,447,Gasoline Stations,2020,11,-17.5,0.4,A
00,USA,447,Gasoline Stations,2020,12,-11.1,0.4,A
00,USA,447,Gasoline Stations,2021,1,-6.4,0.4,A
00,USA,447,Gasoline Stations,2021,2,-2.0,0.4,A
00,USA,447,Gasoline Stations,2021,3,35.0,0.6,A
00,USA,447,Gasoline Stations,2021,4,76.1,0.9,A
00,USA,447,Gasoline Stations,2021,5,56.0,0.7,A
00,USA,447,Gasoline Stations,2021,6,40.7,0.6,A
00,USA,447,Gasoline Stations,2021,7,37.1,0.6,A
00,USA,447,Gasoline Stations,2021,8,37.1,0.6,A
00,USA,447,Gasoline Stations,2021,9,40.4,0.7,A
00,USA,447,Gasoline Stations,2021,10,44.2,0.7,A
00,USA,447,Gasoline Stations,2021,11,52.9,0.7,A
00,USA,447,Gasoline Stations,2021,12,42.3,0.7,A
00,USA,447,Gasoline Stations,2022,1,32.7,2.3,A
00,USA,447,Gasoline Stations,2022,2,37.4,0.7,A
00,USA,447,Gasoline Stations,2022,3,40.0,0.7,A
00,USA,447,Gasoline Stations,2022,4,38.0,2.7,A
00,USA,447,Gasoline Stations,2022,5,46.3,2.7,A
00,USA,447,Gasoline Stations,2022,6,48.0,2.5,A
00,USA,447,Gasoline Stations,2022,7,39.6,0.7,A
00,USA,447,Gasoline Stations,2022,8,28.6,0.6,A
00,USA,448,Clothing and Clothing Accessories,2019,1,2.7,0.9,A
00,USA,448,Clothing and Clothing Accessories,2019,2,-2.3,0.8,A
00,USA,448,Clothing and Clothing Accessories,2019,3,-0.5,0.7,A
00,USA,448,Clothing and Clothing Accessories,2019,4,5.2,0.7,A
00,USA,448,Clothing and Clothing Accessories,2019,5,-2.1,0.7,A
00,USA,448,Clothing and Clothing Accessories,2019,6,-0.8,0.7,A
00,USA,448,Clothing and Clothing Accessories,2019,7,0.3,0.8,A
00,USA,448,Clothing and Clothing Accessories,2019,8,3.3,0.9,A
00,USA,448,Clothing and Clothing Accessories,2019,9,-1.1,0.7,A
00,USA,448,Clothing and Clothing Accessories,2019,10,1.0,0.8,A
00,USA,448,Clothing and Clothing Accessories,2019,11,-0.8,0.8,A
00,USA,448,Clothing and Clothing Accessories,2019,12,3.3,0.9,A
00,USA,448,Clothing and Clothing Accessories,2020,1,3.7,0.9,A
00,USA,448,Clothing and Clothing Accessories,2020,2,6.5,1.0,A
00,USA,448,Clothing and Clothing Accessories,2020,3,-50.5,0.5,A
00,USA,448,Clothing and Clothing Accessories,2020,4,-87.2,5.9,A
00,USA,448,Clothing and Clothing Accessories,2020,5,-62.4,28.5,A
00,USA,448,Clothing and Clothing Accessories,2020,6,-23.2,1.1,A
00,USA,448,Clothing and Clothing Accessories,2020,7,-19.4,0.8,A
00,USA,448,Clothing and Clothing Accessories,2020,8,-21.8,0.8,A
00,USA,448,Clothing and Clothing Accessories,2020,9,-5.9,0.9,A
00,USA,448,Clothing and Clothing Accessories,2020,10,-8.0,0.9,A
00,USA,448,Clothing and Clothing Accessories,2020,11,-17.2,0.8,A
00,USA,448,Clothing and Clothing Accessories,2020,12,-11.0,0.9,A
00,USA,448,Clothing and Clothing Accessories,2021,1,-8.6,0.9,A
00,USA,448,Clothing and Clothing Accessories,2021,2,-16.2,1.0,A
00,USA,448,Clothing and Clothing Accessories,2021,3,115.5,2.5,A
00,USA,448,Clothing and Clothing Accessories,2021,4,737.2,385.5,A
00,USA,448,Clothing and Clothing Accessories,2021,5,197.7,226.0,A
00,USA,448,Clothing and Clothing Accessories,2021,6,51.4,2.2,A
00,USA,448,Clothing and Clothing Accessories,2021,7,43.6,1.6,A
00,USA,448,Clothing and Clothing Accessories,2021,8,34.1,1.5,A
00,USA,448,Clothing and Clothing Accessories,2021,9,22.5,1.2,A
00,USA,448,Clothing and Clothing Accessories,2021,10,23.3,1.2,A
00,USA,448,Clothing and Clothing Accessories,2021,11,37.4,1.5,A
00,USA,448,Clothing and Clothing Accessories,2021,12,25.7,1.3,A
00,USA,448,Clothing and Clothing Accessories,2022,1,17.7,1.3,A
00,USA,448,Clothing and Clothing Accessories,2022,2,27.4,1.5,A
00,USA,448,Clothing and Clothing Accessories,2022,3,8.5,1.3,A
00,USA,448,Clothing and Clothing Accessories,2022,4,12.1,1.2,A
00,USA,448,Clothing and Clothing Accessories,2022,5,3.7,1.0,A
00,USA,448,Clothing and Clothing Accessories,2022,6,1.7,1.0,A
00,USA,448,Clothing and Clothing Accessories,2022,7,0.0,1.1,A
00,USA,448,Clothing and Clothing Accessories,2022,8,5.2,1.1,A
00,USA,451,Sporting Goods and Hobby,2019,1,-5.6,1.3,B
00,USA,451,Sporting Goods and Hobby,2019,2,-7.6,1.0,B
00,USA,451,Sporting Goods and Hobby,2019,3,-10.0,0.8,B
00,USA,451,Sporting Goods and Hobby,2019,4,-1.2,0.9,B
00,USA,451,Sporting Goods and Hobby,2019,5,-3.7,0.9,B
00,USA,451,Sporting Goods and Hobby,2019,6,-2.1,0.9,B
00,USA,451,Sporting Goods and Hobby,2019,7,4.5,1.1,B
00,USA,451,Sporting Goods and Hobby,2019,8,3.6,1.0,B
00,USA,451,Sporting Goods and Hobby,2019,9,3.7,0.9,B
00,USA,451,Sporting Goods and Hobby,2019,10,6.4,1.2,B
00,USA,451,Sporting Goods and Hobby,2019,11,1.0,0.9,B
00,USA,451,Sporting Goods and Hobby,2019,12,3.2,1.1,A
00,USA,451,Sporting Goods and Hobby,2020,1,3.1,1.4,B
00,USA,451,Sporting Goods and Hobby,2020,2,6.2,1.2,B
00,USA,451,Sporting Goods and Hobby,2020,3,-17.5,0.9,B
00,USA,451,Sporting Goods and Hobby,2020,4,-44.6,4.5,A
00,USA,451,Sporting Goods and Hobby,2020,5,-3.7,60.5,B
00,USA,451,Sporting Goods and Hobby,2020,6,24.3,1.5,B
00,USA,451,Sporting Goods and Hobby,2020,7,19.2,1.3,B
00,USA,451,Sporting Goods and Hobby,2020,8,6.2,1.2,B
00,USA,451,Sporting Goods and Hobby,2020,9,21.7,1.3,B
00,USA,451,Sporting Goods and Hobby,2020,10,17.5,1.5,A
00,USA,451,Sporting Goods and Hobby,2020,11,12.0,1.3,A
00,USA,451,Sporting Goods and Hobby,2020,12,15.7,1.4,B
00,USA,451,Sporting Goods and Hobby,2021,1,25.1,1.8,B
00,USA,451,Sporting Goods and Hobby,2021,2,13.3,1.3,B
00,USA,451,Sporting Goods and Hobby,2021,3,79.8,2.1,B
00,USA,451,Sporting Goods and Hobby,2021,4,156.4,20.7,B
00,USA,451,Sporting Goods and Hobby,2021,5,39.7,87.8,B
00,USA,451,Sporting Goods and Hobby,2021,6,10.9,1.4,B
00,USA,451,Sporting Goods and Hobby,2021,7,14.6,1.3,B
00,USA,451,Sporting Goods and Hobby,2021,8,18.7,1.5,B
00,USA,451,Sporting Goods and Hobby,2021,9,12.8,1.3,B
00,USA,451,Sporting Goods and Hobby,2021,10,15.5,1.5,A
00,USA,451,Sporting Goods and Hobby,2021,11,23.1,1.6,A
00,USA,451,Sporting Goods and Hobby,2021,12,16.3,1.4,B
00,USA,451,Sporting Goods and Hobby,2022,1,0.8,1.5,A
00,USA,451,Sporting Goods and Hobby,2022,2,14.2,1.3,A
00,USA,451,Sporting Goods and Hobby,2022,3,-6.2,0.9,B
00,USA,451,Sporting Goods and Hobby,2022,4,-0.6,1.1,A
00,USA,451,Sporting Goods and Hobby,2022,5,1.9,1.1,B
00,USA,451,Sporting Goods and Hobby,2022,6,2.1,1.1,B
00,USA,451,Sporting Goods and Hobby,2022,7,2.5,1.1,B
00,USA,451,Sporting Goods and Hobby,2022,8,7.3,1.4,B
00,USA,452,General Merchandise,2019,1,2.2,0.6,C
00,USA,452,General Merchandise,2019,2,-0.3,0.5,C
00,USA,452,General Merchandise,2019,3,-0.4,0.4,D
00,USA,452,General Merchandise,2019,4,5.9,0.5,C
00,USA,452,General Merchandise,2019,5,1.1,0.5,C
00,USA,452,General Merchandise,2019,6,1.5,0.4,D
00,USA,452,General Merchandise,2019,7,2.8,0.6,C
00,USA,452,General Merchandise,2019,8,3.2,0.6,C
00,USA,452,General Merchandise,2019,9,-0.2,0.4,D
00,USA,452,General Merchandise,2019,10,1.8,0.6,C
00,USA,452,General Merchandise,2019,11,-0.8,0.5,C
00,USA,452,General Merchandise,2019,12,0.0,0.5,D
00,USA,452,General Merchandise,2020,1,1.8,0.6,C
00,USA,452,General Merchandise,2020,2,6.5,0.5,C
00,USA,452,General Merchandise,2020,3,7.0,0.5,C
00,USA,452,General Merchandise,2020,4,-4.7,1.0,C
