name,format,url,version
amadeus.com:amadeus-flight-most-traveled-destinations,swagger,https://raw.githubusercontent.com/amadeus4dev/amadeus-open-api-specification/main/spec/json/FlightMostTraveledDestinations_v1_swagger_specification.json,2.0
amadeus.com:amadeus-flight-offers-price,swagger,https://raw.githubusercontent.com/amadeus4dev/amadeus-open-api-specification/main/spec/json/FlightOffersPrice_v1_swagger_specification.json,2.0
amadeus.com:amadeus-flight-order-management,swagger,https://raw.githubusercontent.com/amadeus4dev/amadeus-open-api-specification/main/spec/json/FlightOrderManagement_v1_swagger_specification.json,2.0
amadeus.com:amadeus-flight-price-analysis,openapi,https://raw.githubusercontent.com/amadeus4dev/amadeus-open-api-specification/main/spec/json/FlightPriceAnalysis_v1_swagger_specification.json,3.0
amadeus.com:amadeus-hotel-booking,swagger,https://raw.githubusercontent.com/amadeus4dev/amadeus-open-api-specification/main/spec/json/HotelBooking_v1_swagger_specification.json,2.0
amadeus.com:amadeus-hotel-name-autocomplete,swagger,https://raw.githubusercontent.com/amadeus4dev/amadeus-open-api-specification/main/spec/json/HotelNameAutocomplete_v1_swagger_specification.json,2.0
amadeus.com:amadeus-hotel-ratings,swagger,https://raw.githubusercontent.com/amadeus4dev/amadeus-open-api-specification/main/spec/json/HotelRatings_v2_swagger_specification.json,2.0
amadeus.com:amadeus-hotel-search,swagger,https://raw.githubusercontent.com/amadeus4dev/amadeus-open-api-specification/main/spec/json/HotelSearch_v3_swagger_specification.json,2.0
amadeus.com:amadeus-location-score,openapi,https://raw.githubusercontent.com/amadeus4dev/amadeus-open-api-specification/main/spec/json/LocationScore_v1_swagger_specification.json,3.0
amadeus.com:amadeus-on-demand-flight-status,swagger,https://raw.githubusercontent.com/amadeus4dev/amadeus-open-api-specification/main/spec/json/OnDemandFlightStatus_v2_swagger_specification.json,2.0
amadeus.com:amadeus-points-of-interest,swagger,https://raw.githubusercontent.com/amadeus4dev/amadeus-open-api-specification/main/spec/json/PointsOfInterest_v1_swagger_specification.json,2.0
amadeus.com:amadeus-safe-place-,swagger,https://raw.githubusercontent.com/amadeus4dev/amadeus-open-api-specification/main/spec/json/SafePlaceAPI_v1_swagger_specification.json,2.0
amadeus.com:amadeus-seatmap-display,swagger,https://raw.githubusercontent.com/amadeus4dev/amadeus-open-api-specification/main/spec/json/SeatMapDisplay_v1_swagger_specification.json,2.0
amadeus.com:amadeus-tours-and-activities,swagger,https://raw.githubusercontent.com/amadeus4dev/amadeus-open-api-specification/main/spec/json/ToursandActivities_v1_swagger_specification.json,2.0
amadeus.com:amadeus-travel-recommendations,openapi,https://raw.githubusercontent.com/amadeus4dev/amadeus-open-api-specification/main/spec/json/TravelRecommendations_v1_swagger_specification.json,3.0
amadeus.com:amadeus-trip-parser,openapi,https://raw.githubusercontent.com/amadeus4dev/amadeus-open-api-specification/main/spec/json/TripParser_v3_swagger_specification.json,3.0
amadeus.com:amadeus-trip-purpose-prediction,swagger,https://raw.githubusercontent.com/amadeus4dev/amadeus-open-api-specification/main/spec/json/TripPurposePrediction_v1_swagger_specification.json,2.0
amazonaws.com:AWSMigrationHub,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/AWSMigrationHub-2017-05-31.normal.json,NA
amazonaws.com:accessanalyzer,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/accessanalyzer-2019-11-01.normal.json,NA
amazonaws.com:acm,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/acm-2015-12-08.normal.json,NA
amazonaws.com:acm-pca,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/acm-pca-2017-08-22.normal.json,NA
amazonaws.com:alexaforbusiness,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/alexaforbusiness-2017-11-09.normal.json,NA
amazonaws.com:amp,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/amp-2020-08-01.normal.json,NA
amazonaws.com:amplify,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/amplify-2017-07-25.normal.json,NA
amazonaws.com:amplifybackend,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/amplifybackend-2020-08-11.normal.json,NA
amazonaws.com:apigateway,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json,NA
amazonaws.com:apigatewaymanagementapi,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigatewaymanagementapi-2018-11-29.normal.json,NA
amazonaws.com:apigatewayv2,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigatewayv2-2018-11-29.normal.json,NA
amazonaws.com:appconfig,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/appconfig-2019-10-09.normal.json,NA
amazonaws.com:appflow,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/appflow-2020-08-23.normal.json,NA
amazonaws.com:appintegrations,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/appintegrations-2020-07-29.normal.json,NA
amazonaws.com:application-autoscaling,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/application-autoscaling-2016-02-06.normal.json,NA
amazonaws.com:application-insights,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/application-insights-2018-11-25.normal.json,NA
amazonaws.com:applicationcostprofiler,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/applicationcostprofiler-2020-09-10.normal.json,NA
amazonaws.com:appmesh,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/appmesh-2019-01-25.normal.json,NA
amazonaws.com:apprunner,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apprunner-2020-05-15.normal.json,NA
amazonaws.com:appstream,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/appstream-2016-12-01.normal.json,NA
amazonaws.com:appsync,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/appsync-2017-07-25.normal.json,NA
amazonaws.com:athena,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/athena-2017-05-18.normal.json,NA
amazonaws.com:auditmanager,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/auditmanager-2017-07-25.normal.json,NA
amazonaws.com:autoscaling,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/autoscaling-2011-01-01.normal.json,NA
amazonaws.com:autoscaling-plans,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/autoscaling-plans-2018-01-06.normal.json,NA
amazonaws.com:backup,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/backup-2018-11-15.normal.json,NA
amazonaws.com:batch,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/batch-2016-08-10.normal.json,NA
amazonaws.com:braket,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/braket-2019-09-01.normal.json,NA
amazonaws.com:budgets,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/budgets-2016-10-20.normal.json,NA
amazonaws.com:ce,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/ce-2017-10-25.normal.json,NA
amazonaws.com:chime,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/chime-2018-05-01.normal.json,NA
amazonaws.com:cloud9,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cloud9-2017-09-23.normal.json,NA
amazonaws.com:clouddirectory,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/clouddirectory-2017-01-11.normal.json,NA
amazonaws.com:cloudformation,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cloudformation-2010-05-15.normal.json,NA
amazonaws.com:cloudfront,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cloudfront-2020-05-31.normal.json,NA
amazonaws.com:cloudhsm,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cloudhsm-2014-05-30.normal.json,NA
amazonaws.com:cloudhsmv2,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cloudhsmv2-2017-04-28.normal.json,NA
amazonaws.com:cloudsearch,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cloudsearch-2013-01-01.normal.json,NA
amazonaws.com:cloudsearchdomain,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cloudsearchdomain-2013-01-01.normal.json,NA
amazonaws.com:cloudtrail,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cloudtrail-2013-11-01.normal.json,NA
amazonaws.com:codeartifact,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/codeartifact-2018-09-22.normal.json,NA
amazonaws.com:codebuild,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/codebuild-2016-10-06.normal.json,NA
amazonaws.com:codecommit,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/codecommit-2015-04-13.normal.json,NA
amazonaws.com:codedeploy,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/codedeploy-2014-10-06.normal.json,NA
amazonaws.com:codeguru-reviewer,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/codeguru-reviewer-2019-09-19.normal.json,NA
amazonaws.com:codeguruprofiler,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/codeguruprofiler-2019-07-18.normal.json,NA
amazonaws.com:codepipeline,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/codepipeline-2015-07-09.normal.json,NA
amazonaws.com:codestar,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/codestar-2017-04-19.normal.json,NA
amazonaws.com:codestar-connections,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/codestar-connections-2019-12-01.normal.json,NA
amazonaws.com:codestar-notifications,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/codestar-notifications-2019-10-15.normal.json,NA
amazonaws.com:cognito-identity,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cognito-identity-2014-06-30.normal.json,NA
amazonaws.com:cognito-idp,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cognito-idp-2016-04-18.normal.json,NA
amazonaws.com:cognito-sync,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cognito-sync-2014-06-30.normal.json,NA
amazonaws.com:comprehend,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/comprehend-2017-11-27.normal.json,NA
amazonaws.com:comprehendmedical,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/comprehendmedical-2018-10-30.normal.json,NA
amazonaws.com:compute-optimizer,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/compute-optimizer-2019-11-01.normal.json,NA
amazonaws.com:config,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/config-2014-11-12.normal.json,NA
amazonaws.com:connect,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/connect-2017-08-08.normal.json,NA
amazonaws.com:connect-contact-lens,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/connect-contact-lens-2020-08-21.normal.json,NA
amazonaws.com:connectparticipant,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/connectparticipant-2018-09-07.normal.json,NA
amazonaws.com:cur,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cur-2017-01-06.normal.json,NA
amazonaws.com:customer-profiles,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/customer-profiles-2020-08-15.normal.json,NA
amazonaws.com:databrew,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/databrew-2017-07-25.normal.json,NA
amazonaws.com:dataexchange,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/dataexchange-2017-07-25.normal.json,NA
amazonaws.com:datapipeline,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/datapipeline-2012-10-29.normal.json,NA
amazonaws.com:datasync,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/datasync-2018-11-09.normal.json,NA
amazonaws.com:dax,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/dax-2017-04-19.normal.json,NA
amazonaws.com:detective,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/detective-2018-10-26.normal.json,NA
amazonaws.com:devicefarm,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/devicefarm-2015-06-23.normal.json,NA
amazonaws.com:devops-guru,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/devops-guru-2020-12-01.normal.json,NA
amazonaws.com:directconnect,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/directconnect-2012-10-25.normal.json,NA
amazonaws.com:discovery,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/discovery-2015-11-01.normal.json,NA
amazonaws.com:dlm,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/dlm-2018-01-12.normal.json,NA
amazonaws.com:dms,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/dms-2016-01-01.normal.json,NA
amazonaws.com:docdb,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/docdb-2014-10-31.normal.json,NA
amazonaws.com:ds,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/ds-2015-04-16.normal.json,NA
amazonaws.com:dynamodb,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/dynamodb-2012-08-10.normal.json,NA
amazonaws.com:ebs,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/ebs-2019-11-02.normal.json,NA
amazonaws.com:ec2,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/ec2-2016-11-15.normal.json,NA
amazonaws.com:ec2-instance-connect,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/ec2-instance-connect-2018-04-02.normal.json,NA
amazonaws.com:ecr,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/ecr-2015-09-21.normal.json,NA
amazonaws.com:ecr-public,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/ecr-public-2020-10-30.normal.json,NA
amazonaws.com:ecs,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/ecs-2014-11-13.normal.json,NA
amazonaws.com:eks,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/eks-2017-11-01.normal.json,NA
amazonaws.com:elastic-inference,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/elastic-inference-2017-07-25.normal.json,NA
amazonaws.com:elasticache,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/elasticache-2015-02-02.normal.json,NA
amazonaws.com:elasticbeanstalk,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/elasticbeanstalk-2010-12-01.normal.json,NA
amazonaws.com:elasticfilesystem,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/elasticfilesystem-2015-02-01.normal.json,NA
amazonaws.com:elasticloadbalancing,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/elasticloadbalancing-2012-06-01.normal.json,NA
amazonaws.com:elasticloadbalancingv2,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/elasticloadbalancingv2-2015-12-01.normal.json,NA
amazonaws.com:elasticmapreduce,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/elasticmapreduce-2009-03-31.normal.json,NA
amazonaws.com:elastictranscoder,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/elastictranscoder-2012-09-25.normal.json,NA
amazonaws.com:email,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/email-2010-12-01.normal.json,NA
amazonaws.com:emr-containers,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/emr-containers-2020-10-01.normal.json,NA
amazonaws.com:entitlement.marketplace,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/entitlement.marketplace-2017-01-11.normal.json,NA
amazonaws.com:es,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/es-2015-01-01.normal.json,NA
amazonaws.com:eventbridge,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/eventbridge-2015-10-07.normal.json,NA
amazonaws.com:events,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/events-2015-10-07.normal.json,NA
amazonaws.com:finspace,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/finspace-2021-03-12.normal.json,NA
amazonaws.com:finspace-data,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/finspace-data-2020-07-13.normal.json,NA
amazonaws.com:firehose,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/firehose-2015-08-04.normal.json,NA
amazonaws.com:fis,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/fis-2020-12-01.normal.json,NA
amazonaws.com:fms,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/fms-2018-01-01.normal.json,NA
amazonaws.com:forecast,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/forecast-2018-06-26.normal.json,NA
amazonaws.com:forecastquery,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/forecastquery-2018-06-26.normal.json,NA
amazonaws.com:frauddetector,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/frauddetector-2019-11-15.normal.json,NA
amazonaws.com:fsx,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/fsx-2018-03-01.normal.json,NA
amazonaws.com:gamelift,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/gamelift-2015-10-01.normal.json,NA
amazonaws.com:glacier,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/glacier-2012-06-01.normal.json,NA
amazonaws.com:globalaccelerator,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/globalaccelerator-2018-08-08.normal.json,NA
amazonaws.com:glue,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/glue-2017-03-31.normal.json,NA
amazonaws.com:greengrass,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/greengrass-2017-06-07.normal.json,NA
amazonaws.com:greengrassv2,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/greengrassv2-2020-11-30.normal.json,NA
amazonaws.com:groundstation,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/groundstation-2019-05-23.normal.json,NA
amazonaws.com:guardduty,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/guardduty-2017-11-28.normal.json,NA
amazonaws.com:health,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/health-2016-08-04.normal.json,NA
amazonaws.com:healthlake,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/healthlake-2017-07-01.normal.json,NA
amazonaws.com:honeycode,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/honeycode-2020-03-01.normal.json,NA
amazonaws.com:iam,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/iam-2010-05-08.normal.json,NA
amazonaws.com:identitystore,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/identitystore-2020-06-15.normal.json,NA
amazonaws.com:imagebuilder,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/imagebuilder-2019-12-02.normal.json,NA
amazonaws.com:importexport,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/importexport-2010-06-01.normal.json,NA
amazonaws.com:inspector,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/inspector-2016-02-16.normal.json,NA
amazonaws.com:iot,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/iot-2015-05-28.normal.json,NA
amazonaws.com:iot-data,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/iot-data-2015-05-28.normal.json,NA
amazonaws.com:iot-jobs-data,NA,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/iot-jobs-data-2017-09-29.normal.json,NA
