datetime,content,retweet_count,like_count,quote_count,text,username,location,followers,url,verified,lat,long
2021-03-31T20:02:31Z,"Just posted a new @Stata walkthrough for the #DuBoisChallenge on Medium.

#Stata code on GitHub:
https://t.co/5AYGO2zhiD

@CharlieEatonPhD @ajstarks 

Graph replication: The Du Bois Challenge https://t.co/xxzOf1ozsE",4,18,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AsjadNaqvi,"Vienna, Austria",1958,https://twitter.com/AsjadNaqvi/status/1377350615215509512,FALSE,48.2083537,16.3725042
2021-03-31T17:45:31Z,"@DuBoisUMass Thanks for sharing the #DuBoisChallenge. If you want to hear more about his awesome collection of data visualizations, please check out the @tableau webinar featuring @ajstarks and @Jasonforrestftw https://t.co/zgPeXeOyvT",2,5,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1377316136996511746,FALSE,40.7127281,-74.0060152
2021-03-31T17:39:25Z,Check out the #DuBoisChallenge if you haven’t already! https://t.co/asQgvUuSmE,2,7,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DuBoisUMass,"Amherst, MA",6166,https://twitter.com/DuBoisUMass/status/1377314604196507651,FALSE,42.3685658,-72.505714
2021-03-29T09:29:26Z,"Dropping a new @Stata guide on generating spirals and wrapping text around them. This one is written to supplement the replication code for the #DuBoisChallenge.

#archimedesspiral #dataviz

Stata graphs: Spirals and text wrapping https://t.co/jZaoOWn0cp",8,35,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AsjadNaqvi,"Vienna, Austria",1958,https://twitter.com/AsjadNaqvi/status/1376466519585132544,FALSE,48.2083537,16.3725042
2021-03-27T07:51:06Z,@AlDatavizguy Thanks! Really enjoyed the #TidyTuesday #DuBoisChallenge week!,1,3,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cararthompson,Edinburgh,266,https://twitter.com/cararthompson/status/1375716996092944390,FALSE,55.9533456,-3.1883749
2021-03-27T02:45:30Z,"@avrodrigues_ #DuBoisChallenge Week 6 #TidyTuesday 
https://t.co/ehjudejzDH",0,1,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1375640093050998791,FALSE,40.7127281,-74.0060152
2021-03-27T02:45:30Z,"@CarloooMedina #DuBoisChallenge Week 6 #TidyTuesday 
https://t.co/XPav35xU00",1,3,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1375640091994030083,FALSE,40.7127281,-74.0060152
2021-03-27T02:45:30Z,"@datadavidz #DuBoisChallenge Week 6 #TidyTuesday 
https://t.co/mcH8UYd7gg",0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1375640090890940416,FALSE,40.7127281,-74.0060152
2021-03-27T02:45:30Z,"@richard_vogg #DuBoisChallenge Week 6 #TidyTuesday 
https://t.co/E4EqboCie0",0,1,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1375640089833914368,FALSE,40.7127281,-74.0060152
2021-03-27T02:45:29Z,"@long39ng #DuBoisChallenge Week 6 #dataviz #TidyTuesday 
https://t.co/LQLebMPPwu",0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1375640088709894146,FALSE,40.7127281,-74.0060152
2021-03-27T02:45:29Z,With some colored blocks this could have been a nice 3D #DuBois #dataviz  #DuBoisChallenge @DataVizzdom  https://t.co/SGAe09zldg,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1375640086906339328,FALSE,40.7127281,-74.0060152
2021-03-27T02:45:29Z,"@AdamMico1 went a little abstract with his #dataviz! #datafam #DuBoisChallenge Week 6
https://t.co/6nKjbjW1uE",0,1,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1375640085891313669,FALSE,40.7127281,-74.0060152
2021-03-27T02:45:29Z,"@jakekaupp #TidyTuesday #dataviz #DuBoisChallenge Week 6
https://t.co/0U7Giv2n6o",0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1375640084821729283,FALSE,40.7127281,-74.0060152
2021-03-27T02:45:28Z,"@AsjadNaqvi Great job! #spirals #dataviz #DuBoisChallenge Week 6
https://t.co/FQdbahxDK2",0,2,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1375640083735457792,FALSE,40.7127281,-74.0060152
2021-03-27T02:45:28Z,#HappyFriday! It's time for the #DuBoisChallenge Week 6 round up! This is one of DuBois' spirals that speaks to his mathematical genius and innovation.,0,2,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1375640082896588806,FALSE,40.7127281,-74.0060152
2021-03-27T02:16:24Z,"#DuBoisChallenge #YouMakeStrayKidsStay #YouthWithYou3 #FacebookLive
https://t.co/eS4LitmRkW",0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SajidHussain503,NA,46,https://twitter.com/SajidHussain503/status/1375632766356832259,FALSE,NA,NA
2021-03-27T00:14:20Z,Looks like we're going to have a lot of fun with week 7 #DuBoisChallenge #animated #dataviz https://t.co/Qcpr76Sc57,0,7,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1375602046821351430,FALSE,40.7127281,-74.0060152
2021-03-27T00:10:20Z,This might come in handy for this week's #DuBoisChallenge! https://t.co/lhQrVYryEH,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1375601042835005445,FALSE,40.7127281,-74.0060152
2021-03-26T23:17:53Z,"➡️https://t.co/fsmYsAThiu

🚨New viz... Friday Night, Viz Night🚨

Had some fun using making a '3D-ish' version with @lukestanke Data Coach's vid for #DuboisChallenge Week 7!  This is NOT best practice, but darn fun!

Check tooltips in spiral for context + inflation impact. https://t.co/1CfJbxdWIi",6,79,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AdamMico1,"Madison, WI",3097,https://twitter.com/AdamMico1/status/1375587843662286851,FALSE,43.074761,-89.3837613
2021-03-26T22:37:35Z,Week 7 #DuBoisChallenge is out! This is one of my fave visualizations and much anticipated from most of you. https://t.co/WGmVh7oaPc,0,8,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1375577702741250058,FALSE,40.7127281,-74.0060152
2021-03-26T22:30:23Z,"#DuBoisChallenge - Week 7 ‼️

Tool: Charticulator https://t.co/I8blCxqXRy",2,21,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sqlsekou,"Nashville, TN",1034,https://twitter.com/sqlsekou/status/1375575888868298761,FALSE,36.2206081,-86.69563733
2021-03-26T15:16:44Z,#duboischallenge https://t.co/DBLtUZzgzy,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",manup4,"iPhone: 34.704040,-86.722909",5044,https://twitter.com/manup4/status/1375466755800334339,FALSE,NA,NA
2021-03-25T12:24:28Z,"Week 8 #TidyTuesday on #DuboisChallenge.
#RStats #dataviz #tidyverse 
data: Du Bois Data Challenge. https://t.co/KjXRVbK2Ns",4,4,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",berndatte_john,"Nairobi, Kenya",108,https://twitter.com/berndatte_john/status/1375061015101108226,FALSE,-1.30316895,36.82606122
2021-03-23T21:33:42Z,Good work Alonso! @Alocord #DuBoisChallenge #DataScience #dataviz #fintwitter https://t.co/S2Gn2SabRO,0,4,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1374474458396684292,FALSE,40.7127281,-74.0060152
2021-03-23T21:33:41Z,"Thanks for participating Allyson! @allydemerlis #DuBoisChallenge Week 5 #dataviz #soctwitter #TidyTuesday 
https://t.co/k99Llv2lnV",1,4,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1374474456991592452,FALSE,40.7127281,-74.0060152
2021-03-23T21:33:41Z,"Good work Marisa! @marisalyn #DuBoisChallenge #TidyTuesday #soctwitter #dataviz #DataScience #data4good 
https://t.co/Y0gHaYUVlg",1,2,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1374474455661965317,FALSE,40.7127281,-74.0060152
2021-03-23T21:33:41Z,"Thanks for participating Marieke! @marieke_k_jones #DuBoisChallenge #soctwitter #fintwitter #dataviz #TidyTuesday
https://t.co/mhW6yzTs6r",1,2,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1374474454152011779,FALSE,40.7127281,-74.0060152
2021-03-23T21:33:40Z,"Next up we have Florence! Thanks for participating! @florencelydia11! #DuBoisChallenge #soctwitter @NEhumanities 
https://t.co/Z7J0DvRJxA",0,3,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1374474452734373898,FALSE,40.7127281,-74.0060152
2021-03-23T21:33:40Z,"It's never too late to showcase #DuBoisChallenge submissions! Here is week 5 starting with @NablaVanderlyle! Good work Lisa! #soctwitter #financialliteracy 
https://t.co/SWEvQNPI2c",0,6,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1374474451237040132,FALSE,40.7127281,-74.0060152
2021-03-23T20:04:44Z,@ElenLeFoll Hi! Hopefully you had a chance to participate in the #DuBoisChallenge!,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1374452070481227786,FALSE,40.7127281,-74.0060152
2021-03-23T19:43:22Z,@pandotree Do you know if anyone at @NCState did the #DuBoisChallenge?,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1374446695040262151,FALSE,40.7127281,-74.0060152
2021-03-23T19:12:10Z,"@VizFord @AlDatavizguy @ajstarks @tableau All charts are available from the LoC, so downloading and printing them out is easy enough. There was an exhibition at the @illustrationHQ in London and they did something similar. Maybe interesting to tie it to #DuBoisChallenge of @ajstarks  to show how it can be modernized.",0,1,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Jasonforrestftw,"New York, NY",3310,https://twitter.com/Jasonforrestftw/status/1374438840211886092,FALSE,40.7127281,-74.0060152
2021-03-21T17:01:04Z,"Here is #DuBoisChallenge number 7 (#plate25) made with @Stata. 

This #dataviz piggy-backs on the spirals (challenge 6) used earlier but adds outline strokes to the spirals.

#Stataviz 

@CharlieEatonPhD @ajstarks @sqlsekou https://t.co/Rnr5aySScG",2,19,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AsjadNaqvi,"Vienna, Austria",1958,https://twitter.com/AsjadNaqvi/status/1373681072093937664,FALSE,48.2083537,16.3725042
2021-03-20T21:51:30Z,"@AdamMico1 @lukestanke @tableau @sqlsekou @AlDatavizguy @ajstarks Love this! Very creative and new ‘take’ on the original, you can take over teaching my classes, you have plenty of material to teach now! #DuboisChallenge",0,2,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DocKevinElder,Kevin.Elder@GCSU.edu,1866,https://twitter.com/DocKevinElder/status/1373391776917164034,FALSE,NA,NA
2021-03-20T20:25:15Z,"➡️https://t.co/BPcbXhpDmX

Had some fun using @lukestanke Data Coach ""#DuBois + Math tutorials"" and remixing his with a remixed version of the original visualization. #DuboisChallenge Week 6! The original would have taken too long, even in @Tableau. This is NOT best practice, 🤣. https://t.co/uLGmVfURbO",1,25,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AdamMico1,"Madison, WI",3097,https://twitter.com/AdamMico1/status/1373370070357975043,FALSE,43.074761,-89.3837613
2021-03-20T18:23:46Z,#duboischallenge https://t.co/2nI4TAnK9f,0,1,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",manup4,"iPhone: 34.704040,-86.722909",5044,https://twitter.com/manup4/status/1373339496838799363,FALSE,NA,NA
2021-03-20T14:57:33Z,#Golang program to make a Dubois-style fan chart using the dchart package: #DuboisChallenge https://t.co/LR0oTfS4xM,2,16,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ajstarks,"New Jersey, USA",1237,https://twitter.com/ajstarks/status/1373287602690920448,FALSE,40.0757384,-74.4041622
2021-03-20T12:44:07Z,"Participants in the #DuboisChallenge seeking to understand the context of the work may be interested to know that Georgia African American newspapers published during the time of the Paris exposition are now online

https://t.co/2LwnlGDZ5M",1,10,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ajstarks,"New Jersey, USA",1237,https://twitter.com/ajstarks/status/1373254024250679301,FALSE,40.0757384,-74.4041622
2021-03-19T23:12:01Z,"@AdamMico1 @sqlsekou Cool 😎, I knew there would be a PowerBI example out there, but can’t remember who it might have been? Love it, will use it in class! #DuBoisChallenge #MISatGCSU #WeHaveFun #LearnGeorgiaHistory #USHistory #NeverForget https://t.co/tyaHNXcNSK",0,2,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DocKevinElder,Kevin.Elder@GCSU.edu,1866,https://twitter.com/DocKevinElder/status/1373049649917988866,FALSE,NA,NA
