Datetime,Content,RetweetCount,Like Count,Quote Count,Text,Username,Location,Followers,URL,Verified,Lat,Long
2021-03-05 22:07:13+00:00,"Next up we have @cnicault representing Week 3! #TidyTuesday #Rstats #DuBoisChallenge #soctwitter
https://t.co/Cyyu3hd8vt",3,3,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1367959913734025226,FALSE,40.7127281,-74.0060152
2021-03-05 22:07:13+00:00,"#HappyFriday! It's that time to review this week's #DuBoisChallenge Week 3 submissions! We had some good ones starting with @JDavison_ from the #TidyTuesday crew! #ggplot2 #soctwitter
https://t.co/iBcHUuZ25Q",3,3,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1367959912572219392,FALSE,40.7127281,-74.0060152
2021-03-05 22:03:24+00:00,"#DuBoisChallenge - Week 4 ‼️

Tool: Tableau https://t.co/GZntBqu92v",0,9,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sqlsekou,"Nashville, TN",1034,https://twitter.com/sqlsekou/status/1367958951791390723,FALSE,36.2206081,-86.69563733
2021-03-05 20:59:03+00:00,"#HappyFriday We're still hearing great reviews about this @tableau webinar! The discussion was described as ""A game changer with regards to the appreciation of visualizations and history."" #DuBoisChallenge #DataViz https://t.co/IqII1Pha2V",0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1367942757281640452,FALSE,40.7127281,-74.0060152
2021-03-05 07:16:42+00:00,"I tried to create a polygon funnel chart, especially thanks to   @lukestanke and #DuBoisChallenge 

https://t.co/5ZgV80g6s5 来自 @tableaupublic",0,1,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",saodisir,北京,77,https://twitter.com/saodisir/status/1367735806626914310,FALSE,34.023179,103.288668
2021-03-04 21:16:43+00:00,Wow! So impressed by what @AsjadNaqvi did for this  #DuBoisChallenge with @Stata https://t.co/Ibzlc88GtJ,0,2,0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",CharlieEatonPhD,"Merced, CA",2531,https://twitter.com/CharlieEatonPhD/status/1367584818318352388,FALSE,37.1641544,-120.7678602
2021-03-04 17:10:35+00:00,"And here is the final version. Note to self: fix the labels at the very end! 

Rajdhani font from Google: https://t.co/wEeXMd2I15

Will do another one over the weekend. Stay tuned!

#DuBoisChallenge Nr. 3 #Stata https://t.co/uazD3kTmdL",0,3,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AsjadNaqvi,"Vienna, Austria",1958,https://twitter.com/AsjadNaqvi/status/1367522875587108871,FALSE,48.2083537,16.3725042
2021-03-04 05:15:59+00:00,https://t.co/yNBmdw4Yom #DuBoisChallenge,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DenaMichelePhD,United States,873,https://twitter.com/DenaMichelePhD/status/1367343041405538306,FALSE,39.7837304,-100.4458825
2021-03-03 21:39:08+00:00,"I posted last week about taking on the #DuBoisChallenge started by @ajstarks using @Stata. Here is my first output on #plate27.

This involved programming pie charts from scratch. I will fine tune it a bit more in terms of colors, shades and labels but happy with this version. https://t.co/0mDO2FG0zA",3,23,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AsjadNaqvi,"Vienna, Austria",1958,https://twitter.com/AsjadNaqvi/status/1367228069837230083,FALSE,48.2083537,16.3725042
2021-03-03 20:50:47+00:00,"“I believe that democracy has so far disappeared in the United States that no ‘two evils’ exist. There is but one evil party with two names, and it will be elected despite all I can do or say. ” — @bumpyjonasdc https://t.co/2XURsQHyvK #DuBois1956 #DuBoisChallenge",1,2,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",bumpyjonasdc,God's earth,723,https://twitter.com/bumpyjonasdc/status/1367215901330845702,FALSE,39.8755193,116.3859008
2021-03-03 14:53:28+00:00,"#BuildThisViz | Angled Stacked Bar Chart via W.E.B. Du Bois

This is the last planned viz tutorial for #DuBoisChallenge

https://t.co/1UlukqdQak",2,3,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",lukestanke,"Minneapolis, MN",4847,https://twitter.com/lukestanke/status/1367125979756261377,FALSE,44.9772995,-93.2654692
2021-03-02 17:49:59+00:00,Hopefully you all are bookmarking and binging these later! Thanks @lukestanke for using the #BuildThisViz platform to collab with #DuBoisChallenge. You can also catch Dr. Luke dropping calisthenics on #WorkoutWednesday. #dataviz https://t.co/tyty6AL8lu,1,3,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1366808013013725190,FALSE,40.7127281,-74.0060152
2021-03-02 16:37:07+00:00,"#BuildThisViz | Wrapped Bar Chart by W.E.B. Du Bois

Two more before it's all said-and-done (for the time being).

#DuBoisChallenge

 https://t.co/Nwqnpsput8",1,7,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",lukestanke,"Minneapolis, MN",4847,https://twitter.com/lukestanke/status/1366789678641348611,FALSE,44.9772995,-93.2654692
2021-03-02 04:31:07+00:00,@rachel_roday There's always the #DuBoisChallenge  :),0,3,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1366606973161140224,FALSE,40.7127281,-74.0060152
2021-03-02 01:13:10+00:00,"For week 3 of #DuboisChallenge, in this thread I'll walk through constructing the a fanchart as seen in plate 27: https://t.co/JdBoVdHYq6",1,16,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ajstarks,"New Jersey, USA",1237,https://twitter.com/ajstarks/status/1366557156007432192,FALSE,40.0757384,-74.4041622
2021-03-01 18:56:40+00:00,Special thanks to @sqlsekou and @AlDatavizguy for starting the #DuBoisChallenge and to @ajstarks @ProfessorWherry @ijeamaka_a @thomas_mock and the the rest of the #rstats community for the inspiration,1,5,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",vladmedenica,he/they,1244,https://twitter.com/vladmedenica/status/1366462408949198853,FALSE,45.7029575,3.8439694
2021-03-01 18:56:39+00:00,Really enjoyed participating in the #DuBoisChallenge by making some graphs of @GenForward_UChi data last month. Click on the link to see and read more! https://t.co/ha8f9SJ0gQ https://t.co/ZG16ncE9en,6,22,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",vladmedenica,he/they,1244,https://twitter.com/vladmedenica/status/1366462406340272134,FALSE,45.7029575,3.8439694
2021-03-01 16:03:53+00:00,"GenForward joins the #DuBoisChallenge by showcasing some of our original data on the views and behavior of young adults in the US, thanks to @vladmedenica and his reflections on the impact of Du Bois’s data portraits https://t.co/8yEcnvdxN8",2,8,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GenForward_UChi,"Chicago, IL",640,https://twitter.com/GenForward_UChi/status/1366418925240606722,FALSE,41.8755616,-87.6244212
2021-03-01 01:43:46+00:00,"Deck generated by the ""fanchart"" program: 
$ fanchart 1900-occupations.csv occupations.csv | decksh | pdf &amp;&amp; open f.pdf #DuBoisChallenge https://t.co/j0kABZCIjS",2,10,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ajstarks,"New Jersey, USA",1237,https://twitter.com/ajstarks/status/1366202468992966658,FALSE,40.0757384,-74.4041622
2021-02-28 21:11:33+00:00,"For the #DuboisChallenge, I wrote a program to generate Dubois style fancharts (previously I coded these by hand). Data and command on left, generated deck (1900 and 2019 data). see: https://t.co/J38ngKJsDi https://t.co/ndC27CmGig",0,6,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ajstarks,"New Jersey, USA",1237,https://twitter.com/ajstarks/status/1366133967108395009,FALSE,40.0757384,-74.4041622
2021-02-28 20:55:35+00:00,"Personally, I've never heard before about W.E.B. DuBois, he is not well-known in Russia. I was surprised because this man was really ahead of time in so many things he did.  
#TidyTuesday #DuBoisChallenge https://t.co/54R9vYit63",3,17,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",pozdniakov_is,,43,https://twitter.com/pozdniakov_is/status/1366129946758938624,FALSE,,
2021-02-28 20:09:29+00:00,"#DuBoisChallenge: The Fan Chart
This one was a beast! 🤯 Geometry + Trigonometry + custom polygons + #Tableau map hack. Thx again to @ajstarks &amp; @Jasonforrestftw for researching &amp; publicizing these pioneering vizzes! #BlackHistoryMonth 
Interactive viz: https://t.co/juoaMxIn5z https://t.co/RqZY2hzUnk",5,20,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",bkornell,"Boston, MA",385,https://twitter.com/bkornell/status/1366118345297305605,FALSE,42.3602534,-71.0582912
2021-02-28 10:45:07+00:00,"Happening TODAY! Join our Watch Party + Discussion: ""W.E.B. Du Bois’s Data Portraits: Visualizing Black America"" Sun, Feb 28, 2021 at 12:30 PM 
👉 https://t.co/sWfETAejey
#blackhistory365 #DuBoisChallenge #dataforgood #data4blacklives https://t.co/WQpeS4TrLa",0,0,0,"<a href=""https://crowdfireapp.com"" rel=""nofollow"">Crowdfire App</a>",HackerCivic,Worldwide,111,https://twitter.com/HackerCivic/status/1365976319910154240,FALSE,53.5120412,-2.2434612
2021-02-28 10:29:04+00:00,There was a bug in the labels and data for plate27 used from #DuboisChallenge 03.  It's been fixed.,0,1,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ajstarks,"New Jersey, USA",1237,https://twitter.com/ajstarks/status/1365972277569937415,FALSE,40.0757384,-74.4041622
2021-02-27 22:46:30+00:00,Now that's a challenge! Creating a virtual exhibit of the Du Bois visualizations. #DuBoisChallenge https://t.co/lD1ZnyoE0T,1,2,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1365795473920057349,FALSE,40.7127281,-74.0060152
2021-02-27 22:34:42+00:00,Inspired by the DuBois talk but bothered low impact on 1900 whites. I think the exhibition needs recreation. Remembered TC20ish Tableau Public Art Gallery. Has anyone done this?! Should we do it anyway! @AlDatavizguy @ajstarks @Jasonforrestftw #DataFam @tableau #DuBoisChallenge,1,3,1,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",VizFord,"Arlington Heights, IL",20,https://twitter.com/VizFord/status/1365792501563539456,FALSE,42.0811563,-87.9802164
2021-02-27 22:27:54+00:00,"➡️https://t.co/cjKp73I5im

Week 3 #DuBoisChallenge

Fun Challenge. Thanks, @ajstarks  @AlDatavizguy &amp; @sqlsekou.  I was gonna go with the @lukestanke method, but went with my hacky one instead. https://t.co/9DTGqkoxlS",1,36,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AdamMico1,"Madison, WI",3097,https://twitter.com/AdamMico1/status/1365790793227714561,FALSE,43.074761,-89.3837613
2021-02-27 21:41:12+00:00,@VizFord This makes me so happy to read! Thanks for watching and hoping you learned a ton and even try your hand at the #DuBoisChallenge,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1365779040934715393,FALSE,40.7127281,-74.0060152
2021-02-27 17:08:28+00:00,New this morning: I updated my last blog post to include this week’s @tableau talk with @Jasonforrestftw and @ajstarks about the #DuBoisChallenge visualizations. I look forward to your comments - please read and share https://t.co/bJrttPCPMx https://t.co/9CFlQ9JyiC,0,3,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",akorengold,At the home office,1521,https://twitter.com/akorengold/status/1365710405046333444,FALSE,39.1263185,-77.2370324
2021-02-26 18:38:05+00:00,"#DuBoisChallenge - Week 3 ‼️

Tool: Tableau 

Difficultly Level: Difficult as bleep! https://t.co/VkdEFjHtn8",1,20,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sqlsekou,"Nashville, TN",1034,https://twitter.com/sqlsekou/status/1365370569580023814,FALSE,36.2206081,-86.69563733
2021-02-26 14:42:17+00:00,So happy that yesterday's #dataplusdiversity discussion was well received. The questions and talking points that came up were awesome. Du Bois set out what he planned to do. It's our plan to blast right pass #bhm and continue this discussion! #DuBoisChallenge! https://t.co/IqII1Pha2V,1,9,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1365311226721558528,FALSE,40.7127281,-74.0060152
2021-02-26 14:32:10+00:00,#HappyFriday! It's that time again! We have some really great submissions for this week's #DuBoisChallenge ! Check them out in the thread! https://t.co/ycSPZOKl9m,3,5,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1365308679411671049,FALSE,40.7127281,-74.0060152
2021-02-26 13:37:31+00:00,"#DuBoisChallenge 

Shout out the sponsors who have been supporting the challenge! @hadleywickham @AlbertoCairo @DataRemixed @waynesutton @DataRevelations @thomas_mock",0,5,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sqlsekou,"Nashville, TN",1034,https://twitter.com/sqlsekou/status/1365294926532124677,FALSE,36.2206081,-86.69563733
2021-02-26 13:37:30+00:00,"Great work by Tessa (@tessuheagle )on your week 2 #DuBoisChallenge submission! 
https://t.co/heR7xGiN7E",0,6,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sqlsekou,"Nashville, TN",1034,https://twitter.com/sqlsekou/status/1365294925538086912,FALSE,36.2206081,-86.69563733
2021-02-26 13:37:30+00:00,"Next up we have @AdamMico1 with his week 2 submission!  #DuBoisChallenge

https://t.co/xHzlXszRqG",0,6,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sqlsekou,"Nashville, TN",1034,https://twitter.com/sqlsekou/status/1365294924481101831,FALSE,36.2206081,-86.69563733
2021-02-26 13:37:30+00:00,"Now to the submissions! We're spotlighting the Week 2 challenge submissions starting with @Saveriorocc We really enjoyed your re-creation. Great job Saverio!! #DuBoisChallenge 

https://t.co/BKEPZTwrNn",0,6,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sqlsekou,"Nashville, TN",1034,https://twitter.com/sqlsekou/status/1365294923298328583,FALSE,36.2206081,-86.69563733
2021-02-26 13:37:30+00:00,"#DuBoisChallenge 
Yesterday, @AlDatavizguy,  @ajstarks  and @Jasonforrestftw had a phenomenal #DataPlusDiversity discussion on “Exploring and Recreating the Visualizations of W.E.B. DuBois”! Thank you @tableau for hosting and the replay link is attached   https://t.co/nOrwo37SKD",0,5,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sqlsekou,"Nashville, TN",1034,https://twitter.com/sqlsekou/status/1365294922048430080,FALSE,36.2206081,-86.69563733
2021-02-26 13:37:29+00:00,#HappyFriday! It's that time to recognize Week 2 #DuBoisChallenge submissions we've been seeing across the timeline!,0,4,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sqlsekou,"Nashville, TN",1034,https://twitter.com/sqlsekou/status/1365294921406627841,FALSE,36.2206081,-86.69563733
2021-02-26 03:32:04+00:00,"Today was a really busy day, but took in a brilliant presentation about #DuBoisChallenge and his brilliant #DataVisualization @Jasonforrestftw @ajstarks @tableau. Here’s the replay:  https://t.co/wIuzQKG5lW",0,4,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",akorengold,At the home office,1521,https://twitter.com/akorengold/status/1365142561204154369,FALSE,39.1263185,-77.2370324
2021-02-25 22:14:37+00:00,@ajstarks @tableau @Jasonforrestftw @AlDatavizguy It was amazing.  I can not wait to get involved in these #dataviz efforts. #DuBoisChallenge,0,2,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",manup4,"iPhone: 34.704040,-86.722909",5044,https://twitter.com/manup4/status/1365062671842889729,FALSE,,
2021-02-25 20:25:16+00:00,"This presentation by @ajstarks is a real tour de force
on the  #DuBoisChallenge. Kudos to @Jasonforrestftw and others who participated.
👋👋👋👋 https://t.co/7ofyA5Tw96",1,6,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",datavisFriendly,"Toronto, Ontario",1441,https://twitter.com/datavisFriendly/status/1365035153802858498,FALSE,43.6534817,-79.3839347
2021-02-25 20:05:07+00:00,"Thoroughly enjoyed today's fascinating 'Data + Diversity: Exploring the Data Visualisations of W.E.B. Du Bois' talk by @Jasonforrestftw and @ajstarks 
I've been inspired to immediately join the #DuBoisChallenge!
https://t.co/GHJh0k1Gwu
#Tableau #dataviz #TableauWebinars https://t.co/P56aKgNnaX",0,1,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Lhs500,UK,47,https://twitter.com/Lhs500/status/1365030083707166725,FALSE,54.7023545,-3.2765753
2021-02-25 19:37:21+00:00,Break out your trig notes and try this one #DuBoisChallenge - https://t.co/GWLldL97yG,0,1,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1365023093383696389,FALSE,40.7127281,-74.0060152
2021-02-25 19:37:20+00:00,Luke's approach on that wedge chart #DuBoisChallenge  - https://t.co/Ih1o2CbJ4a,0,1,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1365023092465090567,FALSE,40.7127281,-74.0060152
2021-02-25 19:07:23+00:00,"If @ajstarks and @Jasonforrestftw's presentations on #WEBDuBois got you motivated to join the #DuBoisChallenge, there's plenty of time! Check out Anthony's work below and be inspired! https://t.co/9fVf3mzs2t",0,3,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1365015553413414921,FALSE,40.7127281,-74.0060152
2021-02-25 19:02:21+00:00,Thanks for everyone who attended today's @tableau event! It was an honor to celebrate #WEBDuBois and give him recognition as a data visualization pioneer. #soctwitter #TidyTuesday #RStats #BHM #DuBoisChallenge https://t.co/y2lSiyfTk1,2,19,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1365014286796480514,FALSE,40.7127281,-74.0060152
2021-02-25 18:58:50+00:00,For those who would like to learn more about @ajstarks and journey recreating the Du Bois visualizations and curating the #DuBoisChallenge check him out below! Thanks @tableau for facilitating and awesome discussion of a data viz pioneer! #soctwitter #datafam https://t.co/3PngjVxq8P,0,2,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1365013401366388739,FALSE,40.7127281,-74.0060152
2021-02-25 18:42:38+00:00,"this was such an incredible presentation, exploring the beautiful data visualizations of w.e.b. du bois. 

hats off to @Jasonforrestftw, @ajstarks, @AlDatavizguy and @tableau for bringing attention to this amazing work...

#DuBoisChallenge https://t.co/FQtdOCtD3u",7,27,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",audioalchemist_,OAK / NYC / ATL / The World,3004,https://twitter.com/audioalchemist_/status/1365009326927085571,FALSE,,
2021-02-25 18:40:14+00:00,"I have a great time presenting re-creating the DuBois visualizations at the @Tableau Data+Diversity meeting with @Jasonforrestftw and @AlDatavizguy .     (be sure to participate in the #DuboisChallenge) 

Here are my slides:

https://t.co/rDPzTPIXgx",16,56,4,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ajstarks,"New Jersey, USA",1237,https://twitter.com/ajstarks/status/1365008722515398657,FALSE,40.0757384,-74.4041622
2021-02-25 18:24:28+00:00,"New #BHM  post on the @dataliteracycom blog by @AlDatavizguy | ""Anthony Starks on Recreating Du Bois's Iconic Style"". Also, read how you can join Allen, @ajstarks, &amp; @sqlsekou in the ongoing #DuBoisChallenge https://t.co/7DZhOU1YXG",4,16,2,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",dataliteracycom,,2676,https://twitter.com/dataliteracycom/status/1365004753952903172,FALSE,,
2021-02-25 17:58:55+00:00,Has anyone done the full #DuBoisChallenge in @Stata?,0,2,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AsjadNaqvi,"Vienna, Austria",1958,https://twitter.com/AsjadNaqvi/status/1364998325603209219,FALSE,48.2083537,16.3725042
2021-02-25 17:53:34+00:00,#DataFam this presentation will possibly be on @tableau YouTube channel later... Do yourself a favor and plan to watch! This is why you join a Tableau User Group!🖤 Amazing #DuBoisChallenge #datafam #BHM,0,1,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MrsDawnitaJ,"Washington, DC",150,https://twitter.com/MrsDawnitaJ/status/1364996976979288070,FALSE,38.8949924,-77.0365581
2021-02-25 17:47:11+00:00,Check out #DuBoisChallenge for some amazing charts! https://t.co/ivrCWyF86X,0,1,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",zil_chica,SP,525,https://twitter.com/zil_chica/status/1364995371236270081,FALSE,44.23836595,9.691232635
2021-02-25 17:34:53+00:00,Great presentation on #DuBois and his work.  #DuBoisChallenge https://t.co/IyYzGC8gVn,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",manup4,"iPhone: 34.704040,-86.722909",5044,https://twitter.com/manup4/status/1364992275122642945,FALSE,,
2021-02-25 17:06:35+00:00,Starting now! #DuBoisChallenge https://t.co/NO61F616OG,0,2,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",alainacellini,"Portland, ME",315,https://twitter.com/alainacellini/status/1364985155652321281,FALSE,43.6610277,-70.2548596
2021-02-25 16:30:48+00:00,"Don't miss this special #WEBDubois session, starting in 30 minutes! 

#DuBoisChallenge #Datafam #Tableau https://t.co/tC311n1EFZ",0,1,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sarahlovesdata,"Basingstoke, England",10032,https://twitter.com/sarahlovesdata/status/1364976147554062337,FALSE,51.262826,-1.0861976
2021-02-25 16:28:54+00:00,Starting in 30 min! Woohoo! #DuBoisChallenge https://t.co/AfCALo6P2o,1,14,2,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Jasonforrestftw,"New York, NY",3310,https://twitter.com/Jasonforrestftw/status/1364975669793406982,FALSE,40.7127281,-74.0060152
2021-02-25 16:12:25+00:00,"Bit late to the party - but @SOActuaries @CASact @ActuarialFound  and @BlackActuaries might want to get in on this challenge.
#DuBoisChallenge 
#WEBDubois https://t.co/e9ecGUg0gO",0,1,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NateWorrell,"Stanwood, WA",255,https://twitter.com/NateWorrell/status/1364971523866456069,FALSE,41.8930715,-91.1507132
2021-02-25 15:39:47+00:00,"Here is Plate 27 from the Dubois visualizations from 1900 , compared with one using modern data from the Bureau of Labor Statistics #DuboisChallenge https://t.co/gVbDBA0wni",4,22,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ajstarks,"New Jersey, USA",1237,https://twitter.com/ajstarks/status/1364963310278479874,FALSE,40.0757384,-74.4041622
2021-02-25 13:41:36+00:00,He's at it again! #DuBoisChallenge #dataviz https://t.co/MlBm1uyUz8,0,4,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1364933568342982657,FALSE,40.7127281,-74.0060152
2021-02-25 12:43:58+00:00,"#DuBoisChallenge | Triangle Stacked Area Chart

Of all the chart types to re-create this one is oddly the most satisfying. I think. it'll be pretty popular, too.

https://t.co/9hkmNNZATV",1,8,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",lukestanke,"Minneapolis, MN",4847,https://twitter.com/lukestanke/status/1364919064150175750,FALSE,44.9772995,-93.2654692
2021-02-24 23:18:53+00:00,"@ajstarks @Jasonforrestftw Excellent.  Thanks for getting this out ... thanks again @Jasonforrestftw for the inspiring talk, and hats off to you Anthony for the #DuboisChallenge",0,2,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",_MichaelDiamond,,79,https://twitter.com/_MichaelDiamond/status/1364716457049874434,FALSE,,
2021-02-24 20:45:34+00:00,Check it out! #DuBoisChallenge https://t.co/gFaCb7IBnZ,1,5,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sqlsekou,"Nashville, TN",1034,https://twitter.com/sqlsekou/status/1364677875421569028,FALSE,36.2206081,-86.69563733
2021-02-24 20:09:04+00:00,"For people who want more background on Dubois for the #DuboisChallenge, check out this recent lecture by  @Jasonforrestftw 

https://t.co/sYXTf28gBs",2,11,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ajstarks,"New Jersey, USA",1237,https://twitter.com/ajstarks/status/1364668688813740043,FALSE,40.0757384,-74.4041622
2021-02-24 18:25:30+00:00,"Visualizing employment in 2020 with the #DuBoisChallenge style for week 9 of #tidytuesday #rstats.

code: https://t.co/15vNPpYzjM https://t.co/eAfVlVzeHV",4,20,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",francisc0o_o0,,14,https://twitter.com/francisc0o_o0/status/1364642626318688260,FALSE,,
2021-02-24 16:05:54+00:00,"If you have time today, check out the #DuBoisChallenge visualizations being created to celebrate W.E.B. DuBois’s birthday. The visualizations are still stunning, informative, and many seem to have stayed pretty consistent over time #DataVisualization #DuBois",2,7,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",kfall16,"Columbus, OH",171,https://twitter.com/kfall16/status/1364607492945240065,FALSE,39.9622601,-83.0007065
2021-02-24 12:39:20+00:00,"Code and data for the #DuBoisChallenge  inspired visualisation for arrests in Britain per ethnicity and region here:

Git: 
https://t.co/lM4R5Bk2hg

Original 🧵: https://t.co/IRwJm8kD4A

#RStats #TidyTuesday #BlackLivesMatterUK #WEBDuBois #DataFam #blackindata #BlackHistoryMonth https://t.co/OUQx4N7MT6",3,8,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NearandDistant,,34,https://twitter.com/NearandDistant/status/1364555509894959108,FALSE,,
2021-02-24 08:03:00+00:00,"Still being hung up on all the curves from the #DuBoisChallenge, I've created a minimally artsy but utterly useless graphic for this week's #TidyTuesday with @CorrelAid 😅

Code: https://t.co/4L8gk1KVgE #rstats #dataviz https://t.co/pTSgPPYdNO",3,22,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",long39ng,,127,https://twitter.com/long39ng/status/1364485967931797506,FALSE,,
