laureate_id,laureate_name,prize_year,title,pub_year,paper_id,doi,journal,affiliation,is_prize_winning_paper,category
20001,"stoddart, j",2016,light induced charge transfer in pyrene cdse swnt hybrids,2008,1965291662,10.1002/adma.200701125,advanced materials,northwestern university,NO,chemistry
20001,"stoddart, j",2016,recognition between v and dumbbell shaped molecules,2013,2096976492,10.1039/c3ra43470b,rsc advances,northwestern university,NO,chemistry
20001,"stoddart, j",2016,redox control of the binding modes of an organic receptor,2015,1748896525,10.1021/jacs.5b05618,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,monitoring cyclodextrin polyviologen pseudopolyrotaxanes with the bradford assay,2006,1966082323,10.1039/B509576J,organic and biomolecular chemistry,northwestern university,NO,chemistry
20001,"stoddart, j",2016,synthesis of lactoside glycodendrons using photoaddition and reductive amination methodologies,2004,1966097072,10.1016/j.carres.2004.06.011,carbohydrate research,northwestern university,NO,chemistry
20001,"stoddart, j",2016,inside cover chameleonic binding of the dimethyldiazaperopyrenium dication by cucurbit 8 uril asian j org chem 3 2013,2013,1966211571,10.1002/ajoc.201390007,asian journal of organic chemistry,northwestern university,NO,chemistry
20001,"stoddart, j",2016,a poly bis 2 catenane containing a combination of covalent mechanical and coordinative bonds,1998,2097225195,10.1002/(SICI)1521-4095(199811)10:16<1366::AID-ADMA1366>3.0.CO;2-D,advanced materials,northwestern university,NO,chemistry
20001,"stoddart, j",2016,synthesis and characterization of per 3 6 anhydro cyclodextrins,1991,1966329768,10.1002/anie.199100801,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,an efficient artificial molecular pump,2017,2616946930,10.1016/j.tet.2017.05.087,tetrahedron,northwestern university,NO,chemistry
20001,"stoddart, j",2016,koordination eines makropolycyclischen kronenetherbisamid rezeptors in der zweiten koordinationssphare von tetraamminplatin ii,1987,1966368855,10.1002/ange.19870990721,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,functionalized 2 rotaxanes,1996,1966406874,10.1002/ijch.199600047,israel journal of chemistry,northwestern university,NO,chemistry
20001,"stoddart, j",2016,functionalized defects through solvent assisted linker exchange synthesis characterization and partial postsynthesis elaboration of a metal organic framework containing free carboxylic acid moieties,2015,2312740656,10.1021/ic502697y,inorganic chemistry,northwestern university,NO,chemistry
20001,"stoddart, j",2016,redox switchable daisy chain rotaxanes driven by radical radical interactions,2014,2312795081,10.1021/ja500675y,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,ein makrobicyclisches wirtmolekul fur das diquat dikation,1985,1967087837,10.1002/ange.19850970720,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,lock arm supramolecular ordering a molecular construction set for cocrystallizing organic charge transfer complexes,2014,2312828018,10.1021/ja509442t,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,molecular dynamics simulation of amphiphilic bistable 2 rotaxane langmuir monolayers at the air water interface,2005,1967263253,10.1021/ja0531531,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,selbstorganisation in naturlichen und in nichtnaturlichen systemen,1996,2097818531,10.1002/ange.19961081105,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,supramolekulare ganseblumchenketten durch selbstorganisation,1998,1967446556,10.1002/(SICI)1521-3757(19980703)110:13/14<2016::AID-ANGE2016>3.0.CO;2-4,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,crown ether complexes of sulfonium salts the x ray crystal structures of phcoch2sme2 18 crown 6 n pf6 n and phcochphsme2 2 18 crown 6 pf6 2,1984,2097952679,10.1002/anie.198409771,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,sterospecific syntheses of marcrobicyclic polyethers with carbon bridgeheads from chiral glycerol derivatives,1984,2097953254,10.1039/C39840001356,journal of the chemical society chemical communications,northwestern university,NO,chemistry
20001,"stoddart, j",2016,cheminform abstract molecular and supramolecular nanomachines,2010,2097962699,10.1002/chin.200021260,cheminform,northwestern university,NO,chemistry
20001,"stoddart, j",2016,nanoporous carbohydrate metal organic frameworks,2012,1967607782,10.1021/ja208224f,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,hammett correlations beyond the molecule 1,1998,1967691340,10.1039/A802406E,journal of the chemical society perkin transactions 1,northwestern university,NO,chemistry
20001,"stoddart, j",2016,active molecular plasmonics controlling plasmon resonances with molecular switches,2009,2098048558,10.1021/nl803539g,nano letters,northwestern university,NO,chemistry
20001,"stoddart, j",2016,synthesis structure and metalation of two new highly porous zirconium metal organic frameworks,2012,1967812076,10.1021/ic300825s,inorganic chemistry,northwestern university,NO,chemistry
20001,"stoddart, j",2016,a push button molecular switch,2009,2098140529,10.1021/ja904104c,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,cyclophanes with self recognising components,1995,1968008241,10.1039/C39950002541,journal of the chemical society chemical communications,northwestern university,NO,chemistry
20001,"stoddart, j",2016,rigid strut containing crown ethers and 2 catenanes for incorporation into metal organic frameworks,2009,2098220951,10.1002/chem.200902350,chemistry a european journal,northwestern university,NO,chemistry
20001,"stoddart, j",2016,modulating the binding of polycyclic aromatic hydrocarbons inside a hexacationic cage by anion  interactions,2014,2098299144,10.1002/anie.201408400,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,solvent dependent ground state distributions in a donor acceptor redox active bistable 2 catenane,2012,2274098853,10.1002/poc.1960,journal of physical organic chemistry,northwestern university,NO,chemistry
20001,"stoddart, j",2016,changing stations in single bistable rotaxane molecules under electrochemical control,2010,1968463659,10.1021/nn100545r,acs nano,northwestern university,NO,chemistry
20001,"stoddart, j",2016,mechanical shuttling of linear motor molecules in condensed phases on solid substrates,2004,2098499213,10.1021/nl035099x,nano letters,northwestern university,NO,chemistry
20001,"stoddart, j",2016,inside cover a molecular solomon link angew chem int ed 1 2 2007,2007,2098585525,10.1002/anie.200790005,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,polyporous metal coordination frameworks,2012,2313201147,10.1021/ol300199a,organic letters,northwestern university,NO,chemistry
20001,"stoddart, j",2016,synthese und charakterisierung von per 3 6 anhydro cyclodextrinen,1991,2098909199,10.1002/ange.19911030122,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,cheminform abstract cooperative capture synthesis yet another playground for copper free click chemistry,2016,2516804430,10.1002/chin.201636241,cheminform,northwestern university,NO,chemistry
20001,"stoddart, j",2016,diamminebis 1 5 cyclooctadiene  1 4 10 13 tetraoxa 7 16 diazacyclooctadecane n7 n16 dirhodiumbis hexafluorophosphate an example of simultaneous first and second sphere coordination,1985,2099033651,10.1002/anie.198501351,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,cheminform abstract clicked interlocked molecules,2008,1969617846,10.1002/chin.200804235,cheminform,northwestern university,NO,chemistry
20001,"stoddart, j",2016,dendrimers branching out from curiosities into new technologies,1998,1969703255,10.1016/S0079-6700(97)00025-7,progress in polymer science,northwestern university,NO,chemistry
20001,"stoddart, j",2016,noncovalent side chain functionalization of terpolymers,2006,1969758126,10.1021/ma060314s,macromolecules,northwestern university,NO,chemistry
20001,"stoddart, j",2016,the influence of macrocyclic polyether constitution upon ammonium ion crown ether recognition processes,2000,1969825792,10.1002/1521-3765(20000616)6:12<2274::AID-CHEM2274>3.0.CO;2-2,chemistry a european journal,northwestern university,NO,chemistry
20001,"stoddart, j",2016,synthesis of glycodendrimers by modification of poly propylene imine dendrimers,1997,2099296746,10.1002/chem.19970030620,chemistry a european journal,northwestern university,NO,chemistry
20001,"stoddart, j",2016,noninvasive remote controlled release of drug molecules in vitro using magnetic actuation of mechanized nanoparticles,2010,1970034438,10.1021/ja1022267,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,the chameleonic nature of diazaperopyrenium recognition processes,2012,2099425139,10.1002/anie.201205089,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,nondegenerate  donor  acceptor 2 catenanes containing proton ionizable 1h 1 2 4 triazole subunits synthesis and spontaneous resolution,2007,2099731699,10.1002/chem.200601144,chemistry a european journal,northwestern university,NO,chemistry
20001,"stoddart, j",2016,cyclobis paraquat p phenylene as a synthetic receptor for electron rich aromatic compounds electrochemical and spectroscopic studies of neurotransmitter binding,1992,1971074332,10.1021/ja00052a069,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,the synthesis and structural mapping of unsymmetrical chemically modified  cyclodextrins by high field nuclear magnetic resonance spectroscopy,1995,1971163567,10.1039/P29950001263,journal of the chemical society perkin transactions 1,northwestern university,NO,chemistry
20001,"stoddart, j",2016,a convergent synthesis of carbohydrate containing dendrimers,1996,2100063754,10.1002/chem.19960020913,chemistry a european journal,northwestern university,NO,chemistry
20001,"stoddart, j",2016,radically enhanced molecular recognition,2010,2100080515,10.1038/nchem.479,nature chemistry,northwestern university,NO,chemistry
20001,"stoddart, j",2016,self assembled macromolecular and macrosupramolecular systems,1996,1971339009,10.1016/S0968-5677(96)00063-6,supramolecular science,northwestern university,NO,chemistry
20001,"stoddart, j",2016,dynamische kovalente chemie,2002,2100185137,10.1002/1521-3757(20020315)114:6<938::AID-ANGE938>3.0.CO;2-K,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,composite cd mof nanocrystals containing microspheres for sustained drug delivery,2017,2607347747,10.1039/C6NR07593B,nanoscale,northwestern university,NO,chemistry
20001,"stoddart, j",2016,self assembly spectroscopic and electrochemical properties of n rotaxanes1,1996,1971668380,10.1021/ja954334d,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,an optically active 2 catenane made to order,1994,1971671797,10.1016/S0040-4039(00)76981-4,tetrahedron letters,northwestern university,NO,chemistry
20001,"stoddart, j",2016,metal organic framework thin films composed of free standing acicular nanorods exhibiting reversible electrochromism,2013,1971827086,10.1021/cm403726v,chemistry of materials,northwestern university,NO,chemistry
20001,"stoddart, j",2016,langmuir and langmuir blodgett films of amphiphilic bistable rotaxanes,2004,1972049823,10.1021/la0361518,langmuir,northwestern university,NO,chemistry
20001,"stoddart, j",2016,the synthesis and spectroscopic properties of macrocyclic polyethers containing two different aromatic moieties and their 2 catenanes incorporating cyclobis paraquat p phenylene,1998,1972157276,10.1002/(SICI)1521-3765(19980310)4:3<449::AID-CHEM449>3.0.CO;2-8,chemistry a european journal,northwestern university,NO,chemistry
20001,"stoddart, j",2016,cheminform abstract conformational behavior of medium sized rings part iii heterocyclic analogs s of 12 13 dihydro 11h dibenzo a e cyclononene 6 11 12 13 tetrahydro 5h dibenzo a e cyclononene and 5 6 7 12 13 14 hexahydrodibenzo a f cyclodecene,1976,2313735811,10.1002/chin.197630092,cheminform,northwestern university,NO,chemistry
20001,"stoddart, j",2016,relative contractile motion of the rings in a switchable palindromic 3 rotaxane in aqueous solution driven by radical pairing interactions,2014,2100898510,10.1039/c4ob01228c,organic and biomolecular chemistry,northwestern university,NO,chemistry
20001,"stoddart, j",2016,nanoscale molecular switch crossbar circuits,2003,2100903675,10.1088/0957-4484/14/4/311,nanotechnology,northwestern university,NO,chemistry
20001,"stoddart, j",2016,dynamic 1h nuclear magnetic resonance spectroscopic studies of complexes formed between substituted ammonium cations and two chiral diaza crown ethers incorporating asymmetric carbohydrate units,1985,1972662408,10.1039/P29850001559,journal of the chemical society perkin transactions 1,northwestern university,NO,chemistry
20001,"stoddart, j",2016,controlling catenations properties and relative ring component movements in catenanes with aromatic fluorine substituents,1997,1972725285,10.1021/ja970640a,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,the role of physical environment on molecular electromechanical switching,2004,1972787707,10.1002/chem.200401052,chemistry a european journal,northwestern university,NO,chemistry
20001,"stoddart, j",2016,the isolation and x ray structure of a complex between lithium picrate and dibenzo 36 crown 12,1985,1972881078,10.1016/S0277-5387(00)86663-2,polyhedron,northwestern university,NO,chemistry
20001,"stoddart, j",2016,dilithiation of two diphenyl ethers each containing two nhch2ch2y y ome nme2 side arms in ortho positions assembly of adamantanoid li4o2n4 cores,1993,2101140621,10.1002/anie.199311821,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,layer by layer assembled films of perylene diimide and squaraine containing metal organic framework like materials solar energy capture and directional energy transfer,2016,2520631701,10.1021/acsami.6b03307,acs applied materials & interfaces,northwestern university,NO,chemistry
20001,"stoddart, j",2016,solid state structures and superstructures of two charged donor acceptor rotaxanes,2011,1973263139,10.1016/j.tetlet.2010.09.140,tetrahedron letters,northwestern university,NO,chemistry
20001,"stoddart, j",2016,stereoelectronically programmed molecular lego sets,2010,1973313798,10.1002/bscb.19880970807,bulletin des societes chimiques belges,northwestern university,NO,chemistry
20001,"stoddart, j",2016,slippage an alternative method for assembling 2 rotaxanes,1993,2101478645,10.1039/C39930001269,journal of the chemical society chemical communications,northwestern university,NO,chemistry
20001,"stoddart, j",2016,folding of a donor acceptor polyrotaxane by using noncovalent bonding interactions,2008,1973999350,10.1073/pnas.0711072105,proceedings of the national academy of sciences of the united states of america,northwestern university,NO,chemistry
20001,"stoddart, j",2016,controlling multivalent interactions in triply threaded two component superbundles,2003,1974050211,10.1002/chem.200304979,chemistry a european journal,northwestern university,NO,chemistry
20001,"stoddart, j",2016,strong and reversible binding of carbon dioxide in a green metal organic framework,2011,1974058936,10.1021/ja206525x,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,fabrication and transport properties of single molecule thick electrochemical junctions,2000,1974266109,10.1021/ja993890v,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,complexation of diquat and paraquat by macrocyclic polyethers incorporating two dibydroxynaphthalene residues,1987,1974318898,10.1016/S0040-4039(01)91375-9,tetrahedron letters,northwestern university,NO,chemistry
20001,"stoddart, j",2016,the template directed synthesis of porphyrin stoppered 2 rotaxanes,1992,1974380605,10.1039/C39920001128,journal of the chemical society chemical communications,northwestern university,NO,chemistry
20001,"stoddart, j",2016,self assembly of a chiral bis 2 catenane,1993,1974499315,10.1021/ja00065a046,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,dynamic nanoscale borromean links,2005,1974514325,10.1039/b503717d,chemical communications,northwestern university,NO,chemistry
20001,"stoddart, j",2016,formation of ring in ring complexes between crown ethers and rigid tvbox8,2015,1974536522,10.1039/c4cc08053j,chemical communications,northwestern university,NO,chemistry
20001,"stoddart, j",2016,efficient syntheses of pillar 6 arene based hetero 4 rotaxanes using a cooperative capture strategy,2014,2102019115,10.1039/c4cc00733f,chemical communications,northwestern university,NO,chemistry
20001,"stoddart, j",2016,rigidity stability relationship in interlocked model complexes containing phenylene ethynylene based disubstituted naphthalene and benzene,2009,1974555080,10.1021/cg801106h,crystal growth & design,northwestern university,NO,chemistry
20001,"stoddart, j",2016,interwoven supramolecular arrays via the noncovalent polymerization of pseudorotaxanes,1999,1974671857,10.1016/S0010-8545(98)00185-4,coordination chemistry reviews,northwestern university,NO,chemistry
20001,"stoddart, j",2016,enantiomeric differentiation by chiral macrocyclic polyethers derived from d mannitol and binaphthol,1976,1974914024,10.1039/C39760000284,journal of the chemical society chemical communications,northwestern university,NO,chemistry
20001,"stoddart, j",2016,isolation by crystallization of translational isomers of a bistable donor acceptor 2 catenane,2010,1975514951,10.1073/pnas.1009302107,proceedings of the national academy of sciences of the united states of america,northwestern university,NO,chemistry
20001,"stoddart, j",2016,conformational behaviour of medium sized rings part 11 dianthranilides and trianthranilides,1982,1975556331,10.1039/P19820001649,journal of the chemical society perkin transactions 1,northwestern university,NO,chemistry
20001,"stoddart, j",2016,switchable neutral bistable rotaxanes,2004,1975710726,10.1021/ja048080k,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,optical and vibrational properties of toroidal carbon nanotubes,2011,2102699708,10.1002/chem.201002758,chemistry a european journal,northwestern university,NO,chemistry
20001,"stoddart, j",2016,cheminform abstract synthese und konformationsverhalten von n n n trimethyltrianthranilid,1975,2314392069,10.1002/chin.197519307,cheminform,northwestern university,NO,chemistry
20001,"stoddart, j",2016,doubly encircled and double stranded pseudorotaxanes,1995,2102959092,10.1002/anie.199518691,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,mechanisch verzahnte molekule mims fur die welt von morgen,2014,1976336565,10.1002/ange.201408043,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,langmuir films and langmuir blodgett multilayers incorporating mechanically threaded molecules pseudorotaxanes,1996,1976599292,10.1016/S0040-6090(95)08418-5,thin solid films,northwestern university,NO,chemistry
20001,"stoddart, j",2016,conformational behaviour of medium sized rings part 4 heterocyclic analogues of 7 8 13 14 tetrahydrobenzo 6 7 cyclonona 1 2 3 de naphthalene and 7 8 15 16 tetrahydrocyclodeca 1 2 3 de 6 7 8 d e dinaphthalene,1978,1976837752,10.1039/P19780001385,journal of the chemical society perkin transactions 1,northwestern university,NO,chemistry
20001,"stoddart, j",2016,design and optimization of molecular nanovalves based on redox switchable bistable rotaxanes,2007,1976893205,10.1021/ja065485r,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,conformational behaviour of medium sized rings part 5 transannular reactions of 16z 8 9 dihydro 8 methyl 7h dinaphth 1 8 cd 1 8 hi azacycloundecine and 12z 6 7 dihydro 6 methyl 5h dibenz c g azonine two examples of reverse hofmann eliminations,1978,1977337104,10.1039/P19780001393,journal of the chemical society perkin transactions 1,northwestern university,NO,chemistry
20001,"stoddart, j",2016,pyrenecyclodextrin decorated single walled carbon nanotube field effect transistors as chemical sensors,2008,1977435358,10.1002/adma.200702804,advanced materials,northwestern university,NO,chemistry
20001,"stoddart, j",2016,main chain and pendant poly 2 catenane s incorporating complementary  electron rich and deficient components,1998,1977474341,10.1002/(SICI)1099-0690(199810)1998:10<2109::AID-EJOC2109>3.0.CO;2-M,european journal of organic chemistry,northwestern university,NO,chemistry
20001,"stoddart, j",2016,spin frustration in the triradical trianion of a naphthalenediimide molecular triangle,2017,2587875856,10.1021/jacs.7b00515,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,conformational behaviour of medium sized rings part 10 dithiosalicylides and trithiosalicylides,1982,2104164862,10.1039/P19820001637,journal of the chemical society perkin transactions 1,northwestern university,NO,chemistry
20001,"stoddart, j",2016,spatially controlled assembly of nanomaterials at the nanoscale,2009,2314835040,10.1166/jnn.2009.J061,journal of nanoscience and nanotechnology,northwestern university,NO,chemistry
20001,"stoddart, j",2016,molecular shuttles by the protecting group approach,2000,1978353794,10.1021/jo991397w,journal of organic chemistry,northwestern university,NO,chemistry
20001,"stoddart, j",2016,the self assembly of a 2 catenane,1991,1978488005,10.1055/s-1991-20760,synlett,northwestern university,NO,chemistry
20001,"stoddart, j",2016,supramolecular daisy chains,1998,1978527041,10.1002/(SICI)1521-3773(19980518)37:9<1294::AID-ANIE1294>3.0.CO;2-F,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,template directed syntheses of rotaxanes,1996,1978709677,10.1135/cccc19960001,collection of czechoslovak chemical communications,northwestern university,NO,chemistry
20001,"stoddart, j",2016,inside cover a light stimulated molecular switch driven by radical radical interactions in water angew chem int ed 30 2011,2011,1978875350,10.1002/anie.201104290,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,template directed one step synthesis of cyclic trimers by admet,2007,2104539831,10.1002/chin.200716165,cheminform,northwestern university,NO,chemistry
20001,"stoddart, j",2016,mesostructured silica for optical functionality nanomachines and drug delivery,2009,1978913481,10.1111/j.1551-2916.2008.02722.x,journal of the american ceramic society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,a catenated strut in a catenated metal organic framework,2010,2104569666,10.1002/anie.201003221,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,cheminform abstract chemical synthesis gets a fillip from molecular recognition and self assembly processes,2010,2104617747,10.1002/chin.200249222,cheminform,northwestern university,NO,chemistry
20001,"stoddart, j",2016,novel 4 15 polyether analogues of macrocyclic trichothecenes,1987,1979125519,10.1016/S0040-4039(00)96173-2,tetrahedron letters,northwestern university,NO,chemistry
20001,"stoddart, j",2016,charge recombination in cyclophane derived intimate radical ion pairs,1993,1979129222,10.1021/ja00065a052,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,a 2 catenane made to order,1989,2104784856,10.1002/anie.198913961,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,donor acceptor oligorotaxanes made to order,2011,2104894627,10.1002/chem.201001822,chemistry a european journal,northwestern university,NO,chemistry
20001,"stoddart, j",2016,the influence of constitutional isomerism and change on molecular recognition processes,2004,1979701340,10.1002/chem.200400221,chemistry a european journal,northwestern university,NO,chemistry
20001,"stoddart, j",2016,evidence of strong hydration and significant tilt of amphiphilic 2 rotaxane molecules in langmuir films studied by synchrotron x ray reflectivity,2005,1979814247,10.1021/jp0448494,journal of physical chemistry b,northwestern university,NO,chemistry
20001,"stoddart, j",2016,metal organic frameworks incorporating copper complexed rotaxanes,2012,2105094709,10.1002/anie.201107873,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,giving substance to the losanitsch series,2012,1979913739,10.1039/c2cc17734j,chemical communications,northwestern university,NO,chemistry
20001,"stoddart, j",2016,syntheses of ligands containing two and three 2 2 bisamino diphenyl ether units designed for molecular self assembly on lithiation,1996,1979972991,10.1055/s-1996-4319,synthesis,northwestern university,NO,chemistry
20001,"stoddart, j",2016,back cover electron sharing and anion  recognition in molecular triangular prisms angew chem int ed 49 2013,2013,1980056984,10.1002/anie.201309249,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,tetrathiafulvalene hetero radical cation dimerization in a redox active 2 catenane,2012,1980090050,10.1021/ja307577t,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,dipotassium complex of per 3 6 anhydro  cyclodextrin,1996,1980137553,10.1021/jo9615357,journal of organic chemistry,northwestern university,NO,chemistry
20001,"stoddart, j",2016,cd mof a versatile separation medium,2016,2336617721,10.1021/jacs.5b12860,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,molecular shuttles based on tetrathiafulvalene units and 1 5 dioxynaphthalene ring systems,2004,1980479778,10.1002/chem.200305725,chemistry a european journal,northwestern university,NO,chemistry
20001,"stoddart, j",2016,complexation of primary alkylammonium salts and secondary dialkylammonium salts by n n dimethyl 1 7 diaza 4 10 dioxacyclododecane,1977,1980526900,10.1021/ja00467a034,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,interlocked and intertwined structures and superstructures,1995,1980573407,10.1021/cr00040a005,chemical reviews,northwestern university,NO,chemistry
20001,"stoddart, j",2016,cheminform abstract rotaxanes and catenanes by click chemistry,2008,1980578473,10.1002/chin.200809248,cheminform,northwestern university,NO,chemistry
20001,"stoddart, j",2016,towards mechanically linked polymers,1995,2105624762,10.1002/masy.19950980143,macromolecular symposia,northwestern university,NO,chemistry
20001,"stoddart, j",2016,ferroelectric polarization and second harmonic generation in supramolecular cocrystals with two axes of charge transfer,2017,2725434996,10.1021/jacs.7b02279,journal of the american chemical society,northwestern university,NO,chemistry
20001,"stoddart, j",2016,a bistable poly 2 catenane forms nanosuperstructures,2009,2105645259,10.1002/anie.200804558,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,dynamic force spectroscopy of synthetic oligorotaxane foldamers,2017,2776578545,10.1073/pnas.1712790115,proceedings of the national academy of sciences of the united states of america,northwestern university,NO,chemistry
20001,"stoddart, j",2016,complex formation between dibenzo 3n crown n ethers and the diquat dication,1983,2105784690,10.1039/C39830001140,journal of the chemical society chemical communications,northwestern university,NO,chemistry
20001,"stoddart, j",2016,electron sharing and anion  recognition in molecular triangular prisms,2013,2105875419,10.1002/anie.201307984,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,konformationsuntersuchungen an aza und thia derivaten von 12 13 dihydro 11 h dibenzo a e cyclononen,1974,1981199884,10.1002/ange.19740862204,angewandte chemie,northwestern university,NO,chemistry
20001,"stoddart, j",2016,an artificial molecular pump,2015,1497035718,10.1038/nnano.2015.96,nature nanotechnology,northwestern university,NO,chemistry
