Laureate ID,Laureate name,Prize year,Title,Pub year,Paper ID,DOI,Journal,Affiliation,Is prize-winning paper
20001,"stoddart, j",2016,metal organic framework thin films composed of free standing acicular nanorods exhibiting reversible electrochromism,2013,1971827086,10.1021/cm403726v,chemistry of materials,northwestern university,NO
20001,"stoddart, j",2016,langmuir and langmuir blodgett films of amphiphilic bistable rotaxanes,2004,1972049823,10.1021/la0361518,langmuir,northwestern university,NO
20001,"stoddart, j",2016,the synthesis and spectroscopic properties of macrocyclic polyethers containing two different aromatic moieties and their 2 catenanes incorporating cyclobis paraquat p phenylene,1998,1972157276,10.1002/(SICI)1521-3765(19980310)4:3<449::AID-CHEM449>3.0.CO;2-8,chemistry a european journal,northwestern university,NO
20001,"stoddart, j",2016,cheminform abstract conformational behavior of medium sized rings part iii heterocyclic analogs s of 12 13 dihydro 11h dibenzo a e cyclononene 6 11 12 13 tetrahydro 5h dibenzo a e cyclononene and 5 6 7 12 13 14 hexahydrodibenzo a f cyclodecene,1976,2313735811,10.1002/chin.197630092,cheminform,northwestern university,NO
20001,"stoddart, j",2016,relative contractile motion of the rings in a switchable palindromic 3 rotaxane in aqueous solution driven by radical pairing interactions,2014,2100898510,10.1039/c4ob01228c,organic and biomolecular chemistry,northwestern university,NO
20001,"stoddart, j",2016,nanoscale molecular switch crossbar circuits,2003,2100903675,10.1088/0957-4484/14/4/311,nanotechnology,northwestern university,NO
20001,"stoddart, j",2016,dynamic 1h nuclear magnetic resonance spectroscopic studies of complexes formed between substituted ammonium cations and two chiral diaza crown ethers incorporating asymmetric carbohydrate units,1985,1972662408,10.1039/P29850001559,journal of the chemical society perkin transactions 1,northwestern university,NO
20001,"stoddart, j",2016,controlling catenations properties and relative ring component movements in catenanes with aromatic fluorine substituents,1997,1972725285,10.1021/ja970640a,journal of the american chemical society,northwestern university,NO
20001,"stoddart, j",2016,the role of physical environment on molecular electromechanical switching,2004,1972787707,10.1002/chem.200401052,chemistry a european journal,northwestern university,NO
20001,"stoddart, j",2016,the isolation and x ray structure of a complex between lithium picrate and dibenzo 36 crown 12,1985,1972881078,10.1016/S0277-5387(00)86663-2,polyhedron,northwestern university,NO
20001,"stoddart, j",2016,dilithiation of two diphenyl ethers each containing two nhch2ch2y y ome nme2 side arms in ortho positions assembly of adamantanoid li4o2n4 cores,1993,2101140621,10.1002/anie.199311821,angewandte chemie,northwestern university,NO
20001,"stoddart, j",2016,layer by layer assembled films of perylene diimide and squaraine containing metal organic framework like materials solar energy capture and directional energy transfer,2016,2520631701,10.1021/acsami.6b03307,acs applied materials & interfaces,northwestern university,NO
20001,"stoddart, j",2016,solid state structures and superstructures of two charged donor acceptor rotaxanes,2011,1973263139,10.1016/j.tetlet.2010.09.140,tetrahedron letters,northwestern university,NO
20001,"stoddart, j",2016,stereoelectronically programmed molecular lego sets,2010,1973313798,10.1002/bscb.19880970807,bulletin des societes chimiques belges,northwestern university,NO
20001,"stoddart, j",2016,slippage an alternative method for assembling 2 rotaxanes,1993,2101478645,10.1039/C39930001269,journal of the chemical society chemical communications,northwestern university,NO
20001,"stoddart, j",2016,folding of a donor acceptor polyrotaxane by using noncovalent bonding interactions,2008,1973999350,10.1073/pnas.0711072105,proceedings of the national academy of sciences of the united states of america,northwestern university,NO
20001,"stoddart, j",2016,controlling multivalent interactions in triply threaded two component superbundles,2003,1974050211,10.1002/chem.200304979,chemistry a european journal,northwestern university,NO
20001,"stoddart, j",2016,strong and reversible binding of carbon dioxide in a green metal organic framework,2011,1974058936,10.1021/ja206525x,journal of the american chemical society,northwestern university,NO
20001,"stoddart, j",2016,fabrication and transport properties of single molecule thick electrochemical junctions,2000,1974266109,10.1021/ja993890v,journal of the american chemical society,northwestern university,NO
20001,"stoddart, j",2016,complexation of diquat and paraquat by macrocyclic polyethers incorporating two dibydroxynaphthalene residues,1987,1974318898,10.1016/S0040-4039(01)91375-9,tetrahedron letters,northwestern university,NO
20001,"stoddart, j",2016,the template directed synthesis of porphyrin stoppered 2 rotaxanes,1992,1974380605,10.1039/C39920001128,journal of the chemical society chemical communications,northwestern university,NO
20001,"stoddart, j",2016,self assembly of a chiral bis 2 catenane,1993,1974499315,10.1021/ja00065a046,journal of the american chemical society,northwestern university,NO
20001,"stoddart, j",2016,dynamic nanoscale borromean links,2005,1974514325,10.1039/b503717d,chemical communications,northwestern university,NO
20001,"stoddart, j",2016,formation of ring in ring complexes between crown ethers and rigid tvbox8,2015,1974536522,10.1039/c4cc08053j,chemical communications,northwestern university,NO
20001,"stoddart, j",2016,efficient syntheses of pillar 6 arene based hetero 4 rotaxanes using a cooperative capture strategy,2014,2102019115,10.1039/c4cc00733f,chemical communications,northwestern university,NO
20001,"stoddart, j",2016,rigidity stability relationship in interlocked model complexes containing phenylene ethynylene based disubstituted naphthalene and benzene,2009,1974555080,10.1021/cg801106h,crystal growth & design,northwestern university,NO
20001,"stoddart, j",2016,interwoven supramolecular arrays via the noncovalent polymerization of pseudorotaxanes,1999,1974671857,10.1016/S0010-8545(98)00185-4,coordination chemistry reviews,northwestern university,NO
20001,"stoddart, j",2016,enantiomeric differentiation by chiral macrocyclic polyethers derived from d mannitol and binaphthol,1976,1974914024,10.1039/C39760000284,journal of the chemical society chemical communications,northwestern university,NO
20001,"stoddart, j",2016,isolation by crystallization of translational isomers of a bistable donor acceptor 2 catenane,2010,1975514951,10.1073/pnas.1009302107,proceedings of the national academy of sciences of the united states of america,northwestern university,NO
20001,"stoddart, j",2016,conformational behaviour of medium sized rings part 11 dianthranilides and trianthranilides,1982,1975556331,10.1039/P19820001649,journal of the chemical society perkin transactions 1,northwestern university,NO
20001,"stoddart, j",2016,switchable neutral bistable rotaxanes,2004,1975710726,10.1021/ja048080k,journal of the american chemical society,northwestern university,NO
20001,"stoddart, j",2016,optical and vibrational properties of toroidal carbon nanotubes,2011,2102699708,10.1002/chem.201002758,chemistry a european journal,northwestern university,NO
20001,"stoddart, j",2016,cheminform abstract synthese und konformationsverhalten von n n n trimethyltrianthranilid,1975,2314392069,10.1002/chin.197519307,cheminform,northwestern university,NO
20001,"stoddart, j",2016,doubly encircled and double stranded pseudorotaxanes,1995,2102959092,10.1002/anie.199518691,angewandte chemie,northwestern university,NO
20001,"stoddart, j",2016,mechanisch verzahnte molekule mims fur die welt von morgen,2014,1976336565,10.1002/ange.201408043,angewandte chemie,northwestern university,NO
20001,"stoddart, j",2016,langmuir films and langmuir blodgett multilayers incorporating mechanically threaded molecules pseudorotaxanes,1996,1976599292,10.1016/S0040-6090(95)08418-5,thin solid films,northwestern university,NO
20001,"stoddart, j",2016,conformational behaviour of medium sized rings part 4 heterocyclic analogues of 7 8 13 14 tetrahydrobenzo 6 7 cyclonona 1 2 3 de naphthalene and 7 8 15 16 tetrahydrocyclodeca 1 2 3 de 6 7 8 d e dinaphthalene,1978,1976837752,10.1039/P19780001385,journal of the chemical society perkin transactions 1,northwestern university,NO
20001,"stoddart, j",2016,design and optimization of molecular nanovalves based on redox switchable bistable rotaxanes,2007,1976893205,10.1021/ja065485r,journal of the american chemical society,northwestern university,NO
20001,"stoddart, j",2016,conformational behaviour of medium sized rings part 5 transannular reactions of 16z 8 9 dihydro 8 methyl 7h dinaphth 1 8 cd 1 8 hi azacycloundecine and 12z 6 7 dihydro 6 methyl 5h dibenz c g azonine two examples of reverse hofmann eliminations,1978,1977337104,10.1039/P19780001393,journal of the chemical society perkin transactions 1,northwestern university,NO
20001,"stoddart, j",2016,pyrenecyclodextrin decorated single walled carbon nanotube field effect transistors as chemical sensors,2008,1977435358,10.1002/adma.200702804,advanced materials,northwestern university,NO
20001,"stoddart, j",2016,main chain and pendant poly 2 catenane s incorporating complementary  electron rich and deficient components,1998,1977474341,10.1002/(SICI)1099-0690(199810)1998:10<2109::AID-EJOC2109>3.0.CO;2-M,european journal of organic chemistry,northwestern university,NO
20001,"stoddart, j",2016,spin frustration in the triradical trianion of a naphthalenediimide molecular triangle,2017,2587875856,10.1021/jacs.7b00515,journal of the american chemical society,northwestern university,NO
20001,"stoddart, j",2016,conformational behaviour of medium sized rings part 10 dithiosalicylides and trithiosalicylides,1982,2104164862,10.1039/P19820001637,journal of the chemical society perkin transactions 1,northwestern university,NO
20001,"stoddart, j",2016,spatially controlled assembly of nanomaterials at the nanoscale,2009,2314835040,10.1166/jnn.2009.J061,journal of nanoscience and nanotechnology,northwestern university,NO
20001,"stoddart, j",2016,molecular shuttles by the protecting group approach,2000,1978353794,10.1021/jo991397w,journal of organic chemistry,northwestern university,NO
20001,"stoddart, j",2016,the self assembly of a 2 catenane,1991,1978488005,10.1055/s-1991-20760,synlett,northwestern university,NO
20001,"stoddart, j",2016,supramolecular daisy chains,1998,1978527041,10.1002/(SICI)1521-3773(19980518)37:9<1294::AID-ANIE1294>3.0.CO;2-F,angewandte chemie,northwestern university,NO
20001,"stoddart, j",2016,template directed syntheses of rotaxanes,1996,1978709677,10.1135/cccc19960001,collection of czechoslovak chemical communications,northwestern university,NO
20001,"stoddart, j",2016,inside cover a light stimulated molecular switch driven by radical radical interactions in water angew chem int ed 30 2011,2011,1978875350,10.1002/anie.201104290,angewandte chemie,northwestern university,NO
20001,"stoddart, j",2016,template directed one step synthesis of cyclic trimers by admet,2007,2104539831,10.1002/chin.200716165,cheminform,northwestern university,NO
20001,"stoddart, j",2016,mesostructured silica for optical functionality nanomachines and drug delivery,2009,1978913481,10.1111/j.1551-2916.2008.02722.x,journal of the american ceramic society,northwestern university,NO
20001,"stoddart, j",2016,a catenated strut in a catenated metal organic framework,2010,2104569666,10.1002/anie.201003221,angewandte chemie,northwestern university,NO
20001,"stoddart, j",2016,cheminform abstract chemical synthesis gets a fillip from molecular recognition and self assembly processes,2010,2104617747,10.1002/chin.200249222,cheminform,northwestern university,NO
20001,"stoddart, j",2016,novel 4 15 polyether analogues of macrocyclic trichothecenes,1987,1979125519,10.1016/S0040-4039(00)96173-2,tetrahedron letters,northwestern university,NO
20001,"stoddart, j",2016,charge recombination in cyclophane derived intimate radical ion pairs,1993,1979129222,10.1021/ja00065a052,journal of the american chemical society,northwestern university,NO
20001,"stoddart, j",2016,a 2 catenane made to order,1989,2104784856,10.1002/anie.198913961,angewandte chemie,northwestern university,NO
20001,"stoddart, j",2016,donor acceptor oligorotaxanes made to order,2011,2104894627,10.1002/chem.201001822,chemistry a european journal,northwestern university,NO
20001,"stoddart, j",2016,the influence of constitutional isomerism and change on molecular recognition processes,2004,1979701340,10.1002/chem.200400221,chemistry a european journal,northwestern university,NO
20001,"stoddart, j",2016,evidence of strong hydration and significant tilt of amphiphilic 2 rotaxane molecules in langmuir films studied by synchrotron x ray reflectivity,2005,1979814247,10.1021/jp0448494,journal of physical chemistry b,northwestern university,NO
20001,"stoddart, j",2016,metal organic frameworks incorporating copper complexed rotaxanes,2012,2105094709,10.1002/anie.201107873,angewandte chemie,northwestern university,NO
20001,"stoddart, j",2016,giving substance to the losanitsch series,2012,1979913739,10.1039/c2cc17734j,chemical communications,northwestern university,NO
20001,"stoddart, j",2016,syntheses of ligands containing two and three 2 2 bisamino diphenyl ether units designed for molecular self assembly on lithiation,1996,1979972991,10.1055/s-1996-4319,synthesis,northwestern university,NO
20001,"stoddart, j",2016,back cover electron sharing and anion  recognition in molecular triangular prisms angew chem int ed 49 2013,2013,1980056984,10.1002/anie.201309249,angewandte chemie,northwestern university,NO
20001,"stoddart, j",2016,tetrathiafulvalene hetero radical cation dimerization in a redox active 2 catenane,2012,1980090050,10.1021/ja307577t,journal of the american chemical society,northwestern university,NO
20001,"stoddart, j",2016,dipotassium complex of per 3 6 anhydro  cyclodextrin,1996,1980137553,10.1021/jo9615357,journal of organic chemistry,northwestern university,NO
20001,"stoddart, j",2016,cd mof a versatile separation medium,2016,2336617721,10.1021/jacs.5b12860,journal of the american chemical society,northwestern university,NO
20001,"stoddart, j",2016,molecular shuttles based on tetrathiafulvalene units and 1 5 dioxynaphthalene ring systems,2004,1980479778,10.1002/chem.200305725,chemistry a european journal,northwestern university,NO
20001,"stoddart, j",2016,complexation of primary alkylammonium salts and secondary dialkylammonium salts by n n dimethyl 1 7 diaza 4 10 dioxacyclododecane,1977,1980526900,10.1021/ja00467a034,journal of the american chemical society,northwestern university,NO
20001,"stoddart, j",2016,interlocked and intertwined structures and superstructures,1995,1980573407,10.1021/cr00040a005,chemical reviews,northwestern university,NO
20001,"stoddart, j",2016,cheminform abstract rotaxanes and catenanes by click chemistry,2008,1980578473,10.1002/chin.200809248,cheminform,northwestern university,NO
20001,"stoddart, j",2016,towards mechanically linked polymers,1995,2105624762,10.1002/masy.19950980143,macromolecular symposia,northwestern university,NO
20001,"stoddart, j",2016,ferroelectric polarization and second harmonic generation in supramolecular cocrystals with two axes of charge transfer,2017,2725434996,10.1021/jacs.7b02279,journal of the american chemical society,northwestern university,NO
20001,"stoddart, j",2016,a bistable poly 2 catenane forms nanosuperstructures,2009,2105645259,10.1002/anie.200804558,angewandte chemie,northwestern university,NO
20001,"stoddart, j",2016,dynamic force spectroscopy of synthetic oligorotaxane foldamers,2017,2776578545,10.1073/pnas.1712790115,proceedings of the national academy of sciences of the united states of america,northwestern university,NO
20001,"stoddart, j",2016,complex formation between dibenzo 3n crown n ethers and the diquat dication,1983,2105784690,10.1039/C39830001140,journal of the chemical society chemical communications,northwestern university,NO
20001,"stoddart, j",2016,electron sharing and anion  recognition in molecular triangular prisms,2013,2105875419,10.1002/anie.201307984,angewandte chemie,northwestern university,NO
20001,"stoddart, j",2016,konformationsuntersuchungen an aza und thia derivaten von 12 13 dihydro 11 h dibenzo a e cyclononen,1974,1981199884,10.1002/ange.19740862204,angewandte chemie,northwestern university,NO
20001,"stoddart, j",2016,an artificial molecular pump,2015,1497035718,10.1038/nnano.2015.96,nature nanotechnology,northwestern university,NO
20001,"stoddart, j",2016,second sphere coordination of cationic rhodium complexes by dibenzo 3n crown n ethers,1984,2106029087,10.1002/anie.198402351,angewandte chemie,northwestern university,NO
20001,"stoddart, j",2016,isolierung von n n n tribenzyltrianthranilid in zwei diastereomeren konformationen,1976,1981626884,10.1002/ange.19760880706,angewandte chemie,northwestern university,NO
20001,"stoddart, j",2016,a soliton phenomenon in langmuir monolayers of amphiphilic bistable rotaxanes,2006,1981653579,10.1021/jp058287f,journal of physical chemistry b,northwestern university,NO
20001,"stoddart, j",2016,cheminform abstract supramolecular synthesis with carboxyl substituted secondary dialkylammonium salts and macrocyclic polyethers,2010,1981669479,10.1002/chin.199923305,cheminform,northwestern university,NO
20001,"stoddart, j",2016,an electrochromic tristable molecular switch,2015,2410265698,10.1021/jacs.5b09274,journal of the american chemical society,northwestern university,NO
20001,"stoddart, j",2016,operating molecular elevators,2006,1981831598,10.1021/ja0543954,journal of the american chemical society,northwestern university,NO
20001,"stoddart, j",2016,self assembly in chemical synthesis,1995,1981953682,10.1080/10610279508032516,supramolecular chemistry,northwestern university,NO
20001,"stoddart, j",2016,gated electron sharing within dynamic naphthalene diimide based oligorotaxanes,2014,2106394986,10.1002/anie.201309680,angewandte chemie,northwestern university,NO
20001,"stoddart, j",2016,degenerate 2 rotaxanes with electrostatic barriers,2011,2106419217,10.1039/c0ob00937g,organic and biomolecular chemistry,northwestern university,NO
20001,"stoddart, j",2016,kontrolle der translationsisomerie in 2 catenanen,1995,1982301290,10.1002/ange.19951070511,angewandte chemie,northwestern university,NO
