Laureate ID,Laureate name,Prize year,Title,Pub year,Paper ID,DOI,Journal,Affiliation,Is prize-winning paper
30001,"ohsumi, y",2016,mouse apg16l a novel wd repeat protein targets to the autophagic isolation membrane with the apg12 apg5 conjugate,2003,1996068251,10.1242/jcs.00381,journal of cell science,tokyo institute of technology,NO
30001,"ohsumi, y",2016,mutational analysis of vam4 ypt7p function in the vacuolar biogenesis and morphogenesis in the yeast saccharomyces cerevisiae,1996,1996672217,10.1007/BF01281810,protoplasma,tokyo institute of technology,NO
30001,"ohsumi, y",2016,in vivo analysis of autophagy in response to nutrient starvation using transgenic mice expressing a fluorescent autophagosome marker,2003,2115742671,10.1091/mbc.E03-09-0704,molecular biology of the cell,tokyo institute of technology,NO
30001,"ohsumi, y",2016,promotion of tumorigenesis by heterozygous disruption of the beclin 1 autophagy gene,2003,2115886998,10.1172/JCI20039,journal of clinical investigation,tokyo institute of technology,NO
30001,"ohsumi, y",2016,tor directly controls the atg1 kinase complex to regulate autophagy,2010,2116056961,10.1128/MCB.01344-09,molecular and cellular biology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,autophagy close contact keeps out the uninvited,2014,2116364438,10.1016/j.cub.2014.05.013,current biology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,dynamics and diversity in autophagy mechanisms lessons from yeast,2009,1999477136,10.1038/nrm2708,nature reviews molecular cell biology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,proteomic profiling of autophagosome cargo in saccharomyces cerevisiae,2014,2117503299,10.1371/journal.pone.0091651,plos one,tokyo institute of technology,NO
30001,"ohsumi, y",2016,crystallization of the coiled coil domain of atg16 essential for autophagy,2008,2001426827,10.1107/S1744309108031898,acta crystallographica section f structural biology and crystallization communications,tokyo institute of technology,NO
30001,"ohsumi, y",2016,structural basis for the specificity and catalysis of human atg4b responsible for mammalian autophagy,2005,2118732775,10.1074/jbc.M509158200,journal of biological chemistry,tokyo institute of technology,NO
30001,"ohsumi, y",2016,functional molecular masses of vacuolar membrane h atpase from saccharomyces cerevisiae as studied by radiation inactivation analysis,1989,2003867896,10.1016/0014-5793(89)80571-X,febs letters,tokyo institute of technology,NO
30001,"ohsumi, y",2016,autophagy in tobacco suspension cultured cells in response to sucrose starvation,1996,1769471103,10.1104/pp.111.4.1233,plant physiology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,how to build an autophagosome an organelle specialized for sequestration and delivery of the cytosol,2008,2319455649,10.5360/membrane.33.2,,tokyo institute of technology,NO
30001,"ohsumi, y",2016,two colored fluorescence correlation spectroscopy screening for lc3 p62 interaction inhibitors,2013,2004417829,10.1177/1087057113492200,journal of biomolecular screening,tokyo institute of technology,NO
30001,"ohsumi, y",2016,organ specific quality control of plant peroxisomes is mediated by autophagy,2014,2119793688,10.1242/jcs.139709,journal of cell science,tokyo institute of technology,NO
30001,"ohsumi, y",2016,different phosphatidylinositol 3 phosphate asymmetries in yeast and mammalian autophagosomes revealed by a new electron microscopy technique,2014,2006619957,10.4161/auto.28489,autophagy,tokyo institute of technology,NO
30001,"ohsumi, y",2016,the intrinsically disordered protein atg13 mediates supramolecular assembly of autophagy initiation complexes,2016,2465333685,10.1016/j.devcel.2016.06.015,developmental cell,tokyo institute of technology,NO
30001,"ohsumi, y",2016,cis1 atg31 is required for autophagosome formation in saccharomyces cerevisiae,2007,2012318406,10.1016/j.bbrc.2007.02.150,biochemical and biophysical research communications,tokyo institute of technology,NO
30001,"ohsumi, y",2016,atg17 recruits atg9 to organize the pre autophagosomal structure,2009,2012900744,10.1111/j.1365-2443.2009.01299.x,genes to cells,tokyo institute of technology,NO
30001,"ohsumi, y",2016,bulk rna degradation by nitrogen starvation induced autophagy in yeast,2015,2012945939,10.15252/embj.201489083,the embo journal,tokyo institute of technology,NO
30001,"ohsumi, y",2016,yeast and mammalian autophagosomes exhibit distinct phosphatidylinositol 3 phosphate asymmetries,2014,2013114609,10.1038/ncomms4207,nature communications,tokyo institute of technology,NO
30001,"ohsumi, y",2016,crystallization of the atg12 atg5 conjugate bound to atg16 by the free interface diffusion method,2008,2124540586,10.1107/S0909049507054799,journal of synchrotron radiation,tokyo institute of technology,NO
30001,"ohsumi, y",2016,mouse apg10 as an apg12 conjugating enzyme analysis by the conjugation mediated yeast two hybrid method,2002,2124620907,10.1016/S0014-5793(02)03739-0,febs letters,tokyo institute of technology,NO
30001,"ohsumi, y",2016,starvation induced cell death in autophagy defective yeast mutants is caused by mitochondria dysfunction,2011,2013865593,10.1371/journal.pone.0017412,plos one,tokyo institute of technology,NO
30001,"ohsumi, y",2016,formation process of autophagosome is traced with apg8 aut7p in yeast,1999,2014177248,10.1083/jcb.147.2.435,journal of cell biology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,transcriptomic and proteomic analysis of a 14 3 3 gene deficient yeast,2004,2014293131,10.1021/bi035421i,biochemistry,tokyo institute of technology,NO
30001,"ohsumi, y",2016,organelle degradation during the lens and erythroid differentiation is independent of autophagy,2006,2015905687,10.1016/j.bbrc.2005.11.044,biochemical and biophysical research communications,tokyo institute of technology,NO
30001,"ohsumi, y",2016,autophagy in development and stress responses of plants,2006,2015946583,10.4161/auto.2092,autophagy,tokyo institute of technology,NO
30001,"ohsumi, y",2016,analyses of apg13 gene involved in autophagy in yeast saccharomyces cerevisiae,1997,2016204905,10.1016/S0378-1119(97)00031-0,gene,tokyo institute of technology,NO
30001,"ohsumi, y",2016,autophagy induction under carbon starvation conditions is negatively regulated by carbon catabolite repression,2017,2765927213,10.1074/jbc.M117.817510,journal of biological chemistry,tokyo institute of technology,NO
30001,"ohsumi, y",2016,selective transport of alpha mannosidase by autophagic pathways structural basis for cargo recognition by atg19 and atg34,2010,2016598095,10.1074/jbc.M110.143545,journal of biological chemistry,tokyo institute of technology,NO
30001,"ohsumi, y",2016,mobilization of rubisco and stroma localized fluorescent proteins of chloroplasts to the vacuole by an atg gene dependent autophagic process,2008,2126530026,10.1104/pp.108.122770,plant physiology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,characterization of a novel autophagy specific gene atg29,2005,2017420757,10.1016/j.bbrc.2005.10.163,biochemical and biophysical research communications,tokyo institute of technology,NO
30001,"ohsumi, y",2016,induction of the na pi cotransport system in the plasma membrane of chara corallina requires external na and low levels of pi,2002,2017596407,10.1046/j.1365-3040.2002.00921.x,plant cell and environment,tokyo institute of technology,NO
30001,"ohsumi, y",2016,atg9 vesicles are an important membrane source during early steps of autophagosome formation,2012,2017828774,10.1083/jcb.201202061,journal of cell biology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,the thermotolerant yeast kluyveromyces marxianus is a useful organism for structural and biochemical studies of autophagy,2015,2261193508,10.1074/jbc.M115.684233,journal of biological chemistry,tokyo institute of technology,NO
30001,"ohsumi, y",2016,a novel role for 12 15 lipoxygenase in regulating autophagy,2015,2508163039,10.1016/j.redox.2014.11.005,redox biology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,vacuolar function in the phosphate homeostasis of the yeast saccharomyces cerevisiae,1996,2019580601,10.1093/oxfordjournals.pcp.a029058,plant and cell physiology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,transport of phosphatidylinositol 3 phosphate into the vacuole via autophagic membranes in saccharomyces cerevisiae,2008,2020989183,10.1111/j.1365-2443.2008.01188.x,genes to cells,tokyo institute of technology,NO
30001,"ohsumi, y",2016,the mouse skd1 a homologue of yeast vps4p is required for normal endosomal trafficking and morphology in mammalian cells,2000,2129247085,10.1091/mbc.11.2.747,molecular biology of the cell,tokyo institute of technology,NO
30001,"ohsumi, y",2016,a unified nomenclature for yeast autophagy related genes,2003,2129712803,10.1016/S1534-5807(03)00296-X,developmental cell,tokyo institute of technology,NO
30001,"ohsumi, y",2016,autophagy negatively regulates cell death by controlling npr1 dependent salicylic acid signaling during senescence and the innate immune response in arabidopsis,2009,2130307437,10.1105/tpc.109.068635,the plant cell,tokyo institute of technology,NO
30001,"ohsumi, y",2016,assortment of phosphatidylinositol 3 kinase complexes atg14p directs association of complex i to the pre autophagosomal structure in saccharomyces cerevisiae,2006,2024600213,10.1091/mbc.E05-09-0841,molecular biology of the cell,tokyo institute of technology,NO
30001,"ohsumi, y",2016,the early secretory pathway contributes to autophagy in yeast,2003,2025175780,10.1247/csf.28.49,cell structure and function,tokyo institute of technology,NO
30001,"ohsumi, y",2016,apg13p and vac8p are part of a complex of phosphoproteins that are required for cytoplasm to vacuole targeting,2000,2131799247,10.1074/jbc.M002813200,journal of biological chemistry,tokyo institute of technology,NO
30001,"ohsumi, y",2016,serial section reconstruction using a computer graphics system applications to intracellular structures in yeast cells and to the periodontal structure of dogs teeth,1989,2026332219,10.1002/jemt.1060110104,journal of electron microscopy technique,tokyo institute of technology,NO
30001,"ohsumi, y",2016,structural basis of target recognition by atg8 lc3 during selective autophagy,2008,1541181512,10.1111/j.1365-2443.2008.01238.x,genes to cells,tokyo institute of technology,NO
30001,"ohsumi, y",2016,autophagy related protein 8 atg8 family interacting motif in atg3 mediates the atg3 atg8 interaction and is crucial for the cytoplasm to vacuole targeting pathway,2010,2029418101,10.1074/jbc.M110.113670,journal of biological chemistry,tokyo institute of technology,NO
30001,"ohsumi, y",2016,apg5p functions in the sequestration step in the cytoplasm to vacuole targeting and macroautophagy pathways,2000,2134348354,10.1091/mbc.11.3.969,molecular biology of the cell,tokyo institute of technology,NO
30001,"ohsumi, y",2016,two newly identified sites in the ubiquitin like protein atg8 are essential for autophagy,2006,2135293075,10.1038/sj.embor.7400698,embo reports,tokyo institute of technology,NO
30001,"ohsumi, y",2016,historical landmarks of autophagy research,2014,2032700869,10.1038/cr.2013.169,cell research,tokyo institute of technology,NO
30001,"ohsumi, y",2016,apg7p cvt2p a novel protein activating enzyme essential for autophagy,1999,2135954438,10.1091/mbc.10.5.1367,molecular biology of the cell,tokyo institute of technology,NO
30001,"ohsumi, y",2016,structural study of atg5 and atg16 essential for autophagy,2005,2034355224,10.1107/S010876730508877X,acta crystallographica section a,tokyo institute of technology,NO
30001,"ohsumi, y",2016,apg10p a novel protein conjugating enzyme essential for autophagy in yeast,1999,2137434813,10.1093/emboj/18.19.5234,the embo journal,tokyo institute of technology,NO
30001,"ohsumi, y",2016,vacuolar import of proteins and organelles from the cytoplasm,1999,2137690550,10.1146/annurev.cellbio.15.1.1,annual review of cell and developmental biology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,selective autophagy regulates insertional mutagenesis by the ty1 retrotransposon in saccharomyces cerevisiae,2011,2036803338,10.1016/j.devcel.2011.06.023,developmental cell,tokyo institute of technology,NO
30001,"ohsumi, y",2016,noncanonical recognition and ubl loading of distinct e2s by autophagy essential atg7,2012,2037499922,10.1038/nsmb.2451,nature structural & molecular biology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,the c terminal region of an apg7p cvt2p is required for homodimerization and is essential for its e1 activity and e1 e2 complex formation,2001,2037646515,10.1074/jbc.M007737200,journal of biological chemistry,tokyo institute of technology,NO
30001,"ohsumi, y",2016,isolation and characterization of ca2 sensitive mutants of saccharomyces cerevisiae,1986,2038249121,10.1099/00221287-132-4-979,microbiology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,the crystal structure of microtubule associated protein light chain 3 a mammalian homologue of saccharomyces cerevisiae atg8,2004,1932339177,10.1111/j.1356-9597.2004.00750.x,genes to cells,tokyo institute of technology,NO
30001,"ohsumi, y",2016,cvt9 gsa9 functions in sequestering selective cytosolic cargo destined for the vacuole,2001,2039438770,10.1083/jcb.153.2.381,journal of cell biology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,formation of the 350 kda apg12 apg5 apg16 multimeric complex mediated by apg16 oligomerization is essential for autophagy in yeast,2002,2039579794,10.1074/jbc.M111889200,journal of biological chemistry,tokyo institute of technology,NO
30001,"ohsumi, y",2016,the atg12 atg5 conjugate has a novel e3 like activity for protein lipidation in autophagy,2007,2040157483,10.1074/jbc.C700195200,journal of biological chemistry,tokyo institute of technology,NO
30001,"ohsumi, y",2016,membrane morphology is actively transformed by covalent binding of the protein atg8 to pe lipids,2014,2140437307,10.1371/journal.pone.0115357,plos one,tokyo institute of technology,NO
30001,"ohsumi, y",2016,density fluctuation during the cell cycle in the defective vacuolar morphology mutants of saccharomyces cerevisiae,1993,1555422260,10.1128/jb.175.17.5714-5716.1993,journal of bacteriology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,two ubiquitin like conjugation systems essential for autophagy,2004,2041618813,10.1016/j.semcdb.2003.12.004,seminars in cell & developmental biology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,the crystal structure of plant atg12 and its biological implication in autophagy,2005,2043561146,10.4161/auto.1.2.1859,autophagy,tokyo institute of technology,NO
30001,"ohsumi, y",2016,a protein conjugation system in yeast with homology to biosynthetic enzyme reaction of prokaryotes,2000,2043893670,10.1074/jbc.275.11.7462,journal of biological chemistry,tokyo institute of technology,NO
30001,"ohsumi, y",2016,atg4 recycles inappropriately lipidated atg8 to promote autophagosome biogenesis,2012,2044889666,10.4161/auto.8.2.18373,autophagy,tokyo institute of technology,NO
30001,"ohsumi, y",2016,novel system for monitoring autophagy in the yeast saccharomyces cerevisiae,1995,2045200845,10.1006/bbrc.1995.1636,biochemical and biophysical research communications,tokyo institute of technology,NO
30001,"ohsumi, y",2016,nucleotide sequence of the cls4 cdc24 gene of saccharomyces cerevisiae,1987,2045561594,10.1016/0378-1119(87)90354-4,gene,tokyo institute of technology,NO
30001,"ohsumi, y",2016,changes induced in the permeability barrier of the yeast plasma membrane by cupric ion,1988,1792278756,10.1128/jb.170.6.2676-2682.1988,journal of bacteriology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,fine mapping of autophagy related proteins during autophagosome formation in saccharomyces cerevisiae,2013,2046705115,10.1242/jcs.122960,journal of cell science,tokyo institute of technology,NO
30001,"ohsumi, y",2016,archaebacterial atpases relationship to other ion translocating atpase families examined in terms of immunological cross reactivity,1990,1937436782,10.1093/oxfordjournals.jbchem.a123241,journal of biochemistry,tokyo institute of technology,NO
30001,"ohsumi, y",2016,patch clamp studies on v type atpase of vacuolar membrane of haploid saccharomyces cerevisiae preparation and utilization of a giant cell containing a giant vacuole,1999,2144856874,10.1074/jbc.274.49.34903,journal of biological chemistry,tokyo institute of technology,NO
30001,"ohsumi, y",2016,studies of cargo delivery to the vacuole mediated by autophagosomes in saccharomyces cerevisiae,2002,2050152694,10.1016/S1534-5807(02)00359-3,developmental cell,tokyo institute of technology,NO
30001,"ohsumi, y",2016,structure of the atg12 atg5 conjugate reveals a platform for stimulating atg8 pe conjugation,2013,2050224139,10.1038/embor.2012.208,embo reports,tokyo institute of technology,NO
30001,"ohsumi, y",2016,dimeric coiled coil structure of saccharomyces cerevisiae atg16 and its functional significance in autophagy,2010,2146025177,10.1074/jbc.M109.053520,journal of biological chemistry,tokyo institute of technology,NO
30001,"ohsumi, y",2016,an arabidopsis homolog of yeast atg6 vps30 is essential for pollen germination,2007,2146094825,10.1104/pp.106.093864,plant physiology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,calcium sensitive cls4 mutant of saccharomyces cerevisiae with a defect in bud formation,1986,1939501721,10.1128/jb.165.1.28-33.1986,journal of bacteriology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,impairment of starvation induced and constitutive autophagy in atg7 deficient mice,2005,2146887271,10.1083/jcb.200412022,journal of cell biology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,receptor mediated selective autophagy degrades the endoplasmic reticulum and the nucleus,2015,1566724399,10.1038/nature14506,nature,tokyo institute of technology,NO
30001,"ohsumi, y",2016,structure basis for e2 e3 interaction in the plant atg conjugation system,2014,2557746334,10.1107/S2053273314083399,acta crystallographica section a,tokyo institute of technology,NO
30001,"ohsumi, y",2016,atg systems from the protein structural point of view,2009,2054970278,10.1021/cr800459r,chemical reviews,tokyo institute of technology,NO
30001,"ohsumi, y",2016,starvation triggers the delivery of the endoplasmic reticulum to the vacuole via autophagy in yeast,2005,2055634467,10.1111/j.1600-0854.2004.00245.x,traffic,tokyo institute of technology,NO
30001,"ohsumi, y",2016,atg9 vesicles recruit vesicle tethering proteins trs85 and ypt1 to the autophagosome formation site,2012,2056735204,10.1074/jbc.M112.411454,journal of biological chemistry,tokyo institute of technology,NO
30001,"ohsumi, y",2016,ultrastructural analysis of the autophagic process in yeast detection of autophagosomes and their characterization,1994,2150038290,10.1083/jcb.124.6.903,journal of cell biology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,the role of atg proteins in autophagosome formation,2011,2150168624,10.1146/annurev-cellbio-092910-154005,annual review of cell and developmental biology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,tor a phosphatidylinositol kinase homologue controls autophagy in yeast,1998,2057764483,10.1074/jbc.273.7.3963,journal of biological chemistry,tokyo institute of technology,NO
30001,"ohsumi, y",2016,atg38 is required for autophagy specific phosphatidylinositol 3 kinase complex integrity,2013,2151084479,10.1083/jcb.201304123,journal of cell biology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,apg1p a novel protein kinase required for the autophagic process in saccharomyces cerevisiae,1997,2059520792,10.1016/S0378-1119(97)00084-X,gene,tokyo institute of technology,NO
30001,"ohsumi, y",2016,the atvam3 encodes a syntaxin related molecule implicated in the vacuolar assembly in arabidopsis thaliana,1997,2059737467,10.1074/jbc.272.39.24530,journal of biological chemistry,tokyo institute of technology,NO
30001,"ohsumi, y",2016,atg8 family interacting motif crucial for selective autophagy,2010,2151817435,10.1016/j.febslet.2010.01.018,febs letters,tokyo institute of technology,NO
30001,"ohsumi, y",2016,saccharomyces cerevisiae mata mutant cells defective in pointed projection formation in response to  factor at high concentrations,1994,2060362296,10.1002/yea.320100503,yeast,tokyo institute of technology,NO
30001,"ohsumi, y",2016,crystallization of saccharomyces cerevisiae aminopeptidase 1 the major cargo protein of the cvt pathway,2007,2060559879,10.1107/S1744309107005441,acta crystallographica section f structural biology and crystallization communications,tokyo institute of technology,NO
30001,"ohsumi, y",2016,geranylgeranylated snares are dominant inhibitors of membrane fusion,2000,2061312580,10.1083/jcb.151.2.453,journal of cell biology,tokyo institute of technology,NO
30001,"ohsumi, y",2016,skd1 aaa atpase dependent endosomal transport is involved in autolysosome formation,2002,2061700186,10.1247/csf.27.29,cell structure and function,tokyo institute of technology,NO
30001,"ohsumi, y",2016,atg13 horma domain recruits atg9 vesicles during autophagosome formation,2015,2152625175,10.1073/pnas.1421092112,proceedings of the national academy of sciences of the united states of america,tokyo institute of technology,NO
30001,"ohsumi, y",2016,autophagosome formation can be achieved in the absence of atg18 by expressing engineered pas targeted atg2,2012,2061951413,10.1016/j.febslet.2012.06.008,febs letters,tokyo institute of technology,NO
30001,"ohsumi, y",2016,a family of basic amino acid transporters of the vacuolar membrane from saccharomyces cerevisiae,2005,2062311025,10.1074/jbc.M412617200,journal of biological chemistry,tokyo institute of technology,NO
