Laureate ID,Laureate name,Prize year,Title,Pub year,Paper ID,DOI,Journal,Affiliation,Is prize-winning paper
10001,"thouless, dj",2016,detection of fractional charge and quenching of the quantum hall effect,1993,2029478197,10.1103/PhysRevB.47.10423,physical review b,university of washington,NO
10001,"thouless, dj",2016,comment on berry s phase and the magnus force for a vortex line in a superconductor transverse force on a quantized vortex in a superfluid and magnus and iordanskii forces in superfluids authors reply,1998,2029480874,10.1103/PhysRevLett.81.4276,physical review letters,university of washington,NO
10001,"thouless, dj",2016,spin glass with two replicas on a bethe lattice,1991,2030647466,10.1103/PhysRevB.43.8379,physical review b,university of washington,NO
10001,"thouless, dj",2016,spherical model of a spin glass,1976,2031399827,10.1103/PhysRevLett.36.1217,physical review letters,university of washington,NO
10001,"thouless, dj",2016,phase transitions for the one dimensional landau ginzburg system and their relation to the theory of polymers and of electrons in a random potential,1975,2031830415,10.1088/0022-3719/8/12/004,journal of physics c solid state physics,university of washington,NO
10001,"thouless, dj",2016,evidence for power law localization in disordered systems,1974,2034124168,10.1088/0022-3719/7/4/008,journal of physics c solid state physics,university of washington,NO
10001,"thouless, dj",2016,ring exchange and the fractional quantum hall effect,1987,2035848714,10.1103/PhysRevB.36.4581,physical review b,university of washington,NO
10001,"thouless, dj",2016,quantized hall conductance in a two dimensional periodic potential,1982,2037807652,10.1103/PhysRevLett.49.405,physical review letters,university of washington,NO
10001,"thouless, dj",2016,ising spin glass at zero temperature on the bethe lattice,1988,2040312244,10.1103/PhysRevB.37.7649,physical review b,university of washington,NO
10001,"thouless, dj",2016,on the extent of the localized wavefunction,1976,2041063800,10.1088/0022-3719/9/16/002,journal of physics c solid state physics,university of washington,NO
10001,"thouless, dj",2016,anderson s theory of localized states,1970,2041087109,10.1088/0022-3719/3/7/012,journal of physics c solid state physics,university of washington,NO
10001,"thouless, dj",2016,longitudinal force on a moving potential,1998,2041180658,10.1103/PhysRevB.58.14179,physical review b,university of washington,NO
10001,"thouless, dj",2016,derivation of the transverse force on a moving vortex in a superfluid,1996,2043443797,10.1007/BF02569429,czechoslovak journal of physics,university of washington,NO
10001,"thouless, dj",2016,transverse force on a quantized vortex in a superconductor,1998,2045928345,10.1103/PhysRevB.57.R8119,physical review b,university of washington,NO
10001,"thouless, dj",2016,numerical studies of localization in disordered systems,1972,2048710809,10.1088/0022-3719/5/8/007,journal of physics c solid state physics,university of washington,NO
10001,"thouless, dj",2016,lower dimensionality and localization,1982,2054518389,10.1016/0378-4363(82)90174-7,physica b condensed matter,university of washington,NO
10001,"thouless, dj",2016,scaling localization and bandwidths for equations with competing periods,1991,2055216537,10.1016/0378-4371(91)90202-N,physica a statistical mechanics and its applications,university of washington,NO
10001,"thouless, dj",2016,wexleret al reply,1998,2328752833,10.1103/PhysRevLett.80.4357,physical review letters,university of washington,NO
10001,"thouless, dj",2016,comment on magnus and iordanskii forces in superfluids authors reply,1998,2060086843,10.1103/PhysRevLett.80.4356,physical review letters,university of washington,NO
10001,"thouless, dj",2016,localisation and the two dimensional hall effect,1981,2063493715,10.1088/0022-3719/14/23/022,journal of physics c solid state physics,university of washington,NO
10001,"thouless, dj",2016,effective lagrangians for bcs superconductors at t 0,1995,2064184429,10.1103/PhysRevB.51.6531,physical review b,university of washington,NO
10001,"thouless, dj",2016,berry s phase and the magnus force for a vortex line in a superconductor,1993,2064219363,10.1103/PhysRevLett.70.2158,physical review letters,university of washington,NO
10001,"thouless, dj",2016,relation between the kubo greenwood formula and the boltzmann equation for electrical conductivity,1975,2066324859,10.1080/14786437508221628,philosophical magazine,university of washington,NO
10001,"thouless, dj",2016,spin glass on a bethe lattice,1986,2066356256,10.1103/PhysRevLett.56.1082,physical review letters,university of washington,NO
10001,"thouless, dj",2016,vortex dynamics in the two fluid model,2001,2067635352,10.1103/PhysRevB.63.224504,physical review b,university of washington,NO
10001,"thouless, dj",2016,critical and bicritical properties of harper s equation with next nearest neighbor coupling,1994,2068062224,10.1103/PhysRevB.50.11365,physical review b,university of washington,NO
10001,"thouless, dj",2016,vortex unbinding transitions and electrons in disordered systems,1984,2070200096,10.1016/0378-4363(84)90141-4,physica b condensed matter,university of washington,NO
10001,"thouless, dj",2016,perturbation theory in statistical mechanics and the theory of superconductivity,1960,2072945636,10.1016/0003-4916(60)90122-6,annals of physics,university of washington,NO
10001,"thouless, dj",2016,remarks on fractional statistics,1985,2073323928,10.1103/PhysRevB.31.1191,physical review b,university of washington,NO
10001,"thouless, dj",2016,niu ao and thouless reply,1995,2073381881,10.1103/PhysRevLett.75.975,physical review letters,university of washington,NO
10001,"thouless, dj",2016,the two dimensional white noise problem and localisation in an inversion layer,1978,2076213728,10.1088/0022-3719/11/16/012,journal of physics c solid state physics,university of washington,NO
10001,"thouless, dj",2016,spherical model of a spin glass,1977,2332514279,10.1016/0378-4363(77)90716-1,physica b condensed matter,university of washington,NO
10001,"thouless, dj",2016,quantization of particle transport,1983,2077896911,10.1103/PhysRevB.27.6083,physical review b,university of washington,NO
10001,"thouless, dj",2016,vortex dynamics in superfluids and the berry phase,1993,2078940836,10.1016/0378-4371(93)90503-V,physica a statistical mechanics and its applications,university of washington,NO
10001,"thouless, dj",2016,structure of stochastic dynamics near fixed points,2005,2162657038,10.1073/pnas.0506347102,proceedings of the national academy of sciences of the united states of america,university of washington,NO
10001,"thouless, dj",2016,self consistent theory of localization ii localization near the band edges,1974,2079863266,10.1088/0022-3719/7/1/015,journal of physics c solid state physics,university of washington,NO
10001,"thouless, dj",2016,theory of the breakdown of the quantum hall effect,1997,2084167254,10.1103/PhysRevB.55.R10201,physical review b,university of washington,NO
10001,"thouless, dj",2016,localization and hopping conductivity in the quantum hall regime,1989,2084531944,10.1103/PhysRevB.40.9738,physical review b,university of washington,NO
10001,"thouless, dj",2016,electrons in disordered systems and the theory of localization,1974,2088245140,10.1016/0370-1573(74)90029-5,physics reports,university of washington,NO
10001,"thouless, dj",2016,comment on the third law of thermodynamics and the theory of spin glasses by e p wohlfarth,1977,2091862672,10.1016/0375-9601(77)90693-4,physics letters a,university of washington,NO
10001,"thouless, dj",2016,bernstein greene kruskal solitary waves in three dimensional magnetized plasma,2004,2093272943,10.1103/PhysRevE.69.055401,physical review e,university of washington,NO
10001,"thouless, dj",2016,nonlinear correction to the quantization of hall conductance,1984,2093433228,10.1103/PhysRevB.30.3561,physical review b,university of washington,NO
10001,"thouless, dj",2016,quantized hall conductance as a topological invariant,1985,2093699506,10.1103/PhysRevB.31.3372,physical review b,university of washington,NO
10001,"thouless, dj",2016,many body theory,1967,1680600263,10.1038/216518b0,nature,university of washington,NO
10001,"thouless, dj",2016,transverse force on a quantized vortex in a superfluid,1996,2095128902,10.1103/PhysRevLett.76.3758,physical review letters,university of washington,NO
10001,"thouless, dj",2016,the infinite ranged spin glass with m component spins,1978,2095288168,10.1088/0022-3719/11/21/005,journal of physics c solid state physics,university of washington,NO
10001,"thouless, dj",2016,nuclear reactions in nuclear matter,1966,1965357318,10.1016/0029-5582(66)90752-8,nuclear physics,university of cambridge,NO
10001,"thouless, dj",2016,variational approach to collective motion,1962,1980746249,10.1016/0029-5582(62)91025-8,nuclear physics,university of cambridge,NO
10001,"thouless, dj",2016,constancy of minimum metallic conductivity in two dimensions,1975,2036263945,10.1103/PhysRevLett.35.1475,physical review letters,,NO
10001,"thouless, dj",2016,total bandwidth for the harper equation iii corrections to scaling,1991,1965005863,10.1088/0305-4470/24/17/022,journal of physics a,university of washington,NO
10001,"thouless, dj",2016,total energy for fermions on a two dimensional lattice in a magnetic field,1992,2014618412,10.1103/PhysRevB.46.2985,physical review b,university of washington,NO
10001,"thouless, dj",2016,bandwidths for a quasiperiodic tight binding model,1983,1968614459,10.1103/PhysRevB.28.4272,physical review b,,NO
10001,"thouless, dj",2016,localization by a potential with slowly varying period,1988,2070967872,10.1103/PhysRevLett.61.2141,physical review letters,,NO
10001,"thouless, dj",2016,a mean field spin glass with short range interactions,1986,1968246340,10.1007/BF01210926,communications in mathematical physics,university of washington,NO
10001,"thouless, dj",2016,bethe lattice spin glass the effects of a ferromagnetic bias and external fields ii magnetized spin glass phase and the de almeida thouless line,1990,2006907518,10.1007/BF01014365,journal of statistical physics,university of washington,NO
10001,"thouless, dj",2016,critical behavior of the bethe lattice spin glass,1988,2019218202,10.1209/0295-5075/6/5/017,epl,university of washington,NO
10001,"thouless, dj",2016,scaling for the discrete mathieu equation,1990,2036068788,10.1007/BF02096501,communications in mathematical physics,university of washington,NO
10001,"thouless, dj",2016,a statistical theory of entangled lattice polymers,1991,2054397203,10.1209/0295-5075/14/2/004,epl,university of washington,NO
10001,"thouless, dj",2016,phase diagram for the bethe lattice spin glass abstract,1988,2067736417,10.1063/1.340577,journal of applied physics,university of washington,NO
10001,"thouless, dj",2016,bethe lattice spin glass the effects of a ferromagnetic bias and external fields i bifurcation analysis,1990,2077852591,10.1007/BF01014364,journal of statistical physics,university of washington,NO
10001,"thouless, dj",2016,fractional quantum hall effect and multiple aharonov bohm periods,1991,2019493971,10.1103/PhysRevLett.66.806,physical review letters,,NO
10001,"thouless, dj",2016,new method for a scaling theory of localization,1980,2016268384,10.1103/PhysRevB.22.3519,physical review b,,NO
10001,"thouless, dj",2016,introduction to localization,1980,2006880865,10.1016/0370-1573(80)90072-1,physics reports,yale university,NO
10001,"thouless, dj",2016,localization effects near the percolation threshold,1983,2044530785,10.1103/PhysRevB.28.6677,physical review b,,NO
10001,"thouless, dj",2016,stability conditions and nuclear rotations in the hartree fock theory,1960,1977005672,10.1016/0029-5582(60)90048-1,nuclear physics,university of birmingham,NO
10001,"thouless, dj",2016,vibrations of spherical nuclei,1961,2024732520,10.1016/0029-5582(61)91011-2,nuclear physics,university of birmingham,NO
10001,"thouless, dj",2016,oscillations of the nuclear density,1970,2057226062,10.1016/0375-9474(70)90138-7,nuclear physics,university of birmingham,NO
10001,"thouless, dj",2016,time dependent hartree fock equations and rotational states of nuclei,1962,2068926874,10.1016/0029-5582(62)90741-1,nuclear physics,university of birmingham,NO
10001,"thouless, dj",2016,wannier functions for magnetic sub bands,1984,1979015793,10.1088/0022-3719/17/12/003,journal of physics c solid state physics,university of cambridge,NO
10001,"thouless, dj",2016,field distribution in a quantum hall device,1985,2051207866,10.1088/0022-3719/18/33/011,journal of physics c solid state physics,university of cambridge,NO
10001,"thouless, dj",2016,critical region for the ising model with a long range interaction,1969,2028498576,10.1103/PhysRev.181.954,physical review,,NO
10001,"thouless, dj",2016,integration of the schr dinger equation by a monte carlo method,1965,2019839636,10.1088/0370-1328/86/5/302,,university of cambridge,NO
10001,"thouless, dj",2016,critical fluctuations of a type ii superconductor in a magnetic field,1975,2034396824,10.1103/PhysRevLett.34.946,physical review letters,,NO
10001,"thouless, dj",2016,universality and transport in two dimensional disordered systems,1976,2053644971,10.1016/0039-6028(76)90117-5,surface science,,NO
10001,"thouless, dj",2016,evaluation of an integral in the theory of fluctuation free energy in terms of euler paths round a graph,1976,2063580844,10.1088/0305-4608/6/1/014,journal of physics f metal physics,university of birmingham,NO
10001,"thouless, dj",2016,perturbation series for the critical behaviour of type ii superconductors near hc2,1976,2073878495,10.1088/0305-4608/6/11/006,journal of physics f metal physics,university of birmingham,NO
10001,"thouless, dj",2016,theory of the quantized hall effect,1984,1987298989,10.1016/0039-6028(84)90299-1,surface science,university of washington,NO
10001,"thouless, dj",2016,current density in a quantum hall bar,1994,1997451446,10.1103/PhysRevB.49.4815,physical review b,,NO
10001,"thouless, dj",2016,use of the lanczos method for finding complete sets of eigenvalues of large sparse symmetric matrices,1979,1984772310,10.1093/imamat/23.3.277,ima journal of applied mathematics,,NO
10001,"thouless, dj",2016,melting of the two dimensional wigner lattice,1978,1969211097,10.1088/0022-3719/11/6/001,journal of physics c solid state physics,queen s university,NO
10001,"thouless, dj",2016,impossibility of type ii magnetism,1978,2043252143,10.1088/0022-3719/11/7/012,journal of physics c solid state physics,queen s university,NO
10001,"thouless, dj",2016,exchange in solid 3he and the heisenberg hamiltonian,1965,2079638751,10.1088/0370-1328/86/5/301,,university of cambridge,NO
10001,"thouless, dj",2016,single particle strengths in nuclei,1963,2074638569,10.1016/0029-5582(63)90792-2,nuclear physics,university of rochester,NO
10001,"thouless, dj",2016,comments on the fluctuation contribution to sound attenuation in a clean type ii superconductor,1978,2001052907,10.1103/PhysRevB.18.3733,physical review b,,NO
10001,"thouless, dj",2016,application of perturbation methods to the theory of nuclear matter,1958,1970572012,10.1103/PhysRev.112.906,physical review,,NO
10001,"thouless, dj",2016,level crossing and the fractional quantum hall effect,1989,2005783789,10.1103/PhysRevB.40.12034,physical review b,,NO
10001,"thouless, dj",2016,stability and susceptibility in parisi s solution of a spin glass model,1980,1986301227,10.1088/0022-3719/13/17/017,journal of physics c solid state physics,yale university,NO
10001,"thouless, dj",2016,conductivity of the disordered linear chain,1981,2005544710,10.1088/0022-3719/14/3/007,journal of physics c solid state physics,yale university,NO
10001,"thouless, dj",2016,scattering of phonons by a vortex in a superfluid,1998,1978505502,10.1103/PhysRevB.58.R8897,physical review b,,NO
10001,"thouless, dj",2016,green functions in low energy nuclear physics,1964,2091582265,10.1088/0034-4885/27/1/303,reports on progress in physics,university of cambridge,NO
10001,"thouless, dj",2016,electric potential and current distributions in a quantum wire under weak magnetic fields,1990,2029100369,10.1103/PhysRevLett.65.767,physical review letters,,NO
10001,"thouless, dj",2016,resistance and localization in thin films and wires,1980,1996161880,10.1016/0022-3093(80)90564-5,journal of non crystalline solids,yale university,NO
10001,"thouless, dj",2016,quantised adiabatic charge transport in the presence of substrate disorder and many body interaction,1984,1989521778,10.1088/0305-4470/17/12/016,journal of physics a,university of cambridge,NO
10001,"thouless, dj",2016,long range order in the antiferromagnetic ground state,1967,2030965622,10.1088/0370-1328/90/1/328,,university of birmingham,NO
10001,"thouless, dj",2016,collective modes in the theory of superconductivity,1961,2013431676,10.1088/0370-1328/77/6/311,,university of birmingham,NO
10001,"thouless, dj",2016,topological interpretations of quantum hall conductance,1994,2001116047,10.1063/1.530757,journal of mathematical physics,university of washington,NO
10001,"thouless, dj",2016,accuracy of the born approximation in nuclear many body theory,1957,2081975183,10.1103/PhysRev.107.559,physical review,,NO
10001,"thouless, dj",2016,long range order and the fractional quantum hall effect,1985,2086685072,10.1103/PhysRevB.31.8305,physical review b,,NO
10001,"thouless, dj",2016,vibrational states of nuclei in the random phase approximation,1961,2001286547,10.1016/0029-5582(61)90364-9,nuclear physics,university of copenhagen,NO
10001,"thouless, dj",2016,topological interpretation of subharmonic mode locking in coupled oscillators with inertia,2001,2040620466,10.1103/PhysRevB.64.014305,physical review b,,NO
10001,"thouless, dj",2016,long range order in one dimensional ising systems,1969,2032163254,10.1103/PhysRev.187.732,physical review,state university of new york system,NO
10001,"thouless, dj",2016,edge voltages and distributed currents in the quantum hall effect,1993,2083007418,10.1103/PhysRevLett.71.1879,physical review letters,,NO
10001,"thouless, dj",2016,antiferromagnetism of the electron solid,1969,1995281867,10.1143/PTP.41.566,progress of theoretical physics,cornell university,NO
10001,"thouless, dj",2016,the effect of p state and higher angular momentum hard core interaction on nuclear binding,1957,1983944653,10.1098/rspa.1957.0025,,university of cambridge,NO
10001,"thouless, dj",2016,the effect of inelastic electron scattering on the conductivity of very thin wires,1980,2074836441,10.1016/0038-1098(80)90955-2,solid state communications,yale university,NO
10001,"thouless, dj",2016,anderson localization in the seventies and beyond,2010,2072608845,10.1142/S0217979210064496,international journal of modern physics b,,NO
10001,"thouless, dj",2016,single particle energies in the many fermion system,1959,2090129536,10.1103/PhysRev.114.1383,physical review,,NO
10002,"kosterlitz, jm",2016,ordering metastability and phase transitions in two dimensional systems,1973,2086860422,10.1088/0022-3719/6/7/010,journal of physics c solid state physics,brown university,YES
10002,"kosterlitz, jm",2016,metastability and phase transitions in two dimensional systems,1973,103749609,,,brown university,NO
10002,"kosterlitz, jm",2016,renormalization group analysis of bicritical and tetracritical points,1974,1963995857,10.1103/PhysRevLett.33.813,physical review letters,brown university,NO
10002,"kosterlitz, jm",2016,phase transitions in long range ferromagnetic chains,1976,1966428571,10.1103/PhysRevLett.37.1577,physical review letters,brown university,NO
10002,"kosterlitz, jm",2016,the d dimensional coulomb gas and the roughening transition,1977,1967101081,10.1088/0022-3719/10/19/011,journal of physics c solid state physics,brown university,NO
10002,"kosterlitz, jm",2016,numerical study of random superconductors,2004,2101751976,10.1016/j.physc.2004.03.184,physica c superconductivity and its applications,brown university,NO
10002,"kosterlitz, jm",2016,non uniform long range order in certain random systems,1983,1975251100,10.1088/0305-4470/16/18/015,journal of physics a,brown university,NO
10002,"kosterlitz, jm",2016,helicity modulus behavior of a frustrated xy model,1988,1976633530,10.1063/1.342279,journal of applied physics,brown university,NO
10002,"kosterlitz, jm",2016,phase field modeling of eutectic growth,2000,1978234836,10.1103/PhysRevE.61.6705,physical review e,brown university,NO
10002,"kosterlitz, jm",2016,quenched disorder in josephson junction arrays in a transverse magnetic field,1986,1978802426,10.1103/PhysRevB.33.6533,physical review b,brown university,NO
10002,"kosterlitz, jm",2016,driven growth in the restricted solid on solid model in higher dimensions,1992,1979707339,10.1209/0295-5075/19/1/001,epl,brown university,NO
10002,"kosterlitz, jm",2016,frustrated xy model with unequal ferromagnetic and antiferromagnetic bonds,1986,1980922178,10.1088/0022-3719/19/3/001,journal of physics c solid state physics,brown university,NO
10002,"kosterlitz, jm",2016,finite size scaling and monte carlo simulations of first order phase transitions,1991,1982755004,10.1103/PhysRevB.43.3265,physical review b,brown university,NO
10002,"kosterlitz, jm",2016,numerical study of order in a gauge glass model,1998,1983189123,10.1103/PhysRevLett.81.4672,physical review letters,brown university,NO
10002,"kosterlitz, jm",2016,the eigenvalue spectrum of a large symmetric random matrix with a finite mean,1978,1984659056,10.1088/0305-4470/11/3/002,journal of physics a,brown university,NO
10002,"kosterlitz, jm",2016,pattern selection in a phase field model for directional solidification,2005,1985915190,10.1016/j.physa.2005.03.010,physica a statistical mechanics and its applications,brown university,NO
10002,"kosterlitz, jm",2016,stability and susceptibility in parisi s solution of a spin glass model,1980,1986301227,10.1088/0022-3719/13/17/017,journal of physics c solid state physics,brown university,NO
10002,"kosterlitz, jm",2016,a double regge model of production processes,1969,1986893234,10.1016/0550-3213(69)90101-1,nuclear physics,brown university,NO
10002,"kosterlitz, jm",2016,surface instability and dislocation nucleation in strained epitaxial layers,2002,1987842284,10.1590/S0103-97332002000200034,brazilian journal of physics,brown university,NO
10002,"kosterlitz, jm",2016,resistance oscillations in a josephson junction array in a magnetic field,1986,1988931023,10.1103/PhysRevB.34.2026,physical review b,brown university,NO
10002,"kosterlitz, jm",2016,directional solidification in two and three dimensions,1993,1989970163,10.1103/PhysRevLett.71.3323,physical review letters,brown university,NO
10002,"kosterlitz, jm",2016,monte carlo study of frustrated xy models on a triangular and square lattice,1991,1992543777,10.1103/PhysRevB.43.11531,physical review b,brown university,NO
10002,"kosterlitz, jm",2016,vector pseudoscalar scattering and the veneziano model,1969,1997144656,10.1016/0550-3213(69)90373-3,nuclear physics,brown university,NO
10002,"kosterlitz, jm",2016,scaling of conductivities in the fractional quantum hall effect,1985,1997897194,10.1103/PhysRevB.32.1311,physical review b,brown university,NO
10002,"kosterlitz, jm",2016,conformal anomaly and critical exponents of the xy ising model,1995,2001322470,10.1103/PhysRevB.52.7402,physical review b,brown university,NO
10002,"kosterlitz, jm",2016,numerical studies of the two dimensional xy model with symmetry breaking fields,1994,2002274957,10.1103/PhysRevB.50.12692,physical review b,brown university,NO
10002,"kosterlitz, jm",2016,real space renormalization group for critical dynamics,1978,2003750915,10.1103/PhysRevLett.41.128,physical review letters,brown university,NO
10002,"kosterlitz, jm",2016,melting of a free bilayer,1989,2003960866,10.1103/PhysRevB.39.4444,physical review b,brown university,NO
10002,"kosterlitz, jm",2016,critical behavior of coupled xy models,1986,2006510803,10.1103/PhysRevB.33.4767,physical review b,brown university,NO
10002,"kosterlitz, jm",2016,bicritical and tetracritical points in anisotropic antiferromagnetic systems,1976,2007163642,10.1103/PhysRevB.13.412,physical review b,brown university,NO
10002,"kosterlitz, jm",2016,long range order and metastability in two dimensional solids and superfluids application of dislocation theory,1972,2007233433,10.1088/0022-3719/5/11/002,journal of physics c solid state physics,brown university,NO
10002,"kosterlitz, jm",2016,phase transformations of the h w 110 and h mo 110 surfaces,1987,2007610501,10.1116/1.574182,journal of vacuum science and technology,brown university,NO
10002,"kosterlitz, jm",2016,phase transitions in layered magnets,1978,2008736410,10.1088/0022-3719/11/13/029,journal of physics c solid state physics,brown university,NO
10002,"kosterlitz, jm",2016,numerical study of spin and chiral order in a two dimensional xy spin glass,1999,2008771939,10.1103/PhysRevLett.82.4094,physical review letters,brown university,NO
10002,"kosterlitz, jm",2016,non universality in the dynamics of the one dimensional potts model,1986,2013557894,10.1088/0305-4470/19/12/011,journal of physics a,brown university,NO
10002,"kosterlitz, jm",2016,numerical study of a superconducting glass model,1997,2014301701,10.1103/PhysRevLett.79.1098,physical review letters,brown university,NO
10002,"kosterlitz, jm",2016,crossover phenomena in isotropic dipolar ferromagnets,1976,2014704214,10.1088/0022-3719/9/5/021,journal of physics c solid state physics,brown university,NO
10002,"kosterlitz, jm",2016,new numerical method to study phase transitions,1990,2126885955,10.1103/PhysRevLett.65.137,physical review letters,brown university,NO
10002,"kosterlitz, jm",2016,scaling exponents for kinetic roughening in higher dimensions,1993,2019443315,10.1007/BF01048047,journal of statistical physics,brown university,NO
10002,"kosterlitz, jm",2016,three dimensional q state potts model monte carlo study near q 3,1991,2019845901,10.1103/PhysRevB.43.1268,physical review b,brown university,NO
10002,"kosterlitz, jm",2016,superconductor insulator transition and universal resistance in josephson junction arrays in a magnetic field,1990,2027224448,10.1103/PhysRevLett.65.1267,physical review letters,brown university,NO
10002,"kosterlitz, jm",2016,erratum critical behavior of coupled xy models,1988,2323633039,10.1103/PhysRevB.37.5886,physical review b,brown university,NO
10002,"kosterlitz, jm",2016,critical behavior of josephson junction arrays at f 12,1996,1545060740,10.1016/0921-4526(96)00204-9,physica b condensed matter,brown university,NO
10002,"kosterlitz, jm",2016,simple model for anisotropic step growth,1998,2031147494,10.1103/PhysRevE.57.6851,physical review e,brown university,NO
10002,"kosterlitz, jm",2016,spherical model of a spin glass,1976,2031399827,10.1103/PhysRevLett.36.1217,physical review letters,brown university,NO
