Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Switzerland,"Keurig Dr. Pepper",1,0,0,0,10,0,0,0,11,18,540
Switzerland,Storck,1,0,0,8,0,0,0,0,9,18,540
Switzerland,"Perfetti Van Melle",0,0,4,5,0,0,0,0,9,18,540
Switzerland,Essity,1,0,2,4,0,0,0,0,7,18,540
Switzerland,Valora,0,0,0,0,7,0,0,0,7,18,540
Switzerland,Malbuner,0,0,3,3,0,1,0,0,7,18,540
Switzerland,"Procter & Gamble",1,3,2,1,0,0,0,0,7,18,540
Switzerland,"Aldi Süd",0,0,1,0,5,0,0,0,6,18,540
Switzerland,"Kellogg Company",0,0,0,2,0,0,4,0,6,18,540
Switzerland,"Ricola AG",0,0,0,6,0,0,0,0,6,18,540
Switzerland,Diageo,0,0,0,6,0,0,0,0,6,18,540
Switzerland,Kambly,0,0,4,1,0,0,0,0,5,18,540
Switzerland,Hug,0,0,1,3,0,1,0,0,5,18,540
Switzerland,"Waldemar Behn",0,0,0,0,5,0,0,0,5,18,540
Switzerland,"Arizona Beverages",0,2,0,0,2,0,0,0,4,18,540
Switzerland,"Heineken International",1,0,2,0,0,0,1,0,4,18,540
Switzerland,"Bel Group",0,0,0,1,0,3,0,0,4,18,540
Switzerland,Emmi,0,0,0,0,0,4,0,0,4,18,540
Switzerland,Fini,0,0,0,4,0,0,0,0,4,18,540
Switzerland,Saskia,0,1,0,0,0,3,0,0,4,18,540
Switzerland,"Restaurant Brands International",0,0,0,2,0,0,2,0,4,18,540
Switzerland,"Reckitt Benckiser",0,0,1,1,0,1,0,0,3,18,540
Switzerland,Kimberly-Clark,0,0,2,0,0,1,0,0,3,18,540
Switzerland,"Carlsberg Group",0,0,0,0,1,2,0,0,3,18,540
Switzerland,Subway,0,0,1,0,0,0,2,0,3,18,540
Switzerland,Pladis,0,0,0,3,0,0,0,0,3,18,540
Switzerland,"Ramseier Suisse",0,1,0,0,1,0,0,0,2,18,540
Switzerland,"Beiersdorf Global Ag",2,0,0,0,0,0,0,0,2,18,540
Switzerland,"Red Band",0,0,0,1,0,1,0,0,2,18,540
Switzerland,"San Benedetto",0,0,0,0,2,0,0,0,2,18,540
Switzerland,"The Topps Company",0,0,0,2,0,0,0,0,2,18,540
Switzerland,Maestrani,0,0,0,2,0,0,0,0,2,18,540
Switzerland,L'Oreal,2,0,0,0,0,0,0,0,2,18,540
Switzerland,Kult,0,0,0,0,0,2,0,0,2,18,540
Switzerland,"Canada Dry Motts",0,0,0,0,2,0,0,0,2,18,540
Switzerland,"National Grape Cooperative Association",0,0,0,2,0,0,0,0,2,18,540
Switzerland,"Ocean Spray",0,0,0,0,2,0,0,0,2,18,540
Switzerland,"Associated British Foods Plc",0,0,1,0,0,0,0,0,1,18,540
Switzerland,"Bon Food",0,0,0,0,0,0,0,1,1,18,540
Switzerland,Brunette,0,0,0,1,0,0,0,0,1,18,540
Switzerland,Cailler,0,0,1,0,0,0,0,0,1,18,540
Switzerland,"Rfm Corporation",0,0,0,0,0,0,1,0,1,18,540
Switzerland,"Hershey Company",1,0,0,0,0,0,0,0,1,18,540
Switzerland,"RIEDER's Quellen-Betriebe GmbH",0,0,0,0,0,1,0,0,1,18,540
Switzerland,"Golosinas Fini",0,0,1,0,0,0,0,0,1,18,540
Switzerland,Glaxosmithkline,0,0,0,1,0,0,0,0,1,18,540
Switzerland,Ikea,0,0,0,0,0,0,1,0,1,18,540
Switzerland,"Intafact Beverages Limited",0,0,0,1,0,0,0,0,1,18,540
Switzerland,Optigal,0,0,1,0,0,0,0,0,1,18,540
Switzerland,"Société Bic",0,0,0,1,0,0,0,0,1,18,540
Switzerland,"Erbak-Uludağ İçecek A.Ş. ",0,0,0,0,1,0,0,0,1,18,540
Switzerland,Isostar,0,0,0,0,0,1,0,0,1,18,540
Switzerland,"Kraft Heinz",0,0,1,0,0,0,0,0,1,18,540
Switzerland,"Swedish Match Lighters B.V.",0,0,0,1,0,0,0,0,1,18,540
Switzerland,Lorenz,0,0,0,1,0,0,0,0,1,18,540
Switzerland,Corona,0,0,1,0,0,0,0,0,1,18,540
Switzerland,"Herbert Ospelt Anstalt.",0,0,1,0,0,0,0,0,1,18,540
Switzerland,"Tootsie Roll Industries",1,0,0,0,0,0,0,0,1,18,540
Switzerland,Trojka,0,0,0,0,1,0,0,0,1,18,540
Switzerland,"Trolli Gmbh",0,0,0,0,0,1,0,0,1,18,540
Switzerland,"Ueli Bier",0,0,0,0,1,0,0,0,1,18,540
Switzerland,Cornu,0,0,0,1,0,0,0,0,1,18,540
Switzerland,Colgate-Palmolive,0,1,0,0,0,0,0,0,1,18,540
Switzerland,"Mayora Indah",0,0,0,1,0,0,0,0,1,18,540
Switzerland,Matel,0,0,0,1,0,0,0,0,1,18,540
Switzerland,Weiss,0,0,0,0,0,1,0,0,1,18,540
Switzerland,Tavina,0,0,0,0,1,0,0,0,1,18,540
