country_name,iso3_code,year,indicator_code,expenditure_type,value,unit
Afghanistan,AFG,2008,gghed_che,Domestic General Government Health Expenditure (GGHE-D),6.120996950000001,% of current health expenditure
Afghanistan,AFG,2008,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),66849476.84668599,constant 2023 US$
Afghanistan,AFG,2008,pvtd_che,Domestic Private Health Expenditure (PVT-D),75.40338897999999,% of current health expenditure
Afghanistan,AFG,2008,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),823505913.1218889,constant 2023 US$
Afghanistan,AFG,2009,che_usd2023,Current Health Expenditure (CHE),1260697834.9650917,constant 2023 US$
Afghanistan,AFG,2009,ext_che,External Health Expenditure (EXT),21.8033886,% of current health expenditure
Afghanistan,AFG,2009,ext_usd2023,External Health Expenditure (EXT),274874849.9777138,constant 2023 US$
Afghanistan,AFG,2009,gghed_che,Domestic General Government Health Expenditure (GGHE-D),5.417366979999999,% of current health expenditure
Afghanistan,AFG,2009,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),68296627.9199829,constant 2023 US$
Afghanistan,AFG,2009,pvtd_che,Domestic Private Health Expenditure (PVT-D),72.77925109999998,% of current health expenditure
Afghanistan,AFG,2009,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),917526366.3920811,constant 2023 US$
Afghanistan,AFG,2010,che_usd2023,Current Health Expenditure (CHE),1193210646.5567198,constant 2023 US$
Afghanistan,AFG,2010,ext_che,External Health Expenditure (EXT),15.528724669999997,% of current health expenditure
Afghanistan,AFG,2010,ext_usd2023,External Health Expenditure (EXT),185290393.282147,constant 2023 US$
Afghanistan,AFG,2010,gghed_che,Domestic General Government Health Expenditure (GGHE-D),5.474624630000001,% of current health expenditure
Afghanistan,AFG,2010,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),65323801.17550288,constant 2023 US$
Afghanistan,AFG,2010,pvtd_che,Domestic Private Health Expenditure (PVT-D),78.9966507,% of current health expenditure
Afghanistan,AFG,2010,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),942596448.6617775,constant 2023 US$
Afghanistan,AFG,2011,che_usd2023,Current Health Expenditure (CHE),1269368136.2286992,constant 2023 US$
Afghanistan,AFG,2011,ext_che,External Health Expenditure (EXT),21.138605119999998,% of current health expenditure
Afghanistan,AFG,2011,ext_usd2023,External Health Expenditure (EXT),268326718.41596732,constant 2023 US$
Afghanistan,AFG,2011,gghed_che,Domestic General Government Health Expenditure (GGHE-D),5.606225489999999,% of current health expenditure
Afghanistan,AFG,2011,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),71163635.35673328,constant 2023 US$
Afghanistan,AFG,2011,pvtd_che,Domestic Private Health Expenditure (PVT-D),73.25517273,% of current health expenditure
Afghanistan,AFG,2011,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),929877749.433996,constant 2023 US$
Afghanistan,AFG,2012,che_usd2023,Current Health Expenditure (CHE),1334354985.0232327,constant 2023 US$
Afghanistan,AFG,2012,ext_che,External Health Expenditure (EXT),21.17189598,% of current health expenditure
Afghanistan,AFG,2012,ext_usd2023,External Health Expenditure (EXT),282508250.867534,constant 2023 US$
Afghanistan,AFG,2012,gghed_che,Domestic General Government Health Expenditure (GGHE-D),4.3418946300000005,% of current health expenditure
Afghanistan,AFG,2012,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),57936288.17616586,constant 2023 US$
Afghanistan,AFG,2012,pvtd_che,Domestic Private Health Expenditure (PVT-D),74.48620604999999,% of current health expenditure
Afghanistan,AFG,2012,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),993910443.3900894,constant 2023 US$
Afghanistan,AFG,2013,che_usd2023,Current Health Expenditure (CHE),1572459899.4361348,constant 2023 US$
Afghanistan,AFG,2013,ext_che,External Health Expenditure (EXT),22.917375559999996,% of current health expenditure
Afghanistan,AFG,2013,ext_usd2023,External Health Expenditure (EXT),360366545.7068851,constant 2023 US$
Afghanistan,AFG,2013,gghed_che,Domestic General Government Health Expenditure (GGHE-D),5.0347619099999985,% of current health expenditure
Afghanistan,AFG,2013,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),79169612.42793244,constant 2023 US$
Afghanistan,AFG,2013,pvtd_che,Domestic Private Health Expenditure (PVT-D),72.04785919,% of current health expenditure
Afghanistan,AFG,2013,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),1132923751.9517987,constant 2023 US$
Afghanistan,AFG,2014,che_usd2023,Current Health Expenditure (CHE),1747437742.1401317,constant 2023 US$
Afghanistan,AFG,2014,ext_che,External Health Expenditure (EXT),21.983819959999998,% of current health expenditure
Afghanistan,AFG,2014,ext_usd2023,External Health Expenditure (EXT),384153591.82377756,constant 2023 US$
Afghanistan,AFG,2014,gghed_che,Domestic General Government Health Expenditure (GGHE-D),4.9602580099999996,% of current health expenditure
Afghanistan,AFG,2014,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),86677423.11458112,constant 2023 US$
Afghanistan,AFG,2014,pvtd_che,Domestic Private Health Expenditure (PVT-D),73.05591582999999,% of current health expenditure
Afghanistan,AFG,2014,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),1276606684.1366243,constant 2023 US$
Afghanistan,AFG,2015,che_usd2023,Current Health Expenditure (CHE),1871464911.758254,constant 2023 US$
Afghanistan,AFG,2015,ext_che,External Health Expenditure (EXT),16.44546318,% of current health expenditure
Afghanistan,AFG,2015,ext_usd2023,External Health Expenditure (EXT),307771084.5155847,constant 2023 US$
Afghanistan,AFG,2015,gghed_che,Domestic General Government Health Expenditure (GGHE-D),5.172239299999999,% of current health expenditure
Afghanistan,AFG,2015,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),96796646.36245044,constant 2023 US$
Afghanistan,AFG,2015,pvtd_che,Domestic Private Health Expenditure (PVT-D),78.38230132999999,% of current health expenditure
Afghanistan,AFG,2015,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),1466897203.8132546,constant 2023 US$
Afghanistan,AFG,2016,che_usd2023,Current Health Expenditure (CHE),2236110369.029577,constant 2023 US$
Afghanistan,AFG,2016,ext_che,External Health Expenditure (EXT),18.947818759999997,% of current health expenditure
Afghanistan,AFG,2016,ext_usd2023,External Health Expenditure (EXT),423694161.7328088,constant 2023 US$
Afghanistan,AFG,2016,gghed_che,Domestic General Government Health Expenditure (GGHE-D),5.077845099999999,% of current health expenditure
Afghanistan,AFG,2016,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),113546227.71473236,constant 2023 US$
Afghanistan,AFG,2016,pvtd_che,Domestic Private Health Expenditure (PVT-D),75.97433472,% of current health expenditure
Afghanistan,AFG,2016,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),1698870001.4413161,constant 2023 US$
Afghanistan,AFG,2017,che_usd2023,Current Health Expenditure (CHE),2451092385.473267,constant 2023 US$
Afghanistan,AFG,2017,ext_che,External Health Expenditure (EXT),19.42013359,% of current health expenditure
Afghanistan,AFG,2017,ext_usd2023,External Health Expenditure (EXT),476005434.35316473,constant 2023 US$
Afghanistan,AFG,2017,gghed_che,Domestic General Government Health Expenditure (GGHE-D),5.095818520000001,% of current health expenditure
Afghanistan,AFG,2017,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),124903226.31328768,constant 2023 US$
Afghanistan,AFG,2017,pvtd_che,Domestic Private Health Expenditure (PVT-D),75.48403930999999,% of current health expenditure
Afghanistan,AFG,2017,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),1850183677.971293,constant 2023 US$
Afghanistan,AFG,2018,che_usd2023,Current Health Expenditure (CHE),2792240548.1514797,constant 2023 US$
Afghanistan,AFG,2018,ext_che,External Health Expenditure (EXT),19.73445702,% of current health expenditure
Afghanistan,AFG,2018,ext_usd2023,External Health Expenditure (EXT),551033509.320732,constant 2023 US$
Afghanistan,AFG,2018,gghed_che,Domestic General Government Health Expenditure (GGHE-D),3.88780427,% of current health expenditure
Afghanistan,AFG,2018,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),108556849.21962011,constant 2023 US$
Afghanistan,AFG,2018,pvtd_che,Domestic Private Health Expenditure (PVT-D),76.37773132,% of current health expenditure
Afghanistan,AFG,2018,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),2132650155.3452864,constant 2023 US$
Afghanistan,AFG,2019,che_usd2023,Current Health Expenditure (CHE),3028678896.4962587,constant 2023 US$
Afghanistan,AFG,2019,ext_che,External Health Expenditure (EXT),19.830236429999996,% of current health expenditure
Afghanistan,AFG,2019,ext_usd2023,External Health Expenditure (EXT),600594179.272897,constant 2023 US$
Afghanistan,AFG,2019,gghed_che,Domestic General Government Health Expenditure (GGHE-D),3.3513946499999996,% of current health expenditure
Afghanistan,AFG,2019,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),101502981.3570584,constant 2023 US$
Afghanistan,AFG,2019,pvtd_che,Domestic Private Health Expenditure (PVT-D),76.81837463000001,% of current health expenditure
Afghanistan,AFG,2019,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),2326581707.4499216,constant 2023 US$
Afghanistan,AFG,2020,che_usd2023,Current Health Expenditure (CHE),3097507576.528888,constant 2023 US$
Afghanistan,AFG,2020,ext_che,External Health Expenditure (EXT),16.132040019999998,% of current health expenditure
Afghanistan,AFG,2020,ext_usd2023,External Health Expenditure (EXT),499691172.2518507,constant 2023 US$
Afghanistan,AFG,2020,gghed_che,Domestic General Government Health Expenditure (GGHE-D),7.636423110000001,% of current health expenditure
Afghanistan,AFG,2020,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),236538774.4107311,constant 2023 US$
Afghanistan,AFG,2020,pvtd_che,Domestic Private Health Expenditure (PVT-D),76.23153687000001,% of current health expenditure
Afghanistan,AFG,2020,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),2361277559.049536,constant 2023 US$
Afghanistan,AFG,2021,che_usd2023,Current Health Expenditure (CHE),3665229685.665813,constant 2023 US$
Afghanistan,AFG,2021,ext_che,External Health Expenditure (EXT),19.34802628,% of current health expenditure
Afghanistan,AFG,2021,ext_usd2023,External Health Expenditure (EXT),709149587.59854,constant 2023 US$
Afghanistan,AFG,2021,gghed_che,Domestic General Government Health Expenditure (GGHE-D),3.3027212600000007,% of current health expenditure
Afghanistan,AFG,2021,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),121052322.32872024,constant 2023 US$
Afghanistan,AFG,2021,pvtd_che,Domestic Private Health Expenditure (PVT-D),77.34925078999999,% of current health expenditure
Afghanistan,AFG,2021,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),2835027737.262223,constant 2023 US$
Afghanistan,AFG,2022,che_usd2023,Current Health Expenditure (CHE),3688914662.858238,constant 2023 US$
Afghanistan,AFG,2022,ext_che,External Health Expenditure (EXT),21.267858509999996,% of current health expenditure
Afghanistan,AFG,2022,ext_usd2023,External Health Expenditure (EXT),784553124.430002,constant 2023 US$
Afghanistan,AFG,2022,gghed_che,Domestic General Government Health Expenditure (GGHE-D),0.7859893400000002,% of current health expenditure
Afghanistan,AFG,2022,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),28994475.2329161,constant 2023 US$
Afghanistan,AFG,2022,pvtd_che,Domestic Private Health Expenditure (PVT-D),77.94615172999998,% of current health expenditure
Afghanistan,AFG,2022,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),2875367012.0301223,constant 2023 US$
Afghanistan,AFG,2023,che_usd2023,Current Health Expenditure (CHE),2448637747.111764,constant 2023 US$
Afghanistan,AFG,2023,ext_che,External Health Expenditure (EXT),21.207181929999997,% of current health expenditure
Afghanistan,AFG,2023,ext_usd2023,External Health Expenditure (EXT),519287081.66216075,constant 2023 US$
Afghanistan,AFG,2023,gghed_che,Domestic General Government Health Expenditure (GGHE-D),1.65323246,% of current health expenditure
Afghanistan,AFG,2023,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),40481675.721120976,constant 2023 US$
Afghanistan,AFG,2023,pvtd_che,Domestic Private Health Expenditure (PVT-D),77.13957977000001,% of current health expenditure
Afghanistan,AFG,2023,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),1888868949.5509162,constant 2023 US$
Albania,ALB,2000,che_usd2023,Current Health Expenditure (CHE),562847408.1097454,constant 2023 US$
Albania,ALB,2000,ext_che,External Health Expenditure (EXT),1.6556173599999997,% of current health expenditure
Albania,ALB,2000,ext_usd2023,External Health Expenditure (EXT),9318573.77849346,constant 2023 US$
Albania,ALB,2000,gghed_che,Domestic General Government Health Expenditure (GGHE-D),46.53004456000001,% of current health expenditure
Albania,ALB,2000,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),261892446.2631183,constant 2023 US$
Albania,ALB,2000,pvtd_che,Domestic Private Health Expenditure (PVT-D),51.81460953,% of current health expenditure
Albania,ALB,2000,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),291636395.2485696,constant 2023 US$
Albania,ALB,2001,che_usd2023,Current Health Expenditure (CHE),607642896.9747572,constant 2023 US$
Albania,ALB,2001,ext_che,External Health Expenditure (EXT),4.40931034,% of current health expenditure
Albania,ALB,2001,ext_usd2023,External Health Expenditure (EXT),26792768.353655394,constant 2023 US$
Albania,ALB,2001,gghed_che,Domestic General Government Health Expenditure (GGHE-D),46.46232604999999,% of current health expenditure
Albania,ALB,2001,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),282324061.42381155,constant 2023 US$
Albania,ALB,2001,pvtd_che,Domestic Private Health Expenditure (PVT-D),49.12870406999999,% of current health expenditure
Albania,ALB,2001,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),298526050.78067076,constant 2023 US$
Albania,ALB,2002,che_usd2023,Current Health Expenditure (CHE),607213488.7688582,constant 2023 US$
Albania,ALB,2002,ext_che,External Health Expenditure (EXT),3.44509625,% of current health expenditure
Albania,ALB,2002,ext_usd2023,External Health Expenditure (EXT),20918888.402777273,constant 2023 US$
Albania,ALB,2002,gghed_che,Domestic General Government Health Expenditure (GGHE-D),45.69914626999999,% of current health expenditure
Albania,ALB,2002,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),277488717.53811467,constant 2023 US$
Albania,ALB,2002,pvtd_che,Domestic Private Health Expenditure (PVT-D),50.856716160000005,% of current health expenditure
Albania,ALB,2002,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),308805876.9887125,constant 2023 US$
Albania,ALB,2003,che_usd2023,Current Health Expenditure (CHE),668697807.5413809,constant 2023 US$
Albania,ALB,2003,ext_che,External Health Expenditure (EXT),4.91155434,% of current health expenditure
Albania,ALB,2003,ext_usd2023,External Health Expenditure (EXT),32843776.178519014,constant 2023 US$
Albania,ALB,2003,gghed_che,Domestic General Government Health Expenditure (GGHE-D),45.17244338999999,% of current health expenditure
Albania,ALB,2003,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),302070102.3226185,constant 2023 US$
Albania,ALB,2003,pvtd_che,Domestic Private Health Expenditure (PVT-D),49.9150238,% of current health expenditure
Albania,ALB,2003,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),333783926.70319754,constant 2023 US$
Albania,ALB,2004,che_usd2023,Current Health Expenditure (CHE),703454709.9216329,constant 2023 US$
Albania,ALB,2004,ext_che,External Health Expenditure (EXT),3.79111719,% of current health expenditure
Albania,ALB,2004,ext_usd2023,External Health Expenditure (EXT),26668767.328876335,constant 2023 US$
Albania,ALB,2004,gghed_che,Domestic General Government Health Expenditure (GGHE-D),47.862197880000004,% of current health expenditure
Albania,ALB,2004,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),336688570.0117067,constant 2023 US$
Albania,ALB,2004,pvtd_che,Domestic Private Health Expenditure (PVT-D),48.346778869999994,% of current health expenditure
Albania,ALB,2004,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),340097362.5310384,constant 2023 US$
Albania,ALB,2005,che_usd2023,Current Health Expenditure (CHE),721657694.9965231,constant 2023 US$
Albania,ALB,2005,ext_che,External Health Expenditure (EXT),3.781419520000001,% of current health expenditure
Albania,ALB,2005,ext_usd2023,External Health Expenditure (EXT),27288979.48317089,constant 2023 US$
Albania,ALB,2005,gghed_che,Domestic General Government Health Expenditure (GGHE-D),46.90119171,% of current health expenditure
Albania,ALB,2005,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),338466981.2714311,constant 2023 US$
Albania,ALB,2005,pvtd_che,Domestic Private Health Expenditure (PVT-D),49.31711578000001,% of current health expenditure
Albania,ALB,2005,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),355901731.0036549,constant 2023 US$
Albania,ALB,2006,che_usd2023,Current Health Expenditure (CHE),751212367.6662998,constant 2023 US$
Albania,ALB,2006,ext_che,External Health Expenditure (EXT),4.12812042,% of current health expenditure
Albania,ALB,2006,ext_usd2023,External Health Expenditure (EXT),31011681.09643533,constant 2023 US$
Albania,ALB,2006,gghed_che,Domestic General Government Health Expenditure (GGHE-D),46.824531560000004,% of current health expenditure
Albania,ALB,2006,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),351759949.0333019,constant 2023 US$
Albania,ALB,2006,pvtd_che,Domestic Private Health Expenditure (PVT-D),49.04499435000001,% of current health expenditure
Albania,ALB,2006,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),368440731.0301879,constant 2023 US$
Albania,ALB,2007,che_usd2023,Current Health Expenditure (CHE),837772059.8538706,constant 2023 US$
Albania,ALB,2007,ext_che,External Health Expenditure (EXT),4.22592163,% of current health expenditure
Albania,ALB,2007,ext_usd2023,External Health Expenditure (EXT),35406557.6568941,constant 2023 US$
Albania,ALB,2007,gghed_che,Domestic General Government Health Expenditure (GGHE-D),46.373073579999996,% of current health expenditure
Albania,ALB,2007,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),388533216.45720595,constant 2023 US$
Albania,ALB,2007,pvtd_che,Domestic Private Health Expenditure (PVT-D),49.39262389999999,% of current health expenditure
Albania,ALB,2007,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),413832284.6111853,constant 2023 US$
Albania,ALB,2008,che_usd2023,Current Health Expenditure (CHE),837216179.131224,constant 2023 US$
Albania,ALB,2008,ext_che,External Health Expenditure (EXT),2.0086894,% of current health expenditure
Albania,ALB,2008,ext_usd2023,External Health Expenditure (EXT),16818013.18253123,constant 2023 US$
Albania,ALB,2008,gghed_che,Domestic General Government Health Expenditure (GGHE-D),41.75666428000001,% of current health expenditure
Albania,ALB,2008,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),349613121.043956,constant 2023 US$
Albania,ALB,2008,pvtd_che,Domestic Private Health Expenditure (PVT-D),56.22904968,% of current health expenditure
Albania,ALB,2008,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),470785041.4911539,constant 2023 US$
Albania,ALB,2009,che_usd2023,Current Health Expenditure (CHE),915102116.3827004,constant 2023 US$
Albania,ALB,2009,ext_che,External Health Expenditure (EXT),2.97370744,% of current health expenditure
Albania,ALB,2009,ext_usd2023,External Health Expenditure (EXT),27212508.280287787,constant 2023 US$
Albania,ALB,2009,gghed_che,Domestic General Government Health Expenditure (GGHE-D),40.482074739999995,% of current health expenditure
Albania,ALB,2009,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),370453009.9651147,constant 2023 US$
Albania,ALB,2009,pvtd_che,Domestic Private Health Expenditure (PVT-D),56.54403687000001,% of current health expenditure
Albania,ALB,2009,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),517436617.5446209,constant 2023 US$
Albania,ALB,2010,che_usd2023,Current Health Expenditure (CHE),1015916210.7614527,constant 2023 US$
Albania,ALB,2010,ext_che,External Health Expenditure (EXT),1.87594724,% of current health expenditure
Albania,ALB,2010,ext_usd2023,External Health Expenditure (EXT),19058081.763478003,constant 2023 US$
Albania,ALB,2010,gghed_che,Domestic General Government Health Expenditure (GGHE-D),38.14052581999999,% of current health expenditure
Albania,ALB,2010,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),387476394.1360291,constant 2023 US$
Albania,ALB,2010,pvtd_che,Domestic Private Health Expenditure (PVT-D),59.98336792,% of current health expenditure
Albania,ALB,2010,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),609381724.8886744,constant 2023 US$
Albania,ALB,2011,che_usd2023,Current Health Expenditure (CHE),1032802539.3454381,constant 2023 US$
Albania,ALB,2011,ext_che,External Health Expenditure (EXT),1.35891247,% of current health expenditure
Albania,ALB,2011,ext_usd2023,External Health Expenditure (EXT),14034882.385763226,constant 2023 US$
Albania,ALB,2011,gghed_che,Domestic General Government Health Expenditure (GGHE-D),38.78395081,% of current health expenditure
Albania,ALB,2011,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),400561644.2006347,constant 2023 US$
Albania,ALB,2011,pvtd_che,Domestic Private Health Expenditure (PVT-D),59.85713577,% of current health expenditure
Albania,ALB,2011,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),618206008.5591086,constant 2023 US$
Albania,ALB,2012,che_usd2023,Current Health Expenditure (CHE),1043121553.4214395,constant 2023 US$
Albania,ALB,2012,ext_che,External Health Expenditure (EXT),1.90068352,% of current health expenditure
Albania,ALB,2012,ext_usd2023,External Health Expenditure (EXT),19826440.04520012,constant 2023 US$
Albania,ALB,2012,gghed_che,Domestic General Government Health Expenditure (GGHE-D),39.87333298,% of current health expenditure
Albania,ALB,2012,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),415927360.1109797,constant 2023 US$
Albania,ALB,2012,pvtd_che,Domestic Private Health Expenditure (PVT-D),58.225978850000004,% of current health expenditure
Albania,ALB,2012,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),607367769.3385234,constant 2023 US$
Albania,ALB,2013,che_usd2023,Current Health Expenditure (CHE),1075031404.6586545,constant 2023 US$
Albania,ALB,2013,ext_che,External Health Expenditure (EXT),1.2337236400000002,% of current health expenditure
Albania,ALB,2013,ext_usd2023,External Health Expenditure (EXT),13262916.327821339,constant 2023 US$
Albania,ALB,2013,gghed_che,Domestic General Government Health Expenditure (GGHE-D),41.02802276999999,% of current health expenditure
Albania,ALB,2013,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),441064131.2873711,constant 2023 US$
Albania,ALB,2013,pvtd_che,Domestic Private Health Expenditure (PVT-D),57.73825072999999,% of current health expenditure
Albania,ALB,2013,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),620704341.2913618,constant 2023 US$
Albania,ALB,2014,che_usd2023,Current Health Expenditure (CHE),1120511366.625433,constant 2023 US$
Albania,ALB,2014,ext_che,External Health Expenditure (EXT),0.50567889,% of current health expenditure
Albania,ALB,2014,ext_usd2023,External Health Expenditure (EXT),5666189.077593052,constant 2023 US$
