year,urbanicity,pop_category,rate_per_100000
1990,urban,Black,1971.350807981185
1990,urban,Female,59.740085341291326
1990,urban,Latino,628.3857152851073
1990,urban,Male,1291.9644126642995
1990,urban,Native American,521.057411922176
1990,urban,Total,650.4361661862179
1990,urban,White,212.9160255266905
1991,rural,Asian,4.952996067321123
1991,rural,Black,1510.9787645421263
1991,rural,Female,50.18991834883479
1991,rural,Latino,539.7823640583018
1991,rural,Male,840.909096789936
1991,rural,Native American,574.4138463086573
1991,rural,Total,378.9261391561362
1991,rural,White,256.82750377065264
1991,small/mid,Asian,113.3110538177589
1991,small/mid,Black,1891.6416333892885
1991,small/mid,Female,52.34937383653794
1991,small/mid,Latino,589.2154160654514
1991,small/mid,Male,868.2897788382039
1991,small/mid,Native American,600.3808069075616
1991,small/mid,Total,435.4410550217631
1991,small/mid,White,238.93254694446208
1991,suburban,Asian,18.68812832281908
1991,suburban,Black,1620.578927103957
1991,suburban,Female,35.28791214214695
1991,suburban,Latino,430.2906881747488
1991,suburban,Male,624.1929719957259
1991,suburban,Native American,284.6549455806722
1991,suburban,Total,322.96026657732824
1991,suburban,White,173.01536273150532
1991,urban,Asian,24.395729814961495
1991,urban,Black,2137.9110975536937
1991,urban,Female,64.6123504774601
1991,urban,Latino,645.6698030170442
1991,urban,Male,1262.6565998608098
1991,urban,Native American,516.275921481755
1991,urban,Total,649.9868765250279
1991,urban,White,229.45951405706774
1992,rural,Asian,5.850291051979836
1992,rural,Black,1628.2318428925648
1992,rural,Female,55.001045851188785
1992,rural,Latino,578.4543204518092
1992,rural,Male,848.9727911373595
1992,rural,Native American,597.7448716207037
1992,rural,Total,376.9339788702793
1992,rural,White,260.8081862122743
1992,small/mid,Asian,138.456721266561
1992,small/mid,Black,2001.1325360136286
1992,small/mid,Female,55.718708329470005
1992,small/mid,Latino,641.045435841237
1992,small/mid,Male,893.3842735008362
1992,small/mid,Native American,597.5560628440983
1992,small/mid,Total,452.7346933604776
1992,small/mid,White,246.33033925173035
1992,suburban,Asian,30.502521174881647
1992,suburban,Black,1563.9968033373436
1992,suburban,Female,34.537653737106425
1992,suburban,Latino,463.969217200941
1992,suburban,Male,624.7066328920614
1992,suburban,Native American,312.28078115453377
1992,suburban,Total,334.48020089875274
1992,suburban,White,172.4405320481763
1992,urban,Asian,27.50425913693683
1992,urban,Black,2217.9284774747894
1992,urban,Female,69.86810953410615
1992,urban,Latino,762.4193012320866
1992,urban,Male,1337.7478505383324
1992,urban,Native American,572.4472118305757
1992,urban,Total,684.8380432503562
1992,urban,White,234.14400667969102
1993,rural,Asian,15.901916976091467
1993,rural,Black,1721.5347789479251
1993,rural,Female,56.16506970569799
1993,rural,Latino,566.0083892699002
1993,rural,Male,866.0477402325371
1993,rural,Native American,611.6746595357997
1993,rural,Total,389.79687905210494
1993,rural,White,266.606110460026
1993,small/mid,Asian,134.2803991205818
1993,small/mid,Black,2094.220951580376
1993,small/mid,Female,60.216139746195
1993,small/mid,Latino,631.626644033294
1993,small/mid,Male,924.3008484264903
1993,small/mid,Native American,586.6835277715873
1993,small/mid,Total,468.5878807688809
1993,small/mid,White,250.73999174832267
1993,suburban,Asian,31.27830615942029
1993,suburban,Black,1674.1894807062258
1993,suburban,Female,36.616420232701635
1993,suburban,Latino,454.8867153072539
1993,suburban,Male,644.4930599109537
1993,suburban,Native American,303.0798582720087
1993,suburban,Total,342.4447345019964
1993,suburban,White,176.44224546002698
1993,urban,Asian,30.128234189191744
1993,urban,Black,2291.0405714136587
1993,urban,Female,76.0696510744377
1993,urban,Latino,763.0706333221123
1993,urban,Male,1373.1898111463547
1993,urban,Native American,664.7015302227807
1993,urban,Total,718.1495660494578
1993,urban,White,252.02939509761796
1994,rural,Asian,41.28819157720891
1994,rural,Black,1877.9222056338783
1994,rural,Female,59.84385316210605
1994,rural,Latino,610.3467648153585
1994,rural,Male,902.6940817393652
1994,rural,Native American,637.8159275154983
1994,rural,Total,419.22281076868734
1994,rural,White,285.04901882284366
1994,small/mid,Asian,130.6981326728454
1994,small/mid,Black,2232.420249643381
1994,small/mid,Female,64.94258710755962
1994,small/mid,Latino,670.6861035055665
1994,small/mid,Male,986.8627262736268
1994,small/mid,Native American,679.3734666918286
1994,small/mid,Total,505.28787711278864
1994,small/mid,White,271.329487090011
1994,suburban,Asian,35.71259761881004
1994,suburban,Black,1710.3201850147054
1994,suburban,Female,40.314677893847495
1994,suburban,Latino,463.00028337872504
1994,suburban,Male,686.5047877952779
1994,suburban,Native American,345.27453137423623
1994,suburban,Total,366.2365301485604
1994,suburban,White,188.66620056164246
1994,urban,Asian,36.65637278452993
1994,urban,Black,2399.766094043079
1994,urban,Female,82.63390081087319
1994,urban,Latino,771.2840672046522
1994,urban,Male,1444.2453450560542
1994,urban,Native American,725.4923394682792
1994,urban,Total,755.8075711463506
1994,urban,White,267.71804170988304
1995,rural,Asian,59.50156000884895
1995,rural,Black,2019.4369953489559
1995,rural,Female,68.40527308589975
1995,rural,Latino,632.1722715457031
1995,rural,Male,975.3629565344753
1995,rural,Native American,676.3746319726267
1995,rural,Total,464.2038161208958
1995,rural,White,309.50281743124884
1995,small/mid,Asian,120.87887553941003
1995,small/mid,Black,2341.226131430999
1995,small/mid,Female,71.89361567278797
1995,small/mid,Latino,675.1361549838504
1995,small/mid,Male,1046.3341887871577
1995,small/mid,Native American,759.0241118561848
1995,small/mid,Total,539.9438726710249
1995,small/mid,White,291.92830529198926
1995,suburban,Asian,36.4772414272279
1995,suburban,Black,1817.8372675505025
1995,suburban,Female,46.4002743423553
1995,suburban,Latino,465.30940631799865
1995,suburban,Male,746.4627079831757
1995,suburban,Native American,422.901405715642
1995,suburban,Total,388.6477484794592
1995,suburban,White,207.14872164888948
1995,urban,Asian,39.053143517698885
1995,urban,Black,2520.0995495453312
1995,urban,Female,95.00888165559235
1995,urban,Latino,764.1297473638622
1995,urban,Male,1515.8002866332429
1995,urban,Native American,726.4664340312396
1995,urban,Total,791.8578354079419
1995,urban,White,296.3460262134568
1996,rural,Asian,98.29180752676963
1996,rural,Black,2087.812528024908
1996,rural,Female,69.5305709476378
1996,rural,Latino,622.691762021359
1996,rural,Male,974.7929667104008
1996,rural,Native American,736.9264704839316
1996,rural,Total,470.95910667544706
1996,rural,White,320.91551747627193
1996,small/mid,Asian,113.40169388681245
1996,small/mid,Black,2374.206125938364
1996,small/mid,Female,75.0292800562584
1996,small/mid,Latino,675.27785875291
1996,small/mid,Male,1069.3821788783914
1996,small/mid,Native American,772.0918422525144
1996,small/mid,Total,546.5696124294559
1996,small/mid,White,297.4366065894618
1996,suburban,Asian,40.343999838624
1996,suburban,Black,1792.4594797274422
1996,suburban,Female,47.275138903784274
1996,suburban,Latino,436.61937878915717
1996,suburban,Male,752.576958158844
1996,suburban,Native American,427.29097521712345
1996,suburban,Total,392.3858083480461
1996,suburban,White,209.9046167523775
1996,urban,Asian,44.05446711679555
1996,urban,Black,2437.996662369475
1996,urban,Female,90.15971927995624
1996,urban,Latino,752.4718366666756
1996,urban,Male,1506.9369324706631
1996,urban,Native American,781.3292744799595
1996,urban,Total,788.9686563905258
1996,urban,White,284.86457644741233
1997,rural,Asian,143.31269930594635
1997,rural,Black,2071.6516578181254
1997,rural,Female,73.51471303541534
1997,rural,Latino,615.3514755510878
1997,rural,Male,991.8717255155836
1997,rural,Native American,770.8661957341747
1997,rural,Total,485.6045335647587
1997,rural,White,323.17465550343917
1997,small/mid,Asian,123.90030162068823
1997,small/mid,Black,2368.4998253870585
1997,small/mid,Female,76.72708509427987
1997,small/mid,Latino,670.3767059567323
1997,small/mid,Male,1096.986082253884
1997,small/mid,Native American,804.3417756749235
1997,small/mid,Total,566.8836794382406
1997,small/mid,White,304.9786771409279
1997,suburban,Asian,40.09630678970433
1997,suburban,Black,1745.7086086064544
1997,suburban,Female,47.51794864929709
1997,suburban,Latino,421.7525497702724
1997,suburban,Male,762.9311038208672
1997,suburban,Native American,464.60470673013106
1997,suburban,Total,392.7493171897846
1997,suburban,White,212.84110531587726
1997,urban,Asian,42.45091098949428
1997,urban,Black,2453.312631058271
1997,urban,Female,91.6768477051942
1997,urban,Latino,730.499252306442
1997,urban,Male,1532.1008266666065
1997,urban,Native American,770.8294388669576
1997,urban,Total,795.3917820412001
1997,urban,White,292.94866573913845
1998,rural,Asian,55.91298448601057
1998,rural,Black,2169.6685291155336
1998,rural,Female,79.23195291551401
1998,rural,Latino,685.70344260504055
1998,rural,Male,1043.6511729865476
1998,rural,Native American,823.2337956214513
1998,rural,Total,519.6889288947581
1998,rural,White,356.65753161035093
1998,small/mid,Asian,59.56173777171418
1998,small/mid,Black,2443.6621054169927
1998,small/mid,Female,83.03699047684651
1998,small/mid,Latino,685.5894744099826
1998,small/mid,Male,1139.3816593600918
1998,small/mid,Native American,813.7119113573408
1998,small/mid,Total,591.6437445399737
1998,small/mid,White,330.5398351991683
1998,suburban,Asian,43.849308822976305
1998,suburban,Black,1776.6089956041096
1998,suburban,Female,50.531479673217774
1998,suburban,Latino,442.8417037744048
1998,suburban,Male,801.4084962421485
1998,suburban,Native American,483.1009396786905
1998,suburban,Total,411.9898170525314
1998,suburban,White,232.94439206333067
1998,urban,Asian,42.855523244772016
1998,urban,Black,2604.5541305803076
1998,urban,Female,101.9521968399817
1998,urban,Latino,728.7705390338311
1998,urban,Male,1611.656640419576
1998,urban,Native American,799.372950418129
1998,urban,Total,815.7905255773403
1998,urban,White,324.0204212919383
1999,rural,Asian,40.51835551364002
1999,rural,Black,2141.778707080292
1999,rural,Female,80.82792983654241
1999,rural,Latino,631.441319037534
1999,rural,Male,1072.5378402514277
1999,rural,Native American,924.8562132727171
1999,rural,Total,538.1096058649435
1999,rural,White,372.049980216372
1999,small/mid,Asian,54.73988064881355
1999,small/mid,Black,2414.410425596012
1999,small/mid,Female,85.43035699404567
1999,small/mid,Latino,721.2324003653295
1999,small/mid,Male,1154.027061022961
1999,small/mid,Native American,896.2972971866337
1999,small/mid,Total,599.1450888575895
1999,small/mid,White,338.08460167037805
1999,suburban,Asian,45.24247612576399
1999,suburban,Black,1915.0240091464536
1999,suburban,Female,54.44034895277462
1999,suburban,Latino,485.7024421525522
1999,suburban,Male,809.3267003201172
1999,suburban,Native American,533.6451391697291
1999,suburban,Total,425.8470788451555
1999,suburban,White,238.1548761788695
1999,urban,Asian,49.79960291082494
1999,urban,Black,2478.833124230474
1999,urban,Female,93.6738902192778
1999,urban,Latino,764.356815306811
1999,urban,Male,1518.9069370010948
1999,urban,Native American,801.3849859494179
1999,urban,Total,795.9806544586817
1999,urban,White,297.86316501863496
2000,rural,Asian,70.45999323031437
2000,rural,Black,2423.9608702917003
2000,rural,Female,90.3243274995889
2000,rural,Latino,642.6326582616398
2000,rural,Male,1115.8688598213394
2000,rural,Native American,817.2589086219565
2000,rural,Total,566.9771805206398
2000,rural,White,411.84586761001316
2000,small/mid,Asian,80.18694599961265
2000,small/mid,Black,2589.75989805974
2000,small/mid,Female,88.97431854931762
2000,small/mid,Latino,733.3364818925434
2000,small/mid,Male,1173.184747840071
2000,small/mid,Native American,957.3719037793946
2000,small/mid,Total,620.2617377197672
2000,small/mid,White,372.7626123698382
2000,suburban,Asian,44.38919745768057
2000,suburban,Black,1741.8512667092452
2000,suburban,Female,55.930278337033194
2000,suburban,Latino,451.5629507711319
2000,suburban,Male,812.9951152379267
2000,suburban,Native American,553.4465370645196
2000,suburban,Total,428.18584855048925
2000,suburban,White,260.40958198440984
2000,urban,Asian,51.73591564805218
2000,urban,Black,2511.805461070297
2000,urban,Female,92.92104404559576
2000,urban,Latino,747.5917462278985
2000,urban,Male,1492.0089237100826
2000,urban,Native American,961.2756455811175
2000,urban,Total,781.4704347139804
2000,urban,White,316.7012594206288
2001,rural,Asian,76.3715608108553
2001,rural,Black,2442.058757487301
2001,rural,Female,95.33113601305028
2001,rural,Latino,700.9798865394533
2001,rural,Male,1144.2912750875705
2001,rural,Native American,832.375033642436
2001,rural,Total,575.7794841151957
2001,rural,White,428.1306739003645
2001,small/mid,Asian,78.45612529576186
2001,small/mid,Black,2596.853686556576
2001,small/mid,Female,89.34476688893788
2001,small/mid,Latino,749.5900808378218
2001,small/mid,Male,1187.5845125117196
2001,small/mid,Native American,1040.6746679776807
2001,small/mid,Total,629.4620576230502
2001,small/mid,White,380.3046671207585
2001,suburban,Asian,45.67569080798823
2001,suburban,Black,1715.3320593504623
2001,suburban,Female,56.447840722216895
2001,suburban,Latino,443.60033858249005
2001,suburban,Male,817.079225799959
2001,suburban,Native American,567.8189210661599
2001,suburban,Total,431.88106694402455
2001,suburban,White,270.4897751583854
2001,urban,Asian,49.838409495184024
2001,urban,Black,2558.08717287105
2001,urban,Female,94.60289691688095
2001,urban,Latino,727.2445955701533
2001,urban,Male,1508.2203334201456
2001,urban,Native American,1004.9333883902375
2001,urban,Total,770.1758265333357
2001,urban,White,325.67619402991755
2002,rural,Asian,82.20148215595518
2002,rural,Black,2421.7649081102136
2002,rural,Female,100.91421198913453
2002,rural,Latino,655.2334673094072
2002,rural,Male,1133.1394975595988
2002,rural,Native American,885.080763010736
2002,rural,Total,595.6473464743307
2002,rural,White,438.39725335506523
2002,small/mid,Asian,82.94347713481102
2002,small/mid,Black,2569.9556597126248
2002,small/mid,Female,93.84725652824608
2002,small/mid,Latino,725.6465138943834
2002,small/mid,Male,1201.4710712714318
2002,small/mid,Native American,1051.8466705819471
2002,small/mid,Total,641.0064798353111
2002,small/mid,White,378.7509307164203
2002,suburban,Asian,43.88821872475718
2002,suburban,Black,1742.0736107431972
2002,suburban,Female,59.69353368635146
2002,suburban,Latino,459.24347782536597
2002,suburban,Male,825.4143704867416
2002,suburban,Native American,555.051111566738
2002,suburban,Total,434.53500784672065
2002,suburban,White,254.49037852306947
2002,urban,Asian,50.23097959392364
2002,urban,Black,2429.2257766043604
2002,urban,Female,88.05275835876786
2002,urban,Latino,726.1665121895611
2002,urban,Male,1476.8459157588613
2002,urban,Native American,1008.7463556851311
2002,urban,Total,768.4283276644879
2002,urban,White,314.14195625419154
2003,rural,Asian,67.91432165403855
2003,rural,Black,2375.822746700899
2003,rural,Female,102.7667404506023
2003,rural,Latino,668.734169808324
2003,rural,Male,1158.3457370118217
2003,rural,Native American,923.0827373135174
2003,rural,Total,609.1240686155228
2003,rural,White,457.6709155857535
2003,small/mid,Asian,87.96271734057333
2003,small/mid,Black,2583.0875447959556
2003,small/mid,Female,96.02647047337508
2003,small/mid,Latino,724.8680358507296
2003,small/mid,Male,1220.408989478859
2003,small/mid,Native American,1059.688031908137
2003,small/mid,Total,651.2397383310765
2003,small/mid,White,391.56473593509384
2003,suburban,Asian,43.34038734156956
2003,suburban,Black,1706.6553923122997
2003,suburban,Female,60.46316775588773
2003,suburban,Latino,457.01951256194656
2003,suburban,Male,831.2427923399046
2003,suburban,Native American,587.7516875324526
2003,suburban,Total,440.09180064357383
2003,suburban,White,261.29602139149256
2003,urban,Asian,49.379555651365514
2003,urban,Black,2388.3497246995985
2003,urban,Female,89.44846548549516
2003,urban,Latino,728.9921367360172
2003,urban,Male,1473.740936210938
2003,urban,Native American,1043.7187373752097
2003,urban,Total,768.156676721864
2003,urban,White,321.39699567879745
2004,rural,Asian,76.76652265505052
2004,rural,Black,2495.46746216456
2004,rural,Female,112.30954017395982
2004,rural,Latino,773.9383481516145
2004,rural,Male,1225.6235962872418
2004,rural,Native American,970.1450788796479
2004,rural,Total,642.6200384578678
2004,rural,White,487.4299048293893
2004,small/mid,Asian,84.63131620221147
2004,small/mid,Black,2640.2327306224324
2004,small/mid,Female,103.76486147271375
2004,small/mid,Latino,772.4322723591305
2004,small/mid,Male,1279.6975231512783
2004,small/mid,Native American,1088.0973290209267
2004,small/mid,Total,682.392681317184
2004,small/mid,White,419.994729810081
2004,suburban,Asian,43.64225993510684
2004,suburban,Black,1672.5680944088137
2004,suburban,Female,62.95239067366467
2004,suburban,Latino,479.3729129446804
2004,suburban,Male,847.8782490509453
2004,suburban,Native American,609.4048880387402
2004,suburban,Total,451.86945919303
2004,suburban,White,278.91611203473406
2004,urban,Asian,45.766724167377596
2004,urban,Black,2492.6642500682456
2004,urban,Female,98.40249196933662
2004,urban,Latino,750.053976433191
2004,urban,Male,1529.8866327837902
2004,urban,Native American,984.4840816784892
2004,urban,Total,802.5591858565678
2004,urban,White,358.5913742258164
2005,rural,Asian,84.32880090260895
2005,rural,Black,2433.050630414752
2005,rural,Female,119.72262914241615
2005,rural,Latino,780.3708291355065
2005,rural,Male,1263.1521823397163
2005,rural,Native American,979.3980941442493
2005,rural,Total,675.7666024771296
2005,rural,White,505.06560629644036
2005,small/mid,Asian,90.95098696536684
2005,small/mid,Black,2602.27219559267
2005,small/mid,Female,109.82199195405597
2005,small/mid,Latino,784.1928814271929
2005,small/mid,Male,1305.3818740062027
2005,small/mid,Native American,1143.6352471053124
2005,small/mid,Total,700.7699518269709
2005,small/mid,White,435.07273431391076
2005,suburban,Asian,39.78827683380076
2005,suburban,Black,1645.5891143780584
2005,suburban,Female,64.88154089301518
2005,suburban,Latino,489.8012560710637
2005,suburban,Male,864.1237783543838
2005,suburban,Native American,629.2050834786942
2005,suburban,Total,461.5267694544653
2005,suburban,White,288.0852476807357
2005,urban,Asian,42.058147197885994
2005,urban,Black,2454.782716539755
2005,urban,Female,96.95776630967762
2005,urban,Latino,748.0654158340514
2005,urban,Male,1516.598406250215
2005,urban,Native American,996.8187434975794
2005,urban,Total,801.846226412836
2005,urban,White,362.1766818579664
2006,rural,Asian,72.76911881674027
2006,rural,Black,2551.459276029725
2006,rural,Female,127.05672217278351
2006,rural,Latino,792.6465113181406
2006,rural,Male,1258.256789734801
2006,rural,Native American,971.6804251046324
2006,rural,Total,670.4926798959611
2006,rural,White,513.2287822099528
2006,small/mid,Asian,91.67198475043809
2006,small/mid,Black,2669.151289405851
2006,small/mid,Female,112.60473881673292
2006,small/mid,Latino,790.2058485188293
2006,small/mid,Male,1313.2284738300405
2006,small/mid,Native American,1203.4411409783836
2006,small/mid,Total,707.727987273793
2006,small/mid,White,442.7641374883748
2006,suburban,Asian,38.71065747877855
2006,suburban,Black,1634.2166351769238
2006,suburban,Female,67.02894757603242
2006,suburban,Latino,486.56861366827775
2006,suburban,Male,874.3181748652887
2006,suburban,Native American,642.6049801885964
2006,suburban,Total,467.5172353275657
2006,suburban,White,293.2865666096322
2006,urban,Asian,41.1877851150875
2006,urban,Black,2436.462297932976
2006,urban,Female,96.90969254246353
2006,urban,Latino,744.4446966107897
2006,urban,Male,1525.2645263382976
2006,urban,Native American,1062.4705803241209
2006,urban,Total,799.7137122426017
2006,urban,White,365.0279900297381
2007,rural,Asian,76.80491551459293
2007,rural,Black,2542.9874974356308
2007,rural,Female,132.15537835786682
2007,rural,Latino,793.954594126696
2007,rural,Male,1275.8988769170417
2007,rural,Native American,981.5786498268418
2007,rural,Total,691.6334575366599
2007,rural,White,524.6990217522283
2007,small/mid,Asian,95.01340439460448
2007,small/mid,Black,2687.8411951649246
2007,small/mid,Female,115.74887179637257
2007,small/mid,Latino,795.4812432443023
2007,small/mid,Male,1333.634057962587
2007,small/mid,Native American,1190.2000372295488
2007,small/mid,Total,718.7945530036948
2007,small/mid,White,451.27761926974375
2007,suburban,Asian,38.58939420993216
2007,suburban,Black,1625.6772939511586
2007,suburban,Female,68.91482683666165
2007,suburban,Latino,476.5136008732394
2007,suburban,Male,887.0266060099741
2007,suburban,Native American,684.397114581765
2007,suburban,Total,472.1872605796157
2007,suburban,White,299.3650782883456
2007,urban,Asian,43.455471330051694
2007,urban,Black,2420.18142398541
2007,urban,Female,96.38010493518922
2007,urban,Latino,733.4136419559418
2007,urban,Male,1514.393180576543
2007,urban,Native American,1101.7557080437948
2007,urban,Total,797.7235344244992
2007,urban,White,368.20883960738513
2008,rural,Asian,70.2033175149114
2008,rural,Black,2579.261197659523
2008,rural,Female,132.14664660884853
2008,rural,Latino,788.9746056100533
2008,rural,Male,1276.7694877821837
2008,rural,Native American,1018.4265104254714
2008,rural,Total,693.8828488128927
2008,rural,White,523.4033236846929
2008,small/mid,Asian,94.10796983676207
2008,small/mid,Black,2623.6659184323776
2008,small/mid,Female,114.05505750786195
2008,small/mid,Latino,789.6203006236437
2008,small/mid,Male,1319.7369419852957
2008,small/mid,Native American,1202.3466311011978
2008,small/mid,Total,711.9019236660406
2008,small/mid,White,444.19539324062384
2008,suburban,Asian,38.608237460653136
2008,suburban,Black,1583.43959580573
2008,suburban,Female,67.41698386689163
2008,suburban,Latino,479.4095668303569
2008,suburban,Male,853.3975537556594
2008,suburban,Native American,714.903692910159
2008,suburban,Total,456.0097889959189
2008,suburban,White,287.15856871884296
2008,urban,Asian,42.63442536055022
2008,urban,Black,2383.2563186825164
2008,urban,Female,94.236622315151
2008,urban,Latino,721.9295579798431
2008,urban,Male,1494.6426141426084
2008,urban,Native American,1095.4554475094264
2008,urban,Total,786.788986953696
