country_code,indicator_code,year,value
AFG,BI.PWK.PRVS.PR.ZS,2007,0.128089636564255
AFG,BI.PWK.PRVS.PR.ZS,2011,0.22221414744854
AFG,BI.PWK.PRVS.PR.ZS,2013,0.205770388245583
AFG,BI.PWK.PUBS.PR.ZS,2007,0.0963840782642365
AFG,BI.PWK.PUBS.PR.ZS,2011,0.159623131155968
AFG,BI.PWK.PUBS.PR.ZS,2013,0.125774994492531
AFG,BI.PWK.PRVS.SG.ZS,2007,0.117741756141186
AFG,BI.PWK.PRVS.SG.ZS,2011,0.100520819425583
AFG,BI.PWK.PRVS.SG.ZS,2013,0.103518337011337
AFG,BI.PWK.PUBS.SG.ZS,2007,0.446095943450928
AFG,BI.PWK.PUBS.SG.ZS,2011,0.28879514336586
AFG,BI.PWK.PUBS.SG.ZS,2013,0.322001099586487
AFG,BI.PWK.PRVS.TT.ZS,2007,0.0127737941220403
AFG,BI.PWK.PRVS.TT.ZS,2011,0.0373944640159607
AFG,BI.PWK.PRVS.TT.ZS,2013,0.0522810146212578
AFG,BI.PWK.PUBS.TT.ZS,2007,0.288579344749451
AFG,BI.PWK.PUBS.TT.ZS,2011,0.346508532762527
AFG,BI.PWK.PUBS.TT.ZS,2013,0.338735342025757
AFG,BI.PWK.AGES.PV.SM,2007,32.4022750854492
AFG,BI.PWK.AGES.PV.SM,2011,31.6751384735107
AFG,BI.PWK.AGES.PV.SM,2013,32.5159301757813
AFG,BI.PWK.AGES.PV.MW.SM,2013,33.5047836303711
AFG,BI.PWK.AGES.PB.SM,2007,38.4318237304688
AFG,BI.PWK.AGES.PB.SM,2011,35.3822555541992
AFG,BI.PWK.AGES.PB.SM,2013,35.2008285522461
AFG,BI.PWK.AGES.PB.MW.SM,2013,37.8658676147461
AFG,BI.PWK.AGES.PV.MD,2007,30
AFG,BI.PWK.AGES.PV.MD,2011,30
AFG,BI.PWK.AGES.PV.MD,2013,30
AFG,BI.PWK.AGES.PV.ED.MD,2013,27
AFG,BI.PWK.AGES.PV.HE.MD,2013,30
AFG,BI.PWK.AGES.PV.MW.MD,2013,34
AFG,BI.PWK.AGES.PB.MD,2007,37
AFG,BI.PWK.AGES.PB.MD,2011,32
AFG,BI.PWK.AGES.PB.MD,2013,31
AFG,BI.PWK.AGES.PB.MW.MD,2013,37
AFG,BI.EMP.PWRK.MW.PB.ZS,2013,0.0271628554910421
AFG,BI.EMP.TOTL.NO.ED,2013,1332
AFG,BI.EMP.TOTL.NO.HE,2013,314
AFG,BI.EMP.TOTL.NO.PA,2013,2410
AFG,BI.EMP.TOTL.NO.MW,2013,199
AFG,BI.EMP.TOTL.NO,2003,16949
AFG,BI.EMP.TOTL.NO,2007,46610
AFG,BI.EMP.TOTL.NO,2011,38229
AFG,BI.EMP.TOTL.NO,2013,37402
AFG,BI.PWK.TOTL.NO,2003,4014
AFG,BI.PWK.TOTL.NO,2007,10209
AFG,BI.PWK.TOTL.NO,2011,12747
AFG,BI.PWK.TOTL.NO,2013,11837
AFG,BI.PWK.TOTL.NO.ED,2013,1294
AFG,BI.PWK.TOTL.NO.HE,2013,236
AFG,BI.PWK.TOTL.NO.PA,2013,2315
AFG,BI.PWK.TOTL.NO.MW,2013,130
AFG,BI.PWK.PUBS.NO,2003,935
AFG,BI.PWK.PUBS.NO,2007,2600
AFG,BI.PWK.PUBS.NO,2011,3826
AFG,BI.PWK.PUBS.NO,2013,3954
AFG,BI.PWK.PUBS.NO.ED,2013,1146
AFG,BI.PWK.PUBS.NO.HE,2013,159
AFG,BI.PWK.PUBS.NO.PA,2013,1953
AFG,BI.PWK.PUBS.NO.MW,2013,89
AFG,BI.WAG.CPRS.PV.ZS,2007,2.5
AFG,BI.WAG.CPRS.PV.ZS,2013,14.5576553344727
AFG,BI.WAG.CPRS.PB.ZS,2007,1.20000004768372
AFG,BI.WAG.CPRS.PB.ZS,2013,3.59999990463257
AFG,BI.EMP.TOTL.PB.TT.ZS,2003,0.603745698928833
AFG,BI.EMP.TOTL.PB.TT.ZS,2007,0.67774510383606
AFG,BI.EMP.TOTL.PB.TT.ZS,2011,0.646040081977844
AFG,BI.EMP.TOTL.PB.TT.ZS,2013,0.620117664337158
AFG,BI.EMP.PWRK.PB.ZS,2003,0.329382449388504
AFG,BI.EMP.PWRK.PB.ZS,2007,0.262773156166077
AFG,BI.EMP.PWRK.PB.ZS,2011,0.282973349094391
AFG,BI.EMP.PWRK.PB.ZS,2013,0.317996859550476
AFG,BI.EMP.PWRK.PB.FE.ZS,2007,0.527799427509308
AFG,BI.EMP.PWRK.PB.FE.ZS,2011,0.491831183433533
AFG,BI.EMP.PWRK.PB.FE.ZS,2013,0.407965421676636
AFG,BI.EMP.PWRK.PB.MA.ZS,2007,0.24244225025177
AFG,BI.EMP.PWRK.PB.MA.ZS,2011,0.265526175498962
AFG,BI.EMP.PWRK.PB.MA.ZS,2013,0.310267239809036
AFG,BI.EMP.PWRK.PB.RU.ZS,2007,0.172283843159676
AFG,BI.EMP.PWRK.PB.RU.ZS,2011,0.236361876130104
AFG,BI.EMP.PWRK.PB.RU.ZS,2013,0.284603029489517
AFG,BI.EMP.PWRK.PB.UR.ZS,2007,0.478893548250198
AFG,BI.EMP.PWRK.PB.UR.ZS,2011,0.421931535005569
AFG,BI.EMP.PWRK.PB.UR.ZS,2013,0.41694712638855
AFG,BI.EMP.PWRK.PB.EO.ZS,2011,0.0224711410701275
AFG,BI.EMP.PWRK.PB.EO.ZS,2013,0.057097963988781
AFG,BI.EMP.PWRK.PB.PN.ZS,2011,0.888296365737915
AFG,BI.EMP.PWRK.PB.PN.ZS,2013,0.818957507610321
AFG,BI.EMP.TOTL.PB.ZS,2003,0.0885761305689812
AFG,BI.EMP.TOTL.PB.ZS,2007,0.0594032034277916
AFG,BI.EMP.TOTL.PB.ZS,2011,0.109502285718918
AFG,BI.EMP.TOTL.PB.ZS,2013,0.113974392414093
AFG,BI.EMP.TOTL.PB.FE.ZS,2007,0.0249202828854322
AFG,BI.EMP.TOTL.PB.FE.ZS,2011,0.0891752690076828
AFG,BI.EMP.TOTL.PB.FE.ZS,2013,0.0506152957677841
AFG,BI.EMP.TOTL.PB.MA.ZS,2007,0.0771484896540642
AFG,BI.EMP.TOTL.PB.MA.ZS,2011,0.113505698740482
AFG,BI.EMP.TOTL.PB.MA.ZS,2013,0.132746070623398
AFG,BI.EMP.TOTL.PB.RU.ZS,2007,0.0329204723238945
AFG,BI.EMP.TOTL.PB.RU.ZS,2011,0.0848227068781853
AFG,BI.EMP.TOTL.PB.RU.ZS,2013,0.0937608480453491
AFG,BI.EMP.TOTL.PB.UR.ZS,2007,0.192364886403084
AFG,BI.EMP.TOTL.PB.UR.ZS,2011,0.219915822148323
AFG,BI.EMP.TOTL.PB.UR.ZS,2013,0.212574705481529
AFG,BI.EMP.TOTL.PB.EO.ZS,2011,0.00551251647993922
AFG,BI.EMP.TOTL.PB.EO.ZS,2013,0.0490621998906136
AFG,BI.EMP.TOTL.PB.PN.ZS,2011,0.749990940093994
AFG,BI.EMP.TOTL.PB.PN.ZS,2013,0.756938099861145
AFG,BI.EMP.PUBS.FE.EO.ZS,2011,0.0326633155345917
AFG,BI.EMP.PUBS.FE.EO.ZS,2013,0.240487694740295
AFG,BI.EMP.PUBS.FE.PN.ZS,2011,0.933609426021576
AFG,BI.EMP.PUBS.FE.PN.ZS,2013,0.855160415172577
AFG,BI.WAG.PREM.FE.MW,2013,-0.190861269831657
AFG,BI.WAG.PREM.FE.TS,2013,-0.221408501267433
AFG,BI.WAG.PREM.PV.FM.ED,2013,0.149190708994865
AFG,BI.WAG.PREM.PV.FM.HE,2013,0.799696028232574
AFG,BI.WAG.PREM.PV.FM.MW,2013,0.295903950929642
AFG,BI.WAG.PREM.PV.FM.TS,2013,0.110976040363312
AFG,BI.WAG.PREM.PB.FE.MW,2013,0.233429506421089
AFG,BI.WAG.PREM.PB.FE.TS,2013,0.110976040363312
AFG,BI.PWK.PRVS.RU.ZS,2007,0.791389226913452
AFG,BI.PWK.PRVS.RU.ZS,2011,0.746220409870148
AFG,BI.PWK.PRVS.RU.ZS,2013,0.721072733402252
AFG,BI.PWK.PUBS.RU.ZS,2007,0.462139815092087
AFG,BI.PWK.PUBS.RU.ZS,2011,0.554945766925812
AFG,BI.PWK.PUBS.RU.ZS,2013,0.589854836463928
AFG,BI.POP.TOTL.CV,2003,41627
AFG,BI.POP.TOTL.CV,2007,77843
AFG,BI.POP.TOTL.CV,2011,80122
AFG,BI.POP.TOTL.CV,2013,80759
AFG,BI.PWK.PRVS.CT.ZS,2003,0
AFG,BI.PWK.PRVS.CT.ZS,2007,0
AFG,BI.PWK.PRVS.CT.ZS,2011,0
AFG,BI.PWK.PRVS.CT.ZS,2013,0
AFG,BI.PWK.PRVS.HS.ZS,2003,0
AFG,BI.PWK.PRVS.HS.ZS,2007,0
AFG,BI.PWK.PRVS.HS.ZS,2011,0
AFG,BI.PWK.PRVS.HS.ZS,2013,0
AFG,BI.PWK.PRVS.SY.ZS,2003,0
AFG,BI.PWK.PRVS.SY.ZS,2007,0
AFG,BI.PWK.PRVS.SY.ZS,2011,0
AFG,BI.PWK.PRVS.SY.ZS,2013,0
AFG,BI.PWK.PRVS.UM.ZS,2003,0
AFG,BI.PWK.PRVS.UM.ZS,2007,0
AFG,BI.PWK.PRVS.UM.ZS,2011,0
AFG,BI.PWK.PRVS.UM.ZS,2013,0
AFG,BI.PWK.PUBS.CT.ZS,2003,0
AFG,BI.PWK.PUBS.CT.ZS,2007,0
AFG,BI.PWK.PUBS.CT.ZS,2011,0
AFG,BI.PWK.PUBS.CT.ZS,2013,0
AFG,BI.PWK.PUBS.HS.ZS,2003,0
AFG,BI.PWK.PUBS.HS.ZS,2007,0
AFG,BI.PWK.PUBS.HS.ZS,2011,0
AFG,BI.PWK.PUBS.HS.ZS,2013,0
AFG,BI.PWK.PUBS.SY.ZS,2003,0
AFG,BI.PWK.PUBS.SY.ZS,2007,0
AFG,BI.PWK.PUBS.SY.ZS,2011,0
AFG,BI.PWK.PUBS.SY.ZS,2013,0
AFG,BI.PWK.PUBS.UM.ZS,2003,0
AFG,BI.PWK.PUBS.UM.ZS,2007,0
AFG,BI.PWK.PUBS.UM.ZS,2011,0
AFG,BI.PWK.PUBS.UM.ZS,2013,0
AFG,BI.WAG.TOTL.GD.ZS,2003,6.32175874710083
AFG,BI.WAG.TOTL.GD.ZS,2004,7.28360843658447
AFG,BI.WAG.TOTL.GD.ZS,2005,6.61104583740234
AFG,BI.WAG.TOTL.GD.ZS,2006,7.07193994522095
AFG,BI.WAG.TOTL.GD.ZS,2007,7.36005115509033
AFG,BI.WAG.TOTL.GD.ZS,2008,8.24335098266602
AFG,BI.WAG.TOTL.GD.ZS,2009,9.4302225112915
AFG,BI.WAG.TOTL.GD.ZS,2010,11.2864961624146
AFG,BI.WAG.TOTL.GD.ZS,2011,12.5191402435303
AFG,BI.WAG.TOTL.GD.ZS,2012,12.9225921630859
AFG,BI.WAG.TOTL.GD.ZS,2013,12.4895076751709
AFG,BI.WAG.TOTL.GD.ZS,2014,12.6939010620117
AFG,BI.WAG.TOTL.GD.ZS,2015,12.4141006469727
AFG,BI.WAG.TOTL.GD.ZS,2016,13.4530191421509
AFG,BI.WAG.TOTL.GD.ZS,2017,13.5513114929199
AFG,BI.WAG.TOTL.GD.ZS,2018,13.8302965164185
AFG,BI.WAG.TOTL.GD.ZS,2019,13.4368333816528
AFG,BI.WAG.TOTL.GD.ZS,2020,13.4366617202759
AFG,BI.WAG.TOTL.PB.ZS,2003,53.0015487670898
AFG,BI.WAG.TOTL.PB.ZS,2004,48.3359680175781
AFG,BI.WAG.TOTL.PB.ZS,2005,42.1137161254883
AFG,BI.WAG.TOTL.PB.ZS,2006,38.6389694213867
AFG,BI.WAG.TOTL.PB.ZS,2007,34.2678756713867
AFG,BI.WAG.TOTL.PB.ZS,2008,39.4083976745605
AFG,BI.WAG.TOTL.PB.ZS,2009,44.545970916748
AFG,BI.WAG.TOTL.PB.ZS,2010,54.2599296569824
AFG,BI.WAG.TOTL.PB.ZS,2011,57.0695304870605
AFG,BI.WAG.TOTL.PB.ZS,2012,51.6321182250977
AFG,BI.WAG.TOTL.PB.ZS,2013,50.0040855407715
AFG,BI.WAG.TOTL.PB.ZS,2014,49.9711685180664
AFG,BI.WAG.TOTL.PB.ZS,2015,47.8445434570313
AFG,BI.WAG.TOTL.PB.ZS,2016,47.9968299865723
AFG,BI.WAG.TOTL.PB.ZS,2017,48.865550994873
AFG,BI.WAG.TOTL.PB.ZS,2018,47.796760559082
AFG,BI.WAG.TOTL.PB.ZS,2019,47.9903717041016
AFG,BI.WAG.TOTL.PB.ZS,2020,45.5349731445313
ALB,BI.PWK.CMPA.HD.SM,2017,0.34152316065661
ALB,BI.PWK.CMPA.HD.MD,2017,0.462041857538468
ALB,BI.PWK.CMPA.HN.SM,2017,0.387511585491479
ALB,BI.PWK.CMPA.HN.MD,2017,0.518007298064937
ALB,BI.PWK.CMPA.JU.SM,2017,0.377343990137172
ALB,BI.PWK.CMPA.JU.MD,2017,0.425051343061506
ALB,BI.PWK.CMPA.PO.SM,2017,0.675282043486096
ALB,BI.PWK.CMPA.PO.MD,2017,0.908643293696551
ALB,BI.PWK.CMPA.PT.SM,2017,0.458684831255003
ALB,BI.PWK.CMPA.PT.MD,2017,0.646420187309206
ALB,BI.PWK.CMPA.ST.SM,2017,0.422700202920902
ALB,BI.PWK.CMPA.ST.MD,2017,0.618446421102865
ALB,BI.PWK.CMPA.UT.SM,2017,0.403947547532199
ALB,BI.PWK.CMPA.UT.MD,2017,0.502145022865963
ALB,BI.EMP.FRML.ED.PB.ZS,2002,0.278247267007828
ALB,BI.EMP.FRML.ED.PB.ZS,2005,0.292297869920731
ALB,BI.EMP.PWRK.ED.PB.ZS,2002,0.271246463060379
ALB,BI.EMP.PWRK.ED.PB.ZS,2005,0.280221581459045
ALB,BI.EMP.TOTL.ED.PB.ZS,2002,0.271246463060379
ALB,BI.EMP.TOTL.ED.PB.ZS,2005,0.280221581459045
ALB,BI.WAG.PRVS.FM.SM,2002,0.655015110969543
ALB,BI.WAG.PRVS.FM.SM,2005,0.593683063983917
ALB,BI.WAG.PRVS.FM.SM,2008,0.831666648387909
ALB,BI.WAG.PRVS.FM.SM,2012,0.772530138492584
ALB,BI.WAG.PRVS.FM.MD,2002,0.632412970066071
ALB,BI.WAG.PRVS.FM.MD,2005,0.652173936367035
ALB,BI.WAG.PRVS.FM.MD,2008,0.828538537025452
ALB,BI.WAG.PRVS.FM.MD,2012,0.699999928474426
ALB,BI.WAG.PUBS.FM.SM,2002,0.776039183139801
ALB,BI.WAG.PUBS.FM.SM,2005,0.784138917922974
ALB,BI.WAG.PUBS.FM.SM,2008,0.836472153663635
ALB,BI.WAG.PUBS.FM.SM,2012,0.914816975593567
ALB,BI.WAG.PUBS.FM.MD,2002,0.803187727928162
ALB,BI.WAG.PUBS.FM.MD,2005,0.790697634220123
ALB,BI.WAG.PUBS.FM.MD,2008,0.85185182094574
ALB,BI.WAG.PUBS.FM.MD,2012,0.97222226858139
ALB,BI.PWK.PRVS.FE.ZS,2002,0.245135441422462
ALB,BI.PWK.PRVS.FE.ZS,2005,0.224242582917213
ALB,BI.PWK.PRVS.FE.ZS,2008,0.30510076880455
ALB,BI.PWK.PRVS.FE.ZS,2012,0.301319628953934
ALB,BI.PWK.PRVS.CK.FE.ZS,2002,0.256670206785202
ALB,BI.PWK.PRVS.CK.FE.ZS,2005,0.444935142993927
ALB,BI.PWK.PRVS.EO.FE.ZS,2002,0.244417324662209
ALB,BI.PWK.PRVS.EO.FE.ZS,2005,0.243870675563812
ALB,BI.PWK.PRVS.SN.FE.ZS,2002,0.161205515265465
ALB,BI.PWK.PRVS.SN.FE.ZS,2005,0.188344269990921
ALB,BI.PWK.PRVS.PN.FE.ZS,2002,0.472165137529373
ALB,BI.PWK.PRVS.PN.FE.ZS,2005,0.46373575925827
ALB,BI.PWK.PRVS.TN.FE.ZS,2002,0.478569507598877
ALB,BI.PWK.PRVS.TN.FE.ZS,2005,0.338658332824707
ALB,BI.PWK.PRVS.FE.Q1.ZS,2002,0.47832003235817
ALB,BI.PWK.PRVS.FE.Q1.ZS,2005,0.44844514131546
ALB,BI.PWK.PRVS.FE.Q1.ZS,2008,0.419942587614059
ALB,BI.PWK.PRVS.FE.Q1.ZS,2012,0.465977191925049
ALB,BI.PWK.PRVS.FE.Q2.ZS,2002,0.342122822999954
ALB,BI.PWK.PRVS.FE.Q2.ZS,2005,0.381322294473648
ALB,BI.PWK.PRVS.FE.Q2.ZS,2008,0.367151468992233
ALB,BI.PWK.PRVS.FE.Q2.ZS,2012,0.339362025260925
ALB,BI.PWK.PRVS.FE.Q3.ZS,2002,0.210249453783035
ALB,BI.PWK.PRVS.FE.Q3.ZS,2005,0.124448873102665
ALB,BI.PWK.PRVS.FE.Q3.ZS,2008,0.258090198040009
ALB,BI.PWK.PRVS.FE.Q3.ZS,2012,0.184993118047714
ALB,BI.PWK.PRVS.FE.Q4.ZS,2002,0.0932937115430832
ALB,BI.PWK.PRVS.FE.Q4.ZS,2005,0.064941942691803
ALB,BI.PWK.PRVS.FE.Q4.ZS,2008,0.205892041325569
ALB,BI.PWK.PRVS.FE.Q4.ZS,2012,0.213199287652969
ALB,BI.PWK.PRVS.FE.Q5.ZS,2002,0.100498057901859
ALB,BI.PWK.PRVS.FE.Q5.ZS,2005,0.0870656296610832
ALB,BI.PWK.PRVS.FE.Q5.ZS,2008,0.240348532795906
ALB,BI.PWK.PRVS.FE.Q5.ZS,2012,0.196343258023262
ALB,BI.PWK.PUBS.FE.ZS,2002,0.426317632198334
ALB,BI.PWK.PUBS.FE.ZS,2005,0.440841615200043
ALB,BI.PWK.PUBS.FE.ZS,2008,0.457126885652542
ALB,BI.PWK.PUBS.FE.ZS,2012,0.462930589914322
ALB,BI.PWK.PUBS.ED.FE.ZS,2002,0.628672182559967
ALB,BI.PWK.PUBS.ED.FE.ZS,2005,0.665111064910889
ALB,BI.PWK.PUBS.HE.FE.ZS,2002,0.836543083190918
ALB,BI.PWK.PUBS.HE.FE.ZS,2005,0.799571871757507
ALB,BI.PWK.PUBS.PA.FE.ZS,2002,0.167495891451836
ALB,BI.PWK.PUBS.PA.FE.ZS,2005,0.19080738723278
ALB,BI.PWK.PUBS.TS.FE.ZS,2002,0.615172386169434
ALB,BI.PWK.PUBS.TS.FE.ZS,2005,0.644554316997528
ALB,BI.PWK.PUBS.MW.FE.ZS,2002,0.259467571973801
ALB,BI.PWK.PUBS.MW.FE.ZS,2005,0.487936168909073
ALB,BI.PWK.PUBS.CK.FE.ZS,2002,0.736790418624878
ALB,BI.PWK.PUBS.CK.FE.ZS,2005,0.585842549800873
ALB,BI.PWK.PUBS.EO.FE.ZS,2002,0.426623970270157
ALB,BI.PWK.PUBS.EO.FE.ZS,2005,0.538545787334442
ALB,BI.PWK.PUBS.SN.FE.ZS,2002,0.178950935602188
ALB,BI.PWK.PUBS.SN.FE.ZS,2005,0.259886175394058
ALB,BI.PWK.PUBS.PN.FE.ZS,2002,0.519533634185791
ALB,BI.PWK.PUBS.PN.FE.ZS,2005,0.574328303337097
ALB,BI.PWK.PUBS.TN.FE.ZS,2002,0.665448486804962
ALB,BI.PWK.PUBS.TN.FE.ZS,2005,0.722326993942261
ALB,BI.PWK.PUBS.FE.Q1.ZS,2002,0.638726830482483
ALB,BI.PWK.PUBS.FE.Q1.ZS,2005,0.583248198032379
ALB,BI.PWK.PUBS.FE.Q1.ZS,2008,0.527775704860687
ALB,BI.PWK.PUBS.FE.Q1.ZS,2012,0.486613363027573
ALB,BI.PWK.PUBS.FE.Q2.ZS,2002,0.586448848247528
ALB,BI.PWK.PUBS.FE.Q2.ZS,2005,0.593653380870819
ALB,BI.PWK.PUBS.FE.Q2.ZS,2008,0.601257681846619
ALB,BI.PWK.PUBS.FE.Q2.ZS,2012,0.556336760520935
ALB,BI.PWK.PUBS.FE.Q3.ZS,2002,0.431181043386459
ALB,BI.PWK.PUBS.FE.Q3.ZS,2005,0.502582609653473
ALB,BI.PWK.PUBS.FE.Q3.ZS,2008,0.422709107398987
ALB,BI.PWK.PUBS.FE.Q3.ZS,2012,0.456733524799347
ALB,BI.PWK.PUBS.FE.Q4.ZS,2002,0.213287591934204
ALB,BI.PWK.PUBS.FE.Q4.ZS,2005,0.251091033220291
ALB,BI.PWK.PUBS.FE.Q4.ZS,2008,0.42605048418045
ALB,BI.PWK.PUBS.FE.Q5.ZS,2002,0.260852009057999
ALB,BI.PWK.PUBS.FE.Q5.ZS,2005,0.269145518541336
ALB,BI.PWK.PUBS.FE.Q5.ZS,2008,0.28793740272522
ALB,BI.PWK.PUBS.FE.Q5.ZS,2012,0.332417875528336
ALB,BI.WAG.PUBS.CA.FM,2002,-0.259683042764664
ALB,BI.WAG.PUBS.CA.FM,2005,-0.209815755486488
ALB,BI.WAG.PUBS.ED.FM,2002,-0.0801319479942322
ALB,BI.WAG.PUBS.ED.FM,2005,-0.141331002116203
ALB,BI.WAG.PUBS.HE.FM,2002,-0.197676911950111
ALB,BI.WAG.PUBS.HE.FM,2005,-0.124284766614437
ALB,BI.WAG.PUBS.PA.FM,2002,-0.259683042764664
ALB,BI.WAG.PUBS.PA.FM,2005,-0.209815755486488
ALB,BI.WAG.PUBS.PS.FM,2002,-0.259683042764664
ALB,BI.WAG.PUBS.PS.FM,2005,-0.209815755486488
ALB,BI.WAG.PUBS.SS.FM,2002,-0.259683042764664
ALB,BI.WAG.PUBS.SS.FM,2005,-0.209815755486488
ALB,BI.EMP.FRML.HE.PB.ZS,2002,0.151820331811905
ALB,BI.EMP.FRML.HE.PB.ZS,2005,0.166544124484062
ALB,BI.EMP.PWRK.HE.PB.ZS,2002,0.145354002714157
ALB,BI.EMP.PWRK.HE.PB.ZS,2005,0.159959465265274
ALB,BI.EMP.TOTL.HE.PB.ZS,2002,0.145354002714157
ALB,BI.EMP.TOTL.HE.PB.ZS,2005,0.159959465265274
ALB,BI.PWK.PRVS.NN.ZS,2002,0.00909556075930595
ALB,BI.PWK.PRVS.NN.ZS,2005,0
ALB,BI.PWK.PRVS.NN.ZS,2008,0
ALB,BI.PWK.PRVS.NN.ZS,2012,0
ALB,BI.PWK.PUBS.NN.ZS,2002,0.0058465083129704
ALB,BI.PWK.PUBS.NN.ZS,2005,0
ALB,BI.PWK.PUBS.NN.ZS,2008,0
ALB,BI.PWK.PUBS.NN.ZS,2012,0
ALB,BI.PWK.PRVS.PR.ZS,2002,0.457274377346039
ALB,BI.PWK.PRVS.PR.ZS,2005,0.474111050367355
ALB,BI.PWK.PRVS.PR.ZS,2008,0.422990083694458
ALB,BI.PWK.PRVS.PR.ZS,2012,0.32899197936058
ALB,BI.PWK.PUBS.PR.ZS,2002,0.123297907412052
ALB,BI.PWK.PUBS.PR.ZS,2005,0.122465051710606
ALB,BI.PWK.PUBS.PR.ZS,2008,0.147371232509613
ALB,BI.PWK.PUBS.PR.ZS,2012,0.0585242100059986
ALB,BI.PWK.PRVS.SG.ZS,2002,0.443429827690125
ALB,BI.PWK.PRVS.SG.ZS,2005,0.452399373054504
ALB,BI.PWK.PRVS.SG.ZS,2008,0.428041130304337
ALB,BI.PWK.PRVS.SG.ZS,2012,0.435550034046173
ALB,BI.PWK.PUBS.SG.ZS,2002,0.459543317556381
ALB,BI.PWK.PUBS.SG.ZS,2005,0.464815616607666
ALB,BI.PWK.PUBS.SG.ZS,2008,0.416419476270676
ALB,BI.PWK.PUBS.SG.ZS,2012,0.262672454118729
ALB,BI.PWK.PRVS.TT.ZS,2002,0.0902002081274986
ALB,BI.PWK.PRVS.TT.ZS,2005,0.0734895914793015
ALB,BI.PWK.PRVS.TT.ZS,2008,0.148968786001205
ALB,BI.PWK.PRVS.TT.ZS,2012,0.235457986593246
ALB,BI.PWK.PRVS.TT.ED.ZS,2002,0.573541164398193
ALB,BI.PWK.PRVS.TT.ED.ZS,2005,0.271597295999527
ALB,BI.PWK.PRVS.TT.HE.ZS,2002,0.212151885032654
ALB,BI.PWK.PRVS.TT.HE.ZS,2005,0
ALB,BI.PWK.PRVS.TT.TS.ZS,2002,0.821100473403931
ALB,BI.PWK.PRVS.TT.TS.ZS,2005,0.443545997142792
ALB,BI.PWK.PUBS.TT.ZS,2002,0.411312252283096
ALB,BI.PWK.PUBS.TT.ZS,2005,0.412719339132309
ALB,BI.PWK.PUBS.TT.ZS,2008,0.436209291219711
ALB,BI.PWK.PUBS.TT.ED.ZS,2002,0.600409269332886
ALB,BI.PWK.PUBS.TT.ED.ZS,2005,0.654585659503937
ALB,BI.PWK.PUBS.TT.HE.ZS,2002,0.169803455471992
ALB,BI.PWK.PUBS.TT.HE.ZS,2005,0.245448797941208
ALB,BI.PWK.PUBS.TT.PA.ZS,2002,0.493659853935242
ALB,BI.PWK.PUBS.TT.PA.ZS,2005,0.399380266666412
ALB,BI.PWK.PUBS.TT.MW.ZS,2002,0.889120101928711
