date,wind_mwh,wind_capacity
2012-02-15,28.957609101551462,30.400000000000002
2012-02-17,93.25331744567401,50
2012-02-28,30.939246757770526,91
2012-03-13,30.920836837249816,51.2
2012-03-17,38.09250064461947,202
2012-03-29,32.446281105620244,48
2012-04-11,45.15847892335858,54
2012-05-27,58.17269492131255,69
2012-08-31,47.492678108894175,100.3
2012-11-01,53.58624732797438,50
2012-12-14,54.81733606040616,15
2013-01-16,29.577970444467137,74.8
2013-02-07,29.30377818635698,200.6
2013-04-16,47.535362182688345,74.8
2013-05-06,29.967542570003474,62.4
2013-05-24,86.00888787379468,39
2013-06-01,22.745361749503143,200
2013-06-01,22.27724638473646,200
2013-06-05,46.89279493708227,200
2013-06-15,21.665140552344837,199
2013-06-15,24.06303745984114,250
2013-06-21,30.916633888230344,102.4
2013-06-28,55.78460907305727,80
2013-07-02,51.88043053850346,50.4
2013-07-02,24.90399720504975,200
2013-07-07,55.78460907305727,80
2013-07-08,21.269819951821393,100
2013-07-10,23.255638596790234,249.9
2013-07-17,24.259368851391763,150
2013-07-24,26.90133991604175,205.7
2013-08-12,50.204863300420335,20
2013-08-20,56.99853055785652,147.6
2013-08-20,55.93062185246766,184.8
2013-09-11,31.40424378606686,60
2013-10-09,21.285494321013577,198.9
2013-10-10,19.943915983979654,200
2013-10-10,19.943915983979654,199.8
2013-10-10,21.244638621989274,200
2013-10-17,22.1817847995894,400
2013-10-25,56.238471879198116,19.8
2013-11-01,30.875157527899727,249.2
2013-11-06,24.50808520470592,106
2013-11-06,24.50808520470592,172
2013-11-18,88.74226213032378,34.2
2013-11-18,24.405766469462524,201.6
2013-12-11,50.216358187354054,51
2013-12-20,20.654668973414488,98
2013-12-27,29.55367376218712,149.6
2014-01-21,20.70264556764708,100.3
2014-01-23,32.56768859466889,78.2
2014-01-24,22.280519452212992,99
2014-02-27,26.751717502699726,299.7
2014-06-11,23.150612765318755,150
2014-07-01,38.024301212336304,175
2014-08-01,23.243587113773852,100
2014-08-01,35.11586484881691,115.99999999999999
2014-08-14,63.900245235642004,30
2014-09-11,66.57893092869378,42.95
2014-09-24,41.38064713960076,140
2014-10-30,25.567945825151206,100
2014-12-01,20.806832368540444,200
2014-12-01,24.401825622653448,150
2014-12-01,23.923358845826087,150
2014-12-17,21.981066403894886,100
2014-12-17,21.82259740591743,73.5
2014-12-31,22.3138436292229,50
2015-03-24,32.59788715847224,78
2015-04-07,26.780163248572393,300
2015-04-24,20.39965747321277,208.27
2015-05-01,23.10091445045287,20
2015-05-01,41.71617727273024,149
2015-05-04,31.232436337012267,20
2015-05-22,28.72261385991258,200.91
2015-06-09,28.383561154662143,36
2015-07-08,42.962216748381785,208
2015-07-24,82.67373963670632,80
2015-08-07,45.18363237885805,324
2015-09-15,31.232436337012267,25
2015-09-15,39.79320131594627,100.05
2015-09-17,32.557938614264465,98
2015-10-01,47.90065135105792,200
2015-10-09,77.03212167959065,30
2015-10-16,29.479431939396,198
2015-10-27,20.58738563962829,149.03
2015-11-09,20.26274102296743,64.8
2015-11-19,42.95579973492924,100.8
2015-11-20,19.00828095859754,199.8
2015-12-04,20.565734715097317,99.1
2015-12-16,31.016242644619847,149.5
2015-12-18,27.651960601819756,29.9
2015-12-23,18.855004721677105,206.55
2016-01-08,23.79421370333793,200
2016-01-19,18.692494734228834,200
2016-02-01,33.93482002772372,75
2016-02-01,35.35420564045279,25
2016-02-02,31.232436337012267,7
2016-03-03,20.933925939985446,99.25
2016-03-04,22.91380650091022,149.73
2016-05-12,43.013883150512996,7.2
2016-05-31,37.77446984200361,119.7
2016-05-31,19.251316018088946,140
2016-07-18,52.308499166660575,46
2016-07-26,25.42675415733656,199.2
2016-08-11,34.770257494726856,75.4
2016-10-28,17.330024361913683,216.44
2016-10-28,17.0596436429905,199.52
2016-11-01,42.228258824892194,49.5
2016-11-11,44.97636765953892,298.2
2016-12-01,31.878837596582066,79.75
2016-12-05,18.315551091456566,40.59
2016-12-05,41.07539767115581,43.2
2016-12-06,20.89539031249746,27
2016-12-15,20.078597512989983,200
2017-01-01,40.71911144855102,66
2017-01-27,16.19831070214942,100.05
2017-02-09,38.81204104900272,128.7
2017-02-17,36.40724741457498,200.8
2017-03-07,18.389158655220058,231.05
2017-03-07,13.8496456826009,216.2
2017-03-13,16.192389038001235,106.7
2017-03-14,13.475243284764284,15
2017-05-05,13.475243284764284,2.38
2017-05-17,19.356247417730852,100
2017-06-06,14.740350067279406,15.59
2017-06-09,11.398679034885946,160
2017-06-20,23.408916219045636,75
2017-07-07,23.169058036276343,132
2017-07-19,13.691192696379105,16.1
2017-07-21,28.263756957512864,100
2017-08-01,22.383773361437257,200
2017-08-11,39.54043051249333,48.8
2017-08-11,34.937907601920976,102.5
2017-09-01,18.11137178391242,242
2017-09-26,23.695375592209835,30
2017-10-01,22.99418156275111,98
2017-10-02,18.781011965773597,29.875
2017-10-12,11.78116538952895,243.8
2017-10-16,22.146231599814218,103.5
2017-11-15,20.028065520645583,211.66
2017-11-17,9.573575950978311,100
2017-11-17,11.797371272751082,83
2017-11-17,12.937637641121093,200
2017-12-20,23.541249776859736,166
2017-12-21,23.82229373414533,50
2018-01-10,11.797371272751082,97
2018-01-22,14.451141443388277,226.56
2018-01-22,22.148970683880492,216.6
2018-03-13,20.677460066440915,79.9
2018-04-20,11.981416881417509,301.02
2018-07-22,27.218668407507714,45.36
2018-07-22,27.38446148078924,80.64
2018-08-20,16.450207132755494,250.4
2018-08-31,38.511861398298194,97.2
2018-10-05,41.43306641044556,21.6
2018-10-19,13.069103565233743,199.4
2018-10-22,8.596957464428126,299.36
2018-11-19,12.375051178578039,161
2018-11-21,10.018648988555777,250
2018-12-05,14.65128486599962,171
2018-12-31,38.08352207299421,21.6
2019-01-03,26.871763266064466,398.6
2019-01-08,18.718328977302523,236.5
2019-01-11,41.00494575454591,136.8
2019-01-22,22.819243308016254,102
2019-02-06,14.924073103524972,134.08
2019-02-11,27.81228750431921,199.54
2019-03-07,25.37935595571197,144
2019-05-16,12.173188641622515,160
2019-05-21,22.069493686661783,96.7
2019-06-05,27.75933753191975,104
2019-07-08,14.475115305883898,200
2019-08-21,35.83098305628988,72.6
2019-09-22,42.89886358553102,76.8
2019-10-03,35.3118746652896,300
2019-10-17,11.399630980771624,90
2019-10-17,14.106200170732937,110.00000000000001
2019-11-25,19.846774239237334,100
2019-12-20,41.30837087802464,14.4
2020-04-15,31.199212336773915,56.2
2020-04-16,39.36319470632803,50.1
2020-05-27,15.202608678622438,172.5484263083393
2020-05-27,12.061949999505819,26.321573691660728
2020-06-04,33.85282614219668,331
