brand,product,url,imgSrc,name,categories,specific,hex,lightness
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2528177sw?$50px$,noisette,food,3N2,#D49971,0.637254901960784
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2549915sw?$50px$,pebble,rock,3C1,#D8A284,0.682352941176471
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2529029sw?$50px$,driftwood,wood,3W2,#DBA679,0.666666666666667
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2549916sw?$50px$,cassava,plant,3C2,#D29B7B,0.652941176470588
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2549920sw?$50px$,khaki,textile,3N3,#CE9770,0.623529411764706
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2528167sw?$50px$,olive,"color, food",3W3,#CC9A70,0.619607843137255
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2549909sw?$50px$,hazel,"plant, color",4W1,#C38353,0.545098039215686
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2528171sw?$50px$,fawn,"color, animal",4C1,#AD6D4B,0.486274509803922
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2528168sw?$50px$,bamboo,wood,4W2,#AA6D46,0.470588235294118
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2528166sw?$50px$,tan,"skin, color",4N1,#AA7555,0.5
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2528169sw?$50px$,café,drink,4N2,#A56949,0.466666666666667
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2549919sw?$50px$,sepia,color,4C2,#A36446,0.456862745098039
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2528176sw?$50px$,amber,"gem, color",5W1,#A0633F,0.437254901960784
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2528174sw?$50px$,maple,wood,5W2,#965837,0.401960784313726
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2549911sw?$50px$,terracotta,color,5N1,#865034,0.364705882352941
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2549905sw?$50px$,cardamom,food,5W3,#79442C,0.323529411764706
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2549914sw?$50px$,coconut,food,5W4,#754127,0.305882352941176
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2529032sw?$50px$,walnut,wood,5C1,#6C3923,0.280392156862745
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2549917sw?$50px$,mocha,drink,5N2,#74462C,0.313725490196078
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2549921sw?$50px$,clove,food,6W1,#7B472E,0.331372549019608
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2549924sw?$50px$,truffle,food,6W2,#713E2A,0.303921568627451
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2528178sw?$50px$,sienna,rock,6N2,#663727,0.276470588235294
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2529030sw?$50px$,espresso,drink,6N1,#643927,0.272549019607843
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2528179sw?$50px$,mahogany,wood,6C1,#5B332A,0.26078431372549
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2549918sw?$50px$,tonka,location,6W3,#5B3429,0.258823529411765
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2528180sw?$50px$,cacao,food,6C2,#4F322C,0.241176470588235
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2529031sw?$50px$,chestnut,food,6C3,#472D29,0.219607843137255
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,https://images.ulta.com/is/image/Ulta/2547818sw?$tn$,fair cool,descriptor,Shade 1,#EACFB7,0.817647058823529
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,https://images.ulta.com/is/image/Ulta/2547823sw?$50px$,light warm,descriptor,Shade 2,#F7D3B3,0.835294117647059
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,https://images.ulta.com/is/image/Ulta/2547822sw?$50px$,light neutral warm,descriptor,Shade 3,#E9C7A4,0.77843137254902
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,https://images.ulta.com/is/image/Ulta/2547831sw?$50px$,medium neutral,descriptor,Shade 4,#D0B099,0.707843137254902
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,https://images.ulta.com/is/image/Ulta/2547830sw?$50px$,shade   medium neutral warm,descriptor,5,#DCB590,0.713725490196078
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,https://images.ulta.com/is/image/Ulta/2547829sw?$50px$,medium warm,descriptor,Shade 6,#D5A575,0.647058823529412
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,https://images.ulta.com/is/image/Ulta/2547826sw?$50px$,medium-tan neutral,"descriptor, skin, color",Shade 7,#C88C3F,0.515686274509804
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,https://images.ulta.com/is/image/Ulta/2547838sw?$50px$,tan warm,"skin, color, descriptor",Shade 8,#AB6939,0.447058823529412
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,https://images.ulta.com/is/image/Ulta/2547827sw?$50px$,deep neutral,descriptor,Shade 9,#8D5D35,0.380392156862745
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,https://images.ulta.com/is/image/Ulta/2547840sw?$50px$,deep warm,descriptor,Shade 10,#914D26,0.358823529411765
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,https://images.ulta.com/is/image/Ulta/2547836sw?$50px$,dark neutral,descriptor,Shade 11,#6E452B,0.3
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,https://images.ulta.com/is/image/Ulta/2547828sw?$50px$,dark warm,descriptor,Shade 12,#83503F,0.380392156862745
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546882sw?$tn$,fair cool,descriptor,Shade 1,#E3CFB7,0.803921568627451
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546886sw?$50px$,light neutral,descriptor,Shade 2,#EDD2B5,0.819607843137255
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546884sw?$50px$,light neutral warm,descriptor,Shade 3,#DFC7A5,0.76078431372549
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546883sw?$50px$,medium neutral,descriptor,Shade 4,#C7AE98,0.688235294117647
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546885sw?$50px$,shade   medium neutral warm,descriptor,5,#DAB48A,0.698039215686274
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546889sw?$50px$,medium warm,descriptor,Shade 6,#D0A270,0.627450980392157
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546890sw?$50px$,medium-tan neutral,"descriptor, skin, color",Shade 7,#C39E68,0.586274509803922
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546887sw?$50px$,tan warm,"skin, color, descriptor",Shade 8,#B48E69,0.558823529411765
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546888sw?$50px$,deep neutral,descriptor,Shade 9,#B78145,0.494117647058824
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546948sw?$50px$,deep warm,descriptor,Shade 10,#946542,0.419607843137255
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546950sw?$50px$,dark neutral,descriptor,Shade 11,#926738,0.396078431372549
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546952sw?$50px$,dark warm,descriptor,Shade 12,#7F5739,0.36078431372549
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2264063sw?$tn$,fair,descriptor,NA,#F9EFE3,0.933333333333333
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2533844sw?$50px$,fair light,descriptor,NA,#FCEBDB,0.923529411764706
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2264064sw?$50px$,light,descriptor,NA,#FBE6D1,0.901960784313726
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2533868sw?$50px$,light medium,descriptor,NA,#F6CEAB,0.817647058823529
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2264065sw?$50px$,medium,descriptor,NA,#EEC7A0,0.780392156862745
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2533859sw?$50px$,neutral medium,descriptor,NA,#F1C09B,0.776470588235294
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2509231sw?$50px$,medium tan,"descriptor, skin, color",NA,#E0AE86,0.701960784313725
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2533849sw?$50px$,neutral tan,"descriptor, skin, color",NA,#E6A77C,0.694117647058824
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2264066sw?$50px$,tan,"skin, color",NA,#E1965E,0.625490196078431
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2509232sw?$50px$,rich,descriptor,NA,#C6713E,0.509803921568627
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2533843sw?$50px$,rich honey,"descriptor, food",NA,#9E502B,0.394117647058824
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2509233sw?$50px$,deep,descriptor,NA,#85412F,0.352941176470588
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568662sw?$tn$,medium neutral,descriptor,33,#D9A681,0.67843137254902
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568652sw?$50px$,fair warm,descriptor,10,#FAE6D2,0.901960784313726
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2570827sw?$50px$,fair neutral,descriptor,10.5,#E8CCB5,0.809803921568627
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568658sw?$50px$,fair neutral,descriptor,11,#ECC8A8,0.792156862745098
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568654sw?$50px$,fair warm,descriptor,12,#F0CBA7,0.798039215686275
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568659sw?$50px$,light cool,descriptor,20,#F4CBA8,0.807843137254902
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2570828sw?$50px$,light neutral,descriptor,20.5,#EAC1A9,0.790196078431373
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568655sw?$50px$,light warm,descriptor,21,#EDC6A1,0.780392156862745
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2570829sw?$50px$,light neutral,descriptor,21.5,#E0B78F,0.719607843137255
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568661sw?$50px$,light neutral,descriptor,22,#DEB391,0.719607843137255
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2570830sw?$50px$,light warm,descriptor,22.5,#F3CFAB,0.811764705882353
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568663sw?$50px$,light warm,descriptor,23,#ECC097,0.758823529411765
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568675sw?$50px$,medium cool,descriptor,30,#DDB290,0.715686274509804
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568657sw?$50px$,medium neutral,descriptor,31,#D6A982,0.674509803921569
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2570831sw?$50px$,medium neutral,descriptor,31.5,#CCA17B,0.641176470588235
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568660sw?$50px$,medium warm,descriptor,32,#D7A06F,0.63921568627451
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568666sw?$50px$,medium cool,descriptor,34,#D79F7A,0.66078431372549
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2570832sw?$50px$,medium warm,descriptor,35,#C99567,0.596078431372549
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2570833sw?$50px$,medium cool,descriptor,36,#D3A187,0.67843137254902
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2570834sw?$50px$,tan neutral,"skin, color, descriptor",39,#C1936F,0.596078431372549
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568667sw?$50px$,tan cool,"skin, color, descriptor",40,#CD996C,0.613725490196078
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568668sw?$50px$,tan warm,"skin, color, descriptor",41,#D09868,0.611764705882353
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568665sw?$50px$,tan neutral,"skin, color, descriptor",42,#D3965D,0.596078431372549
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2570835sw?$50px$,tan warm,"skin, color, descriptor",42.5,#B6855A,0.533333333333333
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568672sw?$50px$,tan warm,"skin, color, descriptor",43,#B47E50,0.509803921568627
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568671sw?$50px$,tan warm,"skin, color, descriptor",44,#B87241,0.488235294117647
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568669sw?$50px$,rich cool,descriptor,50,#AA7451,0.492156862745098
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568664sw?$50px$,rich warm,descriptor,51,#9E6338,0.419607843137255
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2570836sw?$50px$,rich neutral,descriptor,51.25,#9E6E4D,0.46078431372549
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2570837sw?$50px$,rich warm,descriptor,51.5,#996239,0.411764705882353
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2570838sw?$50px$,rich cool,descriptor,51.75,#9A6542,0.431372549019608
