Année;Mois;Service;Gare de départ;Gare d'arrivée;Durée moyenne du trajet (min);Nombre de circulations prévues;Nombre de trains annulés;Commentaire (facultatif) annulations;Nombre de trains en retard au départ;Retard moyen des trains en retard au départ (min);Retard moyen de tous les trains au départ (min);Commentaire (facultatif) retards au départ;Nombre de trains en retard à l'arrivée;Retard moyen des trains en retard à l'arrivée (min);Retard moyen de tous les trains à l'arrivée (min);Commentaire (facultatif) retards à l'arrivée;% trains en retard pour causes externes (météo, obstacles, colis suspects, malveillance, mouvements sociaux, etc.);% trains en retard à cause infrastructure ferroviaire (maintenance, travaux);% trains en retard à cause gestion trafic (circulation sur ligne ferroviaire, interactions réseaux);% trains en retard à cause matériel roulant;% trains en retard à cause gestion en gare et réutilisation de matériel;% trains en retard à cause prise en compte voyageurs (affluence, gestions PSH, correspondances);Nombre trains en retard > 15min;Retard moyen trains en retard > 15min;Nombre trains en retard > 30min;Nombre trains en retard > 60min;Période;Retard pour causes externes;Retard à cause infrastructure ferroviaire;Retard à cause gestion trafic;Retard à cause matériel roulant;Retard à cause gestion en gare et réutilisation de matériel;Retard à cause prise en compte voyageurs
2017;9.0;National;PARIS LYON;MARSEILLE ST CHARLES;198.485981308;429.0;1.0;;33.0;23.1353535354;1.6359423676;;64.0;33.41640625;6.76693925234;;0.238095238095;0.111111111111;0.269841269841;0.301587301587;0.047619047619;0.031746031746;46.0;41.6057971014;25.0;9.0;2017-09;23.8095238095;11.1111111111;26.984126984099998;30.1587301587;4.7619047619;3.1746031746
2017;9.0;National;MONTPELLIER;PARIS LYON;205.816568047;341.0;3.0;;51.0;16.8160130719;2.96548323471;;67.0;26.9587064677;5.97608481262;;0.209677419355;0.41935483871;0.241935483871;0.0645161290323;0.0161290322581;0.0483870967742;49.0;32.3683673469;15.0;4.0;2017-09;20.9677419355;41.935483871;24.1935483871;6.45161290323;1.6129032258100002;4.83870967742
2017;9.0;National;PARIS LYON;MULHOUSE VILLE;166.758730159;316.0;1.0;;39.0;21.2205128205;2.6344973545;;33.0;29.6878787879;4.17851851852;;0.153846153846;0.115384615385;0.192307692308;0.461538461538;0.0384615384615;0.0384615384615;25.0;35.3573333333;13.0;1.0;2017-09;15.3846153846;11.5384615385;19.2307692308;46.153846153799996;3.84615384615;3.84615384615
2017;9.0;National;MULHOUSE VILLE;PARIS LYON;168.713395639;322.0;1.0;;30.0;9.86;1.74304257529;;24.0;19.7479166667;2.32481827622;;0.1;0.2;0.4;0.2;0.05;0.05;10.0;31.3016666667;2.0;1.0;2017-09;10.0;20.0;40.0;20.0;5.0;5.0
2017;9.0;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;90.885;403.0;3.0;;22.0;17.3977272727;0.94125;;66.0;22.3633838384;4.78083333333;;0.157894736842;0.350877192982;0.280701754386;0.122807017544;0.0350877192982;0.0526315789474;28.0;38.6345238095;13.0;4.0;2017-09;15.7894736842;35.0877192982;28.070175438599996;12.2807017544;3.5087719298200004;5.26315789474
2017;9.0;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;143.064362336;842.0;3.0;;135.0;14.1695061728;2.74819229241;;136.0;22.6240196078;4.99918553834;;0.115702479339;0.388429752066;0.231404958678;0.198347107438;0.0413223140496;0.0247933884298;76.0;30.6280701754;21.0;4.0;2017-09;11.570247933900001;38.8429752066;23.140495867800002;19.8347107438;4.13223140496;2.47933884298
2017;9.0;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;170.520408163;199.0;3.0;;1.0;29.0;0.265306122449;;32.0;19.3765625;4.91734693878;;0.275862068966;0.310344827586;0.241379310345;0.172413793103;0.0;0.0;16.0;26.5708333333;4.0;1.0;2017-09;27.5862068966;31.034482758600003;24.1379310345;17.2413793103;0.0;0.0
2017;9.0;National;PARIS MONTPARNASSE;POITIERS;94.1115789474;479.0;4.0;;35.0;13.0576190476;0.911473684211;;49.0;22.3319727891;3.70350877193;"Ce mois-ci, cette OD a été touchée par:
Le 17 : Incident caténaire au nord de Bordeaux  (37 TGV ; 382’)
Le 19 : Avarie Matérielle à St Pierre des Corps (15 TGV ; 384’)
Le 20 : Colis suspect à Paris Montparnasse  (17 TGV ; 208’)
Le 25 : Dérangement d’installation Télecom entre Paris et Massy (40 TGV ; 803’)
Le 27 : Rail cassé à Courtalain (100 TGV ; 4112’)
Le 28 : défaillance matérielle en sortie de Paris Montparnasse (22 TGV ; 395’)";0.153846153846;0.384615384615;0.102564102564;0.307692307692;0.025641025641;0.025641025641;25.0;35.48;9.0;4.0;2017-09;15.3846153846;38.4615384615;10.2564102564;30.7692307692;2.5641025641;2.5641025641
2017;9.0;National;POITIERS;PARIS MONTPARNASSE;93.6931818182;442.0;2.0;;72.0;12.7581018519;2.68045454545;;90.0;16.9022222222;4.59420454545;;0.202898550725;0.376811594203;0.231884057971;0.144927536232;0.0289855072464;0.0144927536232;37.0;26.4036036036;8.0;1.0;2017-09;20.2898550725;37.6811594203;23.1884057971;14.4927536232;2.89855072464;1.44927536232
2017;9.0;National;PARIS MONTPARNASSE;RENNES;98.5328836425;597.0;4.0;;49.0;17.4928571429;1.55309162451;;100.0;20.88;4.34401349073;;0.20253164557;0.278481012658;0.215189873418;0.26582278481;0.0253164556962;0.0126582278481;40.0;37.675;14.0;5.0;2017-09;20.253164557;27.8481012658;21.5189873418;26.582278481;2.5316455696199998;1.2658227848099999
2017;9.0;National;VANNES;PARIS MONTPARNASSE;156.027027027;259.0;0.0;;21.0;16.0476190476;2.15444015444;;49.0;23.5391156463;6.74118404118;;0.15;0.425;0.25;0.125;0.0;0.05;29.0;31.4408045977;7.0;3.0;2017-09;15.0;42.5;25.0;12.5;0.0;5.0
2017;9.0;National;LILLE;MARSEILLE ST CHARLES;300.282758621;146.0;1.0;;16.0;14.6302083333;1.94701149425;;45.0;25.6681481481;10.3950574713;"Nombreux colis suspects RYT (03-05-06-07-09-11-12-1726-29) RYT
Nombreux colis suspects MVC (07-10-21-27-29) MVC
Causes espacement zone SE, avec des trains inter secteurs qui ne dépassent pas les 60% de régularité pour le mois (9866: 16,7%; 9882 : 60%; 9860: 50% et 9828: 46,7%)--On peut ajouter les 5180 et 5186 qui ne dépassent pas les63% de régularité.";0.243243243243;0.324324324324;0.162162162162;0.189189189189;0.0;0.0810810810811;45.0;25.6681481481;12.0;1.0;2017-09;24.3243243243;32.4324324324;16.2162162162;18.918918918899998;0.0;8.10810810811
2017;9.0;International;PARIS EST;FRANCFORT;128.124183007;153.0;0.0;;25.0;14.5553333333;2.60740740741;;17.0;27.1823529412;3.04248366013;;0.0909090909091;0.363636363636;0.181818181818;0.181818181818;0.181818181818;0.0;14.0;30.0785714286;6.0;0.0;2017-09;9.09090909091;36.3636363636;18.1818181818;18.1818181818;18.1818181818;0.0
2017;9.0;International;PARIS LYON;LAUSANNE;219.950952381;141.0;1.0;;13.0;22.341025641;2.00273809524;;21.0;32.5150793651;6.2880952381;;0.0952380952381;0.190476190476;0.285714285714;0.380952380952;0.0;0.047619047619;19.0;34.9377192982;6.0;2.0;2017-09;9.523809523810002;19.0476190476;28.5714285714;38.0952380952;0.0;4.7619047619
2017;1.0;National;ANGERS SAINT LAUD;PARIS MONTPARNASSE;96.6177777778;467.0;17.0;;35.0;15.5580952381;1.98418518519;;37.0;27.8918918919;3.48907407407;;0.294117647059;0.294117647059;0.147058823529;0.117647058824;0.0;0.147058823529;27.0;33.7512345679;13.0;3.0;2017-01;29.4117647059;29.4117647059;14.705882352899998;11.764705882400001;0.0;14.705882352899998
2017;1.0;National;DOUAI;PARIS NORD;79.475;205.0;5.0;;9.0;13.1351851852;1.09625;;45.0;14.5159259259;3.57166666667;;0.258064516129;0.193548387097;0.387096774194;0.0967741935484;0.0645161290323;0.0;13.0;30.1487179487;5.0;1.0;2017-01;25.8064516129;19.3548387097;38.7096774194;9.67741935484;6.45161290323;0.0
2017;1.0;National;LYON PART DIEU;LILLE;186.775510204;299.0;5.0;;148.0;17.4161036036;9.61507936508;;92.0;30.1836956522;10.9306689342;;0.225;0.2125;0.225;0.2125;0.0875;0.0375;73.0;34.8123287671;22.0;7.0;2017-01;22.5;21.25;22.5;21.25;8.75;3.75
2017;1.0;National;MACON LOCHE;PARIS LYON;98.9219512195;210.0;5.0;;79.0;12.3293248945;5.93723577236;;26.0;26.1314102564;3.05317073171;;0.130434782609;0.304347826087;0.260869565217;0.217391304348;0.0434782608696;0.0434782608696;20.0;30.3458333333;8.0;0.0;2017-01;13.043478260899999;30.4347826087;26.0869565217;21.7391304348;4.3478260869600005;4.3478260869600005
2017;1.0;National;MARSEILLE ST CHARLES;PARIS LYON;201.419512195;418.0;8.0;;28.0;19.0083333333;1.55296747967;;48.0;47.5809027778;4.78670731707;présence de personnes dans les voies + arbre engageant le gabarit + multiples dérangements + balourd tripode sur le 6120 + détresse d'un train de travaux;0.1875;0.208333333333;0.333333333333;0.25;0.0208333333333;0.0;34.0;62.3200980392;22.0;13.0;2017-01;18.75;20.8333333333;33.333333333300004;25.0;2.08333333333;0.0
2017;1.0;National;MARSEILLE ST CHARLES;LILLE;300.356321839;178.0;4.0;;15.0;26.2922222222;2.59367816092;;48.0;35.8777777778;11.5889846743;;0.217391304348;0.260869565217;0.239130434783;0.173913043478;0.0652173913043;0.0434782608696;48.0;35.8777777778;14.0;6.0;2017-01;21.7391304348;26.0869565217;23.9130434783;17.3913043478;6.52173913043;4.3478260869600005
2017;1.0;National;NANCY;PARIS EST;93.8413793103;291.0;1.0;;39.0;16.5636752137;2.67034482759;;39.0;27.0700854701;2.81879310345;;0.235294117647;0.0588235294118;0.441176470588;0.176470588235;0.0294117647059;0.0588235294118;20.0;43.5566666667;10.0;3.0;2017-01;23.5294117647;5.882352941180001;44.1176470588;17.6470588235;2.9411764705900003;5.882352941180001
2017;1.0;National;PARIS EST;NANCY;95.181184669;289.0;2.0;;25.0;22.1993333333;2.11393728223;;32.0;33.9369791667;4.1818815331;;0.310344827586;0.0344827586207;0.275862068966;0.310344827586;0.0689655172414;0.0;22.0;43.8401515152;13.0;4.0;2017-01;31.034482758600003;3.44827586207;27.5862068966;31.034482758600003;6.89655172414;0.0
2017;1.0;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;78.815920398;201.0;0.0;;18.0;15.9296296296;1.34535655058;;19.0;25.3587719298;2.771973466;;0.230769230769;0.384615384615;0.153846153846;0.230769230769;0.0;0.0;7.0;53.8642857143;5.0;3.0;2017-01;23.076923076899998;38.4615384615;15.3846153846;23.076923076899998;0.0;0.0
2017;1.0;National;PARIS LYON;MACON LOCHE;95.7926267281;218.0;1.0;;13.0;14.0141025641;0.858525345622;;18.0;22.812962963;2.23110599078;;0.277777777778;0.277777777778;0.0;0.444444444444;0.0;0.0;10.0;31.46;6.0;0.0;2017-01;27.7777777778;27.7777777778;0.0;44.4444444444;0.0;0.0
2017;1.0;National;PARIS LYON;MARSEILLE ST CHARLES;202.905109489;413.0;2.0;;28.0;18.7202380952;1.11496350365;;45.0;46.7111111111;6.19188969992;présence de personnes dans les voies + arbre engageant le gabarit + multiples dérangements + alarme incendie sur le 6207;0.113636363636;0.295454545455;0.25;0.340909090909;0.0;0.0;34.0;57.9632352941;19.0;10.0;2017-01;11.363636363600001;29.5454545455;25.0;34.0909090909;0.0;0.0
2017;1.0;National;PARIS LYON;MULHOUSE VILLE;167.604240283;289.0;6.0;;21.0;17.4507936508;1.16866902238;;46.0;28.6047101449;6.18722025913;;0.157894736842;0.184210526316;0.289473684211;0.289473684211;0.0526315789474;0.0263157894737;32.0;35.78125;10.0;4.0;2017-01;15.7894736842;18.4210526316;28.947368421100002;28.947368421100002;5.26315789474;2.63157894737
2017;1.0;National;PARIS LYON;NICE VILLE;343.278688525;194.0;11.0;;17.0;19.6098039216;0.231876138434;;28.0;45.643452381;9.82358834244;présence de personnes dans les voies + arbre engageant le gabarit + multiples dérangements + alarme incendie sur le 6207;0.214285714286;0.285714285714;0.25;0.178571428571;0.0357142857143;0.0357142857143;28.0;45.643452381;13.0;6.0;2017-01;21.428571428599998;28.5714285714;25.0;17.8571428571;3.57142857143;3.57142857143
2017;1.0;International;PARIS LYON;ZURICH;177.990559441;143.0;0.0;;12.0;11.6597222222;0.793123543124;;22.0;33.2272727273;6.22948717949;;0.0909090909091;0.318181818182;0.272727272727;0.272727272727;0.0;0.0454545454545;15.0;42.7333333333;5.0;2.0;2017-01;9.09090909091;31.818181818199996;27.2727272727;27.2727272727;0.0;4.54545454545
2017;1.0;National;PARIS MONTPARNASSE;NANTES;139.530737705;510.0;22.0;;25.0;18.6686666667;0.954200819672;;64.0;32.2442708333;6.71349043716;;0.233333333333;0.283333333333;0.25;0.2;0.0166666666667;0.0166666666667;33.0;50.9787878788;16.0;4.0;2017-01;23.3333333333;28.333333333299997;25.0;20.0;1.66666666667;1.66666666667
2017;1.0;National;PARIS MONTPARNASSE;VANNES;197.253521127;213.0;0.0;;14.0;17.7583333333;1.0417057903;;29.0;35.1896551724;5.30516431925;;0.36;0.12;0.08;0.32;0.04;0.08;21.0;43.7857142857;10.0;4.0;2017-01;36.0;12.0;8.0;32.0;4.0;8.0
2017;1.0;National;PARIS NORD;DOUAI;66.405;202.0;2.0;;7.0;13.9095238095;0.601583333333;;38.0;14.1728070175;2.5855;;0.25;0.321428571429;0.214285714286;0.0714285714286;0.142857142857;0.0;10.0;30.2733333333;3.0;1.0;2017-01;25.0;32.1428571429;21.428571428599998;7.14285714286;14.2857142857;0.0
2017;1.0;National;PARIS NORD;DUNKERQUE;119.682730924;253.0;4.0;;9.0;19.6148148148;0.692570281124;;20.0;26.05;2.54417670683;;0.45;0.2;0.15;0.2;0.0;0.0;17.0;28.4117647059;5.0;0.0;2017-01;45.0;20.0;15.0;20.0;0.0;0.0
2017;1.0;National;PERPIGNAN;PARIS LYON;302.318471338;160.0;3.0;;22.0;15.0257575758;2.48609341826;;22.0;52.8840909091;6.1872611465;présence de personnes dans les voies + arbre engageant le gabarit + multiples dérangements + balourd tripode sur le 6120 + détresse d'un train de travaux;0.117647058824;0.235294117647;0.294117647059;0.294117647059;0.0588235294118;0.0;22.0;52.8840909091;12.0;5.0;2017-01;11.764705882400001;23.5294117647;29.4117647059;29.4117647059;5.882352941180001;0.0
2017;1.0;National;RENNES;LYON PART DIEU;259.801980198;105.0;4.0;;8.0;15.875;1.87128712871;;19.0;39.8280701754;6.83894389439;;0.222222222222;0.444444444444;0.166666666667;0.166666666667;0.0;0.0;19.0;39.8280701754;10.0;4.0;2017-01;22.2222222222;44.4444444444;16.6666666667;16.6666666667;0.0;0.0
2017;1.0;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;168.375;115.0;3.0;;1.0;21.8;-0.146875;;14.0;19.25;2.69717261905;;0.444444444444;0.111111111111;0.333333333333;0.111111111111;0.0;0.0;9.0;23.1444444444;1.0;0.0;2017-01;44.4444444444;11.1111111111;33.333333333300004;11.1111111111;0.0;0.0
2017;1.0;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;63.1299303944;434.0;3.0;;66.0;18.1275252525;3.64605568445;;88.0;16.8501893939;4.01040216551;"Le 1er janvier : accident de personne à Châtellerault (44 TGV ; 2744’)
Le 2 : Avarie sur le pantographe d’un TER à Paris Montparnasse (29 TGV ; 329’)
Le 4 : Choc anormal sur la ligne à grande vitesse (33 TGV ; 814’)
Le 4 : Dérangement d’un appareil de voie à Paris Montparnasse (24 TGV ; 475’)
Le 11 : Colis suspect à Ruffec (14 TGV ; 235’)
Le 17 : Rail cassé à Massy (31 TGV ; 573’)
Le 18 : Dérangement d’installation suite à travaux non conformes à Angoulême (19 TGV ; 260’)";0.224137931034;0.344827586207;0.172413793103;0.206896551724;0.0;0.051724137931;26.0;36.9038461538;8.0;5.0;2017-01;22.4137931034;34.4827586207;17.2413793103;20.689655172400002;0.0;5.1724137931000005
2017;1.0;National;VALENCE ALIXAN TGV;PARIS LYON;132.636363636;273.0;9.0;;62.0;13.1685483871;3.87203282828;;31.0;30.5430107527;1.75542929293;;0.217391304348;0.260869565217;0.173913043478;0.347826086957;0.0;0.0;26.0;34.0;11.0;2.0;2017-01;21.7391304348;26.0869565217;17.3913043478;34.7826086957;0.0;0.0
2017;7.0;National;PARIS LYON;DIJON VILLE;95.8430913349;429.0;2.0;;64.0;25.8125;3.97658079625;;63.0;27.8253968254;4.14988290398;heurt d'une personne par un Transilien à Maisons-Alfort +  dérangement de signalisation à Vaux-en-Pré + alarme incendie et absence d'alimentation sur le 6145 à Pasilly;0.211538461538;0.0;0.0961538461538;0.634615384615;0.0384615384615;0.0192307692308;41.0;36.7715447;18.0;6.0;2017-07;21.1538461538;0.0;9.61538461538;63.4615384615;3.84615384615;1.92307692308
2017;7.0;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;78.6262135922;206.0;0.0;;20.0;12.6;1.21844660194;;41.0;11.0487804878;2.48058252427;;0.275862068966;0.206896551724;0.206896551724;0.241379310345;0.0;0.0689655172414;7.0;26.4809524;2.0;0.0;2017-07;27.5862068966;20.689655172400002;20.689655172400002;24.1379310345;0.0;6.89655172414
2017;7.0;National;PARIS LYON;NICE VILLE;341.674911661;287.0;4.0;;54.0;21.2407407407;4.07067137809;;88.0;39.7840909091;15.2650176678;heurt d'une personne par un Transilien à Maisons-Alfort + dérangement de signalisation à Chandieu-Tousssieu + mutiples incendies vers Aix-en-Provence + alarme incendie et absence d'alimentation sur le 6145 à Pasilly + caténaire endommagée entre Toulon et La Garde;0.302325581395;0.116279069767;0.267441860465;0.174418604651;0.093023255814;0.046511627907;88.0;39.769697;54.0;14.0;2017-07;30.2325581395;11.6279069767;26.7441860465;17.4418604651;9.3023255814;4.6511627907
2017;7.0;National;PARIS LYON;PERPIGNAN;305.741463415;205.0;0.0;;36.0;26.1388888889;4.42926829268;;44.0;52.5227272727;13.2341463415;;0.272727272727;0.318181818182;0.113636363636;0.272727272727;0.0227272727273;0.0;44.0;52.5185606;26.0;12.0;2017-07;27.2727272727;31.818181818199996;11.363636363600001;27.2727272727;2.27272727273;0.0
2017;7.0;National;PERPIGNAN;PARIS LYON;306.080851064;235.0;0.0;;43.0;14.6046511628;3.16170212766;;47.0;43.4893617021;9.80425531915;heurt d'une personne par un Transilien à Maisons-Alfort +  dérangement de signalisation à Vaux-en-Pré + incendie aux abords des voies entre Avignon et Nîmes + dérangement d'aiguille à Vestric;0.439024390244;0.0243902439024;0.317073170732;0.0975609756098;0.0;0.121951219512;47.0;43.5255319;22.0;8.0;2017-07;43.902439024399996;2.43902439024;31.7073170732;9.756097560979999;0.0;12.195121951199999
2017;7.0;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;143.722222222;776.0;20.0;;203.0;18.4532019704;5.53174603175;;195.0;36.1692307692;10.8399470899;"Ce mois-ci, l'OD a été touchée par: _x000D_
Le 7 : Défaillance matérielle à la sortie de la gare de Paris Montparnasse (87 TGV ; 2202’)_x000D_
Le 11 : Divergence entre les équipements au sol et les TGV en circulation sur la grande ceinture parisienne (36 TGV ; 1034’)_x000D_
Le 13 : Dérangement d’aiguille sur le tronc commun des lignes grandes vitesse à St Arnoult (19 TGV ; 289’)_x000D_
Le 13 : Défaut d’alimentation électrique à la sortie de la gare de Paris Montparnasse (30 TGV ; 422’)_x000D_
Le 17 : Rupture caténaire en gare de Paris Montparnasse (75 TGV ; 4801’)_x000D_
Le 19 : Dérangement d’installation télécom sur la nouvelle ligne grande vitesse vers Bordeaux (22 TGV ; 543’)_x000D_
Le 25 : Dérangement d’installation sur la nouvelle ligne grande vitesse vers Bordeaux (21 TGV ; 482’)_x000D_
Le 19 : Personnes dans les voies à la sortie de la gare de Paris Montparnasse (24 TGV ; 363’)_x000D_
Du 29 au 31 : Dérangement du poste de Vanves (450 TGV ; 27110’)";0.141935483871;0.451612903226;0.129032258065;0.225806451613;0.0193548387097;0.0322580645161;143.0;44.859324;68.0;29.0;2017-07;14.1935483871;45.1612903226;12.903225806499998;22.5806451613;1.93548387097;3.22580645161
2017;7.0;National;LAVAL;PARIS MONTPARNASSE;88.3125;209.0;1.0;;28.0;19.3928571429;3.49038461538;;60.0;24.8666666667;7.68269230769;"Ce mois-ci, l'OD a été touchée par: _x000D_
Le 7 : Défaillance matérielle à la sortie de la gare de Paris Montparnasse (87 TGV ; 2202’)_x000D_
Le 11 : Divergence entre les équipements au sol et les TGV en circulation sur la grande ceinture parisienne (36 TGV ; 1034’)_x000D_
Le 13 : Dérangement d’aiguille sur le tronc commun des lignes grandes vitesse à St Arnoult (19 TGV ; 289’)_x000D_
Le 13 : Défaut d’alimentation électrique à la sortie de la gare de Paris Montparnasse (30 TGV ; 422’)_x000D_
Le 17 : Rupture caténaire en gare de Paris Montparnasse (75 TGV ; 4801’)_x000D_
Le 19 : Personnes dans les voies à la sortie de la gare de Paris Montparnasse (24 TGV ; 363’)_x000D_
Le 23 : Présence d’objets pris dans la caténaire à la sortie du Mans (16 TGV ; 372’)_x000D_
Du 29 au 31 : Dérangement du poste de Vanves (450 TGV ; 27110’)";0.0857142857143;0.314285714286;0.285714285714;0.142857142857;0.114285714286;0.0571428571429;22.0;53.6159091;10.0;7.0;2017-07;8.57142857143;31.428571428599998;28.5714285714;14.2857142857;11.4285714286;5.71428571429
2017;7.0;National;NANTES;PARIS MONTPARNASSE;130.284836066;498.0;10.0;;82.0;17.487804878;3.63319672131;;75.0;43.12;8.14754098361;"Ce mois-ci, l'OD a été touchée par: _x000D_
Le 6 : heurt d’un troupeau de vaches  vers La Suze (18 TGV ; 542’)_x000D_
Le 7 : Défaillance matérielle à la sortie de la gare de Paris Montparnasse (87 TGV ; 2202’)_x000D_
Le 11 : Divergence entre les équipements au sol et les TGV en circulation sur la grande ceinture parisienne (36 TGV ; 1034’)_x000D_
Le 13 : Dérangement d’aiguille sur le tronc commun des lignes grandes vitesse à St Arnoult (19 TGV ; 289’)_x000D_
Le 13 : Défaut d’alimentation électrique à la sortie de la gare de Paris Montparnasse (30 TGV ; 422’)_x000D_
Le 17 : Rupture caténaire en gare de Paris Montparnasse (75 TGV ; 4801’)_x000D_
Le 19 : Personnes dans les voies à la sortie de la gare de Paris Montparnasse (24 TGV ; 363’)_x000D_
Du 29 au 31 : Dérangement du poste de Vanves (450 TGV ; 27110’)";0.172413793103;0.413793103448;0.241379310345;0.120689655172;0.0;0.051724137931;52.0;56.7153846;32.0;17.0;2017-07;17.2413793103;41.379310344800004;24.1379310345;12.0689655172;0.0;5.1724137931000005
