Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,066062,1858,05,17,,,
IDCJAC0009,066062,1858,05,18,,,
IDCJAC0009,066062,1858,05,19,,,
IDCJAC0009,066062,1858,05,20,,,
IDCJAC0009,066062,1858,05,21,,,
IDCJAC0009,066062,1858,05,22,,,
IDCJAC0009,066062,1858,05,23,,,
IDCJAC0009,066062,1858,05,24,,,
IDCJAC0009,066062,1858,05,25,,,
IDCJAC0009,066062,1858,05,26,,,
IDCJAC0009,066062,1858,05,27,,,
IDCJAC0009,066062,1858,05,28,,,
IDCJAC0009,066062,1858,05,29,,,
IDCJAC0009,066062,1858,05,30,,,
IDCJAC0009,066062,1858,05,31,,,
IDCJAC0009,066062,1858,06,01,,,
IDCJAC0009,066062,1858,06,02,,,
IDCJAC0009,066062,1858,06,03,,,
IDCJAC0009,066062,1858,06,04,,,
IDCJAC0009,066062,1858,06,05,,,
IDCJAC0009,066062,1858,06,06,,,
IDCJAC0009,066062,1858,06,07,,,
IDCJAC0009,066062,1858,06,08,,,
IDCJAC0009,066062,1858,06,09,,,
IDCJAC0009,066062,1858,06,10,,,
IDCJAC0009,066062,1858,06,11,,,
IDCJAC0009,066062,1858,06,12,,,
IDCJAC0009,066062,1858,06,13,,,
IDCJAC0009,066062,1858,06,14,,,
IDCJAC0009,066062,1858,06,15,,,
IDCJAC0009,066062,1858,06,16,,,
IDCJAC0009,066062,1858,06,17,,,
IDCJAC0009,066062,1858,06,18,,,
IDCJAC0009,066062,1858,06,19,,,
IDCJAC0009,066062,1858,06,20,,,
IDCJAC0009,066062,1858,06,21,,,
IDCJAC0009,066062,1858,06,22,,,
IDCJAC0009,066062,1858,06,23,,,
IDCJAC0009,066062,1858,06,24,,,
IDCJAC0009,066062,1858,06,25,,,
IDCJAC0009,066062,1858,06,26,,,
IDCJAC0009,066062,1858,06,27,,,
IDCJAC0009,066062,1858,06,28,,,
IDCJAC0009,066062,1858,06,29,,,
IDCJAC0009,066062,1858,06,30,,,
IDCJAC0009,066062,1858,07,01,12.7,1,Y
IDCJAC0009,066062,1858,07,02,0.8,1,Y
IDCJAC0009,066062,1858,07,03,1.0,1,Y
IDCJAC0009,066062,1858,07,04,0.0,,Y
IDCJAC0009,066062,1858,07,05,0.0,,Y
IDCJAC0009,066062,1858,07,06,0.0,,Y
IDCJAC0009,066062,1858,07,07,0.5,1,Y
IDCJAC0009,066062,1858,07,08,0.0,,Y
IDCJAC0009,066062,1858,07,09,0.0,,Y
IDCJAC0009,066062,1858,07,10,0.0,,Y
IDCJAC0009,066062,1858,07,11,0.0,,Y
IDCJAC0009,066062,1858,07,12,5.6,1,Y
IDCJAC0009,066062,1858,07,13,0.0,,Y
IDCJAC0009,066062,1858,07,14,0.0,,Y
IDCJAC0009,066062,1858,07,15,0.0,,Y
IDCJAC0009,066062,1858,07,16,0.0,,Y
IDCJAC0009,066062,1858,07,17,0.0,,Y
IDCJAC0009,066062,1858,07,18,0.0,,Y
IDCJAC0009,066062,1858,07,19,0.0,,Y
IDCJAC0009,066062,1858,07,20,0.0,,Y
IDCJAC0009,066062,1858,07,21,0.0,,Y
IDCJAC0009,066062,1858,07,22,0.0,,Y
IDCJAC0009,066062,1858,07,23,0.0,,Y
IDCJAC0009,066062,1858,07,24,0.0,,Y
IDCJAC0009,066062,1858,07,25,0.0,,Y
IDCJAC0009,066062,1858,07,26,0.0,,Y
IDCJAC0009,066062,1858,07,27,1.3,1,Y
IDCJAC0009,066062,1858,07,28,0.0,,Y
IDCJAC0009,066062,1858,07,29,0.3,1,Y
IDCJAC0009,066062,1858,07,30,0.3,1,Y
IDCJAC0009,066062,1858,07,31,0.0,,Y
IDCJAC0009,066062,1858,08,01,0.0,,Y
IDCJAC0009,066062,1858,08,02,0.0,,Y
IDCJAC0009,066062,1858,08,03,0.0,,Y
IDCJAC0009,066062,1858,08,04,0.0,,Y
IDCJAC0009,066062,1858,08,05,10.9,1,Y
IDCJAC0009,066062,1858,08,06,1.3,1,Y
IDCJAC0009,066062,1858,08,07,2.0,1,Y
IDCJAC0009,066062,1858,08,08,0.0,,Y
IDCJAC0009,066062,1858,08,09,0.0,,Y
IDCJAC0009,066062,1858,08,10,1.5,1,Y
IDCJAC0009,066062,1858,08,11,2.3,1,Y
IDCJAC0009,066062,1858,08,12,0.0,,Y
IDCJAC0009,066062,1858,08,13,0.0,,Y
IDCJAC0009,066062,1858,08,14,0.0,,Y
IDCJAC0009,066062,1858,08,15,1.8,1,Y
IDCJAC0009,066062,1858,08,16,0.0,,Y
IDCJAC0009,066062,1858,08,17,0.0,,Y
IDCJAC0009,066062,1858,08,18,0.0,,Y
IDCJAC0009,066062,1858,08,19,0.0,,Y
IDCJAC0009,066062,1858,08,20,0.0,,Y
IDCJAC0009,066062,1858,08,21,0.0,,Y
IDCJAC0009,066062,1858,08,22,0.0,,Y
IDCJAC0009,066062,1858,08,23,0.0,,Y
IDCJAC0009,066062,1858,08,24,0.0,,Y
IDCJAC0009,066062,1858,08,25,0.0,,Y
IDCJAC0009,066062,1858,08,26,0.0,,Y
IDCJAC0009,066062,1858,08,27,0.0,,Y
IDCJAC0009,066062,1858,08,28,0.0,,Y
IDCJAC0009,066062,1858,08,29,0.0,,Y
IDCJAC0009,066062,1858,08,30,0.0,,Y
IDCJAC0009,066062,1858,08,31,0.0,,Y
IDCJAC0009,066062,1858,09,01,0.0,,Y
IDCJAC0009,066062,1858,09,02,0.0,,Y
IDCJAC0009,066062,1858,09,03,0.0,,Y
IDCJAC0009,066062,1858,09,04,24.6,1,Y
IDCJAC0009,066062,1858,09,05,0.0,,Y
IDCJAC0009,066062,1858,09,06,6.6,1,Y
IDCJAC0009,066062,1858,09,07,2.0,1,Y
IDCJAC0009,066062,1858,09,08,0.0,,Y
IDCJAC0009,066062,1858,09,09,0.0,,Y
IDCJAC0009,066062,1858,09,10,0.0,,Y
IDCJAC0009,066062,1858,09,11,0.0,,Y
IDCJAC0009,066062,1858,09,12,0.0,,Y
IDCJAC0009,066062,1858,09,13,0.0,,Y
IDCJAC0009,066062,1858,09,14,0.0,,Y
IDCJAC0009,066062,1858,09,15,0.0,,Y
IDCJAC0009,066062,1858,09,16,0.0,,Y
IDCJAC0009,066062,1858,09,17,0.0,,Y
IDCJAC0009,066062,1858,09,18,0.0,,Y
IDCJAC0009,066062,1858,09,19,0.0,,Y
IDCJAC0009,066062,1858,09,20,0.0,,Y
IDCJAC0009,066062,1858,09,21,0.0,,Y
IDCJAC0009,066062,1858,09,22,0.0,,Y
IDCJAC0009,066062,1858,09,23,0.0,,Y
IDCJAC0009,066062,1858,09,24,2.5,1,Y
IDCJAC0009,066062,1858,09,25,0.0,,Y
IDCJAC0009,066062,1858,09,26,0.0,,Y
IDCJAC0009,066062,1858,09,27,0.0,,Y
IDCJAC0009,066062,1858,09,28,0.0,,Y
IDCJAC0009,066062,1858,09,29,0.0,,Y
IDCJAC0009,066062,1858,09,30,0.0,,Y
IDCJAC0009,066062,1858,10,01,0.0,,Y
IDCJAC0009,066062,1858,10,02,0.0,,Y
IDCJAC0009,066062,1858,10,03,8.4,1,Y
IDCJAC0009,066062,1858,10,04,17.0,1,Y
IDCJAC0009,066062,1858,10,05,18.5,1,Y
IDCJAC0009,066062,1858,10,06,13.0,1,Y
IDCJAC0009,066062,1858,10,07,1.8,1,Y
IDCJAC0009,066062,1858,10,08,0.0,,Y
IDCJAC0009,066062,1858,10,09,0.0,,Y
IDCJAC0009,066062,1858,10,10,1.8,1,Y
IDCJAC0009,066062,1858,10,11,8.9,1,Y
IDCJAC0009,066062,1858,10,12,7.1,1,Y
IDCJAC0009,066062,1858,10,13,0.3,1,Y
IDCJAC0009,066062,1858,10,14,0.3,1,Y
IDCJAC0009,066062,1858,10,15,0.0,,Y
IDCJAC0009,066062,1858,10,16,0.0,,Y
IDCJAC0009,066062,1858,10,17,0.0,,Y
IDCJAC0009,066062,1858,10,18,0.0,,Y
IDCJAC0009,066062,1858,10,19,0.0,,Y
IDCJAC0009,066062,1858,10,20,6.4,1,Y
IDCJAC0009,066062,1858,10,21,0.0,,Y
IDCJAC0009,066062,1858,10,22,4.8,1,Y
IDCJAC0009,066062,1858,10,23,0.0,,Y
IDCJAC0009,066062,1858,10,24,0.0,,Y
IDCJAC0009,066062,1858,10,25,0.0,,Y
IDCJAC0009,066062,1858,10,26,0.0,,Y
IDCJAC0009,066062,1858,10,27,0.0,,Y
IDCJAC0009,066062,1858,10,28,2.0,1,Y
IDCJAC0009,066062,1858,10,29,2.3,1,Y
IDCJAC0009,066062,1858,10,30,0.0,,Y
IDCJAC0009,066062,1858,10,31,2.3,1,Y
IDCJAC0009,066062,1858,11,01,0.0,,Y
IDCJAC0009,066062,1858,11,02,0.0,,Y
IDCJAC0009,066062,1858,11,03,0.0,,Y
IDCJAC0009,066062,1858,11,04,0.0,,Y
IDCJAC0009,066062,1858,11,05,0.0,,Y
IDCJAC0009,066062,1858,11,06,0.0,,Y
IDCJAC0009,066062,1858,11,07,0.3,1,Y
IDCJAC0009,066062,1858,11,08,30.0,1,Y
IDCJAC0009,066062,1858,11,09,0.0,,Y
IDCJAC0009,066062,1858,11,10,1.8,1,Y
IDCJAC0009,066062,1858,11,11,0.5,1,Y
IDCJAC0009,066062,1858,11,12,0.0,,Y
IDCJAC0009,066062,1858,11,13,1.5,1,Y
IDCJAC0009,066062,1858,11,14,13.7,1,Y
IDCJAC0009,066062,1858,11,15,2.3,1,Y
IDCJAC0009,066062,1858,11,16,0.0,,Y
IDCJAC0009,066062,1858,11,17,0.0,,Y
IDCJAC0009,066062,1858,11,18,0.0,,Y
IDCJAC0009,066062,1858,11,19,0.0,,Y
IDCJAC0009,066062,1858,11,20,0.0,,Y
IDCJAC0009,066062,1858,11,21,0.0,,Y
IDCJAC0009,066062,1858,11,22,0.0,,Y
IDCJAC0009,066062,1858,11,23,0.0,,Y
IDCJAC0009,066062,1858,11,24,0.0,,Y
IDCJAC0009,066062,1858,11,25,0.5,1,Y
IDCJAC0009,066062,1858,11,26,0.3,1,Y
IDCJAC0009,066062,1858,11,27,0.0,,Y
IDCJAC0009,066062,1858,11,28,2.8,1,Y
IDCJAC0009,066062,1858,11,29,4.1,1,Y
IDCJAC0009,066062,1858,11,30,5.3,1,Y
IDCJAC0009,066062,1858,12,01,2.3,1,Y
IDCJAC0009,066062,1858,12,02,5.1,1,Y
IDCJAC0009,066062,1858,12,03,0.0,,Y
IDCJAC0009,066062,1858,12,04,0.0,,Y
IDCJAC0009,066062,1858,12,05,2.8,1,Y
IDCJAC0009,066062,1858,12,06,3.0,1,Y
IDCJAC0009,066062,1858,12,07,0.3,1,Y
IDCJAC0009,066062,1858,12,08,0.3,1,Y
IDCJAC0009,066062,1858,12,09,16.5,1,Y
IDCJAC0009,066062,1858,12,10,2.3,1,Y
IDCJAC0009,066062,1858,12,11,0.0,,Y
IDCJAC0009,066062,1858,12,12,0.0,,Y
IDCJAC0009,066062,1858,12,13,10.9,1,Y
IDCJAC0009,066062,1858,12,14,0.5,1,Y
IDCJAC0009,066062,1858,12,15,0.0,,Y
IDCJAC0009,066062,1858,12,16,0.0,,Y
IDCJAC0009,066062,1858,12,17,0.0,,Y
IDCJAC0009,066062,1858,12,18,0.0,,Y
IDCJAC0009,066062,1858,12,19,1.0,1,Y
IDCJAC0009,066062,1858,12,20,0.0,,Y
IDCJAC0009,066062,1858,12,21,0.0,,Y
IDCJAC0009,066062,1858,12,22,0.0,,Y
IDCJAC0009,066062,1858,12,23,0.0,,Y
IDCJAC0009,066062,1858,12,24,0.0,,Y
IDCJAC0009,066062,1858,12,25,0.0,,Y
IDCJAC0009,066062,1858,12,26,0.0,,Y
IDCJAC0009,066062,1858,12,27,0.3,1,Y
IDCJAC0009,066062,1858,12,28,0.5,1,Y
IDCJAC0009,066062,1858,12,29,7.4,1,Y
IDCJAC0009,066062,1858,12,30,0.0,,Y
IDCJAC0009,066062,1858,12,31,0.0,,Y
IDCJAC0009,066062,1859,01,01,0.0,,Y
IDCJAC0009,066062,1859,01,02,0.0,,Y
IDCJAC0009,066062,1859,01,03,0.3,1,Y
IDCJAC0009,066062,1859,01,04,0.0,,Y
IDCJAC0009,066062,1859,01,05,1.0,1,Y
IDCJAC0009,066062,1859,01,06,8.6,1,Y
IDCJAC0009,066062,1859,01,07,0.0,,Y
IDCJAC0009,066062,1859,01,08,0.3,1,Y
IDCJAC0009,066062,1859,01,09,35.3,1,Y
IDCJAC0009,066062,1859,01,10,14.7,1,Y
IDCJAC0009,066062,1859,01,11,1.5,1,Y
IDCJAC0009,066062,1859,01,12,6.9,1,Y
IDCJAC0009,066062,1859,01,13,0.0,,Y
IDCJAC0009,066062,1859,01,14,0.0,,Y
IDCJAC0009,066062,1859,01,15,0.5,1,Y
IDCJAC0009,066062,1859,01,16,0.3,1,Y
IDCJAC0009,066062,1859,01,17,0.0,,Y
IDCJAC0009,066062,1859,01,18,0.0,,Y
IDCJAC0009,066062,1859,01,19,7.4,1,Y
IDCJAC0009,066062,1859,01,20,0.5,1,Y
IDCJAC0009,066062,1859,01,21,17.5,1,Y
IDCJAC0009,066062,1859,01,22,0.3,1,Y
IDCJAC0009,066062,1859,01,23,0.0,,Y
IDCJAC0009,066062,1859,01,24,0.0,,Y
IDCJAC0009,066062,1859,01,25,0.0,,Y
IDCJAC0009,066062,1859,01,26,0.0,,Y
IDCJAC0009,066062,1859,01,27,0.0,,Y
IDCJAC0009,066062,1859,01,28,0.5,1,Y
IDCJAC0009,066062,1859,01,29,0.0,,Y
IDCJAC0009,066062,1859,01,30,1.0,1,Y
IDCJAC0009,066062,1859,01,31,81.0,1,Y
IDCJAC0009,066062,1859,02,01,39.4,1,Y
IDCJAC0009,066062,1859,02,02,34.8,1,Y
IDCJAC0009,066062,1859,02,03,14.7,1,Y
IDCJAC0009,066062,1859,02,04,0.0,,Y
IDCJAC0009,066062,1859,02,05,0.0,,Y
IDCJAC0009,066062,1859,02,06,0.0,,Y
IDCJAC0009,066062,1859,02,07,0.0,,Y
IDCJAC0009,066062,1859,02,08,0.0,,Y
IDCJAC0009,066062,1859,02,09,0.0,,Y
IDCJAC0009,066062,1859,02,10,0.0,,Y
IDCJAC0009,066062,1859,02,11,0.0,,Y
IDCJAC0009,066062,1859,02,12,0.0,,Y
IDCJAC0009,066062,1859,02,13,0.0,,Y
IDCJAC0009,066062,1859,02,14,0.0,,Y
IDCJAC0009,066062,1859,02,15,0.0,,Y
IDCJAC0009,066062,1859,02,16,0.8,1,Y
IDCJAC0009,066062,1859,02,17,20.1,1,Y
IDCJAC0009,066062,1859,02,18,39.4,1,Y
IDCJAC0009,066062,1859,02,19,16.5,1,Y
IDCJAC0009,066062,1859,02,20,0.0,,Y
IDCJAC0009,066062,1859,02,21,0.0,,Y
IDCJAC0009,066062,1859,02,22,0.0,,Y
IDCJAC0009,066062,1859,02,23,1.3,1,Y
IDCJAC0009,066062,1859,02,24,3.0,1,Y
IDCJAC0009,066062,1859,02,25,0.0,,Y
IDCJAC0009,066062,1859,02,26,0.0,,Y
IDCJAC0009,066062,1859,02,27,0.0,,Y
IDCJAC0009,066062,1859,02,28,13.5,1,Y
IDCJAC0009,066062,1859,03,01,6.1,1,Y
IDCJAC0009,066062,1859,03,02,0.0,,Y
IDCJAC0009,066062,1859,03,03,9.9,1,Y
IDCJAC0009,066062,1859,03,04,0.0,,Y
IDCJAC0009,066062,1859,03,05,0.0,,Y
IDCJAC0009,066062,1859,03,06,0.0,,Y
IDCJAC0009,066062,1859,03,07,0.0,,Y
IDCJAC0009,066062,1859,03,08,0.0,,Y
IDCJAC0009,066062,1859,03,09,0.0,,Y
IDCJAC0009,066062,1859,03,10,0.0,,Y
IDCJAC0009,066062,1859,03,11,0.3,1,Y
IDCJAC0009,066062,1859,03,12,0.0,,Y
IDCJAC0009,066062,1859,03,13,0.0,,Y
IDCJAC0009,066062,1859,03,14,1.5,1,Y
IDCJAC0009,066062,1859,03,15,3.6,1,Y
IDCJAC0009,066062,1859,03,16,2.5,1,Y
IDCJAC0009,066062,1859,03,17,0.0,,Y
IDCJAC0009,066062,1859,03,18,0.3,1,Y
IDCJAC0009,066062,1859,03,19,0.0,,Y
IDCJAC0009,066062,1859,03,20,1.5,1,Y
IDCJAC0009,066062,1859,03,21,0.0,,Y
IDCJAC0009,066062,1859,03,22,0.0,,Y
IDCJAC0009,066062,1859,03,23,0.0,,Y
IDCJAC0009,066062,1859,03,24,0.0,,Y
IDCJAC0009,066062,1859,03,25,0.0,,Y
IDCJAC0009,066062,1859,03,26,0.0,,Y
IDCJAC0009,066062,1859,03,27,0.0,,Y
IDCJAC0009,066062,1859,03,28,0.0,,Y
IDCJAC0009,066062,1859,03,29,0.0,,Y
IDCJAC0009,066062,1859,03,30,0.0,,Y
IDCJAC0009,066062,1859,03,31,0.0,,Y
IDCJAC0009,066062,1859,04,01,0.0,,Y
IDCJAC0009,066062,1859,04,02,0.0,,Y
IDCJAC0009,066062,1859,04,03,0.0,,Y
IDCJAC0009,066062,1859,04,04,0.0,,Y
IDCJAC0009,066062,1859,04,05,0.0,,Y
IDCJAC0009,066062,1859,04,06,0.3,1,Y
IDCJAC0009,066062,1859,04,07,0.0,,Y
IDCJAC0009,066062,1859,04,08,1.3,1,Y
IDCJAC0009,066062,1859,04,09,4.8,1,Y
IDCJAC0009,066062,1859,04,10,0.0,,Y
IDCJAC0009,066062,1859,04,11,0.0,,Y
IDCJAC0009,066062,1859,04,12,0.0,,Y
IDCJAC0009,066062,1859,04,13,0.0,,Y
IDCJAC0009,066062,1859,04,14,0.0,,Y
IDCJAC0009,066062,1859,04,15,0.0,,Y
IDCJAC0009,066062,1859,04,16,0.0,,Y
IDCJAC0009,066062,1859,04,17,0.0,,Y
IDCJAC0009,066062,1859,04,18,0.0,,Y
IDCJAC0009,066062,1859,04,19,0.0,,Y
IDCJAC0009,066062,1859,04,20,0.0,,Y
IDCJAC0009,066062,1859,04,21,0.0,,Y
IDCJAC0009,066062,1859,04,22,2.3,1,Y
IDCJAC0009,066062,1859,04,23,0.0,,Y
IDCJAC0009,066062,1859,04,24,0.0,,Y
IDCJAC0009,066062,1859,04,25,0.3,1,Y
IDCJAC0009,066062,1859,04,26,0.3,1,Y
IDCJAC0009,066062,1859,04,27,0.0,,Y
IDCJAC0009,066062,1859,04,28,1.3,1,Y
IDCJAC0009,066062,1859,04,29,0.8,1,Y
IDCJAC0009,066062,1859,04,30,0.3,1,Y
IDCJAC0009,066062,1859,05,01,0.0,,Y
IDCJAC0009,066062,1859,05,02,0.0,,Y
IDCJAC0009,066062,1859,05,03,0.0,,Y
IDCJAC0009,066062,1859,05,04,0.0,,Y
IDCJAC0009,066062,1859,05,05,0.0,,Y
IDCJAC0009,066062,1859,05,06,0.0,,Y
IDCJAC0009,066062,1859,05,07,0.0,,Y
IDCJAC0009,066062,1859,05,08,2.8,1,Y
IDCJAC0009,066062,1859,05,09,0.3,1,Y
IDCJAC0009,066062,1859,05,10,0.0,,Y
IDCJAC0009,066062,1859,05,11,11.9,1,Y
IDCJAC0009,066062,1859,05,12,0.0,,Y
IDCJAC0009,066062,1859,05,13,1.8,1,Y
IDCJAC0009,066062,1859,05,14,0.0,,Y
IDCJAC0009,066062,1859,05,15,0.0,,Y
IDCJAC0009,066062,1859,05,16,0.8,1,Y
IDCJAC0009,066062,1859,05,17,0.0,,Y
IDCJAC0009,066062,1859,05,18,0.0,,Y
IDCJAC0009,066062,1859,05,19,0.0,,Y
IDCJAC0009,066062,1859,05,20,0.0,,Y
IDCJAC0009,066062,1859,05,21,3.0,1,Y
IDCJAC0009,066062,1859,05,22,0.0,,Y
IDCJAC0009,066062,1859,05,23,0.0,,Y
IDCJAC0009,066062,1859,05,24,0.0,,Y
IDCJAC0009,066062,1859,05,25,0.0,,Y
IDCJAC0009,066062,1859,05,26,0.0,,Y
IDCJAC0009,066062,1859,05,27,0.0,,Y
IDCJAC0009,066062,1859,05,28,4.3,1,Y
IDCJAC0009,066062,1859,05,29,0.0,,Y
IDCJAC0009,066062,1859,05,30,0.0,,Y
IDCJAC0009,066062,1859,05,31,0.0,,Y
IDCJAC0009,066062,1859,06,01,0.0,,Y
IDCJAC0009,066062,1859,06,02,0.0,,Y
IDCJAC0009,066062,1859,06,03,0.0,,Y
IDCJAC0009,066062,1859,06,04,37.8,1,Y
IDCJAC0009,066062,1859,06,05,2.0,1,Y
IDCJAC0009,066062,1859,06,06,8.6,1,Y
IDCJAC0009,066062,1859,06,07,0.0,,Y
IDCJAC0009,066062,1859,06,08,0.8,1,Y
IDCJAC0009,066062,1859,06,09,0.0,,Y
IDCJAC0009,066062,1859,06,10,0.3,1,Y
IDCJAC0009,066062,1859,06,11,0.0,,Y
IDCJAC0009,066062,1859,06,12,0.0,,Y
IDCJAC0009,066062,1859,06,13,0.0,,Y
IDCJAC0009,066062,1859,06,14,0.0,,Y
IDCJAC0009,066062,1859,06,15,0.0,,Y
IDCJAC0009,066062,1859,06,16,0.0,,Y
IDCJAC0009,066062,1859,06,17,3.6,1,Y
IDCJAC0009,066062,1859,06,18,18.5,1,Y
IDCJAC0009,066062,1859,06,19,11.9,1,Y
IDCJAC0009,066062,1859,06,20,1.3,1,Y
IDCJAC0009,066062,1859,06,21,0.3,1,Y
IDCJAC0009,066062,1859,06,22,3.6,1,Y
IDCJAC0009,066062,1859,06,23,0.0,,Y
IDCJAC0009,066062,1859,06,24,0.0,,Y
IDCJAC0009,066062,1859,06,25,0.0,,Y
IDCJAC0009,066062,1859,06,26,0.0,,Y
IDCJAC0009,066062,1859,06,27,21.1,1,Y
