opportunity_id,funding_opportunity_number,funding_opportunity_title,opportunity_category,opportunity_category_explanation,expected_number_of_awards,cost_sharing_or_matching_requirement,version,posted_date,last_updated_date,original_closing_date_for_applications,current_closing_date_for_applications,archive_date,estimated_total_program_funding,award_ceiling,award_floor,agency_name,description,link_to_additional_information,grantor_contact_information,eligibility_individuals,eligibility_state_governments,eligibility_county_governments,eligibility_independent_school_districts,eligibility_city_or_township_governments,eligibility_special_district_governments,eligibility_native_american_tribal_governments_federally_recognized,eligibility_native_american_tribal_organizations_other,eligibility_nonprofits_501c3,eligibility_nonprofits_non_501c3,eligibility_for_profit,eligibility_small_businesses,eligibility_private_institutions_of_higher_education,eligibility_public_institutions_of_higher_education,eligibility_public_indian_housing_authorities,eligibility_others,eligibility_unrestricted,additional_information_on_eligibility,funding_cooperative_agreement,funding_grant,funding_procurement_contract,funding_other,cfda_numbers,category_agriculture,category_arts,category_business,category_community_development,category_consumer_protection,category_disaster,category_education,category_employment,category_energy,category_environment,category_food,category_health,category_housing,category_humanities,category_iija,category_income_security,category_info,category_law,category_natural_resources,category_opportunity_zone,category_regional_development,category_science,category_transportation,category_other,category_explanation
339853,720BHA22APS00001,Transforming the International Humanitarian Data Ecosystem,Discretionary,NA,3,FALSE,11,2022-04-26,2022-07-21,2022-05-30,2030-12-31,NA,NA,3000000,0,Agency for International Development,"The United States Agency for International Development (USAID) Bureau for Humanitarian Assistance (BHA) is seeking applications for funding from qualified entities to implement programming and activities for Transforming the International Humanitarian Data Ecosystem. BHA is soliciting applications to support programs that strengthen the humanitarian data ecosystem, which encompasses three pillars — People, Process, and Technology. Humanitarians require high-quality, real-time, diagnostic and predictive analysis that fosters understanding of needs and prioritization of assistance in often rapidly changing and resource and access constrained environments. Strengthening the humanitarian data ecosystem will give BHA and other actors the tools to respond to complex crises, and address priority issues such as protection challenges; the effects of climate change; diversity, equity, and inclusion; and strengthening early warning systems. To achieve this, critical gaps in the infrastructure, skills, tools, policies, standards, and capacities needed to answer basic questions about current and future humanitarian needs must be addressed. For this round of the APS, applicants can apply to: ● Pillar 1: People - Objective 1.1: Humanitarian workforce development ● Pillar 3: Technology - Objective 3.1: Data technology standards For the first round of applications, BHA will consider applications focused on one or both objectives. Should an applicant wish to submit an application for both objectives, they must submit their application through one application and not two separate applications. The Prime applicant for both objectives may only submit or be part of one application during the first round of applications. If an applicant is submitting an application as a Prime for one objective only, it may only apply for the other objective through another application as a sub-awardee. BHA anticipates that the total amount of each award will not exceed $3 million over a three-year period of performance. Interested applicants may submit applications for lesser amounts. Any questions concerning the first round of applications for this APS, its appendices, technical references, must be submitted in writing by May 6, 2022 to BHA.TPQ.TIHDE@usaid.gov.",See Related Documents,"If you have difficulty accessing the full announcement electronically, please contact:If you have difficulty accessing the full announcement electronically, please contact:BHA TIHDE APS Email",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,98.001 -- USAID Foreign Assistance for Programs Overseas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"This APS will support the Humanitarian Coordination, Assessment, and Information Management sector and objectives related to humanitarian data workforce development and data technology standards."
339982,22-594,"Leading Engineering for America's Prosperity, Health, and Infrastructure",Discretionary,NA,6,FALSE,5,2022-05-04,2023-05-19,2022-09-15,2024-09-16,2026-10-15,12000000,2000000,1000000,National Science Foundation,"The LEAP HI program challenges the engineering research community to take a leadership role in addressing demanding, urgent, and consequential challenges for advancing America’s prosperity, health and infrastructure. LEAP HI proposals confront engineering problems that are too complex to yield to the efforts of a single investigator --- problems that require sustained and coordinated effort from interdisciplinary research teams, with goals that are not achievable through a series of smaller, short-term projects. LEAP HI projects perform fundamental research that may lead to disruptive technologies and methods, lay the foundation for new and strengthened industries, enable notable improvements in quality of life, or reimagine and revitalize the built environment. LEAP HI supports fundamental research projects involving collaborating investigators, of duration up to five years, with total budget between $1 million and $2 million. LEAP HI proposals must articulate a fundamental research problem with compelling intellectual challenge and significant societal impact, particularly on economic competitiveness, quality of life, public health, or essential infrastructure. One or more CMMI core topics must lie at the heart of the proposal, and integration of disciplinary expertise not typically engaged in CMMI-funded projects is encouraged. LEAP HI proposals must include an Engineering Leadership Plan that creatively communicates the excitement of engineering research to the general public, and particularly to future engineers, as the project unfolds. LEAP HI proposals must demonstrate the need for a sustained research effort by an integrated, interdisciplinary team and include a Research Integration Plan that provides a timeline for research activities and clearly explains how the project will be managed to ensure effective integration of project thrusts. Cognizant Program Officer(s): Bruce Kramer",NSF Publication 22-594,"If you have difficulty accessing the full announcement electronically, please contact:NSF grants.gov support grantsgovsupport@nsf.govIf you have any problems linking to this funding announcement, please contact the email address above.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"*Who May Submit Proposals: Proposals may only be submitted by the following: -Non-profit, non-academic organizations: Independent museums, observatories, research laboratories, professional societies and similar organizations located in the U.S. that are directly associated with educational or research activities. -Institutions of Higher Education (IHEs) - Two- and four-year IHEs (including community colleges) accredited in, and having a campus located in the US, acting on behalf of their faculty members.Special Instructions for International Branch Campuses of US IHEs: If the proposal includes funding to be provided to an international branch campus of a US institution of higher education (including through use of subawards and consultant arrangements), the proposer must explain the benefit(s) to the project of performance at the international branch campus, and justify why the project activities cannot be performed at the US campus. *Who May Serve as PI: PIs, co-PIs, or other senior project personnel must hold primary, full-time, paid appointments in research or teaching positions at US-based campuses/offices of eligible organizations.",FALSE,TRUE,FALSE,FALSE,47.041 -- Engineering,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA
340072,DE-FOA-0002614,Carbon Management,Discretionary,NA,19,TRUE,20,2022-05-05,2023-09-21,2022-07-05,2023-11-20,NA,4250000,1000000,1,National Energy Technology Laboratory,"This funding opportunity announcement (FOA) aims to expand the Department of Energy, Office of Fossil Energy and Carbon Management’s (DOE FECM’s) carbon management portfolio through support for research and development (R&D) projects in the programmatic areas of Point Source Carbon Capture and Carbon Storage.",FedConnect,"If you have difficulty accessing the full announcement electronically, please contact:Angela M. Harshman 412-386-5038 angela.harshman@netl.doe.govClick to email contact",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,81.089 -- Fossil Energy Research and Development,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA
340133,PAR-22-143,National Cooperative Drug/Device Discovery/Development Groups (NCDDG) for the Treatment of Mental Disorders or Alcohol Use Disorder (U01 Clinical Trial Optional),Discretionary,NA,NA,FALSE,1,2022-05-06,2022-05-06,2025-02-24,2025-02-24,2025-04-01,NA,NA,NA,National Institutes of Health,"Reissue of PAR-20-118. This FOA encourages applications to advance the discovery, preclinical development, and proof of concept (PoC) testing of new, rationally based candidate agents and neurostimulation approaches to treat mental disorders, substance use disorders (SUDs) or alcohol use disorder (AUD), and to develop novel ligands and circuit-engagement devices as tools to further characterize existing or to validate new drug/device targets. Partnerships between academia and industry are strongly encouraged. This FOA using the U01 mechanism supports a discrete, specified, circumscribed project to be performed by the named investigator(s) in an area representing his or her specific interest and competencies Projects seeking support for a research program of multiple projects directed toward a specific major objective, basic theme or program goal, requiring a broadly based, multidisciplinary and often long-term approach should consider the companion U19 FOA.",http://grants.nih.gov/grants/guide/pa-files/PAR-22-143.html,"If you have difficulty accessing the full announcement electronically, please contact:NIH OER Webmaster OERWebmaster03@od.nih.govSee Section VII. Agency Contacts within the full opportunity announcement for all other inquires.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Other Eligible Applicants include the following: Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession; Non-domestic (non-U.S.) Entities (Foreign Institutions) are not eligible to apply. Non-domestic (non-U.S.) components of U.S. Organizations are not eligible to apply. Foreign components, as defined in the NIH Grants Policy Statement, are allowed.",TRUE,FALSE,FALSE,FALSE,93.242 -- Mental Health Research Grants | 93.273 -- Alcohol Research Programs,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
340156,PAR-22-144,National Cooperative Drug/Device Discovery/Development Groups (NCDDG) for the Treatment of Mental Disorders or Alcohol Use Disorder (U19 Clinical Trial Optional),Discretionary,NA,NA,FALSE,1,2022-05-06,2022-05-06,2025-02-24,2025-02-24,2025-04-01,NA,NA,NA,National Institutes of Health,"Reissue of PAR-20-119. This FOA encourages applications to advance the discovery, preclinical development, and proof of concept (PoC) testing of new, rationally based candidate agents and neurostimulation approaches to treat mental disorders, substance use disorders (SUDs) or alcohol use disorder (AUD), and to develop novel ligands and circuit-engagement devices as tools to further characterize existing or to validate new drug/device targets. Partnerships between academia and industry are strongly encouraged. This FOA supports a research program of multiple projects directed toward a specific major objective, basic theme or program goal, requiring a broadly based, multidisciplinary and often long-term approach. Projects seeking support for a discrete, specified, circumscribed project to be performed by the named investigator(s) in an area representing his or her specific interest and competencies should consider the companion U01 FOA.",http://grants.nih.gov/grants/guide/pa-files/PAR-22-144.html,"If you have difficulty accessing the full announcement electronically, please contact:NIH OER Webmaster OERWebmaster03@od.nih.govSee Section VII. Agency Contacts within the full opportunity announcement for all other inquires.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Other Eligible Applicants include the following: Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession; Non-domestic (non-U.S.) Entities (Foreign Institutions) are not eligible to apply. Non-domestic (non-U.S.) components of U.S. Organizations are not eligible to apply. Foreign components, as defined in the NIH Grants Policy Statement, are allowe",TRUE,FALSE,FALSE,FALSE,93.242 -- Mental Health Research Grants | 93.273 -- Alcohol Research Programs,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
340170,72067522APS00003,APS-OAA-21-00001 Addendum USAID/Guinea and Sierra Leone,Discretionary,NA,NA,TRUE,3,2022-05-09,2023-08-10,2023-05-08,2023-12-31,2024-01-30,2000000,1000000,250000,Guinea USAID-Conakry,"USAID/Guinea & Sierra Leone seeks to engage the private sector in finding solutions to development challenges through creative, market-based approaches that will contribute to development in Guinea and Sierra Leone. The mission invites entities (private and non-private) to submit concepts. USAID/Guinea & Sierra Leone welcomes consortiums composed of multiple local and/or international private sector entities. Concepts must mobilize and leverage private sector resources at a level that equals and preferably exceeds the level of resources allocated by USAID/Guinea & Sierra Leone. Proposed activities must contribute towards the achievement of one or more of the mission’s programmatic objectives as defined herein.",See Related Documents,"If you have difficulty accessing the full announcement electronically, please contact:Aissatou Conde Grantorgnsladdendum@usaid.gov",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE,98.001 -- USAID Foreign Assistance for Programs Overseas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"USAID/Guinea & Sierra Leone calls for private sector solutions to strengthen the health system, improve good governance, and increase economic opportunities for youth and women."
340173,PAR-22-182,Behavioral and Integrative Treatment Development Program (R01 Clinical Trial Optional),Discretionary,NA,NA,FALSE,1,2022-05-09,2022-05-09,2025-03-21,2025-03-21,2025-04-26,NA,NA,NA,National Institutes of Health,"The purpose of this funding opportunity announcement (FOA) is to encourage behavioral intervention development research to test efficacy, conduct clinical trials, examine mechanisms of behavior change, determine dose-response, treatment optimization, and/or ascertain best sequencing of behavioral, combined, sequential, or integrated behavioral and pharmacological (1) drug abuse treatment interventions, including interventions for patients with comorbidities; (2) drug abuse treatment and adherence interventions; (3) drug abuse treatment and adherence interventions that utilize technologies to boost effects and increase implementability and sustainability; (4) interventions to prevent the acquisition or transmission of HIV infection among individuals in drug abuse treatment; (5) interventions to promote adherence to drug abuse treatment, HIV and addiction medications; and (6) interventions to treat substance misuse and chronic pain. Research of interest includes but is not limited to Stage II and Stage III efficacy research.",http://grants.nih.gov/grants/guide/pa-files/PAR-22-182.html,"If you have difficulty accessing the full announcement electronically, please contact:NIH OER Webmaster OERWebmaster03@od.nih.govSee Section VII. Agency Contacts within the full opportunity announcement for all other inquires.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Other Eligible Applicants include the following: Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession.,FALSE,TRUE,FALSE,FALSE,93.273 -- Alcohol Research Programs | 93.279 -- Drug Abuse and Addiction Research Programs,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
340174,PAR-22-183,Behavioral and Integrative Treatment Development Program (R34 Clinical Trial Optional),Discretionary,NA,NA,FALSE,1,2022-05-09,2022-05-09,2025-03-21,2025-03-21,2025-04-26,NA,NA,NA,National Institutes of Health,"The purpose of this funding opportunity announcement (FOA) is to encourage behavioral intervention development research to test efficacy, conduct clinical trials, examine mechanisms of behavior change, determine dose-response, treatment optimization, and/or ascertain best sequencing of behavioral, combined, sequential, or integrated behavioral and pharmacological (1) drug abuse treatment interventions, including interventions for patients with comorbidities; (2) drug abuse treatment and adherence interventions; (3) drug abuse treatment and adherence interventions that utilize technologies to boost effects and increase implementability and sustainability; (4) interventions to prevent the acquisition or transmission of HIV infection among individuals in drug abuse treatment; (5) interventions to promote adherence to drug abuse treatment, HIV and addiction medications; and (6) interventions to treat substance misuse and chronic pain. Research of interest includes but is not limited to Stage I research.",http://grants.nih.gov/grants/guide/pa-files/PAR-22-183.html,"If you have difficulty accessing the full announcement electronically, please contact:NIH OER Webmaster OERWebmaster03@od.nih.govSee Section VII. Agency Contacts within the full opportunity announcement for all other inquires.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Other Eligible Applicants include the following: Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession.,FALSE,TRUE,FALSE,FALSE,93.273 -- Alcohol Research Programs | 93.279 -- Drug Abuse and Addiction Research Programs,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
340192,PAR-22-167,Limited Competition: Clinical and Translational Science Award (CTSA) Program: Collaborative and Innovative Acceleration Award (UG3/UH3 Clinical Trial Optional),Discretionary,NA,NA,FALSE,1,2022-05-09,2022-05-09,2024-10-17,2024-10-17,2024-11-22,NA,NA,NA,National Institutes of Health,"The Clinical and Translational Science Award (CTSA) Program Collaborative and Innovative Acceleration Award (CCIA) supports synergistic activities that accelerate the translational research process through collaboration and innovation. This funding opportunity announcement (FOA) invites applications to develop, demonstrate and disseminate innovative solutions to transform the field of translational science by addressing the inefficiencies that are common across diseases and bringing more interventions to all people more quickly through collaborative science among the CTSA Program hubs, NIH Institutes, Centers, Offices (ICOs) and/or external stakeholders.",http://grants.nih.gov/grants/guide/pa-files/PAR-22-167.html,"If you have difficulty accessing the full announcement electronically, please contact:NIH OER Webmaster OERWebmaster03@od.nih.govSee Section VII. Agency Contacts within the full opportunity announcement for all other inquires.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Other Eligible Applicants include the following: Non-domestic (non-U.S.) Entities (Foreign Institutions) are not eligible to apply. Non-domestic (non-U.S.) components of U.S. Organizations are not eligible to apply. Foreign components, as defined in the NIH Grants Policy Statement, are allowed.",TRUE,FALSE,FALSE,FALSE,"93.121 -- Oral Diseases and Disorders Research | 93.307 -- Minority Health and Health Disparities Research | 93.313 -- NIH Office of Research on Women's Health | 93.350 -- National Center for Advancing Translational Sciences | 93.846 -- Arthritis, Musculoskeletal and Skin Diseases Research | 93.859 -- Biomedical Research and Research Training | 93.865 -- Child Health and Human Development Extramural Research",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
340195,PAR-22-160,NIDCR Small Research Grants for Oral Health Data Analysis and Statistical Methodology Development (R03 Clinical Trial Not Allowed),Discretionary,NA,NA,FALSE,1,2022-05-09,2022-05-09,2025-05-07,2025-05-07,2025-06-12,NA,NA,NA,National Institutes of Health,"The goal of this funding opportunity announcement is to support meritorious research projects that involve secondary statistical analyses of existing dental, oral or craniofacial database resources, or that develop needed statistical methodology for analyzing existing dental, oral or craniofacial databases.",http://grants.nih.gov/grants/guide/pa-files/PAR-22-160.html,"If you have difficulty accessing the full announcement electronically, please contact:NIH OER Webmaster OERWebmaster03@od.nih.govSee Section VII. Agency Contacts within the full opportunity announcement for all other inquires.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Other Eligible Applicants include the following: Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession.,FALSE,TRUE,FALSE,FALSE,93.113 -- Environmental Health | 93.121 -- Oral Diseases and Disorders Research | 93.172 -- Human Genome Research | 93.242 -- Mental Health Research Grants | 93.273 -- Alcohol Research Programs | 93.279 -- Drug Abuse and Addiction Research Programs | 93.313 -- NIH Office of Research on Women's Health | 93.399 -- Cancer Control | 93.853 -- Extramural Research Programs in the Neurosciences and Neurological Disorders | 93.865 -- Child Health and Human Development Extramural Research | 93.866 -- Aging Research | 93.989 -- International Research and Research Training,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
340197,PAR-22-121,"Short-term Mentored Career Enhancement Award in Dental, Oral, and Craniofacial Research for Mid-Career and Senior Investigators (K18- Independent Clinical Trial Not Allowed)",Discretionary,NA,NA,FALSE,1,2022-05-09,2022-05-09,2025-05-07,2025-05-07,2025-06-12,NA,NA,NA,National Institutes of Health,"The purpose of the NIDCR Short-term Mentored Career Enhancement (K18) awards in dental, oral, and craniofacial (DOC) research is to provide mid-career and senior investigators with short-term (2.5 months up to 12 months project period) career development experiences in the theories, tools, methods, or approaches of another scientific area to enhance their existing research programs and to broaden opportunities for research experiences and collaborations. Two categories of candidates are targeted: (a) established DOC research investigators who seek training with investigators from another field to enrich their existing DOC research program; and (b) established investigators in other fields who seek training with DOC research investigators to facilitate the introduction of DOC research into an existing research program.This Funding Opportunity Announcement (FOA) is designed specifically for candidates proposing research that does not involve leading an independent clinical trial, a clinical trial feasibility study, or an ancillary clinical trial. Under this FOA candidates are permitted to propose a research experience in a clinical trial led by a mentor or co-mentor.",http://grants.nih.gov/grants/guide/pa-files/PAR-22-121.html,"If you have difficulty accessing the full announcement electronically, please contact:NIH OER Webmaster OERWebmaster03@od.nih.govSee Section VII. Agency Contacts within the full opportunity announcement for all other inquires.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Other Eligible Applicants include the following: Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession; Non-domestic (non-U.S.) Entities (Foreign Institutions) are not eligible to apply. Non-domestic (non-U.S.) components of U.S. Organizations are not eligible to apply. Foreign components, as defined in the NIH Grants Policy Statement, are allowed.",FALSE,TRUE,FALSE,FALSE,93.121 -- Oral Diseases and Disorders Research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
340203,72044022RFA00003,Young Southeast Asian Leaders Initiative - Mekong Leadership Program,Discretionary,NA,1,TRUE,2,2022-05-10,2022-05-20,2022-06-20,2022-06-20,NA,NA,5514000,0,USAID-VIETNAM,"The United States Agency for International Development in Vietnam (USAID/Vietnam) is seeking applications from qualified entities to implement the Young Southeast Asian Leaders Initiative (YSEALI) - Mekong Leadership Program. The overall objective of this activity is to expand the YSEALI with a particular focus on the Mekong sub-region. Drawing on experience from the Young African Leaders Initiative - Regional Leadership Centers, this activity proposes to establish a YSEALI - Mekong Leadership Program (YSEALI-MLP).",See Related Documents,"If you have difficulty accessing the full announcement electronically, please contact:Huyen T Dang Grantor Phone 00842439352240Point of Contact",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Organizations eligible to apply under this NOFO includes non-profit or for-profit non-governmental organizations, inclusive of, foundations, colleges and universities, private businesses and associations and excludes public international organizations and governmental organizations.",TRUE,FALSE,FALSE,FALSE,98.001 -- USAID Foreign Assistance for Programs Overseas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
340214,PAR-22-106,Dissemination and Implementation Research in Health (R03 Clinical Trial Not Allowed),Discretionary,NA,NA,FALSE,1,2022-05-09,2022-05-10,2025-09-07,2025-09-07,2025-10-13,NA,NA,NA,National Institutes of Health,"The purpose of this Funding Opportunity Announcement (FOA) is to support studies that will identify, develop, and/or test strategies for overcoming barriers to the adoption, adaptation, integration, scale-up, and sustainability of evidence-based interventions, practices, programs, tools, treatments, guidelines, and policies. Studies that promote equitable dissemination and implementation of evidence-based interventions among underrepresented communities are encouraged. Conversely, there is a benefit in understanding circumstances that create a need to stop or reduce (de-implement) the use of practices that are ineffective, unproven, low-value, or harmful. In addition, studies to advance dissemination and implementation research methods and measures are encouraged. All applications must be within the scope of the mission of one of the Institutes/Centers listed above.",http://grants.nih.gov/grants/guide/pa-files/PAR-22-106.html,"If you have difficulty accessing the full announcement electronically, please contact:NIH OER Webmaster OERWebmaster03@od.nih.govSee Section VII. Agency Contacts within the full opportunity announcement for all other inquires.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Other Eligible Applicants include the following: Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession.,FALSE,TRUE,FALSE,FALSE,93.113 -- Environmental Health | 93.121 -- Oral Diseases and Disorders Research | 93.172 -- Human Genome Research | 93.242 -- Mental Health Research Grants | 93.273 -- Alcohol Research Programs | 93.279 -- Drug Abuse and Addiction Research Programs | 93.313 -- NIH Office of Research on Women's Health | 93.399 -- Cancer Control | 93.853 -- Extramural Research Programs in the Neurosciences and Neurological Disorders | 93.865 -- Child Health and Human Development Extramural Research | 93.866 -- Aging Research | 93.989 -- International Research and Research Training,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
