stock_symbol,date,open,high,low,close,adj_close,volume
AAPL,2010-04-29,9.393571,9.642857,9.3575,9.594286,8.178341,558840800
AAPL,2010-04-30,9.618214,9.663214,9.321429,9.324643,7.948493,542463600
AAPL,2010-05-03,9.422857,9.567143,9.388571,9.5125,8.108625,454342000
AAPL,2010-05-04,9.388929,9.403214,9.169643,9.238571,7.875123,723819600
AAPL,2010-05-05,9.036786,9.219286,8.883214,9.1425,7.793227,883103200
AAPL,2010-05-06,9.065357,9.223214,7.116071,8.794643,7.496711,1285860800
AAPL,2010-05-07,8.703929,8.806071,8.043214,8.423571,7.180401,1676018400
AAPL,2010-05-10,8.9375,9.094643,8.876071,9.071071,7.732343,984306400
AAPL,2010-05-11,8.994286,9.281786,8.946429,9.161429,7.809365,848906800
AAPL,2010-05-12,9.258571,9.3975,9.239286,9.360357,7.978937,654379600
AAPL,2010-05-13,9.400714,9.464286,9.157143,9.227143,7.865381,599712400
AAPL,2010-05-14,9.112857,9.16,8.910714,9.065,7.72717,759362800
AAPL,2010-05-17,9.096429,9.149286,8.846786,9.079286,7.739347,762834800
AAPL,2010-05-18,9.177857,9.233929,8.937857,9.012857,7.682718,782678400
AAPL,2010-05-19,8.910714,9.032857,8.744643,8.869286,7.560337,1025726800
AAPL,2010-05-20,8.638571,8.708929,8.436071,8.491429,7.238246,1282915200
AAPL,2010-05-21,8.315,8.732143,8.2625,8.654286,7.377069,1223891200
AAPL,2010-05-24,8.831429,8.960714,8.795,8.812857,7.512238,754238800
AAPL,2010-05-25,8.548214,8.812857,8.47,8.757857,7.465353,1048006400
AAPL,2010-05-26,8.931429,9.004643,8.705357,8.718214,7.431562,850654000
AAPL,2010-05-27,8.95,9.0675,8.896786,9.048214,7.71286,666282400
AAPL,2010-05-28,9.263929,9.264286,9.048214,9.174286,7.820323,815614800
AAPL,2010-06-01,9.274643,9.497857,9.248571,9.315357,7.940574,876472800
AAPL,2010-06-02,9.447857,9.457143,9.2975,9.426786,8.035563,688548000
AAPL,2010-06-03,9.470714,9.483929,9.300357,9.397143,8.010294,650106800
AAPL,2010-06-04,9.221786,9.353571,9.093929,9.141429,7.792314,758304400
AAPL,2010-06-07,9.224643,9.255357,8.948214,8.962143,7.639492,886942000
AAPL,2010-06-08,9.044286,9.064286,8.773214,8.904643,7.590479,1000770400
AAPL,2010-06-09,8.981071,8.996429,8.660357,8.685714,7.403857,854630000
AAPL,2010-06-10,8.744286,8.963571,8.65,8.946786,7.626399,776356000
AAPL,2010-06-11,8.865357,9.066429,8.834643,9.053929,7.717732,545759200
AAPL,2010-06-14,9.141429,9.255357,9.071786,9.081429,7.741173,602960400
AAPL,2010-06-15,9.13,9.280357,9.125,9.274643,7.905871,585074000
AAPL,2010-06-16,9.325,9.5625,9.308214,9.544643,8.136026,783678000
AAPL,2010-06-17,9.664286,9.746429,9.625,9.709643,8.276673,872855200
AAPL,2010-06-18,9.723214,9.821429,9.693571,9.788214,8.343647,784621600
AAPL,2010-06-21,9.9175,9.964643,9.5975,9.648929,8.224918,776490400
AAPL,2010-06-22,9.72,9.856071,9.696429,9.780357,8.336953,717262000
AAPL,2010-06-23,9.806429,9.809286,9.567857,9.6775,8.249273,768457200
AAPL,2010-06-24,9.678571,9.757143,9.575,9.607143,8.189301,714277200
AAPL,2010-06-25,9.645,9.6525,9.493214,9.525,8.11928,549942400
AAPL,2010-06-28,9.533214,9.633929,9.447143,9.582143,8.167991,584948000
AAPL,2010-06-29,9.432857,9.4425,9.082143,9.148929,7.79871,1133344800
AAPL,2010-06-30,9.168214,9.213214,8.928929,8.983214,7.65745,739452000
AAPL,2010-07-01,9.082143,9.1,8.686429,8.874286,7.5646,1022896000
AAPL,2010-07-02,8.946071,8.961786,8.685714,8.819286,7.517719,693842800
AAPL,2010-07-06,8.964286,9.028571,8.791429,8.879643,7.569166,615235600
AAPL,2010-07-07,8.946071,9.241786,8.919643,9.238214,7.874815,654556000
AAPL,2010-07-08,9.374286,9.389286,9.103214,9.2175,7.857161,738144400
AAPL,2010-07-09,9.174643,9.282143,9.112857,9.272143,7.90374,433322400
AAPL,2010-07-12,9.233214,9.351786,9.102143,9.188929,7.832808,562878400
AAPL,2010-07-13,9.154286,9.157143,8.801071,8.992857,7.665669,1190924000
AAPL,2010-07-14,8.906429,9.135714,8.892857,9.026071,7.693986,812047600
AAPL,2010-07-15,8.865357,9.1775,8.832143,8.980357,7.655016,824866000
AAPL,2010-07-16,9.042143,9.106071,8.871786,8.925,7.607831,1039858400
AAPL,2010-07-19,8.924286,8.924286,8.557143,8.770714,7.476313,1024478000
AAPL,2010-07-20,8.675,9.032143,8.571786,8.996071,7.66841,1074950800
AAPL,2010-07-21,9.4675,9.469643,9.071429,9.08,7.739955,1185671200
AAPL,2010-07-22,9.202857,9.285714,9.118214,9.250714,7.885476,645318800
AAPL,2010-07-23,9.181786,9.299286,9.152857,9.283571,7.913482,533388800
AAPL,2010-07-26,9.285714,9.289286,9.203929,9.26,7.893391,420551600
AAPL,2010-07-27,9.316786,9.457143,9.296429,9.431429,8.039518,584771600
AAPL,2010-07-28,9.416786,9.499643,9.294643,9.32,7.944535,519985200
AAPL,2010-07-29,9.311071,9.380357,9.146429,9.218214,7.857771,643806800
AAPL,2010-07-30,9.138929,9.275,9.103571,9.1875,7.831589,448210000
AAPL,2010-08-02,9.301429,9.378214,9.272143,9.351786,7.971627,428055600
AAPL,2010-08-03,9.321786,9.402143,9.265,9.354643,7.974065,417653600
AAPL,2010-08-04,9.387143,9.438571,9.296786,9.392143,8.006034,420375200
AAPL,2010-08-05,9.3475,9.399286,9.305357,9.346429,7.967061,289097200
AAPL,2010-08-06,9.277857,9.338929,9.201071,9.288929,7.918048,444897600
AAPL,2010-08-09,9.338571,9.3625,9.270357,9.348214,7.968585,303128000
AAPL,2010-08-10,9.280357,9.301786,9.198214,9.264643,7.897347,451920000
AAPL,2010-08-11,9.121429,9.131786,8.921786,8.935357,7.616658,620054400
AAPL,2010-08-12,8.810357,9.039286,8.79,8.9925,7.665367,534920400
AAPL,2010-08-13,8.9875,8.995714,8.896071,8.896429,7.583476,354869200
AAPL,2010-08-16,8.842143,8.928929,8.807857,8.844286,7.539032,318430000
AAPL,2010-08-17,8.931429,9.093929,8.9,8.998929,7.670848,422640400
AAPL,2010-08-18,9.012857,9.095357,8.985,9.038214,7.704338,339696000
AAPL,2010-08-19,9.03,9.052857,8.881429,8.924286,7.607227,426706000
AAPL,2010-08-20,8.906786,9.068571,8.892857,8.915714,7.599915,384230000
AAPL,2010-08-23,8.9925,9,8.758929,8.778571,7.483012,414041600
AAPL,2010-08-24,8.666786,8.678571,8.523214,8.568929,7.304307,602565600
AAPL,2010-08-25,8.501429,8.713929,8.471429,8.674643,7.394418,596867600
AAPL,2010-08-26,8.766071,8.776786,8.581429,8.581429,7.314965,466505200
AAPL,2010-08-27,8.633929,8.664643,8.412857,8.629286,7.355757,548391200
AAPL,2010-08-30,8.598571,8.776786,8.595714,8.660714,7.382548,383289200
AAPL,2010-08-31,8.6375,8.734286,8.583929,8.682143,7.400814,420786800
AAPL,2010-09-01,8.838214,8.980714,8.795714,8.940357,7.62092,697037600
AAPL,2010-09-02,8.973571,9.006071,8.8775,9.006071,7.676934,415427600
AAPL,2010-09-03,9.110357,9.242143,9.089286,9.241786,7.877862,520788800
AAPL,2010-09-07,9.165714,9.268929,9.151786,9.2075,7.848638,342557600
AAPL,2010-09-08,9.277857,9.4425,9.253571,9.39,8.004205,526551200
AAPL,2010-09-09,9.465714,9.518571,9.39,9.395357,8.008769,438575200
AAPL,2010-09-10,9.399643,9.446429,9.335714,9.4075,8.019121,387542400
AAPL,2010-09-13,9.493571,9.581429,9.491429,9.537143,8.129631,388780000
AAPL,2010-09-14,9.5075,9.613214,9.482857,9.573571,8.160684,408150400
AAPL,2010-09-15,9.5775,9.656429,9.565714,9.650714,8.226438,429368800
AAPL,2010-09-16,9.651429,9.881071,9.625,9.8775,8.419759,652103200
AAPL,2010-09-17,9.9175,9.927143,9.774286,9.834643,8.383226,634477200
AAPL,2010-09-20,9.86,10.135,9.851786,10.115357,8.622513,658677600
AAPL,2010-09-21,10.137857,10.2625,10.099643,10.134643,8.63895,668074400
AAPL,2010-09-22,10.096786,10.285,10.086071,10.276786,8.76012,585289600
AAPL,2010-09-23,10.226071,10.455714,10.214286,10.318571,8.795733,786116800
AAPL,2010-09-24,10.432143,10.483214,10.376786,10.44,8.899241,649488000
AAPL,2010-09-27,10.499286,10.526071,10.393214,10.398571,8.863931,482834800
AAPL,2010-09-28,10.420357,10.420357,9.821429,10.245,8.733021,1035042400
AAPL,2010-09-29,10.258214,10.350357,10.214286,10.263214,8.748548,469644000
AAPL,2010-09-30,10.321429,10.357143,10.044643,10.133929,8.638343,673391600
AAPL,2010-10-01,10.219643,10.235,10.048214,10.09,8.600896,448142800
AAPL,2010-10-04,10.057143,10.103571,9.920357,9.951429,8.482776,435302000
AAPL,2010-10-05,10.071429,10.3375,10.065,10.319286,8.796344,501967200
AAPL,2010-10-06,10.3425,10.428214,10.187857,10.328214,8.803955,670868800
AAPL,2010-10-07,10.369286,10.374286,10.246786,10.329286,8.804869,408399600
AAPL,2010-10-08,10.418214,10.517857,10.357143,10.5025,8.952519,658403200
AAPL,2010-10-11,10.526429,10.615714,10.521429,10.548571,8.991787,427753200
AAPL,2010-10-12,10.550357,10.696429,10.446071,10.662143,9.088602,558544000
AAPL,2010-10-13,10.721429,10.784286,10.707143,10.719286,9.137312,630092400
AAPL,2010-10-14,10.774643,10.8025,10.728571,10.796786,9.203374,435296400
AAPL,2010-10-15,10.98,11.25,10.889643,11.240714,9.581786,922194000
AAPL,2010-10-18,11.373929,11.392857,11.224643,11.357143,9.681034,1093010800
AAPL,2010-10-19,10.835714,11.206071,10.715,11.053214,9.421956,1232784000
AAPL,2010-10-20,11.035714,11.223214,10.959643,11.090357,9.45362,721624400
AAPL,2010-10-21,11.155714,11.240714,10.957143,11.054286,9.422871,551460000
AAPL,2010-10-22,11.038214,11.072857,10.939286,10.981071,9.360464,372778000
AAPL,2010-10-25,11.038929,11.128571,11.015714,11.03,9.402168,392462000
AAPL,2010-10-26,10.959643,11.062143,10.916071,11.001786,9.378119,392929600
AAPL,2010-10-27,10.9875,11.067857,10.914286,10.993929,9.371423,399002800
AAPL,2010-10-28,10.998214,11,10.746429,10.901429,9.292577,551051200
AAPL,2010-10-29,10.865357,10.924286,10.745357,10.749286,9.162882,430511200
AAPL,2010-11-01,10.793571,10.914286,10.792857,10.863571,9.260302,423889200
AAPL,2010-11-02,10.964286,11.078214,10.964286,11.048571,9.418001,433930000
AAPL,2010-11-03,11.120357,11.174286,11.018929,11.171429,9.522727,508348400
AAPL,2010-11-04,11.266071,11.435,11.251071,11.366786,9.689251,642488000
AAPL,2010-11-05,11.356786,11.413214,11.3125,11.326071,9.654547,361253200
AAPL,2010-11-08,11.328571,11.420357,11.312857,11.379286,9.699907,281758400
AAPL,2010-11-09,11.466071,11.475,11.232143,11.288571,9.62258,383544000
AAPL,2010-11-10,11.308571,11.384643,11.198214,11.358214,9.681946,384227200
AAPL,2010-11-11,11.25,11.371429,11.223214,11.308929,9.639934,361284000
AAPL,2010-11-12,11.285714,11.303571,10.843929,11.001071,9.377512,795846800
AAPL,2010-11-15,11.016429,11.090714,10.938214,10.965714,9.34737,403606000
AAPL,2010-11-16,10.918571,10.985714,10.69,10.771071,9.181453,657650000
AAPL,2010-11-17,10.757143,10.856786,10.634286,10.732143,9.148271,479449600
AAPL,2010-11-18,10.9,11.059643,10.881786,11.015357,9.389686,494491200
AAPL,2010-11-19,10.998929,11.014286,10.901429,10.954643,9.337934,384843200
AAPL,2010-11-22,10.952857,11.191429,10.923929,11.191429,9.539774,393075200
AAPL,2010-11-23,11.0875,11.133929,10.948571,11.026071,9.398818,519447600
AAPL,2010-11-24,11.142857,11.264286,11.133929,11.242857,9.583609,413725200
AAPL,2010-11-26,11.205,11.346429,11.176429,11.25,9.589702,237585600
AAPL,2010-11-29,11.267857,11.338571,11.120714,11.316786,9.64663,445785200
AAPL,2010-11-30,11.197857,11.227143,11.1025,11.1125,9.472498,501858000
AAPL,2010-12-01,11.259643,11.348214,11.25,11.3,9.63232,461750800
AAPL,2010-12-02,11.340357,11.392857,11.246071,11.3625,9.6856,462837200
AAPL,2010-12-03,11.321786,11.380357,11.297857,11.337143,9.663985,342092800
AAPL,2010-12-06,11.38,11.511786,11.372143,11.433929,9.746488,448481600
AAPL,2010-12-07,11.564286,11.571071,11.361429,11.364643,9.687426,391454000
AAPL,2010-12-08,11.415357,11.465,11.325357,11.464643,9.772667,321935600
AAPL,2010-12-09,11.504643,11.517857,11.393571,11.42,9.734616,294151200
AAPL,2010-12-10,11.416071,11.466071,11.378571,11.448571,9.758965,262511200
AAPL,2010-12-13,11.584643,11.609286,11.464286,11.488214,9.792762,439815600
AAPL,2010-12-14,11.490357,11.519286,11.392857,11.438929,9.750749,351008000
AAPL,2010-12-15,11.428571,11.535714,11.399643,11.441429,9.752879,417312000
AAPL,2010-12-16,11.4675,11.521786,11.432143,11.473214,9.779972,322030800
AAPL,2010-12-17,11.486786,11.4925,11.436786,11.450357,9.760489,386929200
AAPL,2010-12-20,11.485714,11.544643,11.365357,11.5075,9.809197,385610400
AAPL,2010-12-21,11.535714,11.585357,11.501786,11.578571,9.869781,256354000
AAPL,2010-12-22,11.584286,11.632857,11.555357,11.612857,9.899007,265921600
AAPL,2010-12-23,11.607143,11.6125,11.541786,11.557143,9.851515,223157200
AAPL,2010-12-27,11.530357,11.622857,11.482857,11.595714,9.884394,249816000
AAPL,2010-12-28,11.639643,11.666429,11.609286,11.623929,9.908445,175924000
AAPL,2010-12-29,11.650714,11.658929,11.610714,11.6175,9.902965,163139200
AAPL,2010-12-30,11.624286,11.625357,11.5375,11.559286,9.853346,157494400
AAPL,2010-12-31,11.533929,11.552857,11.475357,11.52,9.819854,193508000
AAPL,2011-01-03,11.63,11.795,11.601429,11.770357,10.033265,445138400
AAPL,2011-01-04,11.872857,11.875,11.719643,11.831786,10.085627,309080800
AAPL,2011-01-05,11.769643,11.940714,11.767857,11.928571,10.168127,255519600
AAPL,2011-01-06,11.954286,11.973214,11.889286,11.918929,10.15991,300428800
AAPL,2011-01-07,11.928214,12.0125,11.853571,12.004286,10.232665,311931200
AAPL,2011-01-10,12.101071,12.258214,12.041786,12.230357,10.425377,448560000
AAPL,2011-01-11,12.317143,12.32,12.123929,12.201429,10.400711,444108000
AAPL,2011-01-12,12.258929,12.301071,12.214286,12.300714,10.485347,302590400
AAPL,2011-01-13,12.327143,12.38,12.280357,12.345714,10.523708,296780400
AAPL,2011-01-14,12.353214,12.445714,12.301429,12.445714,10.60895,308840000
AAPL,2011-01-18,11.768571,12.312857,11.642857,12.166071,10.370579,1880998000
AAPL,2011-01-19,12.441071,12.45,12.031429,12.101429,10.315475,1135612800
AAPL,2011-01-20,12.015357,12.082143,11.79,11.881429,10.127943,764789200
AAPL,2011-01-21,11.920357,11.96,11.665357,11.668571,9.9465,754401200
AAPL,2011-01-24,11.673929,12.051786,11.668571,12.051786,10.273158,574683200
AAPL,2011-01-25,12.011786,12.194286,11.948929,12.192857,10.39341,546868000
AAPL,2011-01-26,12.248571,12.342857,12.196429,12.280357,10.467998,506875600
AAPL,2011-01-27,12.277857,12.310357,12.243929,12.2575,10.44851,285026000
AAPL,2011-01-28,12.291786,12.3,11.911786,12.003571,10.232059,592057200
AAPL,2011-01-31,11.992857,12.144286,11.939286,12.118571,10.330085,377246800
AAPL,2011-02-01,12.189286,12.344643,12.177857,12.3225,10.503917,426633200
AAPL,2011-02-02,12.301786,12.330357,12.269643,12.297143,10.482305,258955200
AAPL,2011-02-03,12.278571,12.294286,12.091071,12.265714,10.455517,393797600
AAPL,2011-02-04,12.272857,12.382143,12.268214,12.375,10.548673,321840400
AAPL,2011-02-07,12.424643,12.616071,12.415714,12.567143,10.712455,485021600
AAPL,2011-02-08,12.631429,12.697143,12.576786,12.685714,10.813526,381040800
AAPL,2011-02-09,12.685357,12.821429,12.673929,12.791429,10.903642,482745200
AAPL,2011-02-10,12.763929,12.857143,12.428571,12.662143,10.793436,928550000
AAPL,2011-02-11,12.669643,12.778571,12.626429,12.744643,10.863761,367572800
AAPL,2011-02-14,12.7425,12.838571,12.739643,12.827857,10.934695,310416400
AAPL,2011-02-15,12.828214,12.856071,12.769643,12.853571,10.956614,284174800
AAPL,2011-02-16,12.885714,13.032143,12.875,12.968929,11.054946,481157600
AAPL,2011-02-17,12.758929,12.866786,12.732857,12.796429,10.907907,530583200
AAPL,2011-02-18,12.811071,12.839286,12.482857,12.52,10.672272,816057200
AAPL,2011-02-22,12.219643,12.335714,12.061429,12.093214,10.308474,872555600
AAPL,2011-02-23,12.098929,12.308571,12.093214,12.236429,10.43055,671854400
AAPL,2011-02-24,12.286429,12.326786,12.084643,12.245714,10.438469,499900800
AAPL,2011-02-25,12.330714,12.443929,12.314286,12.434286,10.599207,380018800
AAPL,2011-02-28,12.544286,12.680357,12.54,12.614643,10.752946,403074000
AAPL,2011-03-01,12.695357,12.704286,12.417143,12.475357,10.634218,456136800
AAPL,2011-03-02,12.498571,12.655357,12.442857,12.575714,10.719765,602590800
AAPL,2011-03-03,12.756786,12.849643,12.711429,12.841429,10.946262,500788400
AAPL,2011-03-04,12.859643,12.8675,12.776786,12.857143,10.959661,453266800
AAPL,2011-03-07,12.907143,12.916786,12.546786,12.691429,10.818401,546123200
AAPL,2011-03-08,12.675357,12.764286,12.580357,12.705714,10.830576,356316800
AAPL,2011-03-09,12.6675,12.67,12.521429,12.588214,10.730415,453306000
AAPL,2011-03-10,12.468571,12.491786,12.317857,12.381071,10.55385,507539200
AAPL,2011-03-11,12.333214,12.582857,12.321429,12.571071,10.715805,471080400
AAPL,2011-03-14,12.613571,12.731429,12.546786,12.627143,10.7636,435957200
AAPL,2011-03-15,12.217857,12.422857,12.146429,12.336786,10.516098,721081200
AAPL,2011-03-16,12.214286,12.25,11.652143,11.786071,10.046659,1162011200
AAPL,2011-03-17,12.029643,12.128929,11.809286,11.951429,10.187614,659422400
AAPL,2011-03-18,12.040357,12.078571,11.785714,11.809643,10.066751,753214000
AAPL,2011-03-21,11.999643,12.133571,11.973571,12.117857,10.329477,409402000
AAPL,2011-03-22,12.234286,12.236429,12.112143,12.185714,10.387321,325922800
AAPL,2011-03-23,12.117143,12.150714,11.998214,12.113929,10.326129,372996400
AAPL,2011-03-24,12.208929,12.357143,12.102143,12.320357,10.502092,404712000
AAPL,2011-03-25,12.431071,12.573571,12.393571,12.555,10.702106,448910000
AAPL,2011-03-28,12.6125,12.654286,12.515714,12.515714,10.668618,309355200
AAPL,2011-03-29,12.416429,12.534286,12.359286,12.534286,10.684449,352900800
AAPL,2011-03-30,12.522857,12.531429,12.408571,12.451071,10.613514,329406000
AAPL,2011-03-31,12.37,12.492857,12.359286,12.446786,10.609861,274019200
AAPL,2011-04-01,12.539643,12.556786,12.260714,12.305714,10.48961,418661600
AAPL,2011-04-04,12.296786,12.307143,12.085714,12.185357,10.387015,460084800
AAPL,2011-04-05,12.035357,12.223214,12,12.103214,10.316994,482731200
AAPL,2011-04-06,12.186429,12.282143,12.040714,12.072857,10.291121,402539200
AAPL,2011-04-07,12.075,12.158214,12.001071,12.074286,10.292336,373447200
AAPL,2011-04-08,12.14,12.148214,11.926786,11.966429,10.200397,377535200
AAPL,2011-04-11,11.930714,11.988214,11.786429,11.814286,10.07071,398946800
AAPL,2011-04-12,11.803214,11.918929,11.792857,11.871429,10.11942,425639200
AAPL,2011-04-13,11.965,12.005,11.875714,12.004643,10.232971,346220000
AAPL,2011-04-14,11.957143,12,11.859286,11.872143,10.120026,301800800
AAPL,2011-04-15,11.903571,11.915714,11.671429,11.695,9.969026,453605600
AAPL,2011-04-18,11.646429,11.865357,11.434286,11.851786,10.102673,609898800
AAPL,2011-04-19,11.896429,12.070714,11.846786,12.066429,10.28564,419378400
AAPL,2011-04-20,12.268214,12.348214,12.196429,12.228929,10.42416,700666400
AAPL,2011-04-21,12.678571,12.683214,12.447143,12.525,10.676535,753810400
AAPL,2011-04-25,12.512143,12.633929,12.510714,12.6075,10.746861000000001,266546000
AAPL,2011-04-26,12.629286,12.678214,12.476786,12.515,10.668008,338800000
AAPL,2011-04-27,12.58,12.583929,12.396429,12.505357,10.659788,356213200
AAPL,2011-04-28,12.363929,12.491071,12.34,12.383929,10.556282,360959200
AAPL,2011-04-29,12.385,12.641071,12.381071,12.504643,10.65918,1006345200
AAPL,2011-05-02,12.490714,12.516786,12.339286,12.367143,10.54197,442713600
AAPL,2011-05-03,12.428214,12.496071,12.343571,12.435714,10.600423,313348000
AAPL,2011-05-04,12.437857,12.565357,12.388571,12.484643,10.642133,389250400
AAPL,2011-05-05,12.442857,12.533929,12.358929,12.383929,10.556282,335969200
AAPL,2011-05-06,12.488929,12.5,12.364643,12.380714,10.553541,280134400
AAPL,2011-05-09,12.423571,12.471429,12.376071,12.414286,10.582159,204747200
AAPL,2011-05-10,12.460357,12.488929,12.380714,12.480357,10.638478,282091600
AAPL,2011-05-11,12.465,12.5,12.33,12.401071,10.570894,336000000
