tag_id,event_id,visible,timestamp,location_long,location_lat,ground_speed,height_above_ellipsoid,algorithm_marked_outlier,manually_marked_outlier,study_name
Ares,3395610631,TRUE,2017-06-30T00:03:10Z,-5.11402,50.170258,2160,71.18,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610632,TRUE,2017-06-30T04:41:29Z,-5.113901,50.170437,792,79.97,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610633,TRUE,2017-06-30T04:44:30Z,-5.1143980000000004,50.170155,324,74.08,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610634,TRUE,2017-06-30T07:49:37Z,-5.11409,50.170303,1908,109.12,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610635,TRUE,2017-06-30T07:52:42Z,-5.114016,50.170071,900,79.82,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610636,TRUE,2017-06-30T08:46:45Z,-5.114232,50.170204,1872,80.55,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610637,TRUE,2017-06-30T08:49:51Z,-5.114509,50.170635,720,155.22,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610638,TRUE,2017-06-30T08:53:24Z,-5.114149,50.170311,612,90.79,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610639,TRUE,2017-06-30T08:56:29Z,-5.114165,50.170242,324,88.23,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610640,TRUE,2017-06-30T20:05:49Z,-5.114404,50.170464,432,45.86,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610641,TRUE,2017-06-30T20:09:50Z,-5.112664,50.16993,10980,211.78,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610642,TRUE,2017-06-30T20:13:31Z,-5.113413,50.170151,3924,152.41,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610643,TRUE,2017-06-30T20:16:36Z,-5.114298,50.170231,6660,81.01,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610644,TRUE,2017-06-30T20:30:53Z,-5.114622,50.170292,2916,59.75,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610645,TRUE,2017-06-30T20:34:16Z,-5.113593,50.170124,14328,131.63,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610646,TRUE,2017-06-30T20:34:51Z,-5.113612,50.170368,1656,96.08,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610647,TRUE,2017-06-30T20:39:02Z,-5.11413,50.17001,2484,58.37,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610648,TRUE,2017-06-30T22:33:25Z,-5.11421,50.170555,216,95.62,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610649,TRUE,2017-06-30T22:37:08Z,-5.11418,50.170593,0,70.08,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610650,TRUE,2017-06-30T22:55:01Z,-5.11444,50.170086,720,87.96,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610651,TRUE,2017-06-30T22:58:01Z,-5.115032,50.170139,0,80.33,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610652,TRUE,2017-06-30T23:54:37Z,-5.114236,50.170231,3996,68.44,FALSE,FALSE,Pet Cats United Kingdom
Ares,3395610653,TRUE,2017-06-30T23:58:01Z,-5.114109,50.170197,1116,87.06,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610893,TRUE,2017-06-24T01:02:13Z,-5.114018,50.170296,360,78.04,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610894,TRUE,2017-06-24T01:05:33Z,-5.113985,50.170277,828,70.43,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610895,TRUE,2017-06-24T02:12:30Z,-5.11427,50.170177,288,65.66,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610896,TRUE,2017-06-24T02:15:29Z,-5.114331,50.17017,0,75.44,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610897,TRUE,2017-06-24T05:30:58Z,-5.114207,50.170303,792,68.41,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610898,TRUE,2017-06-24T05:34:04Z,-5.114014,50.170124,1584,92.83,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610899,TRUE,2017-06-24T06:41:20Z,-5.114121,50.170322,7848,106.18,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610900,TRUE,2017-06-24T06:44:29Z,-5.114142,50.170338,4572,136.68,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610901,TRUE,2017-06-24T07:12:51Z,-5.114151,50.170143,2772,82.49,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610902,TRUE,2017-06-24T07:16:31Z,-5.113845,50.170532,1656,86.5,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610903,TRUE,2017-06-24T07:36:20Z,-5.114162,50.170639,2988,139.61,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610904,TRUE,2017-06-24T07:39:31Z,-5.11424,50.170174,0,91.46,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610905,TRUE,2017-06-24T07:49:04Z,-5.113991,50.170227,900,90.77,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610906,TRUE,2017-06-24T07:52:11Z,-5.11398,50.170288,1512,105.95,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610907,TRUE,2017-06-24T08:39:19Z,-5.114159,50.170181,720,94.67,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610908,TRUE,2017-06-24T08:42:24Z,-5.114123,50.170132,1044,95.91,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610909,TRUE,2017-06-24T17:25:49Z,-5.114176,50.170319,1116,75.38,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610910,TRUE,2017-06-24T17:28:54Z,-5.113536,50.169998,2196,107.46,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610911,TRUE,2017-06-24T17:35:23Z,-5.113832,50.170208,1620,88.65,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610912,TRUE,2017-06-24T17:38:49Z,-5.114364,50.170345,504,80.09,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610913,TRUE,2017-06-24T17:42:18Z,-5.114159,50.170227,576,80.99,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610914,TRUE,2017-06-24T17:46:31Z,-5.114022,50.170174,1584,82.88,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610915,TRUE,2017-06-24T23:56:41Z,-5.113712,50.170322,4680,52.95,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610916,TRUE,2017-06-25T00:09:01Z,-5.113285,50.170338,5400,44.18,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610917,TRUE,2017-06-25T00:19:59Z,-5.113285,50.170338,1260,44.18,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610918,TRUE,2017-06-25T00:39:20Z,-5.113899,50.1703,720,70.76,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610919,TRUE,2017-06-25T00:47:26Z,-5.113979,50.170288,1296,88.25,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610920,TRUE,2017-06-25T08:03:44Z,-5.114316,50.170303,1584,45.82,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610921,TRUE,2017-06-25T08:12:56Z,-5.114344,50.170128,11628,12.86,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610922,TRUE,2017-06-25T08:22:10Z,-5.114527,50.170349,3384,52.42,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610923,TRUE,2017-06-25T08:33:13Z,-5.113222,50.169952,0,137.09,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610924,TRUE,2017-06-25T10:17:50Z,-5.114014,50.170235,2160,79.03,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610925,TRUE,2017-06-25T10:21:00Z,-5.114128,50.170101,864,82.12,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610926,TRUE,2017-06-25T10:40:05Z,-5.113991,50.170326,180,85.25,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610927,TRUE,2017-06-25T10:43:19Z,-5.114004,50.170376,108,89.76,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610928,TRUE,2017-06-25T13:22:21Z,-5.113885,50.170208,720,93.49,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610929,TRUE,2017-06-25T13:26:02Z,-5.114193,50.170231,2088,71.07,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610930,TRUE,2017-06-25T23:57:49Z,-5.113828,50.169796,1836,103.57,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610931,TRUE,2017-06-26T00:01:02Z,-5.113922,50.170059,0,97.26,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610932,TRUE,2017-06-26T00:04:06Z,-5.114013,50.169933,7524,121.15,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610933,TRUE,2017-06-26T00:38:31Z,-5.114214,50.170074,1260,60.45,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610934,TRUE,2017-06-26T00:41:35Z,-5.114257,50.170071,1584,64.8,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610935,TRUE,2017-06-26T02:10:36Z,-5.114191,50.170258,396,83.77,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610936,TRUE,2017-06-26T02:13:40Z,-5.114067,50.170238,4644,98,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610937,TRUE,2017-06-26T08:08:15Z,-5.114326,50.170147,324,83.53,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610938,TRUE,2017-06-26T08:11:23Z,-5.11441,50.17012,0,78.51,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610939,TRUE,2017-06-26T08:30:15Z,-5.114218,50.170219,1476,94.6,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610940,TRUE,2017-06-26T08:33:21Z,-5.113867,50.169922,252,58.76,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610941,TRUE,2017-06-26T09:20:53Z,-5.114451,50.170101,1584,89.6,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610942,TRUE,2017-06-26T09:23:59Z,-5.114571,50.170029,0,70.37,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610943,TRUE,2017-06-26T09:33:16Z,-5.114441,50.170197,1080,80.01,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610944,TRUE,2017-06-26T09:36:19Z,-5.114437,50.170223,0,87.27,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610945,TRUE,2017-06-26T10:07:25Z,-5.114188,50.170166,2880,63.68,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610946,TRUE,2017-06-26T10:10:29Z,-5.114046,50.169926,5148,69.81,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610947,TRUE,2017-06-26T10:19:43Z,-5.114084,50.1702,1800,87.82,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610948,TRUE,2017-06-26T10:22:48Z,-5.114141,50.170212,0,78.39,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610949,TRUE,2017-06-26T11:38:17Z,-5.113874,50.17009,2232,83.17,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610950,TRUE,2017-06-26T11:41:45Z,-5.114236,50.170528,612,75.99,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610951,TRUE,2017-06-26T12:58:57Z,-5.114213,50.170292,1404,77.16,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610952,TRUE,2017-06-26T13:02:06Z,-5.114153,50.170185,0,79.36,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610953,TRUE,2017-06-26T16:34:10Z,-5.114368,50.170288,1152,66.01,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610954,TRUE,2017-06-26T16:37:48Z,-5.114899,50.170441,4572,13.94,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610955,TRUE,2017-06-26T16:42:01Z,-5.114651,50.17028,3780,57.71,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610956,TRUE,2017-06-26T16:47:01Z,-5.113722,50.170116,1368,97.42,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610957,TRUE,2017-06-26T17:20:01Z,-5.113961,50.170128,1620,71.35,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610958,TRUE,2017-06-26T17:33:27Z,-5.114065,50.170273,4716,76.69,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610959,TRUE,2017-06-26T19:15:23Z,-5.114334,50.170071,2808,97.98,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610960,TRUE,2017-06-26T19:19:05Z,-5.114427,50.170071,2340,101.91,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610961,TRUE,2017-06-26T19:23:31Z,-5.114403,50.1698,5148,111.94,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610962,TRUE,2017-06-26T19:28:11Z,-5.113787,50.17054,4536,43.78,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610963,TRUE,2017-06-26T19:53:50Z,-5.114122,50.170296,1296,94.1,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610964,TRUE,2017-06-26T19:56:55Z,-5.11459,50.170219,5724,85.39,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610965,TRUE,2017-06-26T20:09:40Z,-5.114322,50.170071,72,119.64,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610966,TRUE,2017-06-26T20:12:51Z,-5.113952,50.170341,0,81.51,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610967,TRUE,2017-06-26T21:34:11Z,-5.114123,50.170223,1188,86.38,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610968,TRUE,2017-06-26T21:37:15Z,-5.11413,50.170132,324,80.51,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610969,TRUE,2017-06-26T23:54:40Z,-5.114012,50.169983,3132,76.26,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610970,TRUE,2017-06-26T23:57:48Z,-5.114346,50.170673,0,62.24,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610971,TRUE,2017-06-27T00:01:01Z,-5.114219,50.170334,0,92.58,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610972,TRUE,2017-06-27T00:04:07Z,-5.114251,50.170364,1548,90.87,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610973,TRUE,2017-06-27T20:55:38Z,-5.114327,50.170128,468,61.82,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610974,TRUE,2017-06-27T21:08:51Z,-5.114071,50.170086,2412,54.68,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610975,TRUE,2017-06-27T21:11:58Z,-5.114148,50.170235,3996,83.28,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610976,TRUE,2017-06-27T23:03:23Z,-5.114294,50.169975,324,94.37,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610977,TRUE,2017-06-27T23:06:28Z,-5.11453,50.169979,2052,90.85,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610978,TRUE,2017-06-27T23:12:45Z,-5.11405,50.169838,1548,106.71,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610979,TRUE,2017-06-27T23:16:06Z,-5.11396,50.169872,1548,94.96,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610980,TRUE,2017-06-27T23:36:05Z,-5.11411,50.170151,1980,68.84,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610981,TRUE,2017-06-27T23:40:57Z,-5.114166,50.170162,3996,22.69,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610982,TRUE,2017-06-27T23:58:32Z,-5.114017,50.1702,828,81.07,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610983,TRUE,2017-06-28T00:02:00Z,-5.114111,50.170193,1044,94.82,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610984,TRUE,2017-06-28T00:08:50Z,-5.114111,50.170193,0,94.82,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610985,TRUE,2017-06-28T23:59:24Z,-5.113759,50.169670000000004,3240,113.05,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610986,TRUE,2017-06-29T00:03:32Z,-5.113091,50.170433,0,129.27,FALSE,FALSE,Pet Cats United Kingdom
Athena,3395610987,TRUE,2017-06-29T00:08:44Z,-5.114283,50.170135,1836,102.42,FALSE,FALSE,Pet Cats United Kingdom
