row_id,drink,date_modified,id_drink,alcoholic,category,drink_thumb,glass,iba,video,ingredient_number,ingredient,measure
7,3 Wise Men,2016-07-18T22:34:37Z,13899,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/wxqpyw1468877677.jpg,Collins glass,NA,NA,2,Johnnie Walker,1/3 oz
7,3 Wise Men,2016-07-18T22:34:37Z,13899,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/wxqpyw1468877677.jpg,Collins glass,NA,NA,3,Jim Beam,1/3 oz
8,3-Mile Long Island Iced Tea,2016-08-31T19:42:52Z,15300,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/rrtssw1472668972.jpg,Collins Glass,NA,NA,1,Gin,1/2 oz
8,3-Mile Long Island Iced Tea,2016-08-31T19:42:52Z,15300,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/rrtssw1472668972.jpg,Collins Glass,NA,NA,2,Light rum,1/2 oz
8,3-Mile Long Island Iced Tea,2016-08-31T19:42:52Z,15300,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/rrtssw1472668972.jpg,Collins Glass,NA,NA,3,Tequila,1/2 oz
8,3-Mile Long Island Iced Tea,2016-08-31T19:42:52Z,15300,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/rrtssw1472668972.jpg,Collins Glass,NA,NA,4,Triple sec,1/2 oz
8,3-Mile Long Island Iced Tea,2016-08-31T19:42:52Z,15300,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/rrtssw1472668972.jpg,Collins Glass,NA,NA,5,Vodka,1/2 oz
8,3-Mile Long Island Iced Tea,2016-08-31T19:42:52Z,15300,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/rrtssw1472668972.jpg,Collins Glass,NA,NA,6,Coca-Cola,"
"
8,3-Mile Long Island Iced Tea,2016-08-31T19:42:52Z,15300,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/rrtssw1472668972.jpg,Collins Glass,NA,NA,7,Sweet and sour,1-2 dash
8,3-Mile Long Island Iced Tea,2016-08-31T19:42:52Z,15300,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/rrtssw1472668972.jpg,Collins Glass,NA,NA,8,Bitters,1 wedge
9,410 Gone,2016-08-31T19:43:46Z,13581,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/xtuyqv1472669026.jpg,Collins Glass,NA,NA,1,Peach Vodka,2-3 oz
10,50/50,2016-04-29T09:41:56Z,14598,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/wwpyvr1461919316.jpg,Collins Glass,NA,NA,1,Vanilla vodka,2 1/2 oz
10,50/50,2016-04-29T09:41:56Z,14598,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/wwpyvr1461919316.jpg,Collins Glass,NA,NA,2,Grand Marnier,1 splash
10,50/50,2016-04-29T09:41:56Z,14598,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/wwpyvr1461919316.jpg,Collins Glass,NA,NA,3,Orange juice,Fill with
11,501 Blue,2016-04-28T19:11:37Z,17105,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ywxwqs1461867097.jpg,Collins Glass,NA,NA,1,Blue Curacao,"
"
11,501 Blue,2016-04-28T19:11:37Z,17105,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ywxwqs1461867097.jpg,Collins Glass,NA,NA,2,Blueberry schnapps,"
"
11,501 Blue,2016-04-28T19:11:37Z,17105,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ywxwqs1461867097.jpg,Collins Glass,NA,NA,3,Vodka,"
"
11,501 Blue,2016-04-28T19:11:37Z,17105,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ywxwqs1461867097.jpg,Collins Glass,NA,NA,4,Sour mix,"
"
11,501 Blue,2016-04-28T19:11:37Z,17105,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ywxwqs1461867097.jpg,Collins Glass,NA,NA,5,7-Up,"
"
12,69 Special,2016-08-31T19:44:55Z,13940,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vqyxqx1472669095.jpg,Collins Glass,NA,NA,1,Gin,2 oz dry
12,69 Special,2016-08-31T19:44:55Z,13940,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vqyxqx1472669095.jpg,Collins Glass,NA,NA,2,7-Up,4 oz
12,69 Special,2016-08-31T19:44:55Z,13940,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vqyxqx1472669095.jpg,Collins Glass,NA,NA,3,Lemon juice,0.75 oz
13,747,2016-08-31T19:28:26Z,14229,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/xxsxqy1472668106.jpg,Shot glass,NA,NA,1,Kahlua,1/3 part
13,747,2016-08-31T19:28:26Z,14229,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/xxsxqy1472668106.jpg,Shot glass,NA,NA,2,Bailey's irish cream,1/3 part
13,747,2016-08-31T19:28:26Z,14229,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/xxsxqy1472668106.jpg,Shot glass,NA,NA,3,Frangelico,1/3 part
14,9 1/2 Weeks,2016-08-31T19:48:22Z,16108,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/xvwusr1472669302.jpg,Cocktail glass,NA,NA,1,Absolut Citron,2 oz
14,9 1/2 Weeks,2016-08-31T19:48:22Z,16108,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/xvwusr1472669302.jpg,Cocktail glass,NA,NA,2,Orange Curacao,1/2 oz
14,9 1/2 Weeks,2016-08-31T19:48:22Z,16108,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/xvwusr1472669302.jpg,Cocktail glass,NA,NA,3,Strawberry liqueur,1 splash
14,9 1/2 Weeks,2016-08-31T19:48:22Z,16108,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/xvwusr1472669302.jpg,Cocktail glass,NA,NA,4,Orange juice,1 oz
15,A Day at the Beach,2016-02-03T15:47:54Z,15200,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/trptts1454514474.jpg,Highball glass,NA,NA,1,Coconut rum,1 oz
15,A Day at the Beach,2016-02-03T15:47:54Z,15200,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/trptts1454514474.jpg,Highball glass,NA,NA,2,Amaretto,1/2 oz
15,A Day at the Beach,2016-02-03T15:47:54Z,15200,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/trptts1454514474.jpg,Highball glass,NA,NA,3,Orange juice,4 oz
15,A Day at the Beach,2016-02-03T15:47:54Z,15200,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/trptts1454514474.jpg,Highball glass,NA,NA,4,Grenadine,1/2 oz
16,A Furlong Too Late,2016-08-31T19:46:06Z,11000,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ssxvww1472669166.jpg,Highball glass,NA,NA,1,Light rum,2 oz
16,A Furlong Too Late,2016-08-31T19:46:06Z,11000,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ssxvww1472669166.jpg,Highball glass,NA,NA,2,Ginger beer,4 oz
16,A Furlong Too Late,2016-08-31T19:46:06Z,11000,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ssxvww1472669166.jpg,Highball glass,NA,NA,3,Lemon peel,1 twist of
17,A Gilligan's Island,2016-04-28T19:12:56Z,16943,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/wysqut1461867176.jpg,Collins glass,NA,NA,1,Vodka,1 oz
17,A Gilligan's Island,2016-04-28T19:12:56Z,16943,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/wysqut1461867176.jpg,Collins glass,NA,NA,2,Peach schnapps,1 oz
17,A Gilligan's Island,2016-04-28T19:12:56Z,16943,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/wysqut1461867176.jpg,Collins glass,NA,NA,3,Orange juice,3 oz
17,A Gilligan's Island,2016-04-28T19:12:56Z,16943,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/wysqut1461867176.jpg,Collins glass,NA,NA,4,Cranberry juice,3 oz
18,A Night In Old Mandalay,2016-04-29T09:43:00Z,11001,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vyrvxt1461919380.jpg,Highball glass,NA,NA,1,Light rum,1 oz
18,A Night In Old Mandalay,2016-04-29T09:43:00Z,11001,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vyrvxt1461919380.jpg,Highball glass,NA,NA,2,Añejo rum,1 oz
18,A Night In Old Mandalay,2016-04-29T09:43:00Z,11001,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vyrvxt1461919380.jpg,Highball glass,NA,NA,3,Orange juice,1 oz
18,A Night In Old Mandalay,2016-04-29T09:43:00Z,11001,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vyrvxt1461919380.jpg,Highball glass,NA,NA,4,Lemon juice,1/2 oz
18,A Night In Old Mandalay,2016-04-29T09:43:00Z,11001,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vyrvxt1461919380.jpg,Highball glass,NA,NA,5,Ginger ale,3 oz
18,A Night In Old Mandalay,2016-04-29T09:43:00Z,11001,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vyrvxt1461919380.jpg,Highball glass,NA,NA,6,Lemon peel,1 twist of
19,A Piece of Ass,2016-09-01T09:48:57Z,16405,Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/tqxyxx1472719737.jpg,Highball glass,NA,NA,1,Amaretto,1 shot
19,A Piece of Ass,2016-09-01T09:48:57Z,16405,Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/tqxyxx1472719737.jpg,Highball glass,NA,NA,2,Southern Comfort,1 shot
19,A Piece of Ass,2016-09-01T09:48:57Z,16405,Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/tqxyxx1472719737.jpg,Highball glass,NA,NA,3,Ice,"cubes
"
19,A Piece of Ass,2016-09-01T09:48:57Z,16405,Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/tqxyxx1472719737.jpg,Highball glass,NA,NA,4,Sour mix,"
"
20,A Splash of Nash,2016-08-31T19:30:01Z,14564,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/rsvtrr1472668201.jpg,Highball glass,NA,NA,1,Cranberry juice,2 oz
20,A Splash of Nash,2016-08-31T19:30:01Z,14564,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/rsvtrr1472668201.jpg,Highball glass,NA,NA,2,Soda water,2 oz
20,A Splash of Nash,2016-08-31T19:30:01Z,14564,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/rsvtrr1472668201.jpg,Highball glass,NA,NA,3,Midori melon liqueur,0.5 oz
20,A Splash of Nash,2016-08-31T19:30:01Z,14564,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/rsvtrr1472668201.jpg,Highball glass,NA,NA,4,Creme de Banane,0.5 oz
21,A True Amaretto Sour,2016-08-31T19:49:32Z,17005,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/rptuxy1472669372.jpg,Old-fashioned glass,NA,NA,1,Amaretto,1 jigger
21,A True Amaretto Sour,2016-08-31T19:49:32Z,17005,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/rptuxy1472669372.jpg,Old-fashioned glass,NA,NA,2,Lemon,Juice of 1/2
21,A True Amaretto Sour,2016-08-31T19:49:32Z,17005,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/rptuxy1472669372.jpg,Old-fashioned glass,NA,NA,3,Ice,"
"
22,A midsummernight dream,2016-04-28T19:14:52Z,15675,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ysqvqp1461867292.jpg,Collins Glass,NA,NA,1,Vodka,2 oz
22,A midsummernight dream,2016-04-28T19:14:52Z,15675,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ysqvqp1461867292.jpg,Collins Glass,NA,NA,2,Kirschwasser,1 oz
22,A midsummernight dream,2016-04-28T19:14:52Z,15675,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ysqvqp1461867292.jpg,Collins Glass,NA,NA,3,Strawberry liqueur,1 tsp
22,A midsummernight dream,2016-04-28T19:14:52Z,15675,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ysqvqp1461867292.jpg,Collins Glass,NA,NA,4,Strawberries,5
22,A midsummernight dream,2016-04-28T19:14:52Z,15675,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ysqvqp1461867292.jpg,Collins Glass,NA,NA,5,Schweppes Russchian,"
"
23,A. J.,2016-09-02T11:16:58Z,11002,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/uryyrr1472811418.jpg,Cocktail glass,NA,NA,1,Applejack,1 1/2 oz
23,A. J.,2016-09-02T11:16:58Z,11002,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/uryyrr1472811418.jpg,Cocktail glass,NA,NA,2,Grapefruit juice,1 oz
24,A.D.M. (After Dinner Mint),2016-08-31T19:53:20Z,14560,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/ruxuvp1472669600.jpg,Irish coffee cup,NA,NA,1,White Creme de Menthe,1/2 oz
24,A.D.M. (After Dinner Mint),2016-08-31T19:53:20Z,14560,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/ruxuvp1472669600.jpg,Irish coffee cup,NA,NA,2,Southern Comfort,3/4 oz
24,A.D.M. (After Dinner Mint),2016-08-31T19:53:20Z,14560,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/ruxuvp1472669600.jpg,Irish coffee cup,NA,NA,3,Vodka,1/2 oz
24,A.D.M. (After Dinner Mint),2016-08-31T19:53:20Z,14560,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/ruxuvp1472669600.jpg,Irish coffee cup,NA,NA,4,Hot chocolate,Fill with
25,A1,2017-09-07T21:42:09Z,17222,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/2x8thr1504816928.jpg,Cocktail glass,NA,NA,1,Gin,1 3/4 shot
25,A1,2017-09-07T21:42:09Z,17222,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/2x8thr1504816928.jpg,Cocktail glass,NA,NA,2,Grand Marnier,1 Shot
25,A1,2017-09-07T21:42:09Z,17222,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/2x8thr1504816928.jpg,Cocktail glass,NA,NA,3,Lemon Juice,1/4 Shot
25,A1,2017-09-07T21:42:09Z,17222,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/2x8thr1504816928.jpg,Cocktail glass,NA,NA,4,Grenadine,1/8 Shot
26,ABC,2016-08-31T19:32:08Z,13501,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/tqpvqp1472668328.jpg,Shot glass,NA,NA,1,Amaretto,1/3
26,ABC,2016-08-31T19:32:08Z,13501,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/tqpvqp1472668328.jpg,Shot glass,NA,NA,2,Bailey's irish cream,1/3
26,ABC,2016-08-31T19:32:08Z,13501,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/tqpvqp1472668328.jpg,Shot glass,NA,NA,3,Cognac,1/3
27,ACID,2016-11-15T11:28:37Z,14610,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/xuxpxt1479209317.jpg,Shot glass,NA,NA,1,151 proof rum,1 oz Bacardi
27,ACID,2016-11-15T11:28:37Z,14610,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/xuxpxt1479209317.jpg,Shot glass,NA,NA,2,Wild Turkey,1 oz
28,AT&T,2017-04-24T22:00:19Z,13938,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/rhhwmp1493067619.jpg,Highball Glass,NA,NA,1,Absolut Vodka,1 oz
28,AT&T,2017-04-24T22:00:19Z,13938,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/rhhwmp1493067619.jpg,Highball Glass,NA,NA,2,Gin,1 oz
28,AT&T,2017-04-24T22:00:19Z,13938,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/rhhwmp1493067619.jpg,Highball Glass,NA,NA,3,Tonic water,4 oz
29,Abbey Cocktail,2016-09-02T11:19:28Z,11003,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/quyyuw1472811568.jpg,Cocktail glass,NA,NA,1,Gin,1 1/2 oz
29,Abbey Cocktail,2016-09-02T11:19:28Z,11003,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/quyyuw1472811568.jpg,Cocktail glass,NA,NA,2,Orange bitters,1 dash
29,Abbey Cocktail,2016-09-02T11:19:28Z,11003,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/quyyuw1472811568.jpg,Cocktail glass,NA,NA,3,Orange,Juice of 1/4
29,Abbey Cocktail,2016-09-02T11:19:28Z,11003,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/quyyuw1472811568.jpg,Cocktail glass,NA,NA,4,Cherry,1
30,Abbey Martini,2017-09-07T21:50:03Z,17223,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/2mcozt1504817403.jpg,Cocktail glass,NA,NA,1,Gin,2 shots
30,Abbey Martini,2017-09-07T21:50:03Z,17223,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/2mcozt1504817403.jpg,Cocktail glass,NA,NA,2,Sweet Vermouth,1 shot
30,Abbey Martini,2017-09-07T21:50:03Z,17223,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/2mcozt1504817403.jpg,Cocktail glass,NA,NA,3,Orange Juice,1 shot
30,Abbey Martini,2017-09-07T21:50:03Z,17223,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/2mcozt1504817403.jpg,Cocktail glass,NA,NA,4,Angostura Bitters,3 dashes
31,Abilene,2016-04-29T09:44:25Z,11004,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ysqwwt1461919465.jpg,Highball glass,NA,NA,1,Dark rum,1 1/2 oz
31,Abilene,2016-04-29T09:44:25Z,11004,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ysqwwt1461919465.jpg,Highball glass,NA,NA,2,Peach nectar,2 oz
31,Abilene,2016-04-29T09:44:25Z,11004,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ysqwwt1461919465.jpg,Highball glass,NA,NA,3,Orange juice,3 oz
32,Absinthe #2,2016-08-31T19:13:17Z,12790,Alcoholic,Homemade Liqueur,http://www.thecocktaildb.com/images/media/drink/uxxtrt1472667197.jpg,Jar,NA,NA,1,Vodka,1 bottle
32,Absinthe #2,2016-08-31T19:13:17Z,12790,Alcoholic,Homemade Liqueur,http://www.thecocktaildb.com/images/media/drink/uxxtrt1472667197.jpg,Jar,NA,NA,2,Sugar,50 gr
32,Absinthe #2,2016-08-31T19:13:17Z,12790,Alcoholic,Homemade Liqueur,http://www.thecocktaildb.com/images/media/drink/uxxtrt1472667197.jpg,Jar,NA,NA,3,Anise,50 ml pure
32,Absinthe #2,2016-08-31T19:13:17Z,12790,Alcoholic,Homemade Liqueur,http://www.thecocktaildb.com/images/media/drink/uxxtrt1472667197.jpg,Jar,NA,NA,4,Licorice root,1 tblsp
32,Absinthe #2,2016-08-31T19:13:17Z,12790,Alcoholic,Homemade Liqueur,http://www.thecocktaildb.com/images/media/drink/uxxtrt1472667197.jpg,Jar,NA,NA,5,Wormwood,1
33,Absolut Evergreen,2016-09-02T11:36:49Z,14374,Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/wrxrxp1472812609.jpg,Collins Glass,NA,NA,1,Absolut Citron,2/3 part
33,Absolut Evergreen,2016-09-02T11:36:49Z,14374,Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/wrxrxp1472812609.jpg,Collins Glass,NA,NA,2,Pisang Ambon,1/3 part
33,Absolut Evergreen,2016-09-02T11:36:49Z,14374,Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/wrxrxp1472812609.jpg,Collins Glass,NA,NA,3,Ice,"cubes
"
