titleId,seasonNumber,title,date,av_rating,share,genres
tt1225901,4,90210,2011-12-01,6.8344,0.04,"Comedy,Drama,Romance"
tt1225901,5,90210,2013-01-24,7.653,0.01,"Comedy,Drama,Romance"
tt2177461,1,A Discovery of Witches,2018-09-24,8.8345,0.27,"Drama,Fantasy,Romance"
tt1820742,1,A Gifted Man,2011-09-23,7.5,0.01,"Drama,Fantasy"
tt0283205,1,A Nero Wolfe Mystery,2001-04-29,8.5,0.08,"Action,Drama,Mystery"
tt4834206,1,A Series of Unfortunate Events,2017-01-13,8.1052,0.48,"Adventure,Comedy,Drama"
tt4834206,2,A Series of Unfortunate Events,2018-03-30,8.2873,0.48,"Adventure,Comedy,Drama"
tt4074084,1,A.D. The Bible Continues,2015-04-19,8.0788,0.03,Drama
tt0202179,25,ABC Afterschool Specials,1996-09-12,3.3,0.1,"Adventure,Comedy,Drama"
tt5542294,1,APB,2017-03-15,7.5427,0.09,"Crime,Drama"
tt2666270,1,About a Boy,2014-03-28,7.6627,0.06,"Comedy,Drama,Romance"
tt6794990,1,Absentia,2017-11-02,8.0752,0.1,"Crime,Drama,Mystery"
tt1734537,1,Agatha Christie's Marple,2005-01-23,7.2669,0.94,"Crime,Drama,Mystery"
tt1734537,2,Agatha Christie's Marple,2006-03-03,7.1339,0.46,"Crime,Drama,Mystery"
tt1734537,3,Agatha Christie's Marple,2008-03-27,7.1943,0.5,"Crime,Drama,Mystery"
tt1734537,4,Agatha Christie's Marple,2009-07-15,7.0746,0.4,"Crime,Drama,Mystery"
tt1734537,5,Agatha Christie's Marple,2010-09-19,7.3715,0.23,"Crime,Drama,Mystery"
tt1734537,6,Agatha Christie's Marple,2014-09-23,7.316,0.07,"Crime,Drama,Mystery"
tt3499120,1,Agent X,2015-12-02,7.6673,0.06,"Action,Drama"
tt2364582,1,Agents of S.H.I.E.L.D.,2014-01-15,8.1977,2.94,"Action,Adventure,Drama"
tt2364582,2,Agents of S.H.I.E.L.D.,2015-01-25,8.653,2.07,"Action,Adventure,Drama"
tt2364582,3,Agents of S.H.I.E.L.D.,2016-01-30,8.7249,1.33,"Action,Adventure,Drama"
tt2364582,4,Agents of S.H.I.E.L.D.,2017-01-22,8.84,1.44,"Action,Adventure,Drama"
tt2364582,5,Agents of S.H.I.E.L.D.,2018-02-22,8.8967,2.42,"Action,Adventure,Drama"
tt6313900,1,Agents of S.H.I.E.L.D.: Slingshot,2016-12-13,7.5153,0.03,"Action,Adventure,Drama"
tt1728102,1,Alcatraz,2012-02-20,7.7857,0.54,"Action,Crime,Drama"
tt0285333,1,Alias,2002-01-09,7.9015,1.82,"Action,Drama,Mystery"
tt0285333,2,Alias,2003-01-19,7.482,2.08,"Action,Drama,Mystery"
tt0285333,3,Alias,2004-01-21,7.3894,1.79,"Action,Drama,Mystery"
tt0285333,4,Alias,2005-03-21,7.9627,0.98,"Action,Drama,Mystery"
tt0285333,5,Alias,2006-02-03,7.5359,0.48,"Action,Drama,Mystery"
tt1034007,1,Alias Grace,2017-11-03,8.0869,0.11,"Biography,Crime,Drama"
tt1461312,1,Alice,2009-12-06,7.5523,0.03,"Adventure,Drama,Fantasy"
tt0065272,1,All My Children,2007-06-08,7.4,0.01,"Drama,Mystery,Romance"
tt3581654,1,Allegiance,2015-02-26,7.3705,0.04,"Drama,Thriller"
tt0118254,1,Ally McBeal,1997-11-13,7.4472,0.79,"Comedy,Drama,Fantasy"
tt0118254,2,Ally McBeal,1999-02-08,8,0.04,"Comedy,Drama,Fantasy"
tt0118254,3,Ally McBeal,2000-04-24,7.8437,0.1,"Comedy,Drama,Fantasy"
tt0118254,4,Ally McBeal,2001-05-10,8.2,0.07,"Comedy,Drama,Fantasy"
tt0118254,5,Ally McBeal,2002-05-20,7.9,0.03,"Comedy,Drama,Fantasy"
tt2654580,1,Almost Human,2013-12-28,8.3369,0.49,"Action,Crime,Drama"
tt3012160,1,Alpha House,2013-08-02,7.1,0.05,"Comedy,Drama"
tt1183865,1,Alphas,2011-08-16,7.6436,0.23,"Action,Drama,Sci-Fi"
tt1183865,2,Alphas,2012-09-06,7.8699,0.2,"Action,Drama,Sci-Fi"
tt2261227,1,Altered Carbon,2018-02-02,8.2753,1.93,"Action,Drama,Sci-Fi"
tt3488298,1,American Crime,2015-04-09,8.7698,0.21,"Crime,Drama"
tt3488298,2,American Crime,2016-02-03,9.1438,0.17,"Crime,Drama"
tt3488298,3,American Crime,2017-04-02,8.9608,0.13,"Crime,Drama"
tt2788432,1,American Crime Story,2016-03-04,8.7267,0.71,"Biography,Crime,Drama"
tt2788432,2,American Crime Story,2018-02-11,8.394,0.62,"Biography,Crime,Drama"
tt1898069,1,American Gods,2017-05-24,8.0975,0.75,"Drama,Fantasy,Mystery"
tt0111880,1,American Gothic,1995-09-22,7.8,0.08,"Drama,Horror,Thriller"
tt5257744,1,American Gothic,2016-08-05,7.535,0.07,"Crime,Drama,Mystery"
tt1844624,1,American Horror Story,2011-11-12,8.2659,2.96,"Drama,Horror,Thriller"
tt1844624,2,American Horror Story,2012-12-02,8.5388,3.27,"Drama,Horror,Thriller"
tt1844624,3,American Horror Story,2013-11-29,8.1845,1.9,"Drama,Horror,Thriller"
tt1844624,4,American Horror Story,2014-11-25,8.2265,1.5,"Drama,Horror,Thriller"
tt1844624,5,American Horror Story,2015-11-19,7.8947,1.12,"Drama,Horror,Thriller"
tt1844624,6,American Horror Story,2016-10-15,7.8932,0.77,"Drama,Horror,Thriller"
tt1844624,7,American Horror Story,2017-10-10,7.4122,0.85,"Drama,Horror,Thriller"
tt1844624,8,American Horror Story,2018-09-26,8.6163,0.92,"Drama,Horror,Thriller"
tt3551796,1,American Odyssey,2015-05-17,7.8294,0.07,"Action,Drama,Thriller"
tt0176357,9,American Playhouse,1990-03-07,7.9,0.11,"Comedy,Drama,Romance"
tt0176357,10,American Playhouse,1991-03-15,8.4,3.07,"Comedy,Drama,Romance"
tt0176357,11,American Playhouse,1993-10-06,7.6,0.2,"Comedy,Drama,Romance"
tt6877772,1,American Vandal,2017-09-15,8.1528,0.17,"Comedy,Crime,Drama"
tt6877772,2,American Vandal,2018-09-14,8.2,0.03,"Comedy,Crime,Drama"
tt3581932,1,And Then There Were None,2015-12-27,8.4921,0.11,"Crime,Drama,Mystery"
tt0213327,1,Andromeda,2001-01-12,7.3562,1.03,"Action,Adventure,Drama"
tt0213327,2,Andromeda,2002-01-01,7.6018,0.47,"Action,Adventure,Drama"
tt0213327,3,Andromeda,2003-02-28,7.696,0.1,"Action,Adventure,Drama"
tt0162065,1,Angel,2000-01-28,8.505,9.85,"Action,Drama,Fantasy"
tt0162065,2,Angel,2001-01-14,8.6229,6.93,"Action,Drama,Fantasy"
tt0162065,3,Angel,2002-01-05,7.736,3.99,"Action,Drama,Fantasy"
tt0162065,4,Angel,2003-01-29,8.0542,5.6,"Action,Drama,Fantasy"
tt0162065,5,Angel,2004-01-23,8.8922,6.72,"Action,Drama,Fantasy"
tt0318997,1,Angels in America,2003-12-07,8.4,0.13,"Drama,Fantasy,Romance"
tt5574490,1,Animal Kingdom,2016-07-12,8.5823,0.13,"Crime,Drama"
tt5574490,2,Animal Kingdom,2017-07-15,8.6925,0.13,"Crime,Drama"
tt5574490,3,Animal Kingdom,2018-07-10,8.6392,0.18,"Crime,Drama"
tt3768572,1,Aquarius,2015-06-23,7.5292,0.16,"Biography,Crime,Drama"
tt3768572,2,Aquarius,2016-07-25,7.8702,0.05,"Biography,Crime,Drama"
tt0103352,1,Are You Afraid of the Dark?,1993-04-17,9.1736,8.27,"Drama,Family,Fantasy"
tt0103352,2,Are You Afraid of the Dark?,1993-08-10,9.235,6.98,"Drama,Family,Fantasy"
tt0103352,3,Are You Afraid of the Dark?,1994-02-23,9.4349,2.6,"Drama,Family,Fantasy"
tt0103352,4,Are You Afraid of the Dark?,1994-11-18,9.3097,2.15,"Drama,Family,Fantasy"
tt0103352,5,Are You Afraid of the Dark?,1995-12-15,8.9533,2.31,"Drama,Family,Fantasy"
tt0103352,6,Are You Afraid of the Dark?,1999-03-22,6.0237,0.93,"Drama,Family,Fantasy"
tt0103352,7,Are You Afraid of the Dark?,2000-04-24,6.8306,0.68,"Drama,Family,Fantasy"
tt3348258,1,Arrow: Blood Rush,2013-11-06,7.9,0.01,"Action,Drama,Sci-Fi"
tt3696720,1,Ascension,2014-12-16,7.4302,0.07,"Drama,Sci-Fi"
tt4288182,1,Atlanta,2016-10-01,8.5587,0.48,"Comedy,Drama,Music"
tt4288182,2,Atlanta,2018-04-05,8.896,1.05,"Comedy,Drama,Music"
tt6315640,1,Atypical,2017-08-11,8.3326,0.21,"Comedy,Drama"
tt6315640,2,Atypical,2018-09-07,8.4773,0.28,"Comedy,Drama"
tt1839683,1,Awake,2012-04-10,8.2757,0.31,"Drama,Fantasy,Mystery"
tt1663676,1,Awkward.,2011-08-25,7.8303,0.18,"Comedy,Drama,Romance"
tt1663676,2,Awkward.,2012-08-06,7.7692,0.17,"Comedy,Drama,Romance"
tt1663676,3,Awkward.,2013-08-15,7.8434,0.13,"Comedy,Drama,Romance"
tt1663676,4,Awkward.,2014-07-18,7.9692,0.09,"Comedy,Drama,Romance"
tt1663676,5,Awkward.,2016-01-11,7.8689,0.01,"Comedy,Drama,Romance"
tt2177489,1,Baby Daddy,2012-07-27,8.0329,0.12,"Comedy,Drama,Family"
tt2177489,2,Baby Daddy,2013-07-24,8.282,0.09,"Comedy,Drama,Family"
tt2177489,3,Baby Daddy,2014-03-19,8.8466,0.06,"Comedy,Drama,Family"
tt2177489,4,Baby Daddy,2015-03-16,8.9823,0.02,"Comedy,Drama,Family"
tt2177489,5,Baby Daddy,2016-05-04,9.1413,0.01,"Comedy,Drama,Family"
tt2177489,6,Baby Daddy,2017-05-22,8.9,0,"Comedy,Drama,Family"
tt0105946,1,Babylon 5,1994-05-12,7.428,6.13,"Action,Adventure,Drama"
tt0105946,2,Babylon 5,1995-03-10,8.0481,5.83,"Action,Adventure,Drama"
tt0105946,3,Babylon 5,1996-04-18,8.462,6.09,"Action,Adventure,Drama"
tt0105946,4,Babylon 5,1997-04-20,8.4828,3.1,"Action,Adventure,Drama"
tt0105946,5,Babylon 5,1998-05-17,7.973,4.18,"Action,Adventure,Drama"
tt2099034,1,Backstrom,2015-03-11,7.5481,0.12,"Comedy,Crime,Drama"
tt1212452,1,Bag of Bones,2011-12-11,6.2,0.02,"Drama,Horror,Mystery"
tt2891574,1,Ballers,2015-07-22,8.0642,0.47,"Comedy,Drama,Sport"
tt2891574,2,Ballers,2016-08-19,8.3812,0.3,"Comedy,Drama,Sport"
tt2891574,3,Ballers,2017-08-23,8.3598,0.33,"Comedy,Drama,Sport"
tt2891574,4,Ballers,2018-08-09,8.1247,0.42,"Comedy,Drama,Sport"
tt0185906,1,Band of Brothers,2001-10-04,8.6848,13.26,"Action,Drama,History"
tt2017109,1,Banshee,2013-02-11,8.4863,0.66,"Action,Crime,Drama"
tt2017109,2,Banshee,2014-02-10,8.7367,0.48,"Action,Crime,Drama"
tt2017109,3,Banshee,2015-02-09,9.1633,0.51,"Action,Crime,Drama"
tt2017109,4,Banshee,2016-04-25,8.892,0.25,"Action,Crime,Drama"
tt5807292,1,Barbarians Rising,2016-06-06,7.4,0,"Action,Documentary,Drama"
tt5348176,1,Barry,2018-04-09,8.3481,0.45,"Comedy,Crime,Drama"
tt3468798,1,Baskets,2016-02-21,7.8945,0.08,"Comedy,Drama"
tt3468798,2,Baskets,2017-02-16,8.2559,0.06,"Comedy,Drama"
tt3468798,3,Baskets,2018-01-26,7.6,0.02,"Comedy,Drama"
tt2188671,1,Bates Motel,2013-04-18,8.3858,0.88,"Drama,Horror,Mystery"
tt2188671,2,Bates Motel,2014-04-03,8.5949,0.56,"Drama,Horror,Mystery"
tt2188671,3,Bates Motel,2015-04-09,8.7558,0.46,"Drama,Horror,Mystery"
tt2188671,4,Bates Motel,2016-04-11,8.932,0.36,"Drama,Horror,Mystery"
tt2188671,5,Bates Motel,2017-03-23,9.0583,0.4,"Drama,Horror,Mystery"
tt3215364,1,Battle Creek,2015-04-14,8.484,0.13,"Comedy,Crime,Drama"
tt0314979,1,Battlestar Galactica,2003-12-08,8.5469,0.42,"Action,Adventure,Drama"
tt0407362,1,Battlestar Galactica,2005-02-18,7.9444,3.49,"Action,Adventure,Drama"
tt0407362,2,Battlestar Galactica,2005-11-12,7.866,4.66,"Action,Adventure,Drama"
tt0407362,3,Battlestar Galactica,2006-12-25,7.9459,2.78,"Action,Adventure,Drama"
tt0407362,4,Battlestar Galactica,2008-09-27,8.4363,3.11,"Action,Adventure,Drama"
tt0840800,1,Battlestar Galactica: The Resistance,2006-09-19,5.3299,0.12,"Drama,Sci-Fi"
tt2592094,1,Believe,2014-04-25,8.1682,0.16,"Drama,Fantasy,Sci-Fi"
tt2751074,1,Betrayal,2013-09-29,7.3,0.01,Drama
tt3032476,1,Better Call Saul,2015-03-06,8.9657,2.94,"Crime,Drama"
tt3032476,2,Better Call Saul,2016-03-17,8.7525,1.26,"Crime,Drama"
tt3032476,3,Better Call Saul,2017-05-13,8.9852,1.61,"Crime,Drama"
tt3032476,4,Better Call Saul,2018-09-06,8.8911,2.13,"Crime,Drama"
tt4370596,1,Better Things,2016-10-09,7.8763,0.08,"Comedy,Drama"
tt4370596,2,Better Things,2017-10-17,8.39,0.07,"Comedy,Drama"
tt0098749,1,"Beverly Hills, 90210",1991-01-15,6.7713,4.08,"Drama,Romance"
tt0098749,2,"Beverly Hills, 90210",1991-11-06,6.6737,2.87,"Drama,Romance"
tt0098749,3,"Beverly Hills, 90210",1993-01-17,6.5842,0.54,"Drama,Romance"
tt0098749,6,"Beverly Hills, 90210",1995-11-08,7.8,0.08,"Drama,Romance"
tt5174766,1,Beyond,2017-01-29,8.1274,0.08,"Drama,Fantasy,Mystery"
tt3920596,1,Big Little Lies,2017-03-11,8.6825,0.76,"Crime,Drama,Mystery"
tt0421030,1,Big Love,2006-04-16,7.7039,0.2,Drama
tt0421030,2,Big Love,2007-07-19,7.9148,0.17,Drama
tt0421030,3,Big Love,2009-02-15,7.832,0.13,Drama
tt0421030,5,Big Love,2011-02-16,8.1403,0.02,Drama
tt4270492,1,Billions,2016-02-26,8.3838,0.33,Drama
tt4270492,2,Billions,2017-03-29,8.8221,0.33,Drama
tt4270492,3,Billions,2018-04-29,8.6774,0.52,Drama
tt0312098,1,Birds of Prey,2002-10-09,7.1,0.03,"Action,Adventure,Drama"
tt2968404,1,Black Box,2014-04-27,7.9044,0.01,Drama
tt6045840,1,Black Lightning,2018-03-03,7.3444,0.69,"Action,Drama,Sci-Fi"
tt2085059,1,Black Mirror,2011-12-11,8.2334,6.36,"Drama,Sci-Fi,Thriller"
tt2085059,2,Black Mirror,2013-08-03,8.1643,5.42,"Drama,Sci-Fi,Thriller"
tt2085059,3,Black Mirror,2016-10-21,8.3515,5.15,"Drama,Sci-Fi,Thriller"
tt2085059,4,Black Mirror,2017-12-29,7.9251,5.83,"Drama,Sci-Fi,Thriller"
tt0823333,1,Blade: The Series,2006-07-05,6.6435,0.08,"Action,Drama,Fantasy"
tt0442632,1,Bleak House,2005-12-13,8.3528,0.2,Drama
tt4474344,1,Blindspot,2016-01-27,8.1367,0.73,"Action,Crime,Drama"
tt4474344,2,Blindspot,2017-01-10,8.1356,0.54,"Action,Crime,Drama"
tt4474344,3,Blindspot,2018-02-04,8.0905,0.59,"Action,Crime,Drama"
tt4428022,1,Blood & Oil,2015-10-11,7.3521,0.03,"Crime,Drama,Romance"
tt3520702,1,Bloodline,2015-03-20,8.4232,0.44,"Drama,Thriller"
tt3520702,2,Bloodline,2016-05-27,8.5788,0.17,"Drama,Thriller"
tt3520702,3,Bloodline,2017-05-26,6.5883,0.19,"Drama,Thriller"
tt0101050,1,Blossom,1990-07-05,6.8,0.38,"Comedy,Drama,Family"
tt1595859,1,Blue Bloods,2011-01-09,7.9416,0.45,"Crime,Drama"
tt1595859,2,Blue Bloods,2012-01-13,8.0138,0.4,"Crime,Drama"
tt1595859,3,Blue Bloods,2013-01-14,8.0972,0.25,"Crime,Drama"
tt1595859,4,Blue Bloods,2014-01-08,8.2605,0.23,"Crime,Drama"
tt1595859,5,Blue Bloods,2015-01-07,8.0654,0.21,"Crime,Drama"
tt1595859,6,Blue Bloods,2016-01-07,7.9422,0.14,"Crime,Drama"
tt1595859,7,Blue Bloods,2017-01-04,7.6671,0.14,"Crime,Drama"
tt1595859,8,Blue Bloods,2018-01-13,7.8797,0.21,"Crime,Drama"
tt3398228,1,BoJack Horseman,2014-08-22,7.7871,0.88,"Animation,Comedy,Drama"
tt3398228,2,BoJack Horseman,2015-06-30,8.044,0.73,"Animation,Comedy,Drama"
tt3398228,3,BoJack Horseman,2016-07-22,8.3554,0.62,"Animation,Comedy,Drama"
tt3398228,4,BoJack Horseman,2017-09-08,8.6384,0.78,"Animation,Comedy,Drama"
tt3398228,5,BoJack Horseman,2018-09-14,9.4738,0.45,"Animation,Comedy,Drama"
tt0979432,1,Boardwalk Empire,2010-10-27,8.4332,1.65,"Crime,Drama,History"
tt0979432,2,Boardwalk Empire,2011-11-02,8.6492,1.03,"Crime,Drama,History"
tt0979432,3,Boardwalk Empire,2012-10-20,8.7089,1.23,"Crime,Drama,History"
tt0979432,4,Boardwalk Empire,2013-10-16,8.6249,0.71,"Crime,Drama,History"
tt0979432,5,Boardwalk Empire,2014-09-30,8.7879,0.46,"Crime,Drama,History"
tt1587669,1,Body of Proof,2011-04-22,7.5952,0.12,"Crime,Drama"
tt1587669,2,Body of Proof,2011-12-28,7.9168,0.23,"Crime,Drama"
tt1587669,3,Body of Proof,2013-04-04,7.8281,0.1,"Crime,Drama"
tt7493974,1,Bodyguard,2018-09-06,8.5294,0.63,"Crime,Drama,Thriller"
tt0460627,1,Bones,2006-01-22,7.9742,1.92,"Comedy,Crime,Drama"
tt0460627,2,Bones,2006-12-30,8.1183,1.59,"Comedy,Crime,Drama"
tt0460627,3,Bones,2008-01-10,8.0683,1.3,"Comedy,Crime,Drama"
tt0460627,4,Bones,2009-01-19,7.9163,1.84,"Comedy,Crime,Drama"
tt0460627,5,Bones,2010-01-16,8.0668,1.17,"Comedy,Crime,Drama"
tt0460627,6,Bones,2011-01-25,8.0539,0.96,"Comedy,Crime,Drama"
tt0460627,7,Bones,2012-02-15,8.0424,0.61,"Comedy,Crime,Drama"
tt0460627,8,Bones,2013-01-13,7.7111,0.67,"Comedy,Crime,Drama"
tt0460627,9,Bones,2014-01-09,7.7742,0.48,"Comedy,Crime,Drama"
tt0460627,10,Bones,2015-02-08,7.6415,0.35,"Comedy,Crime,Drama"
tt0460627,11,Bones,2016-02-23,8.0754,0.22,"Comedy,Crime,Drama"
tt0460627,12,Bones,2017-02-07,7.9464,0.14,"Comedy,Crime,Drama"
tt2707792,1,Bonnie & Clyde,2013-12-08,6.9,0.01,"Biography,Crime,Drama"
tt1255913,1,Bored to Death,2009-10-14,7.5747,0.28,"Comedy,Crime,Drama"
tt1255913,2,Bored to Death,2010-10-20,7.8315,0.14,"Comedy,Crime,Drama"
tt1255913,3,Bored to Death,2011-11-06,7.6955,0.09,"Comedy,Crime,Drama"
tt3502248,1,Bosch,2015-01-06,8.5871,0.32,"Crime,Drama"
tt3502248,2,Bosch,2016-03-11,8.7918,0.16,"Crime,Drama"
tt3502248,3,Bosch,2017-04-21,8.8512,0.17,"Crime,Drama"
tt1833285,1,Boss,2011-11-14,8.0329,0.14,"Crime,Drama"
tt1833285,2,Boss,2012-09-17,8.1415,0.13,"Crime,Drama"
tt0402711,1,Boston Legal,2004-12-17,8.26,1.14,"Comedy,Crime,Drama"
tt0402711,2,Boston Legal,2006-01-27,8.1129,0.54,"Comedy,Crime,Drama"
tt0402711,3,Boston Legal,2007-01-19,8.2236,0.52,"Comedy,Crime,Drama"
tt0402711,4,Boston Legal,2008-01-12,7.7656,0.43,"Comedy,Crime,Drama"
tt0402711,5,Boston Legal,2008-11-02,8.0657,0.27,"Comedy,Crime,Drama"
tt0105958,1,Boy Meets World,1994-01-03,8.0282,2.03,"Comedy,Drama,Family"
tt0105958,2,Boy Meets World,1994-12-30,7.9785,1.84,"Comedy,Drama,Family"
tt0105958,3,Boy Meets World,1996-01-06,8.1101,1.88,"Comedy,Drama,Family"
tt0105958,4,Boy Meets World,1997-01-01,8.2971,0.99,"Comedy,Drama,Family"
tt0105958,5,Boy Meets World,1998-01-19,8.4547,1.76,"Comedy,Drama,Family"
tt0105958,6,Boy Meets World,1998-12-29,8.2947,0.77,"Comedy,Drama,Family"
tt0105958,7,Boy Meets World,2000-01-10,8.3795,0.85,"Comedy,Drama,Family"
tt4877736,1,BrainDead,2016-07-31,8.1956,0.12,"Comedy,Drama,Horror"
tt0903747,1,Breaking Bad,2008-02-15,8.711,11.55,"Crime,Drama,Thriller"
tt0903747,2,Breaking Bad,2009-04-19,8.7655,15.42,"Crime,Drama,Thriller"
tt0903747,3,Breaking Bad,2010-05-02,8.7466,12.34,"Crime,Drama,Thriller"
tt0903747,4,Breaking Bad,2011-08-28,9.1069,10.79,"Crime,Drama,Thriller"
tt0903747,5,Breaking Bad,2013-02-20,9.554,18.95,"Crime,Drama,Thriller"
tt2387761,1,Breaking Bad: Original Minisodes,2009-02-17,7.4767,0.05,"Comedy,Crime,Drama"
tt1590961,1,Breakout Kings,2011-04-13,7.7707,0.15,"Crime,Drama,Thriller"
tt1590961,2,Breakout Kings,2012-04-03,8.037,0.09,"Crime,Drama,Thriller"
tt5722190,1,Brockmire,2017-04-10,7.9341,0.02,"Comedy,Drama,Sport"
tt2414906,1,Broken at Love,2012-09-19,7.6871,0.03,"Drama,Romance,Sport"
tt0118275,1,Brooklyn South,1997-10-13,7,0.14,"Crime,Drama"
tt0457229,1,Brotherhood,2006-07-09,7.7,0.01,"Crime,Drama"
tt0758737,1,Brothers & Sisters,2006-12-05,8.0272,0.11,Drama
tt0758737,5,Brothers & Sisters,2011-05-08,9.1,0.01,Drama
tt0118276,1,Buffy the Vampire Slayer,1997-04-14,7.9629,11.7,"Action,Drama,Fantasy"
tt0118276,2,Buffy the Vampire Slayer,1997-12-31,8.4191,19.41,"Action,Drama,Fantasy"
tt0118276,3,Buffy the Vampire Slayer,1999-01-29,8.6233,17.12,"Action,Drama,Fantasy"
tt0118276,4,Buffy the Vampire Slayer,2000-01-19,8.2205,16.19,"Action,Drama,Fantasy"
tt0118276,5,Buffy the Vampire Slayer,2001-01-12,8.3028,11.99,"Action,Drama,Fantasy"
tt0118276,6,Buffy the Vampire Slayer,2002-01-29,8.1008,8.45,"Action,Drama,Fantasy"
tt0118276,7,Buffy the Vampire Slayer,2003-01-18,8.046,9.89,"Action,Drama,Fantasy"
tt5827228,1,Bull,2017-01-28,5.2053,0.39,"Comedy,Crime,Drama"
tt5827228,2,Bull,2017-12-31,5.9668,0.21,"Comedy,Crime,Drama"
tt2006848,1,Bunheads,2012-06-11,7.9,0.01,"Comedy,Drama"
tt0810788,1,Burn Notice,2007-08-08,8.2375,0.67,"Action,Crime,Drama"
tt0810788,2,Burn Notice,2008-10-30,8.4619,0.8,"Action,Crime,Drama"
tt0810788,3,Burn Notice,2009-10-10,8.4393,0.6,"Action,Crime,Drama"
tt0810788,4,Burn Notice,2010-08-26,8.4131,0.43,"Action,Crime,Drama"
tt0810788,5,Burn Notice,2011-09-08,8.2586,0.29,"Action,Crime,Drama"
tt0810788,6,Burn Notice,2012-09-17,8.5064,0.34,"Action,Crime,Drama"
tt0810788,7,Burn Notice,2013-07-23,8.7325,0.17,"Action,Crime,Drama"
tt4276618,1,C.B. Strike,2017-10-30,8.0609,0.09,"Crime,Drama,Mystery"
tt4276618,2,C.B. Strike,2018-02-28,8.1089,0.04,"Crime,Drama,Mystery"
tt0985040,13,CBS Schoolbreak Special,1995-12-19,6.5,0.07,"Drama,Family,Romance"
tt0247082,1,CSI: Crime Scene Investigation,2001-01-20,8.3223,4.98,"Crime,Drama,Mystery"
tt0247082,2,CSI: Crime Scene Investigation,2002-01-10,8.2584,3.15,"Crime,Drama,Mystery"
tt0247082,3,CSI: Crime Scene Investigation,2003-01-15,8.3032,4.02,"Crime,Drama,Mystery"
tt0247082,4,CSI: Crime Scene Investigation,2004-01-18,8.3278,3.58,"Crime,Drama,Mystery"
tt0247082,5,CSI: Crime Scene Investigation,2005-01-24,8.3801,3.01,"Crime,Drama,Mystery"
tt0247082,6,CSI: Crime Scene Investigation,2006-01-16,8.2087,1.4,"Crime,Drama,Mystery"
tt0247082,7,CSI: Crime Scene Investigation,2007-01-14,8.4267,1.63,"Crime,Drama,Mystery"
tt0247082,8,CSI: Crime Scene Investigation,2008-01-07,8.0688,1.25,"Crime,Drama,Mystery"
tt0247082,9,CSI: Crime Scene Investigation,2009-01-27,7.7956,1.44,"Crime,Drama,Mystery"
tt0247082,10,CSI: Crime Scene Investigation,2010-01-23,7.6927,0.93,"Crime,Drama,Mystery"
tt0247082,11,CSI: Crime Scene Investigation,2011-01-07,7.4897,0.72,"Crime,Drama,Mystery"
tt0247082,12,CSI: Crime Scene Investigation,2012-01-09,8.1063,0.83,"Crime,Drama,Mystery"
tt0247082,13,CSI: Crime Scene Investigation,2013-01-14,7.6904,0.31,"Crime,Drama,Mystery"
tt0247082,14,CSI: Crime Scene Investigation,2014-01-04,7.5664,0.23,"Crime,Drama,Mystery"
